time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,t_go,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
11.207106,0.033849,0.042874,-4.772985,0.081872,-0.014243,-0.154624,56.646343,3.341943,-0.139197,3.556227,-3.514719,0.072810,56.897542,56.708538,4.633788,85.096158,-24.775810,0.443286,8.000000,1.106537,-0.216998,-0.227015,2.437369,-0.556087,0.118361,0.646208,-0.131722,0.007900,0,follow,,56.897542,4.937226,-3.272505,0,,,
11.256665,0.041790,0.040125,-4.782519,0.131844,-0.024186,-0.153816,56.822776,3.167272,-0.134326,3.554180,-3.516789,0.090168,57.056683,56.867033,4.648193,85.256216,-24.967040,0.587015,8.000000,1.228212,-0.245637,-0.217481,2.433500,-0.572783,0.190697,0.851810,-0.166792,0.014803,0,follow,,57.056683,4.895936,-3.234254,0,,,
11.307060,0.048945,0.038133,-4.788532,0.170347,-0.031758,-0.152975,57.000805,2.990835,-0.128588,3.552242,-3.518746,0.106969,57.218423,57.028351,4.659944,85.418743,-25.159135,0.727164,8.000000,1.349688,-0.275110,-0.211468,2.429514,-0.589461,0.120258,0.989451,-0.195554,0.024468,0,follow,,57.218423,4.864553,-3.207367,0,,,
11.356829,0.062390,0.034869,-4.796843,0.233092,-0.043910,-0.150790,57.177339,2.815701,-0.122102,3.550413,-3.520592,0.123111,57.373371,57.182606,4.674740,85.580646,-25.349032,0.862784,8.000000,1.470959,-0.305411,-0.203157,2.425433,-0.606031,0.166206,1.190632,-0.227186,0.036465,0,follow,,57.373371,4.813207,-3.156185,0,,,
11.406925,0.074675,0.032067,-4.802667,0.284038,-0.053914,-0.148877,57.355811,2.638479,-0.114793,3.548693,-3.522326,0.138494,57.531713,57.340403,4.687874,85.745351,-25.540130,0.993156,8.000000,1.592021,-0.336542,-0.197333,2.421232,-0.622605,0.116491,1.311284,-0.259819,0.048541,0,follow,,57.531713,4.771837,-3.116719,0,,,
11.456792,0.099652,0.026327,-4.811707,0.375327,-0.072269,-0.144895,57.532713,2.462657,-0.106831,3.547079,-3.523951,0.153023,57.676929,57.484713,4.704876,85.909348,-25.728949,1.117350,8.000000,1.712869,-0.368492,-0.188293,2.416956,-0.639003,0.180788,1.482821,-0.303787,0.065292,0,follow,,57.676929,4.697113,-3.036841,0,,,
11.507242,0.118712,0.021925,-4.817145,0.437973,-0.085236,-0.142019,57.711560,2.284756,-0.098119,3.545573,-3.525466,0.166608,57.830146,57.637285,4.719026,86.076145,-25.918972,1.234746,8.000000,1.833496,-0.401266,-0.182855,2.412538,-0.655487,0.108767,1.588353,-0.331475,0.073994,0,follow,,57.830146,4.646247,-2.985421,0,,,
11.556930,0.150405,0.014447,-4.824524,0.532023,-0.105528,-0.137398,57.887384,2.109726,-0.088940,3.544174,-3.526873,0.179166,57.968739,57.774986,4.735584,86.240774,-26.105257,1.344392,8.000000,1.953898,-0.434857,-0.175476,2.408042,-0.671812,0.147581,1.728889,-0.377724,0.073882,0,follow,,57.968739,4.569339,-2.902304,0,,,
11.607063,0.176762,0.008104,-4.829714,0.603487,-0.121638,-0.134003,58.065148,1.932641,-0.079113,3.542880,-3.528172,0.190620,58.114863,57.920368,4.750601,86.408192,-26.292735,1.445848,8.000000,2.074068,-0.469269,-0.170286,2.403399,-0.688239,0.103807,1.812525,-0.414084,0.088544,0,follow,,58.114863,4.511085,-2.841664,0,,,
11.656734,0.225922,-0.004075,-4.837825,0.724641,-0.150343,-0.128332,58.241081,1.757266,-0.068896,3.541693,-3.529364,0.200899,58.237477,58.041890,4.768930,86.574625,-26.477646,1.538293,8.000000,2.194004,-0.504487,-0.162175,2.398719,-0.704376,0.162220,1.929020,-0.470841,0.083544,0,follow,,58.237477,4.411571,-2.731063,0,,,
11.707089,0.261064,-0.012983,-4.842734,0.803884,-0.170165,-0.124695,58.419659,1.579153,-0.058100,3.540611,-3.530449,0.209938,58.376791,58.180384,4.784634,86.744547,-26.664443,1.621408,8.000000,2.313696,-0.540526,-0.157266,2.393845,-0.720768,0.098171,1.993736,-0.499682,0.093850,0,follow,,58.376791,4.346628,-2.662279,0,,,
11.756887,0.316240,-0.027257,-4.849305,0.918788,-0.200222,-0.119448,58.595405,1.403768,-0.047109,3.539634,-3.531429,0.217684,58.494188,58.296732,4.802195,86.912479,-26.847663,1.694362,8.000000,2.433142,-0.577372,-0.150695,2.388922,-0.736921,0.131416,2.083603,-0.553579,0.082255,0,follow,,58.494188,4.251991,-2.557393,0,,,
11.806869,0.359826,-0.038735,-4.853913,1.003219,-0.223264,-0.115610,58.772838,1.226620,-0.035724,3.538762,-3.532303,0.224087,58.625046,58.426716,4.818189,87.082935,-27.031802,1.756975,8.000000,2.552332,-0.615038,-0.146087,2.383799,-0.753328,0.092173,2.127625,-0.583865,0.093647,0,follow,,58.625046,4.182596,-2.482870,0,,,
11.856889,0.437268,-0.059561,-4.861224,1.142123,-0.262605,-0.109872,58.949449,1.050219,-0.024168,3.537995,-3.533071,0.229109,58.722261,58.522704,4.837056,87.253406,-27.214352,1.808706,8.000000,2.671267,-0.653503,-0.138776,2.378696,-0.769289,0.146217,2.195418,-0.628032,0.077215,0,follow,,58.722261,4.068299,-2.353415,0,,,
11.907132,0.490441,-0.074112,-4.865699,1.230899,-0.288394,-0.106509,59.127180,0.872639,-0.012387,3.537332,-3.533735,0.232719,58.844865,58.644381,4.853311,87.425832,-27.397244,1.849361,8.000000,2.789932,-0.692790,-0.134301,2.373312,-0.785741,0.089493,2.225906,-0.649948,0.084297,0,follow,,58.844865,3.995866,-2.274039,0,,,
11.956714,0.571362,-0.096790,-4.871745,1.357247,-0.326712,-0.101695,59.302266,0.697649,-0.000703,3.536773,-3.534295,0.234893,58.937911,58.736277,4.871042,87.596446,-27.576710,1.878442,8.000000,2.908328,-0.732882,-0.128255,2.367919,-0.801847,0.120916,2.272926,-0.701301,0.075843,0,follow,,58.937911,3.892585,-2.156453,0,,,
12.006974,0.633588,-0.114659,-4.875935,1.448534,-0.355566,-0.098032,59.479916,0.520057,0.011156,3.536317,-3.534750,0.235619,59.052323,58.849751,4.887091,87.770456,-27.757945,1.896112,8.000000,3.026441,-0.773802,-0.124065,2.362251,-0.818396,0.083809,2.288595,-0.730418,0.089592,0,follow,,59.052323,3.818032,-2.073942,0,,,
12.056901,0.740561,-0.146147,-4.882265,1.596352,-0.403938,-0.092470,59.656702,0.343298,0.022890,3.535966,-3.535102,0.234893,59.122008,58.918174,4.905156,87.944432,-27.937515,1.902035,8.000000,3.144275,-0.815517,-0.117735,2.356681,-0.834299,0.126600,2.319043,-0.765810,0.074307,0,follow,,59.122008,3.697763,-1.934099,0,,,
12.106997,0.812157,-0.167620,-4.885987,1.689371,-0.435074,-0.089512,59.834054,0.165952,0.034522,3.535719,-3.535349,0.232719,59.227587,59.022840,4.920508,88.119804,-28.116841,1.896270,8.000000,3.261810,-0.858067,-0.114013,2.350703,-0.850997,0.074434,2.328272,-0.783294,0.071048,0,follow,,59.227587,3.622780,-1.849245,0,,,
12.156951,0.918721,-0.200264,-4.890957,1.820634,-0.480225,-0.085478,60.009850,-0.009847,0.045838,3.535575,-3.535493,0.229109,59.297300,59.091436,4.936795,88.294449,-28.293791,1.878712,8.000000,3.379048,-0.901428,-0.109043,2.344767,-0.867220,0.099401,2.352521,-0.813568,0.062389,0,follow,,59.297300,3.517762,-1.725358,0,,,
12.206897,0.999325,-0.225213,-4.894355,1.914902,-0.512793,-0.082541,60.187872,-0.187872,0.057016,3.535535,-3.535533,0.224087,59.395299,59.188558,4.951371,88.472149,-28.472138,1.849715,8.000000,3.495970,-0.945635,-0.105645,2.338439,-0.884140,0.067968,2.360053,-0.814993,0.071630,0,follow,,59.395299,3.443462,-1.638653,0,,,
12.256661,1.136373,-0.267882,-4.899595,2.067400,-0.564806,-0.078193,60.363271,-0.363262,0.067676,3.535598,-3.535470,0.217684,59.434908,59.226974,4.967271,88.648053,-28.647022,1.809148,8.000000,3.612586,-0.990643,-0.100405,2.332314,-0.900174,0.104799,2.390663,-0.813213,0.060629,0,follow,,59.434908,3.326859,-1.492554,0,,,
12.307054,1.226782,-0.296259,-4.902712,2.163059,-0.597344,-0.075721,60.541201,-0.541162,0.078074,3.535765,-3.535303,0.209938,59.523680,59.314924,4.980786,88.827319,-28.823587,1.757582,8.000000,3.728866,-1.036513,-0.097288,2.325595,-0.917392,0.062342,2.392809,-0.812593,0.057317,0,follow,,59.523680,3.255384,-1.403871,0,,,
12.356977,1.359766,-0.338610,-4.906930,2.297536,-0.643860,-0.072750,60.717895,-0.717796,0.087914,3.536035,-3.535032,0.200899,59.569117,59.359340,4.994844,89.006178,-28.998055,1.695103,8.000000,3.844815,-1.083212,-0.093070,2.318981,-0.933985,0.084352,2.407596,-0.836127,0.044501,0,follow,,59.569117,3.157157,-1.275462,0,,,
12.406923,1.459254,-0.370622,-4.909840,2.393780,-0.677591,-0.070309,60.893985,-0.893783,0.097179,3.536410,-3.534658,0.190620,59.647558,59.437034,5.007019,89.185262,-29.171047,1.622141,8.000000,3.960406,-1.130792,-0.090160,2.311812,-0.951590,0.058193,2.406716,-0.844225,0.059415,0,follow,,59.647558,3.088125,-1.185515,0,,,
12.457066,1.626462,-0.424838,-4.914366,2.548765,-0.731574,-0.067115,61.071330,-1.070971,0.105912,3.536888,-3.534180,0.179166,59.659978,59.448379,5.020278,89.366432,-29.344408,1.539244,8.000000,4.075655,-1.179192,-0.085634,2.304987,-0.968006,0.090532,2.426922,-0.842631,0.041112,0,follow,,59.659978,2.981885,-1.035637,0,,,
12.507010,1.736018,-0.460388,-4.917063,2.645941,-0.765082,-0.065284,61.248067,-1.247489,0.113959,3.537470,-3.533597,0.166608,59.729513,59.517254,5.031022,89.547826,-29.516264,1.446823,8.000000,4.190520,-1.228497,-0.082937,2.297301,-0.986109,0.053940,2.431939,-0.836484,0.042075,0,follow,,59.729513,2.917751,-0.944298,0,,,
12.556869,1.895622,-0.512079,-4.920594,2.782479,-0.811342,-0.063086,61.424196,-1.423327,0.121276,3.538156,-3.532910,0.153023,59.748656,59.535548,5.041870,89.729445,-29.686605,1.345456,8.000000,4.305009,-1.278669,-0.079406,2.289788,-1.003430,0.070620,2.444252,-0.818141,0.027634,0,follow,,59.748656,2.832787,-0.812638,0,,,
12.606851,2.014109,-0.550257,-4.922974,2.880005,-0.843786,-0.061306,61.601830,-1.600584,0.127908,3.538947,-3.532118,0.138494,59.810627,59.596977,5.050882,89.913404,-29.857526,1.235857,8.000000,4.419083,-1.329779,-0.077026,2.281466,-1.022209,0.047588,2.442360,-0.807147,0.041844,0,follow,,59.810627,2.775113,-0.720568,0,,,
12.656780,2.211838,-0.613315,-4.926573,3.036792,-0.894437,-0.058671,61.778240,-1.776525,0.133703,3.539842,-3.531220,0.123111,59.792271,59.577759,5.060276,90.096977,-30.026289,1.118589,8.000000,4.532765,-1.381754,-0.073427,2.273643,-1.039493,0.071993,2.451837,-0.786637,0.030861,0,follow,,59.792271,2.690489,-0.567831,0,,,
12.706974,2.340573,-0.654028,-4.928744,3.134998,-0.925583,-0.057139,61.955933,-1.953642,0.138715,3.540842,-3.530218,0.106969,59.844459,59.629524,5.067459,90.282671,-30.195382,0.994467,8.000000,4.645993,-1.434710,-0.071256,2.264565,-1.059126,0.043411,2.452374,-0.777110,0.039780,0,follow,,59.844459,2.641167,-0.474750,0,,,
12.756779,2.527304,-0.712648,-4.931725,3.272793,-0.968853,-0.055664,62.132340,-2.129361,0.142833,3.541948,-3.529109,0.090168,59.837434,59.621870,5.074558,90.467922,-30.362229,0.864174,8.000000,4.758780,-1.488601,-0.068275,2.255731,-1.077811,0.059624,2.456754,-0.773255,0.014741,0,follow,,59.837434,2.578491,-0.341094,0,,,
12.807135,2.665326,-0.755744,-4.933814,3.371095,-0.999694,-0.054541,62.310988,-2.307187,0.146121,3.543159,-3.527893,0.072810,59.881698,59.665836,5.079935,90.656257,-30.530329,0.728604,8.000000,4.871065,-1.543528,-0.066186,2.245708,-1.098542,0.041780,2.454519,-0.770442,0.027078,0,follow,,59.881698,2.537245,-0.247691,0,,,
12.856676,2.893843,-0.826867,-4.937127,3.527920,-1.049835,-0.053075,62.486930,-2.482181,0.148451,3.544475,-3.526570,0.055004,59.832592,59.616072,5.085578,90.842733,-30.694739,0.588485,8.000000,4.982885,-1.599397,-0.062873,2.236397,-1.117375,0.066252,2.448102,-0.786722,0.015943,0,follow,,59.832592,2.479147,-0.094196,0,,,
12.906974,3.041450,-0.872875,-4.939230,3.625489,-1.082120,-0.052444,62.665302,-2.659446,0.149903,3.545898,-3.525139,0.036859,59.867310,59.650612,5.089134,91.032490,-30.860557,0.444775,8.000000,5.094145,-1.656372,-0.060770,2.225202,-1.139506,0.042076,2.438925,-0.811506,0.008562,0,follow,,59.867310,2.445946,-0.001230,0,,,
12.956749,3.254129,-0.939346,-4.942161,3.761307,-1.128510,-0.051636,62.841788,-2.834679,0.150411,3.547428,-3.523599,0.018486,59.834903,59.617794,5.092572,91.221215,-31.023473,0.298302,8.000000,5.204862,-1.714396,-0.057839,2.214335,-1.160484,0.058613,2.424806,-0.832818,0.006112,0,follow,,59.834903,2.405642,0.131159,0,,,
13.007015,3.410435,-0.988338,-4.944355,3.857884,-1.162611,-0.050838,63.020403,-3.011858,0.150000,3.549065,-3.521950,-0.000000,59.861468,59.644303,5.094355,91.412926,-31.187461,0.150000,8.000000,5.314942,-1.773619,-0.055645,2.201605,-1.184456,0.043869,2.414227,-0.860542,0.015890,0,follow,,59.861468,2.380007,0.223441,0,,,
13.056875,3.667904,-1.069208,-4.948058,4.011769,-1.218760,-0.049564,63.197304,-3.187156,0.148662,3.550810,-3.520191,-0.018486,59.784711,59.567064,5.096720,91.603786,-31.348686,0.000770,8.000000,5.424436,-1.833918,-0.051942,2.189888,-1.205980,0.074062,2.403339,-0.883634,0.014301,0,follow,,59.784711,2.347346,0.374810,0,,,
13.106934,3.833304,-1.121310,-4.950515,4.107489,-1.254755,-0.048898,63.375099,-3.363150,0.146407,3.552663,-3.518321,-0.036859,59.801586,59.583984,5.096922,91.796405,-31.509719,-0.148465,8.000000,5.533191,-1.895541,-0.049485,2.175092,-1.232467,0.049152,2.390961,-0.903348,0.009160,0,follow,,59.801586,2.330603,0.466533,0,,,
13.156853,4.070692,-1.196288,-4.954005,4.240676,-1.306124,-0.048015,63.552476,-3.538529,0.143255,3.554625,-3.516339,-0.055004,59.745718,59.527882,5.097261,91.989477,-31.669242,-0.296779,8.000000,5.641222,-1.958424,-0.045995,2.160625,-1.257657,0.069799,2.377272,-0.926495,0.006171,0,follow,,59.745718,2.314253,0.596969,0,,,
13.207028,4.244626,-1.251360,-4.956607,4.335469,-1.343623,-0.046881,63.730727,-3.714562,0.139209,3.556696,-3.514244,-0.072810,59.754757,59.537078,5.095816,92.184299,-31.828514,-0.443274,8.000000,5.748365,-2.022810,-0.043393,2.142850,-1.287708,0.052032,2.369195,-0.940733,0.029674,0,follow,,59.754757,2.306242,0.688005,0,,,
13.256665,4.530694,-1.342407,-4.960796,4.486640,-1.405436,-0.045080,63.908094,-3.889497,0.134326,3.558878,-3.512035,-0.090168,59.650008,59.432005,5.095123,92.379116,-31.985776,-0.587015,8.000000,5.854686,-2.088542,-0.039204,2.126425,-1.314655,0.083790,2.360821,-0.972763,0.023452,0,follow,,59.650008,2.302289,0.837420,0,,,
13.307188,4.714344,-1.401221,-4.963357,4.580807,-1.444810,-0.043941,64.087650,-4.066358,0.128559,3.561170,-3.509711,-0.106969,59.650818,59.433092,5.091916,92.577010,-32.144043,-0.727193,8.000000,5.959892,-2.156046,-0.036643,2.104114,-1.350075,0.051222,2.355874,-0.989715,0.026890,0,follow,,59.650818,2.303790,0.928016,0,,,
13.357118,5.015666,-1.498439,-4.967282,4.730855,-1.509935,-0.042014,64.265372,-4.241165,0.122053,3.563574,-3.507270,-0.123111,59.531098,59.313155,5.089335,92.773961,-32.299326,-0.862834,8.000000,6.064051,-2.225153,-0.032718,2.083188,-1.382146,0.078487,2.342065,-1.027192,0.021146,0,follow,,59.531098,2.314837,1.076676,0,,,
13.407328,5.169766,-1.548560,-4.969156,4.805485,-1.543246,-0.040451,64.444634,-4.417229,0.114744,3.566089,-3.504712,-0.138494,59.561609,59.344243,5.083901,92.973349,-32.454925,-0.993205,8.000000,6.166601,-2.296627,-0.030844,2.051008,-1.429463,0.037489,2.329320,-1.044080,0.048529,0,follow,,59.561609,2.322297,1.147327,0,,,
13.457001,5.484783,-1.651860,-4.972762,4.954010,-1.611461,-0.037850,64.622202,-4.591361,0.106799,3.568718,-3.502035,-0.153023,59.427914,59.210430,5.079561,93.171948,-32.607642,-1.117381,8.000000,6.267669,-2.370181,-0.027238,2.021361,-1.471088,0.072117,2.315581,-1.076276,0.032357,0,follow,,59.427914,2.346608,1.294850,0,,,
13.507074,5.686344,-1.718586,-4.974896,5.046535,-1.655172,-0.036547,64.800999,-4.766420,0.098152,3.571461,-3.499238,-0.166608,59.410164,59.193173,5.073049,93.372687,-32.760324,-1.234713,8.000000,6.366364,-2.446891,-0.025104,1.973893,-1.534192,0.042686,2.308627,-1.097793,0.028378,0,follow,,59.410164,2.365024,1.384240,0,,,
13.557009,5.974411,-1.814815,-4.977746,5.175752,-1.717697,-0.034552,64.979570,-4.940967,0.088917,3.574318,-3.496319,-0.179166,59.304744,59.087915,5.066663,93.574117,-32.911521,-1.344414,8.000000,6.462193,-2.527151,-0.022254,1.916583,-1.605214,0.056992,2.309293,-1.134470,0.024426,0,follow,,59.304744,2.397707,1.511941,0,,,
13.607210,6.184264,-1.885610,-4.979714,5.267431,-1.763336,-0.032781,65.158138,-5.115209,0.079144,3.577291,-3.493277,-0.190620,59.278497,59.062240,5.058858,93.776470,-33.061427,-1.445817,8.000000,6.552482,-2.613598,-0.020286,1.805774,-1.728924,0.039358,2.289206,-1.150757,0.044859,0,follow,,59.278497,2.423671,1.600674,0,,,
13.656699,6.527033,-2.002563,-4.982833,5.412918,-1.838560,-0.030558,65.336813,-5.289241,0.068887,3.580381,-3.490111,-0.200899,59.117783,58.901549,5.051720,93.979861,-33.210126,-1.538302,8.000000,6.595695,-2.668252,-0.017167,0.864259,-1.093083,0.062380,2.266208,-1.190349,0.026392,0,follow,,59.117783,2.472818,1.745726,0,,,
13.707096,6.745595,-2.078174,-4.984761,5.502849,-1.886814,-0.028541,65.516807,-5.464234,0.058141,3.583588,-3.486817,-0.209938,59.084276,58.868674,5.042902,94.185513,-33.358774,-1.621367,8.000000,6.590961,-2.680094,-0.015239,-0.094670,-0.236855,0.038567,2.245049,-1.212756,0.056303,0,follow,,59.084276,2.505289,1.832879,0,,,
13.756831,7.057235,-2.187405,-4.987299,5.626624,-1.956241,-0.022841,65.695726,-5.637841,0.047108,3.586914,-3.483396,-0.217684,58.955266,58.739920,5.034407,94.391037,-33.505010,-1.694364,8.000000,6.585529,-2.688287,-0.012701,-0.108647,-0.163854,0.050755,2.190799,-1.250207,0.131525,0,follow,,58.955266,2.555501,1.956010,0,,,
13.807075,7.283861,-2.267928,-4.988917,5.713234,-2.006835,-0.016262,65.876052,-5.812464,0.035709,3.590359,-3.479845,-0.224087,58.913967,58.699307,5.024626,94.598926,-33.651223,-1.756990,8.000000,6.580992,-2.699401,-0.011083,-0.090740,-0.222271,0.032358,2.155662,-1.273602,0.176066,0,follow,,58.913967,2.592209,2.040382,0,,,
13.856720,7.653068,-2.401199,-4.990907,5.847347,-2.088423,-0.003021,66.054796,-5.985191,0.024201,3.593925,-3.476162,-0.229109,58.726128,58.511596,5.015108,94.806199,-33.794485,-1.808674,8.000000,6.575292,-2.704920,-0.009093,-0.114007,-0.110385,0.039806,2.064844,-1.276106,0.215954,0,follow,,58.726128,2.656096,2.175589,0,,,
13.907040,7.887780,-2.487187,-4.991688,5.927856,-2.139167,0.005856,66.233599,-6.157605,0.012554,3.597613,-3.472345,-0.232719,58.674943,58.461154,5.004241,95.014506,-33.936362,-1.849195,8.000000,6.570940,-2.715282,-0.008312,-0.087026,-0.207246,0.015612,1.997272,-1.263003,0.222731,0,follow,,58.674943,2.695238,2.254122,0,,,
13.956949,8.221208,-2.611005,-4.992122,6.034558,-2.208771,0.017527,66.415438,-6.332562,0.000645,3.601425,-3.468392,-0.234893,58.526457,58.313107,4.992767,95.226835,-34.079694,-1.878499,8.000000,6.565809,-2.721637,-0.007878,-0.102637,-0.127089,0.008678,1.865536,-1.229405,0.196948,0,follow,,58.526457,2.751454,2.360759,0,,,
14.007108,8.462659,-2.701917,-4.991988,6.106193,-2.257163,0.024539,66.596487,-6.506352,-0.011203,3.605360,-3.464300,-0.235619,58.470710,58.258181,4.980785,95.439369,-34.220755,-1.896159,8.000000,6.561647,-2.731311,-0.008012,-0.083230,-0.193478,-0.002670,1.760870,-1.201853,0.166618,0,follow,,58.470710,2.789091,2.430042,0,,,
14.056948,8.854267,-2.851682,-4.991291,6.211995,-2.331810,0.033669,66.776159,-6.678407,-0.022880,3.609422,-3.460069,-0.234893,58.260402,58.048164,4.968411,95.651531,-34.358958,-1.902024,8.000000,6.556203,-2.734858,-0.008709,-0.108876,-0.070951,-0.013952,1.596193,-1.146058,0.130178,0,follow,,58.260402,2.849295,2.536247,0,,,
14.106922,9.102082,-2.947828,-4.990593,6.272280,-2.376231,0.037871,66.957144,-6.851298,-0.034487,3.613610,-3.455695,-0.232719,58.198009,57.986596,4.956107,95.866023,-34.496854,-1.896235,8.000000,6.552225,-2.743837,-0.009407,-0.079565,-0.179585,-0.013943,1.484990,-1.103232,0.099035,0,follow,,58.198009,2.882184,2.593644,0,,,
14.157066,9.452528,-3.085262,-4.989361,6.349264,-2.434595,0.041841,67.138618,-7.024216,-0.045898,3.617926,-3.451175,-0.229109,58.031355,57.820415,4.943463,96.082030,-34.633615,-1.878772,8.000000,6.547395,-2.748503,-0.010639,-0.096611,-0.093312,-0.024643,1.315892,-1.015633,0.056997,0,follow,,58.031355,2.926953,2.669166,0,,,
14.207092,9.704932,-3.185264,-4.988455,6.398670,-2.473630,0.043306,67.319862,-7.196461,-0.056997,3.622373,-3.446508,-0.224087,57.964550,57.754392,4.931458,96.298845,-34.768522,-1.849696,8.000000,6.543618,-2.756909,-0.011545,-0.075533,-0.168115,-0.018129,1.197845,-0.958696,0.027660,0,follow,,57.964550,2.953949,2.714976,0,,,
14.256954,10.111890,-3.347798,-4.987094,6.468719,-2.530690,0.044379,67.500823,-7.367974,-0.067713,3.626951,-3.441690,-0.217684,57.739517,57.529570,4.919381,96.516428,-34.901492,-1.809185,8.000000,6.538476,-2.758830,-0.012906,-0.102828,-0.038424,-0.027218,1.039465,-0.858724,0.006506,0,follow,,57.739517,2.995704,2.783412,0,,,
14.307038,10.367957,-3.450787,-4.986350,6.506917,-2.563153,0.043998,67.682544,-7.539731,-0.078044,3.631661,-3.436719,-0.209938,57.669514,57.460259,4.908305,96.735835,-35.033481,-1.757552,8.000000,6.534914,-2.766737,-0.013650,-0.071248,-0.158147,-0.014887,0.934482,-0.800093,-0.014039,0,follow,,57.669514,3.015741,2.817234,0,,,
14.356801,10.728199,-3.596486,-4.985645,6.553662,-2.604418,0.042776,67.863914,-7.710665,-0.087861,3.636506,-3.431592,-0.200899,57.492649,57.283649,4.897784,96.955966,-35.163397,-1.695050,8.000000,6.530460,-2.770175,-0.014355,-0.089081,-0.068755,-0.014086,0.782967,-0.702515,-0.024285,0,follow,,57.492649,3.041939,2.860611,0,,,
14.407002,10.986708,-3.701396,-4.985308,6.582788,-2.630769,0.041548,68.047262,-7.882958,-0.097230,3.641488,-3.426305,-0.190620,57.421997,57.213568,4.888078,97.179164,-35.293400,-1.622191,8.000000,6.527124,-2.777679,-0.014692,-0.066716,-0.150081,-0.006742,0.697762,-0.637010,-0.029753,0,follow,,57.421997,3.055819,2.884618,0,,,
14.456731,11.401699,-3.870415,-4.985128,6.622353,-2.668170,0.039608,68.228692,-8.052926,-0.105885,3.646607,-3.420857,-0.179166,57.189226,56.980703,4.879244,97.401546,-35.419779,-1.539216,8.000000,6.522374,-2.778495,-0.014872,-0.095005,-0.016316,-0.003595,0.576536,-0.555476,-0.029700,0,follow,,57.189226,3.077250,2.920516,0,,,
14.507113,11.661695,-3.976764,-4.985225,6.643066,-2.688934,0.038216,68.412714,-8.224791,-0.114000,3.651865,-3.415242,-0.166608,57.117884,56.909787,4.871225,97.627636,-35.546730,-1.446865,8.000000,6.519272,-2.785647,-0.014775,-0.062041,-0.143031,0.001926,0.500321,-0.509650,-0.037079,0,follow,,57.117884,3.084925,2.935439,0,,,
14.556812,12.026218,-4.126574,-4.985706,6.667578,-2.715075,0.036477,68.594462,-8.393981,-0.121296,3.657265,-3.409459,-0.153023,56.937154,56.728978,4.864410,97.852584,-35.669654,-1.345477,8.000000,6.515250,-2.788225,-0.014294,-0.080443,-0.051566,0.009623,0.401765,-0.446692,-0.031584,0,follow,,56.937154,3.095167,2.954954,0,,,
14.607005,12.286897,-4.234184,-4.986158,6.682107,-2.731773,0.035390,68.778352,-8.564607,-0.127924,3.662808,-3.403503,-0.138494,56.865100,56.657190,4.858234,98.080820,-35.792633,-1.235874,8.000000,6.512380,-2.795056,-0.013842,-0.057400,-0.136625,0.009050,0.344753,-0.409335,-0.026626,0,follow,,56.865100,3.098003,2.963162,0,,,
14.656805,12.704219,-4.407139,-4.986846,6.700730,-2.755738,0.033865,68.960750,-8.733270,-0.133699,3.668497,-3.397371,-0.123111,56.630961,56.422626,4.853147,98.308724,-35.912240,-1.118586,8.000000,6.508053,-2.795034,-0.013154,-0.086527,0.000449,0.013762,0.265857,-0.356883,-0.024030,0,follow,,56.630961,3.103349,2.976622,0,,,
14.706894,12.965041,-4.515615,-4.987198,6.709875,-2.769076,0.033271,69.145279,-8.903315,-0.138713,3.674332,-3.391059,-0.106969,56.559516,56.351318,4.848485,98.539937,-36.031788,-0.994465,8.000000,6.505420,-2.801583,-0.012802,-0.052657,-0.130982,0.007029,0.219584,-0.324329,-0.013051,0,follow,,56.559516,3.101782,2.978958,0,,,
14.757051,13.329849,-4.667734,-4.987619,6.719742,-2.785353,0.032575,69.330046,-9.072968,-0.142864,3.680317,-3.384563,-0.090168,56.381733,56.173198,4.844755,98.772582,-36.149472,-0.864205,8.000000,6.501849,-2.803500,-0.012381,-0.071420,-0.038351,0.008421,0.152081,-0.274792,-0.009169,0,follow,,56.381733,3.100358,2.982586,0,,,
14.807150,13.590282,-4.776480,-4.988043,6.725168,-2.795568,0.032044,69.515063,-9.242222,-0.146127,3.686453,-3.377879,-0.072810,56.311350,56.102798,4.841915,99.006688,-36.265251,-0.728611,8.000000,6.499458,-2.809823,-0.011957,-0.047823,-0.126458,0.008478,0.124961,-0.247419,-0.012300,0,follow,,56.311350,3.095783,2.980691,0,,,
14.856987,14.006806,-4.950694,-4.988787,6.731345,-2.809771,0.031314,69.698746,-9.409617,-0.148460,3.692743,-3.371002,-0.055004,56.079434,55.870154,4.840327,99.240687,-36.377630,-0.588494,8.000000,6.495587,-2.809206,-0.011213,-0.077419,0.012349,0.014887,0.076711,-0.208477,-0.014512,0,follow,,56.079434,3.091203,2.980433,0,,,
