measurement_stamp,receipt_stamp,processed_stamp,published_stamp,source,valid,observation_valid,truth_available,rejection_reason,rgb_raw_stamp,depth_raw_stamp,rgb_receipt_stamp,depth_receipt_stamp,rgb_mapped_stamp,depth_mapped_stamp,rgb_depth_acquisition_skew,pose_history_start_stamp,pose_history_end_stamp,position_source_stamp,position_mapped_stamp,attitude_source_stamp,attitude_mapped_stamp,position_history_start_stamp,position_history_end_stamp,attitude_history_start_stamp,attitude_history_end_stamp,image_clock_offset,px4_clock_offset,px4_clock_reset_count,px4_clock_status,approach_phase,distance_bin,motion_regime,confidence,red_pixel_count,valid_depth_ratio,target_range,view_angle,position_x,position_y,position_z,covariance_xx,covariance_yy,covariance_zz,truth_x,truth_y,truth_z,error_x,error_y,error_z,horizontal_error,position_3d_error,observation_age
1790064302.3278813,1790064302.3573189,1790064302.4021037,1790064302.4021037,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,42.152,42.1,1790064302.3573189,1790064302.3021524,1790064302.3538814,1790064302.3018813,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064302.3824039,1790064279.5961282,1790064302.386404,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,83.09927883834321,-16.833416652735586,-0.0007169995784083057,nan,nan,nan,nan,nan,0.029437541961669922
1790064302.4538815,1790064302.4619105,1790064302.499819,1790064302.499819,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,42.252,42.252,1790064302.4619105,1790064302.4591782,1790064302.4538815,1790064302.4538815,0.0,1790064278.5801282,1790064279.5961282,1790064302.486404,1790064279.5961282,1790064302.486404,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,83.42594825689181,-16.449868150133,0.009120788190708249,nan,nan,nan,nan,nan,0.008028984069824219
1790064302.5538814,1790064302.5604212,1790064302.5997367,1790064302.5997367,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,42.352,42.352,1790064302.5604212,1790064302.5577643,1790064302.5538814,1790064302.5538814,0.0,1790064278.5801282,1790064279.5961282,1790064302.582403,1790064279.5961282,1790064302.586403,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,83.67395967047023,-16.13613911394913,0.016694202905473764,nan,nan,nan,nan,nan,0.006539821624755859
1790064302.6018815,1790064302.6171472,1790064302.699863,1790064302.699863,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,42.4,42.4,1790064302.6171472,1790064302.6117342,1790064302.6018815,1790064302.6018815,0.0,1790064278.5801282,1790064279.5961282,1790064302.686403,1790064279.5961282,1790064302.686403,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,83.78943571067838,-15.98296973608937,0.020190546608739108,nan,nan,nan,nan,nan,0.015265703201293945
1790064302.7278814,1790064302.76399,1790064302.7996655,1790064302.7996655,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,42.552,42.5,1790064302.76399,1790064302.7069485,1790064302.7538815,1790064302.7018814,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064302.782403,1790064279.5961282,1790064302.786403,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,84.08265021878043,-15.572665398516264,0.028786608593034096,nan,nan,nan,nan,nan,0.03610849380493164
1790064302.8038814,1790064302.8724024,1790064302.8998308,1790064302.8998308,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,42.652,42.552,1790064302.8724024,1790064302.7607243,1790064302.8538814,1790064302.7538815,0.10000000000000142,1790064278.5801282,1790064279.5961282,1790064302.882403,1790064279.5961282,1790064302.8864028,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,84.25237868345293,-15.320422472749739,0.033453555858374416,nan,nan,nan,nan,nan,0.06852102279663086
1790064302.9038813,1790064302.9624853,1790064302.9997196,1790064302.9997196,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,42.752,42.652,1790064302.9624853,1790064302.8704464,1790064302.9538815,1790064302.8538814,0.10000000000000142,1790064278.5801282,1790064279.5961282,1790064302.986403,1790064279.5961282,1790064302.986403,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,84.46725970599682,-14.9839506555035,0.03884081752863543,nan,nan,nan,nan,nan,0.05860400199890137
1790064303.0278814,1790064303.062891,1790064303.0998542,1790064303.0998542,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,42.852,42.8,1790064303.062891,1790064303.0118065,1790064303.0538814,1790064303.0018814,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064303.082403,1790064279.5961282,1790064303.086403,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,84.72201169883179,-14.558449808395805,0.04418446173365576,nan,nan,nan,nan,nan,0.03500962257385254
1790064303.1518815,1790064303.215113,1790064303.299726,1790064303.299726,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,43.0,42.9,1790064303.215113,1790064303.106839,1790064303.2018814,1790064303.1018815,0.10000000000000142,1790064278.5801282,1790064279.5961282,1790064303.286403,1790064279.5961282,1790064303.286403,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,84.96429546707695,-14.124852975710478,0.047874900343629755,nan,nan,nan,nan,nan,0.0632314682006836
1790064303.3278813,1790064303.3619459,1790064303.3998358,1790064303.3998358,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,43.1,43.152,1790064303.3064616,1790064303.3619459,1790064303.3018813,1790064303.3538814,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064303.382403,1790064279.5961282,1790064303.3864028,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,85.2863858954576,-13.498940934113216,0.04996256933519641,nan,nan,nan,nan,nan,0.034064531326293945
1790064303.4038813,1790064303.4588456,1790064303.5000577,1790064303.5000577,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,43.152,43.252,1790064303.3639555,1790064303.4588456,1790064303.3538814,1790064303.4538815,0.10000000000000142,1790064278.5801282,1790064279.5961282,1790064303.486403,1790064279.5961282,1790064303.486403,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,85.41818493981525,-13.224978109615636,0.04970167206070228,nan,nan,nan,nan,nan,0.054964303970336914
1790064303.5278814,1790064303.5599136,1790064303.5998743,1790064303.5998743,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,43.3,43.352,1790064303.5071924,1790064303.5599136,1790064303.5018814,1790064303.5538814,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064303.582401,1790064279.5961282,1790064303.586401,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,85.6238630817821,-12.773787992424865,0.04773996555169403,nan,nan,nan,nan,nan,0.03203225135803223
1790064303.6278815,1790064303.661725,1790064303.6999707,1790064303.6999707,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,43.4,43.452,1790064303.6153727,1790064303.661725,1790064303.6018815,1790064303.6538813,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064303.686401,1790064279.5961282,1790064303.686401,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,85.78180492643841,-12.406348412750823,0.04484455584830397,nan,nan,nan,nan,nan,0.0338435173034668
1790064303.7018814,1790064303.7063487,1790064303.7997456,1790064303.7997456,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,43.5,43.5,1790064303.7063487,1790064303.7048347,1790064303.7018814,1790064303.7018814,0.0,1790064278.5801282,1790064279.5961282,1790064303.786401,1790064279.5961282,1790064303.786401,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,85.89436563083666,-12.132328599267312,0.041987623741477374,nan,nan,nan,nan,nan,0.0044672489166259766
1790064303.7778814,1790064303.8182902,1790064303.8996844,1790064303.8996844,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,43.552,43.6,1790064303.7612376,1790064303.8182902,1790064303.7538815,1790064303.8018813,0.04800000000000182,1790064278.5801282,1790064279.5961282,1790064303.886401,1790064279.5961282,1790064303.886401,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,86.00594899352033,-11.84963379409798,0.03845826453587987,nan,nan,nan,nan,nan,0.04040884971618652
1790064303.9538815,1790064303.9571848,1790064303.999727,1790064303.999727,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,43.752,43.752,1790064303.9571848,1790064303.9561632,1790064303.9538815,1790064303.9538815,0.0,1790064278.5801282,1790064279.5961282,1790064303.982401,1790064279.5961282,1790064303.9864008,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,86.25007085581804,-11.189493276411124,0.02829702629301592,nan,nan,nan,nan,nan,0.0033032894134521484
1790064304.3038814,1790064304.3574126,1790064304.4021811,1790064304.4021811,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,44.052,44.152,1790064304.2581832,1790064304.3574126,1790064304.2538815,1790064304.3538814,0.10000000000000142,1790064278.5801282,1790064279.5961282,1790064304.382401,1790064279.5961282,1790064304.382401,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,86.67915507281764,-9.857239273938648,0.0026065814698734346,nan,nan,nan,nan,nan,0.05353116989135742
1790064304.4038813,1790064304.4560125,1790064304.4996874,1790064304.4996874,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,44.152,44.252,1790064304.3582296,1790064304.4560125,1790064304.3538814,1790064304.4538815,0.10000000000000142,1790064278.5801282,1790064279.5961282,1790064304.4864008,1790064279.5961282,1790064304.4864008,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,86.78884304486536,-9.472343644767879,-0.005236930224280874,nan,nan,nan,nan,nan,0.05213117599487305
1790064304.4518814,1790064304.502046,1790064304.5997448,1790064304.5997448,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,44.2,44.3,1790064304.4243624,1790064304.502046,1790064304.4018815,1790064304.5018814,0.09999999999999432,1790064278.5801282,1790064279.5961282,1790064304.5823998,1790064279.5961282,1790064304.5864,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,86.83952117726652,-9.287175141178887,-0.008965489665710796,nan,nan,nan,nan,nan,0.05016469955444336
1790064304.7038815,1790064304.7557833,1790064304.799804,1790064304.799804,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,44.452,44.552,1790064304.6675007,1790064304.7557833,1790064304.6538813,1790064304.7538815,0.10000000000000142,1790064278.5801282,1790064279.5961282,1790064304.7824,1790064279.5961282,1790064304.7863998,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.08547233492241,-8.309597340324292,-0.02723206238234175,nan,nan,nan,nan,nan,0.051901817321777344
1790064304.8278813,1790064304.856662,1790064304.8999767,1790064304.8999767,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,44.6,44.652,1790064304.8087704,1790064304.856662,1790064304.8018813,1790064304.8538814,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064304.8864,1790064279.5961282,1790064304.8864,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.19440396799959,-7.825922237333146,-0.034818170338045275,nan,nan,nan,nan,nan,0.028780698776245117
1790064304.9278815,1790064304.9572225,1790064304.999798,1790064304.999798,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,44.7,44.752,1790064304.9053228,1790064304.9572225,1790064304.9018815,1790064304.9538815,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064304.9824,1790064279.5961282,1790064304.9864,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.27681769872653,-7.434221399549691,-0.03999923085177809,nan,nan,nan,nan,nan,0.02934098243713379
1790064305.0038815,1790064305.056965,1790064305.099793,1790064305.099793,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,44.752,44.852,1790064304.959393,1790064305.056965,1790064304.9538815,1790064305.0538814,0.09999999999999432,1790064278.5801282,1790064279.5961282,1790064305.0864,1790064279.5961282,1790064305.0864,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.33618094620968,-7.136146845739656,-0.04328895092713219,nan,nan,nan,nan,nan,0.05308365821838379
1790064305.1278815,1790064305.1607413,1790064305.1998866,1790064305.1998866,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,44.9,44.952,1790064305.1037757,1790064305.1607413,1790064305.1018815,1790064305.1538813,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064305.1824,1790064279.5961282,1790064305.1864,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.42706290743203,-6.648538423387785,-0.04729534025685797,nan,nan,nan,nan,nan,0.03285980224609375
1790064305.1778815,1790064305.2098343,1790064305.29974,1790064305.29974,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,44.952,45.0,1790064305.1627514,1790064305.2098343,1790064305.1538813,1790064305.2018814,0.04800000000000182,1790064278.5801282,1790064279.5961282,1790064305.2863998,1790064279.5961282,1790064305.2863998,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.46167526280283,-6.451612175832194,-0.04841433736137705,nan,nan,nan,nan,nan,0.031952857971191406
1790064305.2518814,1790064305.3030179,1790064305.3998392,1790064305.3998392,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,45.0,45.1,1790064305.2171903,1790064305.3030179,1790064305.2018814,1790064305.3018813,0.10000000000000142,1790064278.5801282,1790064279.5961282,1790064305.3824,1790064279.5961282,1790064305.3864,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.51081654974212,-6.159726523655751,-0.04952701138411646,nan,nan,nan,nan,nan,0.05113649368286133
1790064305.4038813,1790064305.4569788,1790064305.4999113,1790064305.4999113,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,45.152,45.252,1790064305.360532,1790064305.4569788,1790064305.3538814,1790064305.4538815,0.10000000000000142,1790064278.5801282,1790064279.5961282,1790064305.4864,1790064279.5961282,1790064305.4864,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.60392084586509,-5.558930488903187,-0.049701911471112824,nan,nan,nan,nan,nan,0.05309748649597168
1790064305.5038815,1790064305.5567126,1790064305.5997605,1790064305.5997605,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,45.252,45.352,1790064305.4596076,1790064305.5567126,1790064305.4538815,1790064305.5538814,0.09999999999999432,1790064278.5801282,1790064279.5961282,1790064305.582398,1790064279.5961282,1790064305.586398,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.65956536653317,-5.162644032174499,-0.04826983257599897,nan,nan,nan,nan,nan,0.052831172943115234
1790064305.7278814,1790064305.7607243,1790064305.8004596,1790064305.8004596,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,45.5,45.552,1790064305.7058115,1790064305.7607243,1790064305.7018814,1790064305.7538815,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064305.782398,1790064279.5961282,1790064305.786398,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.7682884119506,-4.273294020501363,-0.04084180447497373,nan,nan,nan,nan,nan,0.03284287452697754
1790064305.7778814,1790064305.8072393,1790064305.8997653,1790064305.8997653,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,45.552,45.6,1790064305.76258,1790064305.8072393,1790064305.7538815,1790064305.8018813,0.04800000000000182,1790064278.5801282,1790064279.5961282,1790064305.8863978,1790064279.5961282,1790064305.8863978,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.78961458099685,-4.0745220108379225,-0.03845806509254402,nan,nan,nan,nan,nan,0.02935791015625
1790064305.9278815,1790064305.9585664,1790064305.999761,1790064305.999761,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,45.752,45.7,1790064305.9585664,1790064305.9012752,1790064305.9538815,1790064305.9018815,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064305.982398,1790064279.5961282,1790064305.986398,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.8472999652721,-3.4772313072227603,-0.02994680345923593,nan,nan,nan,nan,nan,0.030684947967529297
1790064305.9778814,1790064306.019815,1790064306.0998847,1790064306.0998847,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,45.8,45.752,1790064306.019815,1790064305.9573915,1790064306.0018814,1790064305.9538815,0.047999999999994714,1790064278.5801282,1790064279.5961282,1790064306.086398,1790064279.5961282,1790064306.086398,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.86443035599555,-3.278005187318407,-0.026716791350933498,nan,nan,nan,nan,nan,0.041933536529541016
1790064306.1278815,1790064306.1550324,1790064306.1998677,1790064306.1998677,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,45.9,45.952,1790064306.1032624,1790064306.1550324,1790064306.1018815,1790064306.1538813,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064306.1823978,1790064279.5961282,1790064306.186398,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.90960349935786,-2.6800122220595575,-0.016126850508280714,nan,nan,nan,nan,nan,0.027150869369506836
1790064306.3538814,1790064306.3563893,1790064306.3998091,1790064306.3998091,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,46.152,46.152,1790064306.3563893,1790064306.355133,1790064306.3538814,1790064306.3538814,0.0,1790064278.5801282,1790064279.5961282,1790064306.382398,1790064279.5961282,1790064306.3863978,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.96033088835112,-1.7775266267214365,0.0013172612824528251,nan,nan,nan,nan,nan,0.002507925033569336
1790064306.4278815,1790064306.458509,1790064306.4998634,1790064306.4998634,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,46.252,46.2,1790064306.458509,1790064306.407349,1790064306.4538815,1790064306.4018815,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064306.486398,1790064279.5961282,1790064306.486398,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.97240273661059,-1.4817596958269794,0.0071008399485186805,nan,nan,nan,nan,nan,0.03062748908996582
1790064306.4778814,1790064306.5059786,1790064306.5997903,1790064306.5997903,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,46.3,46.252,1790064306.5059786,1790064306.4569368,1790064306.5018814,1790064306.4538815,0.047999999999994714,1790064278.5801282,1790064279.5961282,1790064306.582397,1790064279.5961282,1790064306.586397,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.97933027093084,-1.281831500018071,0.010960540665125607,nan,nan,nan,nan,nan,0.028097152709960938
1790064306.5778813,1790064306.6246345,1790064306.700863,1790064306.700863,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,46.4,46.352,1790064306.6246345,1790064306.5537438,1790064306.6018815,1790064306.5538814,0.04800000000000182,1790064278.5801282,1790064279.5961282,1790064306.6863968,1790064279.5961282,1790064306.6863968,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.99017133210191,-0.8817312783267638,0.01845645381741692,nan,nan,nan,nan,nan,0.0467531681060791
