time,uav_x,uav_y,uav_z,uav_vx,uav_vy,target_x,target_y,target_vx,target_vy,distance,intercept_x,intercept_y,t_go,uav_vz,target_z,target_vz,horizontal_distance,vertical_error,intercept_z,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
21.016785,8.074979,54.266651,-4.975615,1.055399,7.805671,20.000000,105.615384,0.000000,5.000000,52.963599,20.000000,145.615384,8.000000,-0.018842,0.147303,-0.036859,52.715259,5.122917,-0.147569,1.042724,7.629071,-0.024385,-0.032566,0.004455,-0.002718,0.002414,-0.029534,-0.010958,0,follow,,52.963599,2.997663,2.959497,0,,,
21.066661,8.145178,54.767071,-4.975584,1.055792,7.803822,20.000000,105.863796,0.000000,5.000000,52.703211,20.000000,145.863796,8.000000,-0.019834,0.144604,-0.055004,52.453905,5.120187,-0.295431,1.044765,7.628792,-0.024416,0.040806,-0.005583,-0.000620,0.004888,-0.032524,-0.013289,0,follow,,52.703211,2.996223,2.959259,0,,,
21.116626,8.188981,55.079712,-4.975656,1.055928,7.802594,20.000000,106.114546,0.000000,5.000000,52.633017,20.000000,146.114546,8.000000,-0.020297,0.140990,-0.072810,52.383723,5.116646,-0.441493,1.043155,7.629012,-0.024344,-0.032193,0.004405,0.001440,0.003656,-0.030339,-0.011541,0,follow,,52.633017,2.995376,2.959553,0,,,
21.166492,8.250110,55.517326,-4.975833,1.055939,7.800671,20.000000,106.364651,0.000000,5.000000,52.437071,20.000000,146.364651,8.000000,-0.020923,0.136514,-0.090168,52.187262,5.112348,-0.584827,1.043975,7.628900,-0.024167,0.016402,-0.002244,0.003557,-0.005864,-0.034451,-0.010385,0,follow,,52.437071,2.993920,2.959124,0,,,
21.216711,8.293676,55.829815,-4.976045,1.055959,7.799212,20.000000,106.615480,0.000000,5.000000,52.367027,20.000000,146.615480,8.000000,-0.021091,0.131180,-0.106969,52.117384,5.107225,-0.724571,1.042362,7.629121,-0.023955,-0.032255,0.004411,0.004225,0.000708,-0.034809,-0.003393,0,follow,,52.367027,2.992994,2.959111,0,,,
21.266946,8.363198,56.329468,-4.976490,1.055455,7.796795,20.000000,106.860074,0.000000,5.000000,52.103594,20.000000,146.860074,8.000000,-0.021274,0.125186,-0.123111,51.853229,5.101675,-0.859701,1.044586,7.628816,-0.023510,0.044481,-0.006084,0.008898,-0.003894,-0.036001,-0.002825,0,follow,,52.103594,2.991056,2.958057,0,,,
21.316934,8.406600,56.641548,-4.976861,1.055185,7.795187,20.000000,107.116058,0.000000,5.000000,52.038851,20.000000,147.116058,8.000000,-0.021401,0.118138,-0.138494,51.788831,5.094999,-0.989811,1.042800,7.629061,-0.023139,-0.035727,0.004888,0.007429,-0.008131,-0.041326,-0.005493,0,follow,,52.038851,2.990016,2.957702,0,,,
21.366660,8.467350,57.078339,-4.977546,1.055069,7.793112,20.000000,107.364655,0.000000,5.000000,51.842110,20.000000,147.364655,8.000000,-0.021387,0.110552,-0.153023,51.591817,5.088098,-1.113629,1.043685,7.628940,-0.022454,0.017706,-0.002421,0.013704,-0.003912,-0.037253,-0.000721,0,follow,,51.842110,2.988641,2.956917,0,,,
21.416627,8.510839,57.390396,-4.978037,1.054959,7.791717,20.000000,107.615222,0.000000,5.000000,51.772030,20.000000,147.615222,8.000000,-0.021326,0.102227,-0.166608,51.522170,5.080264,-1.230638,1.042043,7.629164,-0.021963,-0.032847,0.004490,0.009813,-0.002936,-0.034750,0.006020,0,follow,,51.772030,2.987930,2.956657,0,,,
21.466626,8.580634,57.889771,-4.978818,1.055028,7.789623,20.000000,107.864926,0.000000,5.000000,51.513537,20.000000,147.864926,8.000000,-0.021027,0.093299,-0.179166,51.263224,5.072117,-1.340032,1.044114,7.628881,-0.021182,0.041426,-0.005664,0.015631,0.006363,-0.031153,0.007649,0,follow,,51.513537,2.986652,2.955761,0,,,
21.516634,8.624280,58.201908,-4.979244,1.055067,7.788545,20.000000,108.115299,0.000000,5.000000,51.443053,20.000000,148.115299,8.000000,-0.020718,0.083772,-0.190620,51.193296,5.063016,-1.441189,1.042452,7.629108,-0.020756,-0.033254,0.004547,0.008507,-0.002265,-0.030478,0.008214,0,follow,,51.443053,2.986305,2.955658,0,,,
21.566797,8.685245,58.638847,-4.979850,1.054940,7.786963,20.000000,108.362080,0.000000,5.000000,51.244158,20.000000,148.362080,8.000000,-0.020109,0.073871,-0.200899,50.994349,5.053722,-1.533317,1.043396,7.628979,-0.020150,0.018885,-0.002582,0.012131,-0.004597,-0.028729,0.010588,0,follow,,51.244158,2.985422,2.955007,0,,,
21.617208,8.728670,58.950924,-4.980368,1.054714,7.786061,20.000000,108.615780,0.000000,5.000000,51.176936,20.000000,148.615780,8.000000,-0.019749,0.063237,-0.209938,50.927800,5.043605,-1.616270,1.041628,7.629221,-0.019632,-0.035353,0.004831,0.010357,-0.010587,-0.020057,0.012630,0,follow,,51.176936,2.985084,2.954780,0,,,
21.666765,8.797898,59.450214,-4.981402,1.054061,7.784414,20.000000,108.864552,0.000000,5.000000,50.917612,20.000000,148.864552,8.000000,-0.019185,0.052415,-0.217684,50.668174,5.033817,-1.689057,1.043811,7.628923,-0.018598,0.043647,-0.005965,0.020676,-0.011027,-0.024021,0.005631,0,follow,,50.917612,2.983858,2.953730,0,,,
21.716594,8.841137,59.762264,-4.982090,1.053765,7.783421,20.000000,109.114481,0.000000,5.000000,50.846782,20.000000,149.114481,8.000000,-0.018687,0.041222,-0.224087,50.598039,5.023311,-1.751478,1.042161,7.629148,-0.017910,-0.032991,0.004510,0.013752,-0.007858,-0.025809,0.014718,0,follow,,50.846782,2.983293,2.953158,0,,,
21.766427,8.901616,60.199093,-4.983058,1.053240,7.781868,20.000000,109.363367,0.000000,5.000000,50.650064,20.000000,149.363367,8.000000,-0.017779,0.029822,-0.229109,50.401389,5.012881,-1.803052,1.043091,7.629021,-0.016942,0.018606,-0.002543,0.019379,-0.011399,-0.027597,0.016599,0,follow,,50.650064,2.982074,2.951964,0,,,
21.816521,8.944805,60.510960,-4.983583,1.052889,7.780677,20.000000,109.614750,0.000000,5.000000,50.580793,20.000000,149.614750,8.000000,-0.017241,0.018124,-0.232719,50.332887,5.001708,-1.843624,1.041377,7.629255,-0.016417,-0.034285,0.004684,0.010500,-0.008352,-0.032067,0.012069,0,follow,,50.580793,2.981136,2.950911,0,,,
21.866597,9.013929,61.009724,-4.984187,1.052359,7.778698,20.000000,109.863528,0.000000,5.000000,50.321907,20.000000,149.863528,8.000000,-0.015938,0.006435,-0.234893,50.073825,4.990622,-1.872709,1.043591,7.628953,-0.015813,0.044285,-0.006051,0.012064,-0.007992,-0.035584,0.021219,0,follow,,50.321907,2.979356,2.949093,0,,,
21.917030,9.057158,61.321400,-4.984449,1.052119,7.777457,20.000000,110.116198,0.000000,5.000000,50.254038,20.000000,150.116198,8.000000,-0.015386,-0.005476,-0.235619,50.006781,4.978973,-1.890431,1.041808,7.629196,-0.015551,-0.035661,0.004874,0.005245,-0.004103,-0.033240,0.011736,0,follow,,50.254038,2.978208,2.947726,0,,,
21.966596,9.117657,61.757797,-4.984783,1.052063,7.775811,20.000000,110.362912,0.000000,5.000000,50.055576,20.000000,150.362912,8.000000,-0.014462,-0.017073,-0.234893,49.808459,4.967710,-1.896218,1.042810,7.629059,-0.015217,0.020035,-0.002737,0.006685,-0.004597,-0.023812,0.011253,0,follow,,50.055576,2.976668,2.945977,0,,,
22.016901,9.160786,62.069561,-4.984990,1.051889,7.774820,20.000000,110.614980,0.000000,5.000000,49.987098,20.000000,150.614980,8.000000,-0.013925,-0.028817,-0.232719,49.740791,4.956173,-1.890565,1.041041,7.629301,-0.015010,-0.035387,0.004833,0.004139,-0.006542,-0.023782,0.012953,0,follow,,49.987098,2.975561,2.944576,0,,,
22.066701,9.229663,62.568150,-4.985337,1.051379,7.772962,20.000000,110.864968,0.000000,5.000000,49.729633,20.000000,150.864968,8.000000,-0.013267,-0.040285,-0.229109,49.483157,4.945052,-1.873159,1.043271,7.628996,-0.014663,0.044615,-0.006094,0.006943,-0.009095,-0.029961,0.010028,0,follow,,49.729633,2.973433,2.942236,0,,,
22.116920,9.272628,62.879631,-4.985708,1.050960,7.771848,20.000000,111.116550,0.000000,5.000000,49.661076,20.000000,151.116550,8.000000,-0.012899,-0.051576,-0.224087,49.415350,4.934132,-1.844275,1.041505,7.629238,-0.014292,-0.035325,0.004827,0.007420,-0.009596,-0.031571,0.008353,0,follow,,49.661076,2.971912,2.940361,0,,,
22.166667,9.332703,63.315506,-4.986491,1.050400,7.770289,20.000000,111.364469,0.000000,5.000000,49.464542,20.000000,151.364469,8.000000,-0.012643,-0.062386,-0.217684,49.218839,4.924105,-1.803858,1.042504,7.629101,-0.013509,0.019983,-0.002729,0.015650,-0.010297,-0.025839,0.004064,0,follow,,49.464542,2.969829,2.937945,0,,,
22.216532,9.375600,63.626709,-4.987104,1.049841,7.769172,20.000000,111.614280,0.000000,5.000000,49.394679,20.000000,151.614280,8.000000,-0.012469,-0.072897,-0.209938,49.149617,4.914207,-1.752405,1.040776,7.629337,-0.012896,-0.034558,0.004718,0.012264,-0.013560,-0.027537,0.003734,0,follow,,49.394679,2.968076,2.935745,0,,,
22.266713,9.444047,64.124603,-4.988295,1.049177,7.767271,20.000000,111.860690,0.000000,5.000000,49.134771,20.000000,151.860690,8.000000,-0.011803,-0.082822,-0.200899,48.889284,4.905473,-1.690011,1.043186,7.629008,-0.011705,0.048191,-0.006582,0.023823,-0.013197,-0.028710,0.012743,0,follow,,49.134771,2.965522,2.932778,0,,,
22.316924,9.486700,64.435753,-4.989009,1.048534,7.765992,20.000000,112.116088,0.000000,5.000000,49.070548,20.000000,152.116088,8.000000,-0.011489,-0.092594,-0.190620,48.825647,4.896416,-1.617555,1.041271,7.629270,-0.010991,-0.038305,0.005233,0.014286,-0.013833,-0.031253,0.006634,0,follow,,49.070548,2.963482,2.930150,0,,,
22.367346,9.546378,64.871346,-4.990133,1.047803,7.764495,20.000000,112.366001,0.000000,5.000000,48.876564,20.000000,152.366001,8.000000,-0.010772,-0.101574,-0.179166,48.631476,4.888559,-1.534905,1.042246,7.629136,-0.009867,0.019515,-0.002665,0.022478,-0.014372,-0.024527,0.017503,0,follow,,48.876564,2.961196,2.927278,0,,,
22.416795,9.588913,65.182510,-4.991041,1.047287,7.763530,20.000000,112.614981,0.000000,5.000000,48.806307,20.000000,152.614981,8.000000,-0.010339,-0.109897,-0.166608,48.561610,4.881143,-1.442762,1.040543,7.629369,-0.008959,-0.034075,0.004651,0.018148,-0.009023,-0.026047,0.010904,0,follow,,48.806307,2.959447,2.924770,0,,,
22.466602,9.656761,65.680389,-4.992652,1.046208,7.762178,20.000000,112.863871,0.000000,5.000000,48.549255,20.000000,152.863871,8.000000,-0.009479,-0.117546,-0.153023,48.303866,4.875107,-1.341727,1.042968,7.629038,-0.007348,0.048498,-0.006622,0.032234,-0.019714,-0.020723,0.010765,0,follow,,48.549255,2.957158,2.921778,0,,,
22.516772,9.698985,65.991592,-4.993819,1.045413,7.761292,20.000000,113.114727,0.000000,5.000000,48.481034,20.000000,153.114727,8.000000,-0.008755,-0.124530,-0.138494,48.235886,4.869288,-1.232479,1.041211,7.629278,-0.006181,-0.035131,0.004799,0.023327,-0.022113,-0.020067,0.018039,0,follow,,48.481034,2.955411,2.919107,0,,,
22.566802,9.757824,66.427231,-4.995539,1.044255,7.759938,20.000000,113.362605,0.000000,5.000000,48.285593,20.000000,153.362605,8.000000,-0.007533,-0.130669,-0.123111,48.039895,4.864871,-1.115555,1.042356,7.629121,-0.004461,0.022904,-0.003128,0.034409,-0.024594,-0.024766,0.024546,0,follow,,48.285593,2.953148,2.915910,0,,,
22.616822,9.799694,66.738327,-4.996797,1.043449,7.758842,20.000000,113.614986,0.000000,5.000000,48.219225,20.000000,153.614986,8.000000,-0.006685,-0.136111,-0.106969,47.973612,4.860686,-0.991863,1.040557,7.629367,-0.003203,-0.035978,0.004911,0.025158,-0.020936,-0.030488,0.021677,0,follow,,48.219225,2.951280,2.912869,0,,,
22.666675,9.866415,67.235710,-4.998928,1.042123,7.757114,20.000000,113.863752,0.000000,5.000000,47.963182,20.000000,153.863752,8.000000,-0.005412,-0.140633,-0.090168,47.716494,4.858295,-0.861975,1.043125,7.629016,-0.001072,0.051343,-0.007011,0.042620,-0.019054,-0.028789,0.022173,0,follow,,47.963182,2.948708,2.909128,0,,,
22.716755,9.907980,67.546341,-5.000296,1.041312,7.755917,20.000000,114.115353,0.000000,5.000000,47.896785,20.000000,154.115353,8.000000,-0.004345,-0.144338,-0.072810,47.649992,4.855957,-0.726822,1.041346,7.629259,0.000296,-0.035561,0.004858,0.027351,-0.019376,-0.032504,0.028030,0,follow,,47.896785,2.946879,2.905868,0,,,
22.766773,9.966005,67.981010,-5.002267,1.040350,7.754138,20.000000,114.362924,0.000000,5.000000,47.702575,20.000000,154.362924,8.000000,-0.002775,-0.147098,-0.055004,47.454852,4.855170,-0.587132,1.042569,7.629092,0.002267,0.024457,-0.003340,0.039434,-0.016399,-0.034928,0.028060,0,follow,,47.702575,2.944542,2.902037,0,,,
22.817074,10.007408,68.291336,-5.003654,1.039811,7.752749,20.000000,114.615405,0.000000,5.000000,47.637578,20.000000,154.615405,8.000000,-0.001401,-0.149004,-0.036859,47.389569,4.854650,-0.443876,1.040746,7.629341,0.003654,-0.036466,0.004979,0.027742,-0.010975,-0.036329,0.036083,0,follow,,47.637578,2.942803,2.898575,0,,,
22.866696,10.073618,68.787529,-5.005654,1.038837,7.750268,20.000000,114.864387,0.000000,5.000000,47.383412,20.000000,154.864387,8.000000,0.000725,-0.149961,-0.018486,47.133957,4.855694,-0.297852,1.043367,7.628983,0.005654,0.052417,-0.007160,0.039997,-0.016217,-0.041425,0.030631,0,follow,,47.383412,2.939987,2.894027,0,,,
22.917185,10.115035,69.097366,-5.006904,1.038237,7.748650,20.000000,115.115620,0.000000,5.000000,47.317879,20.000000,155.115620,8.000000,0.002080,-0.150000,0.000000,47.067953,4.856904,-0.150000,1.041551,7.629231,0.006904,-0.036327,0.004964,0.024996,-0.015681,-0.041763,0.034110,0,follow,,47.317879,2.938199,2.890263,0,,,
22.966426,10.173071,69.530716,-5.008653,1.037675,7.746198,20.000000,115.364227,0.000000,5.000000,47.126366,20.000000,155.364227,8.000000,0.003636,-0.149115,0.018486,46.875146,4.859538,-0.001223,1.042714,7.629073,0.008653,0.023270,-0.003179,0.034981,-0.013493,-0.042319,0.027402,0,follow,,47.126366,2.935744,2.885707,0,,,
23.016720,10.214585,69.840034,-5.009876,1.037412,7.744379,20.000000,115.615084,0.000000,5.000000,47.061174,20.000000,155.615084,8.000000,0.004807,-0.147305,0.036859,46.809289,4.862571,0.147567,1.040864,7.629325,0.009876,-0.036998,0.005052,0.024452,-0.002198,-0.045240,0.027715,0,follow,,47.061174,2.934087,2.881775,0,,,
23.066714,10.281212,70.334572,-5.011778,1.037044,7.741157,20.000000,115.864206,0.000000,5.000000,46.809101,20.000000,155.864206,8.000000,0.006723,-0.144599,0.055004,46.555370,4.867179,0.295435,1.043436,7.628974,0.011778,0.051434,-0.007026,0.038052,-0.007083,-0.050227,0.033690,0,follow,,46.809101,2.931166,2.876528,0,,,
23.117149,10.322929,70.643463,-5.012838,1.037065,7.739150,20.000000,116.117242,0.000000,5.000000,46.746610,20.000000,156.117242,8.000000,0.008054,-0.140951,0.072810,46.492045,4.871887,0.441532,1.041450,7.629245,0.012838,-0.039716,0.005427,0.021200,0.001525,-0.050028,0.033152,0,follow,,46.746610,2.929614,2.872502,0,,,
23.166856,10.381440,71.075615,-5.014083,1.037064,7.736457,20.000000,116.364848,0.000000,5.000000,46.555580,20.000000,156.364848,8.000000,0.009938,-0.136511,0.090168,46.299366,4.877573,0.584830,1.042584,7.629090,0.014083,0.022682,-0.003098,0.024900,0.001945,-0.048220,0.029555,0,follow,,46.555580,2.927479,2.867879,0,,,
23.217161,10.423319,71.384186,-5.014891,1.037036,7.734560,20.000000,116.615296,0.000000,5.000000,46.491039,20.000000,156.615296,8.000000,0.011270,-0.131184,0.106969,46.233820,4.883707,0.724568,1.040646,7.629355,0.014891,-0.038771,0.005293,0.016155,0.004508,-0.047117,0.034240,0,follow,,46.491039,2.926161,2.864018,0,,,
23.267004,10.490485,71.877869,-5.016052,1.037250,7.731700,20.000000,116.866021,0.000000,5.000000,46.241613,20.000000,156.866021,8.000000,0.013178,-0.125039,0.123111,45.982222,4.891012,0.859847,1.043125,7.629016,0.016052,0.049594,-0.006773,0.023212,0.005732,-0.045856,0.027583,0,follow,,46.241613,2.924065,2.859334,0,,,
23.317163,10.532517,72.186523,-5.016637,1.037530,7.730096,20.000000,117.117002,0.000000,5.000000,46.177665,20.000000,157.117002,8.000000,0.014245,-0.118112,0.138494,45.917112,4.898526,0.989837,1.041133,7.629288,0.016637,-0.039851,0.005444,0.011711,0.005951,-0.038008,0.029447,0,follow,,46.177665,2.923240,2.855898,0,,,
23.366698,10.591457,72.618980,-5.017214,1.037990,7.728418,20.000000,117.363459,0.000000,5.000000,45.985476,20.000000,157.363459,8.000000,0.015824,-0.110589,0.153023,45.722960,4.906626,1.113592,1.042302,7.629129,0.017214,0.023382,-0.003193,0.011539,0.008449,-0.025809,0.027072,0,follow,,45.985476,2.922416,2.852519,0,,,
23.416871,10.633594,72.928085,-5.017454,1.038218,7.727517,20.000000,117.616156,0.000000,5.000000,45.922903,20.000000,157.616156,8.000000,0.016805,-0.102196,0.166608,45.659098,4.915259,1.230669,1.040229,7.629412,0.017454,-0.041464,0.005659,0.004797,0.009693,-0.016391,0.026163,0,follow,,45.922903,2.922274,2.849896,0,,,
23.466575,10.701060,73.422974,-5.017400,1.038670,7.726472,20.000000,117.864859,0.000000,5.000000,45.670539,20.000000,157.864859,8.000000,0.018306,-0.093301,0.179166,45.404311,4.924099,1.340030,1.042853,7.629053,0.017400,0.052497,-0.007167,-0.001078,0.006020,-0.009179,0.021286,0,follow,,45.670539,2.922048,2.847262,0,,,
23.517443,10.743298,73.732353,-5.017123,1.038830,7.726244,20.000000,118.118333,0.000000,5.000000,45.608561,20.000000,158.118333,8.000000,0.018977,-0.083656,0.190620,45.340950,4.933466,1.441305,1.040726,7.629344,0.017123,-0.042539,0.005809,-0.005550,0.002518,-0.006100,0.021632,0,follow,,45.608561,2.922505,2.845438,0,,,
23.566753,10.802482,74.165443,-5.016482,1.038967,7.725457,20.000000,118.362263,0.000000,5.000000,45.413464,20.000000,158.362263,8.000000,0.019760,-0.073864,0.200899,45.143695,4.942618,1.533325,1.042017,7.629168,0.016482,0.025805,-0.003522,-0.012817,0.000723,-0.019819,0.015150,0,follow,,45.413464,2.922392,2.843147,0,,,
23.616621,10.844769,74.474686,-5.015904,1.039126,7.725000,20.000000,118.615099,0.000000,5.000000,45.351107,20.000000,158.615099,8.000000,0.020106,-0.063266,0.209938,45.079866,4.952639,1.616242,1.039880,7.629459,0.015904,-0.042734,0.005831,-0.011549,0.004761,-0.009745,0.004610,0,follow,,45.351107,2.922575,2.841296,0,,,
23.666453,10.912557,74.969093,-5.015061,1.039306,7.723789,20.000000,118.864587,0.000000,5.000000,45.100154,20.000000,158.864587,8.000000,0.020178,-0.052414,0.217684,44.826287,4.962647,1.689058,1.042479,7.629105,0.015061,0.051973,-0.007093,-0.016870,-0.001222,-0.019451,-0.006038,0,follow,,45.100154,2.922019,2.838717,0,,,
23.716552,10.954874,75.277809,-5.014515,1.039349,7.722767,20.000000,119.114273,0.000000,5.000000,45.035357,20.000000,159.114273,8.000000,0.019877,-0.041231,0.224087,44.759913,4.973284,1.751468,1.040417,7.629386,0.014515,-0.041241,0.005630,-0.010910,0.001162,-0.027418,-0.011404,0,follow,,45.035357,2.921543,2.836481,0,,,
23.766464,11.013968,75.709625,-5.013705,1.039025,7.721139,20.000000,119.358602,0.000000,5.000000,44.842154,20.000000,159.358602,8.000000,0.019403,-0.030040,0.229109,44.564357,4.983664,1.802834,1.041677,7.629214,0.013705,0.025215,-0.003441,-0.016212,-0.000574,-0.029057,-0.008118,0,follow,,44.842154,2.920299,2.833640,0,,,
23.816581,11.056152,76.017952,-5.013177,1.039009,7.719788,20.000000,119.614619,0.000000,5.000000,44.784063,20.000000,159.614619,8.000000,0.018960,-0.018130,0.232719,44.504627,4.995047,1.843618,1.039338,7.629533,0.013177,-0.046789,0.006381,-0.010557,-0.003479,-0.036180,-0.014097,0,follow,,44.784063,2.919329,2.831335,0,,,
23.866415,11.123725,76.511147,-5.012341,1.038728,7.717615,20.000000,119.862229,0.000000,5.000000,44.532720,20.000000,159.862229,8.000000,0.018044,-0.006496,0.234893,44.250476,5.005845,1.872648,1.042041,7.629164,0.012341,0.054068,-0.007375,-0.016708,-0.009184,-0.031730,-0.016405,0,follow,,44.532720,2.917432,2.828170,0,,,
23.916741,11.165912,76.819305,-5.011860,1.038491,7.716335,20.000000,120.115718,0.000000,5.000000,44.472395,20.000000,160.115718,8.000000,0.017472,0.005453,0.235619,44.188465,5.017313,1.890409,1.039768,7.629475,0.011860,-0.045469,0.006204,-0.009623,-0.004729,-0.034849,-0.018127,0,follow,,44.472395,2.916252,2.826184,0,,,
23.966623,11.224805,77.250481,-5.011358,1.037934,7.714338,20.000000,120.363555,0.000000,5.000000,44.283481,20.000000,160.363555,8.000000,0.016660,0.017104,0.234893,43.997059,5.028462,1.896248,1.040906,7.629319,0.011358,0.022762,-0.003104,-0.010042,-0.008695,-0.038385,-0.014336,0,follow,,44.283481,2.914200,2.823494,0,,,
24.016715,11.266706,77.558357,-5.011063,1.037499,7.713026,20.000000,120.614382,0.000000,5.000000,44.220943,20.000000,160.614382,8.000000,0.015901,0.028789,0.232719,43.932809,5.039852,1.890538,1.038733,7.629616,0.011063,-0.043459,0.005923,-0.005903,-0.013500,-0.030756,-0.016792,0,follow,,44.220943,2.912717,2.821743,0,,,
24.066649,11.333499,78.050987,-5.010659,1.036442,7.711105,20.000000,120.864629,0.000000,5.000000,43.973038,20.000000,160.864629,8.000000,0.014805,0.040269,0.229109,43.681989,5.050928,1.873143,1.041447,7.629246,0.010659,0.054281,-0.007400,-0.008087,-0.016476,-0.027061,-0.016297,0,follow,,43.973038,2.910366,2.819277,0,,,
24.116668,11.375103,78.358971,-5.010427,1.035642,7.710005,20.000000,121.115745,0.000000,5.000000,43.910751,20.000000,161.115745,8.000000,0.014305,0.051540,0.224087,43.618007,5.061967,1.844239,1.039272,7.629542,0.010427,-0.043501,0.005932,-0.004635,-0.021204,-0.030796,-0.013420,0,follow,,43.910751,2.908726,2.818022,0,,,
24.166668,11.433107,78.790100,-5.010365,1.034477,7.708613,20.000000,121.362784,0.000000,5.000000,43.721358,20.000000,161.362784,8.000000,0.013541,0.062313,0.217684,43.426087,5.072678,1.803785,1.040562,7.629366,0.010365,0.025803,-0.003517,-0.001240,-0.024199,-0.027537,-0.016325,0,follow,,43.721358,2.906614,2.816464,0,,,
24.216840,11.474343,79.097893,-5.010448,1.033544,7.707556,20.000000,121.615207,0.000000,5.000000,43.660619,20.000000,161.615207,8.000000,0.012963,0.072936,0.209938,43.363681,5.083384,1.752444,1.038339,7.629669,0.010448,-0.044461,0.006057,0.001659,-0.021242,-0.027418,-0.011816,0,follow,,43.660619,2.904802,2.815543,0,,,
24.266622,11.540007,79.590118,-5.010890,1.031855,7.705857,20.000000,121.864347,0.000000,5.000000,43.412317,20.000000,161.864347,8.000000,0.012248,0.082969,0.200899,43.112433,5.093859,1.690158,1.041270,7.629270,0.010890,0.058618,-0.007989,0.008831,-0.023827,-0.023941,-0.011760,0,follow,,43.412317,2.902064,2.813868,0,,,
24.317070,11.581017,79.897713,-5.011260,1.030781,7.704900,20.000000,122.116582,0.000000,5.000000,43.351605,20.000000,162.116582,8.000000,0.011942,0.092612,0.190620,43.050112,5.103872,1.617573,1.039044,7.629573,0.011260,-0.044519,0.006069,0.007410,-0.026892,-0.026762,-0.004774,0,follow,,43.351605,2.900159,2.813368,0,,,
24.366726,11.638380,80.328278,-5.011721,1.029827,7.703611,20.000000,122.359028,0.000000,5.000000,43.158358,20.000000,162.359028,8.000000,0.011854,0.101324,0.179166,42.854412,5.113045,1.534656,1.040608,7.629360,0.011721,0.031271,-0.004262,0.009212,-0.018902,-0.025511,0.005058,0,follow,,43.158358,2.897939,2.812673,0,,,
24.416542,11.679464,80.635796,-5.012015,1.029173,7.702549,20.000000,122.613974,0.000000,5.000000,43.100260,20.000000,162.613974,8.000000,0.011773,0.109864,0.166608,42.794845,5.121879,1.442729,1.038228,7.629684,0.012015,-0.047600,0.006485,0.005884,-0.015803,-0.022084,0.001033,0,follow,,43.100260,2.896022,2.812473,0,,,
24.466617,11.745519,81.127762,-5.012211,1.028701,7.701208,20.000000,122.863014,0.000000,5.000000,42.851859,20.000000,162.863014,8.000000,0.012148,0.117520,0.153023,42.543715,5.129730,1.341700,1.041179,7.629282,0.012211,0.059020,-0.008043,0.003920,-0.009676,-0.024041,0.010215,0,follow,,42.851859,2.893890,2.812115,0,,,
24.516737,11.787045,81.435280,-5.012300,1.028676,7.700404,20.000000,123.115021,0.000000,5.000000,42.790659,20.000000,163.115021,8.000000,0.012404,0.124538,0.138494,42.481213,5.136838,1.232488,1.038845,7.629600,0.012300,-0.046681,0.006363,0.001774,-0.002429,-0.019312,0.004784,0,follow,,42.790659,2.892448,2.812597,0,,,
24.566586,11.845338,81.865974,-5.012238,1.028937,7.699606,20.000000,123.364974,0.000000,5.000000,42.604173,20.000000,163.364974,8.000000,0.012729,0.130727,0.123111,42.292617,5.142965,1.115614,1.040016,7.629441,0.012238,0.023439,-0.003193,-0.001230,0.008166,-0.009179,0.005337,0,follow,,42.604173,2.891154,2.813197,0,,,
24.616888,11.887126,82.173813,-5.012072,1.029201,7.699251,20.000000,123.616033,0.000000,5.000000,42.541513,20.000000,163.616033,8.000000,0.012835,0.136133,0.106969,42.228856,5.148205,0.991885,1.037678,7.629759,0.012072,-0.046768,0.006368,-0.003319,0.006028,-0.009298,0.003196,0,follow,,42.541513,2.890341,2.814383,0,,,
24.666483,11.954038,82.666626,-5.011796,1.029834,7.698951,20.000000,123.861080,0.000000,5.000000,42.287913,20.000000,163.861080,8.000000,0.013024,0.140585,0.090168,41.972855,5.152381,0.861926,1.040812,7.629332,0.011796,0.062683,-0.008538,-0.005531,0.005792,-0.002404,0.003346,0,follow,,42.287913,2.889783,2.815706,0,,,
24.716754,11.995841,82.974808,-5.011659,1.030249,7.698882,20.000000,124.115497,0.000000,5.000000,42.228038,20.000000,164.115497,8.000000,0.013094,0.144340,0.072810,41.912085,5.155999,0.726824,1.038307,7.629674,0.011659,-0.050097,0.006826,-0.002737,0.008196,-0.002046,0.002216,0,follow,,42.228038,2.889454,2.817376,0,,,
24.766740,12.054329,83.406448,-5.011641,1.030551,7.699165,20.000000,124.364753,0.000000,5.000000,42.039615,20.000000,164.364753,8.000000,0.013119,0.147118,0.055004,41.721894,5.158758,0.587152,1.039555,7.629504,0.011641,0.024962,-0.003399,-0.000362,0.004858,0.005960,0.001940,0,follow,,42.039615,2.889512,2.819378,0,,,
24.816767,12.096109,83.714935,-5.011687,1.030752,7.699425,20.000000,124.613498,0.000000,5.000000,41.973759,20.000000,164.613498,8.000000,0.013103,0.148990,0.036859,41.655298,5.160677,0.443862,1.037289,7.629812,0.011687,-0.045335,0.006170,0.000925,0.006154,0.009030,-0.002075,0,follow,,41.973759,2.889621,2.821452,0,,,
