time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,estimated_turn_acceleration,estimated_longitudinal_acceleration,control_dt,sim_dt,wall_dt,callback_compute_time,prediction_compute_time,planner_compute_time,minco_generation_compute_time,minco_optimization_compute_time,guidance_compute_time,safety_compute_time,logging_compute_time,retained_plan_age,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,t_horizontal_min,t_vertical_min,t_sea_safe_min,planner_search_min_time,planner_search_max_time,planner_failure_reason,guidance_phase,sea_safety_state,sea_safety_margin,trajectory_plan_feasible,planner_attempted,planner_succeeded,minco_optimization_attempted,minco_optimization_succeeded,plan_hold_active,trajectory_planner,minco_target_curve_weight,minco_constraint_penalty,minco_optimization_iterations,minco_piece_durations,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
15.196514,37.897667,9.142636,-4.996011,4.229510,-2.732225,0.008720,42.248564,5.691666,-0.143194,2.874518,-2.781573,0.059389,1,42.430316,5.191670,0.047656,0.565202,1.000000,1,42.397688,5.266959,0.017864,2.909504,-2.660702,-0.199548,0.478073,0.028198,42.101730,5.834411,-0.194736,0.211171,0.549994,42.247387,5.691141,-0.273338,0.130150,1.000066,42.228577,5.671144,0.024479,0.170102,2.000173,42.247951,5.439029,0.041830,0.313144,0.549994,42.409166,5.303562,0.245506,0.572280,1.000066,42.515120,5.395815,0.894246,1.111243,2.000173,BCTRA,-0.018276,0.009824,0.000000,0.049984,0.049984,0.049984,0.001268,0.000352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000513,0.000000,7.374913,5.553333,4.852818,46.143732,1.844300,-0.061906,2.821452,-2.835385,0.059389,-0.031054,-0.030901,0.000000,1.368746,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.594661,-0.670575,3.445638,-2.643338,-0.003989,-1.525892,0.103751,-0.011772,-1.062393,-0.207216,0.002419,0,follow,,7.374913,1.356837,0.742958,0,,,
15.246452,38.061943,9.033144,-4.995538,4.185889,-2.740313,0.008905,42.390760,5.553809,-0.139233,2.872249,-2.783916,0.077060,1,42.569795,5.064363,0.071371,0.562108,1.000000,1,42.536526,5.132617,0.013540,2.900075,-2.662423,-0.191611,0.471158,0.027610,42.247807,5.692558,-0.192915,0.206321,0.549838,,,,,,42.372306,5.532054,-0.014915,0.127549,2.000012,42.381617,5.311824,0.013857,0.286492,0.549838,,,,,,42.639938,5.255606,0.854752,1.067249,2.000012,BCTRA,-0.017744,0.010401,-0.000000,0.049996,0.049996,0.049995,0.001382,0.000302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000579,0.000000,7.377542,5.553776,4.856305,46.285078,1.704822,-0.033748,2.822221,-2.834619,0.077060,-0.028316,-0.028192,0.000000,1.368877,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.601211,-0.677046,3.432020,-2.663531,-0.004462,-0.272380,-0.403904,-0.009461,-1.096457,-0.198886,0.008503,0,follow,,7.377542,1.316130,0.705360,0,,,
15.296161,38.320580,8.857357,-4.994442,4.113659,-2.752166,0.008669,42.534998,5.413751,-0.134359,2.870036,-2.786197,0.094299,1,42.728282,4.916074,0.047791,0.564110,1.000000,1,42.675671,4.998889,0.013874,2.891792,-2.663208,-0.177713,0.462463,0.027548,42.392371,5.552477,-0.189806,0.206547,0.549671,42.389467,5.550882,-0.279044,0.246815,1.049572,,,,,,42.535809,5.174387,-0.014099,0.267878,0.549671,42.547661,5.170842,0.194815,0.409293,1.049572,,,,,,BCTRA,-0.017309,0.008892,-0.000000,0.049926,0.049926,0.049929,0.001232,0.000218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000483,0.000000,7.296585,5.442403,4.860082,46.414659,1.572973,-0.005657,2.819112,-2.837711,0.094299,-0.030331,-0.030132,0.000000,1.364829,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.611534,-0.685093,3.339070,-2.635471,-0.005558,-1.861756,0.562044,-0.021967,-1.139859,-0.183900,0.001248,0,follow,,7.296585,1.247032,0.645204,0,,,
15.346572,38.479553,8.747173,-4.993628,4.067276,-2.759081,0.008906,42.679041,5.273666,-0.128652,2.867887,-2.788409,0.110941,1,42.837020,4.808355,0.055398,0.524734,1.000000,1,42.817167,4.863214,0.010977,2.887537,-2.666818,-0.169311,0.455022,0.027721,42.679419,5.273501,-0.180062,0.051412,0.500033,42.677899,5.272354,-0.285388,0.156746,1.000255,42.515637,5.392176,-0.054252,0.215130,2.050098,42.838363,4.890080,-0.036753,0.425402,0.500033,42.823748,4.915293,0.135775,0.468286,1.000255,42.783591,5.116730,0.841709,0.988514,2.050098,BCTRA,-0.016854,0.009201,-0.000000,0.050096,0.050096,0.050093,0.000881,0.000316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000353,0.000000,7.305405,5.449858,4.864976,46.558453,1.430120,0.022812,2.819221,-2.837604,0.110941,-0.028381,-0.028197,0.000000,1.365270,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.617911,-0.691082,3.325656,-2.659852,-0.006372,-0.267764,-0.486690,-0.016248,-1.161575,-0.170698,0.006141,0,follow,,7.305405,1.204079,0.607571,0,,,
15.396431,38.698776,8.592497,-4.992397,4.001290,-2.768381,0.008564,42.822316,5.134119,-0.122172,2.865795,-2.790559,0.126927,1,42.982059,4.654645,0.074454,0.542287,1.000000,1,42.953724,4.731478,0.009982,2.876185,-2.664227,-0.158795,0.443681,0.027750,,,,,,42.820109,5.132715,-0.285865,0.163714,1.000021,42.805123,5.119037,-0.131640,0.024753,2.000002,,,,,,42.977507,4.776625,0.097955,0.447596,1.000021,43.078365,4.828273,0.777018,0.983690,2.000002,BCTRA,-0.016388,0.009343,-0.000000,0.049992,0.049992,0.049993,0.001382,0.000289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000536,0.000000,7.258309,5.381817,4.870225,46.693558,1.295703,0.050818,2.819211,-2.837613,0.126927,-0.026774,-0.026601,0.000000,1.362915,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.626706,-0.697905,3.260437,-2.652952,-0.007603,-1.304585,0.138024,-0.024609,-1.179397,-0.162289,-0.006127,0,follow,,7.258309,1.141862,0.555103,0,,,
15.446231,38.852943,8.481791,-4.991441,3.953623,-2.774427,0.008222,42.965211,4.994742,-0.114954,2.863768,-2.792639,0.142100,1,43.087859,4.542546,0.089646,0.511258,1.000000,1,43.091313,4.596356,0.012402,2.867666,-2.667104,-0.144267,0.436844,0.027530,42.822643,5.134106,-0.173501,0.207787,0.549657,,,,,,,,,,,42.974124,4.764787,-0.053675,0.238147,0.549657,,,,,,,,,,,BCTRA,-0.015920,0.009360,-0.000000,0.049942,0.049942,0.049944,0.001176,0.000233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000463,0.000000,7.269827,5.391684,4.876487,46.836529,1.153125,0.078798,2.818974,-2.837849,0.142100,-0.025410,-0.025241,0.000000,1.363491,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.632956,-0.703320,3.254447,-2.672989,-0.008559,-0.119955,-0.401206,-0.019143,-1.189843,-0.149846,-0.010934,0,follow,,7.269827,1.098198,0.517951,0,,,
15.496538,39.095516,8.304527,-4.989992,3.877063,-2.782976,0.007416,43.108063,4.855211,-0.107027,2.861799,-2.794656,0.156407,1,43.271947,4.377391,0.094573,0.543886,1.000000,1,43.223327,4.465005,0.017343,2.851856,-2.664453,-0.127181,0.425458,0.028038,43.108597,4.854898,-0.157205,0.050181,0.500306,43.105315,4.856149,-0.281456,0.174453,1.000115,43.087564,4.833039,-0.205795,0.103280,2.000102,43.277050,4.482972,-0.069445,0.410525,0.500306,43.268624,4.514007,0.084875,0.423116,1.000115,43.374044,4.567624,0.795053,0.983464,2.000102,BCTRA,-0.015456,0.009305,-0.000000,0.050034,0.050034,0.050033,0.000935,0.000330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000364,0.000000,7.200115,5.291343,4.882965,46.968020,1.021933,0.105687,2.818758,-2.838063,0.156407,-0.024234,-0.024069,0.000000,1.360006,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.642836,-0.710072,3.173984,-2.643964,-0.010008,-1.608141,0.580098,-0.028972,-1.193265,-0.128796,-0.013017,0,follow,,7.200115,1.026204,0.459158,0,,,
15.546221,39.244644,8.193654,-4.989140,3.829519,-2.787643,0.006855,43.251355,4.715059,-0.098410,2.859891,-2.796609,0.169742,1,43.389977,4.275791,0.097384,0.500507,1.000000,1,43.362735,4.328477,0.022946,2.847332,-2.669059,-0.110355,0.420212,0.027455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.015021,0.008836,-0.000000,0.049976,0.049976,0.049977,0.001369,0.000205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000527,0.000000,7.216204,5.306068,4.890729,47.111690,0.877593,0.132576,2.817660,-2.839154,0.169742,-0.023993,-0.023811,0.000000,1.360810,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.648936,-0.714970,3.168151,-2.668050,-0.010860,-0.116718,-0.481959,-0.017050,-1.185308,-0.112663,-0.013092,0,follow,,7.216204,0.983255,0.423656,0,,,
15.596473,39.450500,8.038151,-4.987958,3.763671,-2.793539,0.005667,43.394272,4.575090,-0.089202,2.858039,-2.798502,0.182056,1,43.536996,4.129512,0.114171,0.510167,1.000000,1,43.498938,4.196792,0.028816,2.838634,-2.666543,-0.094342,0.409870,0.027817,43.392176,4.577527,-0.137072,0.047978,0.500050,43.392289,4.573457,-0.270406,0.181222,1.000004,43.376864,4.557278,-0.274884,0.187346,2.000052,43.562836,4.213539,-0.092841,0.398931,0.500050,43.553084,4.259116,-0.016244,0.361087,1.000004,43.654148,4.283114,0.739886,0.916609,2.000052,BCTRA,-0.014563,0.009171,-0.000000,0.050045,0.050045,0.050041,0.000907,0.000330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000358,0.000000,7.179411,5.248440,4.898756,47.248372,0.741783,0.158207,2.818176,-2.838642,0.182056,-0.021995,-0.021837,0.000000,1.358971,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.657413,-0.720598,3.113657,-2.660403,-0.012042,-1.088893,0.152802,-0.023611,-1.166508,-0.101313,-0.020005,0,follow,,7.179411,0.922663,0.374729,0,,,
15.646509,39.595455,7.926749,-4.987116,3.717398,-2.797679,0.004834,43.534881,4.437208,-0.079592,2.856242,-2.800336,0.193266,1,43.644115,4.000973,0.131435,0.496755,1.000000,1,43.636058,4.063355,0.036979,2.831835,-2.666673,-0.076212,0.404465,0.027706,43.537279,4.434718,-0.125669,0.046206,0.500030,,,,,,43.519067,4.416831,-0.307049,0.228915,2.000045,43.720000,4.062465,-0.081410,0.417977,0.500030,,,,,,43.771634,4.135360,0.661413,0.834418,2.000045,BCTRA,-0.014073,0.009643,0.000000,0.050016,0.050016,0.050017,0.001281,0.000331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000524,0.000000,7.195816,5.262696,4.907524,47.390524,0.600791,0.183209,2.819055,-2.837769,0.193266,-0.019595,-0.019466,0.000000,1.359791,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.663469,-0.724923,3.111572,-2.684538,-0.012884,-0.041693,-0.482543,-0.016827,-1.148060,-0.099227,-0.019324,0,follow,,7.195816,0.881535,0.341651,0,,,
15.696490,39.824024,7.747928,-4.985735,3.645243,-2.803814,0.003471,43.679985,4.294742,-0.069184,2.854515,-2.802097,0.203219,1,43.812844,3.829228,0.129096,0.523135,1.000000,1,43.768817,3.930351,0.047207,2.819738,-2.666507,-0.056491,0.392707,0.028082,,,,,,43.533008,4.437479,-0.262154,0.281449,1.049970,43.660657,4.275084,-0.337232,0.269461,2.000050,,,,,,43.701058,4.129790,-0.057586,0.166697,1.049970,43.871123,4.010818,0.596725,0.748720,2.000050,BCTRA,-0.013704,0.007723,-0.000000,0.049974,0.049974,0.049976,0.001303,0.000319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000525,0.000000,7.139005,5.176188,4.916551,47.524553,0.463312,0.206573,2.815430,-2.841365,0.203219,-0.022644,-0.022437,0.000000,1.356950,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.673020,-0.730358,3.041811,-2.654135,-0.014265,-1.395942,0.608383,-0.027642,-1.114498,-0.092338,-0.019346,0,follow,,7.139005,0.815569,0.290359,0,,,
15.746476,39.964745,7.635837,-4.984870,3.601315,-2.807378,0.002727,43.822457,4.154693,-0.058523,2.852843,-2.803799,0.211936,1,43.937965,3.739516,0.143426,0.475918,1.000000,1,43.905731,3.792227,0.056501,2.813934,-2.673207,-0.039416,0.389290,0.027970,43.821229,4.156048,-0.100703,0.042220,0.500024,43.676724,4.293213,-0.252546,0.279412,1.049862,,,,,,43.986563,3.801406,-0.082266,0.390265,0.500024,43.830097,4.004031,-0.092810,0.154703,1.049862,,,,,,BCTRA,-0.013239,0.009190,0.000000,0.050003,0.050003,0.050002,0.001303,0.000309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000515,0.000000,7.160252,5.196182,4.926348,47.670218,0.320435,0.229290,2.818070,-2.838747,0.211936,-0.018203,-0.018070,0.000000,1.358013,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.678912,-0.734140,3.045661,-2.673882,-0.015130,0.076992,-0.394934,-0.017289,-1.093159,-0.087986,-0.021013,0,follow,,7.160252,0.777169,0.261054,0,,,
15.796530,40.159008,7.478610,-4.983817,3.541296,-2.811923,0.001050,43.965383,4.014036,-0.047459,2.851224,-2.805445,0.219374,1,43.937965,3.739516,0.143426,0.335485,1.000000,1,44.042028,3.659548,0.067237,2.806194,-2.670351,-0.021521,0.380383,0.027804,43.964431,4.014929,-0.087210,0.039771,0.500369,43.962498,4.014025,-0.228471,0.181035,1.000302,43.956882,4.023727,-0.390555,0.343337,2.000167,44.121568,3.667285,-0.074982,0.381297,0.500369,44.126997,3.731804,-0.152445,0.341754,1.000302,44.185487,3.734472,0.501586,0.654257,2.000167,BCTRA,-0.012830,0.008301,0.000000,0.050023,0.050023,0.050022,0.001280,0.000313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000513,0.000000,7.131576,5.147015,4.936357,47.807185,0.181923,0.250138,2.816480,-2.840324,0.219374,-0.018937,-0.018778,0.000000,1.356579,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.687079,-0.738431,3.000545,-2.664811,-0.016183,-0.901921,0.181352,-0.021067,-1.057580,-0.075907,-0.029193,0,follow,,7.131576,0.723815,0.220343,0,,,
15.846343,40.295807,7.366056,-4.983238,3.499761,-2.815056,0.000021,44.107174,3.874343,-0.036186,2.849667,-2.807027,0.225437,1,44.192253,3.469121,0.153029,0.455242,1.000000,1,44.181460,3.526867,0.066168,2.806194,-2.670351,-0.021521,0.369776,0.027586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.012395,0.008704,-0.000000,0.049937,0.049937,0.049939,0.001302,0.000327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000502,0.000000,7.154852,5.169002,4.947052,47.951611,0.038274,0.269899,2.817264,-2.839546,0.225437,-0.016839,-0.016706,0.000000,1.357743,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.692811,-0.741663,3.007311,-2.684493,-0.016762,0.135507,-0.394142,-0.011583,-1.032472,-0.078812,-0.024074,0,follow,,7.154852,0.688113,0.194363,0,,,
15.896533,40.511578,7.185494,-4.982190,3.435453,-2.819760,-0.001415,44.249812,3.733665,-0.024618,2.848165,-2.808550,0.230117,1,44.356953,3.288291,0.167275,0.496649,1.000000,1,44.312417,3.394506,0.079344,2.792997,-2.668659,-0.001520,0.360217,0.027540,44.249966,3.733477,-0.058709,0.034092,0.500102,44.105913,3.871684,-0.214330,0.275221,1.049994,44.230409,3.714182,-0.435602,0.411903,2.000103,44.391816,3.399365,-0.069415,0.365963,0.500102,44.295587,3.570617,-0.150190,0.210828,1.049994,44.441920,3.492183,0.389515,0.516454,2.000103,BCTRA,-0.011947,0.008885,0.000000,0.050046,0.050046,0.050045,0.001182,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000509,0.000000,7.104016,5.088174,4.957573,48.086362,-0.095919,0.287237,2.817827,-2.838987,0.230117,-0.015198,-0.015085,0.000000,1.355201,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.701738,-0.745592,2.944766,-2.656451,-0.017810,-1.249748,0.560329,-0.020942,-0.992715,-0.069082,-0.018924,0,follow,,7.104016,0.631379,0.152910,0,,,
15.946236,40.644474,7.072351,-4.981530,3.396467,-2.822594,-0.002438,44.392173,3.593117,-0.012913,2.846722,-2.810013,0.233378,1,44.356953,3.288291,0.167275,0.355847,1.000000,1,44.448307,3.254505,0.093308,2.787779,-2.677913,0.018157,0.359294,0.027483,44.392008,3.593231,-0.043904,0.030991,0.500005,44.248636,3.731778,-0.198824,0.272750,1.049663,,,,,,44.525146,3.262803,-0.059732,0.359139,0.500005,44.427382,3.447949,-0.169391,0.216330,1.049663,,,,,,BCTRA,-0.011544,0.008194,0.000000,0.049945,0.049945,0.049947,0.001317,0.000213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000499,0.000000,7.130040,5.113738,4.968616,48.230870,-0.241684,0.303664,2.816695,-2.840110,0.233378,-0.015509,-0.015382,0.000000,1.356502,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.707106,-0.748272,2.954464,-2.675969,-0.018470,0.194166,-0.390807,-0.013223,-0.969698,-0.072340,-0.024742,0,follow,,7.130040,0.598320,0.130767,0,,,
15.996444,40.828182,6.913515,-4.980622,3.343950,-2.826168,-0.003974,44.533795,3.453162,-0.001185,2.845333,-2.811419,0.235203,1,44.617570,3.031444,0.199979,0.474691,1.000000,1,44.587530,3.120768,0.094215,2.787779,-2.677913,0.018157,0.349964,0.027901,,,,,,44.532820,3.450772,-0.164210,0.163046,1.000213,44.517143,3.437505,-0.469169,0.468542,2.000265,,,,,,44.734768,3.159104,-0.182320,0.399588,1.000213,44.741726,3.221218,0.335053,0.458355,2.000265,BCTRA,-0.011130,0.008339,0.000000,0.050047,0.050047,0.050044,0.000973,0.000283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000396,0.000000,7.106363,5.070069,4.979437,48.368466,-0.378972,0.317590,2.817157,-2.839653,0.235203,-0.014032,-0.013921,0.000000,1.355318,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.714369,-0.751191,2.920552,-2.662279,-0.019378,-0.677600,0.273562,-0.018141,-0.917882,-0.061616,-0.022357,0,follow,,7.106363,0.553210,0.099594,0,,,
16.046225,40.957726,6.799532,-4.979862,3.307873,-2.828861,-0.004723,44.676769,3.311737,0.010668,2.843999,-2.812769,0.235576,1,44.617570,3.031444,0.199979,0.343377,1.000000,1,44.720229,2.982599,0.113761,2.778415,-2.683855,0.044172,0.347633,0.027460,44.676496,3.311862,-0.013539,0.024209,0.500005,,,,,,,,,,,44.786401,2.993947,-0.032231,0.338895,0.500005,,,,,,,,,,,BCTRA,-0.010732,0.008085,0.000000,0.049975,0.049975,0.049976,0.001850,0.000211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000460,0.000000,7.134521,5.098627,4.990530,48.514404,-0.525401,0.330280,2.816881,-2.839926,0.235576,-0.013430,-0.013321,0.000000,1.356726,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.719344,-0.753326,2.927321,-2.687672,-0.020138,0.135455,-0.508129,-0.015209,-0.891745,-0.063837,-0.015430,0,follow,,7.134521,0.522668,0.081586,0,,,
16.096409,41.162247,6.616512,-4.978652,3.252560,-2.832954,-0.006158,44.817545,3.172362,0.022279,2.842723,-2.814059,0.234494,1,44.910927,2.738841,0.221852,0.486303,1.000000,1,44.859851,2.847729,0.115980,2.778415,-2.683855,0.044172,0.340525,0.027504,,,,,,44.675407,3.309686,-0.145345,0.259150,1.049846,44.799984,3.154223,-0.491289,0.514188,2.000118,,,,,,44.872581,3.020546,-0.194709,0.270482,1.049846,45.026225,2.956247,0.267264,0.387648,2.000118,BCTRA,-0.010295,0.008658,0.000000,0.049984,0.049984,0.049983,0.000881,0.000195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000337,0.000000,7.087502,5.022288,5.000931,48.648450,-0.658211,0.339871,2.818302,-2.838516,0.234494,-0.010990,-0.010911,0.000000,1.354375,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.726906,-0.755671,2.876722,-2.654631,-0.021348,-1.012322,0.661045,-0.024193,-0.850658,-0.063638,-0.021944,0,follow,,7.087502,0.475644,0.050747,0,,,
16.146483,41.288452,6.501805,-4.977938,3.219303,-2.835391,-0.007122,44.961193,3.030021,0.033993,2.841506,-2.815288,0.231973,1,45.021036,2.638298,0.243973,0.448464,1.000000,1,44.995403,2.705337,0.138339,2.774447,-2.695883,0.072093,0.342751,0.027598,44.818661,3.171131,0.001826,0.203131,0.550010,44.958422,3.027474,-0.105029,0.139073,1.000005,44.940391,3.008990,-0.497944,0.532759,2.000069,44.918255,2.863520,-0.018355,0.179740,0.550010,45.180357,2.729024,-0.185254,0.432089,1.000005,45.178953,2.813076,0.192433,0.345814,2.000069,BCTRA,-0.009908,0.007880,-0.000000,0.050054,0.050054,0.050053,0.001094,0.000317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000344,0.000000,7.117708,5.053940,5.011931,48.795029,-0.806166,0.348522,2.817190,-2.839619,0.231973,-0.011527,-0.011435,0.000000,1.355885,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.731335,-0.757283,2.888463,-2.676026,-0.022062,0.234574,-0.427448,-0.014271,-0.825703,-0.059962,-0.024248,0,follow,,7.117708,0.447550,0.036391,0,,,
16.196397,41.463219,6.340906,-4.977066,3.175079,-2.838400,-0.008466,45.103251,2.889139,0.045372,2.840343,-2.816461,0.228024,1,45.165291,2.483402,0.244622,0.456258,1.000000,1,45.125981,2.570749,0.160937,2.763629,-2.696032,0.098371,0.339476,0.028180,44.958566,3.032534,0.017041,0.205667,0.549889,,,,,,,,,,,45.051975,2.730018,-0.001127,0.173524,0.549889,,,,,,,,,,,BCTRA,-0.009496,0.008268,0.000000,0.050089,0.050089,0.050088,0.001291,0.000184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000525,0.000000,7.098550,5.016426,5.022437,48.934214,-0.944507,0.354328,2.818291,-2.838527,0.228024,-0.009540,-0.009472,0.000000,1.354927,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.737169,-0.758861,2.864032,-2.657865,-0.022934,-0.487750,0.362574,-0.017421,-0.774235,-0.049219,-0.022128,0,follow,,7.098550,0.410435,0.014991,0,,,
