time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
7.348899,2.358161,2.616795,-1.631245,3.342924,3.629838,-2.460929,41.988357,16.082266,-0.126955,4.164437,-2.767213,0.123111,CTRV,-0.132688,41.882385,41.855362,1.504290,49.489761,9.513900,0.119267,3.292893,-3.762560,0.123111,-0.499247,-0.436928,0.000000,2.000000,5.176358,5.288225,-2.460929,1.148019,-1.111661,0.000000,1.571983,2.328207,-0.897805,0,takeoff,,41.882385,6.947978,1.186547,0,,,
7.398782,2.550209,2.835182,-1.776628,3.431665,3.756217,-2.504744,42.195944,15.943177,-0.120297,4.148156,-2.791560,0.138494,CTRV,-0.128808,41.789320,41.756482,1.656331,49.685610,9.358872,0.156690,3.300043,-3.756290,0.138494,-0.483841,-0.425073,0.000000,2.000000,5.237308,5.227868,-2.504744,1.218999,-1.207125,0.000000,1.598239,2.222523,-0.727996,0,takeoff,,41.789320,7.097425,1.269328,0,,,
7.448896,2.689626,2.994823,-1.881483,3.496708,3.842546,-2.530842,42.403039,15.802685,-0.112887,4.132194,-2.815133,0.153023,CTRV,-0.125096,41.765110,41.727646,1.768596,49.880817,9.202511,0.193158,3.306536,-3.750575,0.153023,-0.469183,-0.413636,0.000000,2.000000,5.298006,5.166346,-2.530842,1.213962,-1.230441,0.000000,1.637653,2.137840,-0.613138,0,takeoff,,41.765110,7.206362,1.323752,0,,,
7.498807,2.916896,3.256171,-2.050483,3.604937,3.972954,-2.561086,42.608922,15.661328,-0.104796,4.116547,-2.837964,0.166608,CTRV,-0.121482,41.630884,41.585392,1.945687,50.075113,9.045814,0.228420,3.312879,-3.744974,0.166608,-0.454948,-0.402456,0.000000,2.000000,5.363203,5.098632,-2.561086,1.303949,-1.354282,0.000000,1.718620,1.985480,-0.407219,0,takeoff,,41.630884,7.354635,1.414248,0,,,
7.548885,3.061972,3.422865,-2.156426,3.674449,4.047008,-2.567650,42.814284,15.518680,-0.096050,4.101212,-2.860081,0.179166,CTRV,-0.118030,41.602887,41.551836,2.060376,50.268719,8.887851,0.262283,3.318575,-3.739928,0.179166,-0.441424,-0.391691,0.000000,2.000000,5.426981,5.030693,-2.567650,1.275565,-1.358785,0.000000,1.736919,1.810928,-0.078211,0,takeoff,,41.602887,7.445469,1.464384,0,,,
7.598778,3.269490,3.659803,-2.303712,3.769737,4.135805,-2.543052,43.018687,15.375092,-0.086721,4.086182,-2.881513,0.190620,CTRV,-0.114658,41.498936,41.439675,2.216991,50.461726,8.729513,0.294519,3.324212,-3.734918,0.190620,-0.428239,-0.381148,0.000000,2.000000,5.494121,4.957281,-2.543052,1.342792,-1.468242,0.000000,1.678318,1.476467,0.689805,0,takeoff,,41.498936,7.537629,1.531869,0,,,
7.648928,3.420908,3.831009,-2.407026,3.835767,4.188507,-2.503357,43.222676,15.230222,-0.076842,4.071454,-2.902286,0.200899,CTRV,-0.111490,41.467488,41.401967,2.330184,50.653797,8.569531,0.324955,3.328851,-3.730784,0.200899,-0.415947,-0.371135,0.000000,2.000000,5.560607,4.882587,-2.503357,1.329716,-1.493886,0.000000,1.630992,1.254439,1.111776,0,takeoff,,41.467488,7.592621,1.571045,0,,,
7.698879,3.668484,4.107221,-2.567269,3.938210,4.255712,-2.412762,43.425597,15.084578,-0.066506,4.057023,-2.922424,0.209938,CTRV,-0.108380,41.320507,41.244763,2.500763,50.845264,8.409429,0.353371,3.333570,-3.726568,0.209938,-0.403886,-0.361292,0.000000,2.000000,5.631126,4.801085,-2.412762,1.410384,-1.630026,0.000000,1.587202,0.951529,1.547088,0,takeoff,,41.320507,7.643187,1.633923,0,,,
7.748854,3.826479,4.280453,-2.663373,4.000617,4.287527,-2.344135,43.628029,14.937788,-0.055749,4.042884,-2.941953,0.217684,CTRV,-0.105415,41.286097,41.203666,2.607624,51.036071,8.248165,0.379619,3.337698,-3.722872,0.217684,-0.392447,-0.351843,0.000000,2.000000,5.699839,4.719304,-2.344135,1.374264,-1.635620,0.000000,1.551896,0.761271,1.753946,0,takeoff,,41.286097,7.670077,1.663621,0,,,
7.798785,4.051797,4.523300,-2.792029,4.086688,4.320489,-2.238548,43.829402,14.790305,-0.044668,4.029033,-2.960894,0.224087,CTRV,-0.102458,41.173016,41.081252,2.747361,51.226577,8.087144,0.403506,3.342240,-3.718794,0.224087,-0.381020,-0.342439,0.000000,2.000000,5.771274,4.631673,-2.238548,1.428692,-1.752617,0.000000,1.527160,0.512779,1.932576,0,takeoff,,41.173016,7.686771,1.707080,0,,,
7.848887,4.215650,4.696623,-2.879394,4.147341,4.336608,-2.158815,44.030943,14.641266,-0.033265,4.015464,-2.979270,0.229109,CTRV,-0.099756,41.137015,41.038440,2.846129,51.416270,7.923701,0.424954,3.345349,-3.715997,0.229109,-0.370691,-0.333717,0.000000,2.000000,5.841713,4.542510,-2.158815,1.408773,-1.783272,0.000000,1.510739,0.359088,2.013355,0,takeoff,,41.137015,7.696860,1.731001,0,,,
7.898775,4.482812,4.973269,-3.011287,4.243254,4.350426,-2.027508,44.231166,14.491805,-0.021692,4.002172,-2.997101,0.232719,CTRV,-0.097071,40.981359,40.872168,2.989595,51.605282,7.760630,0.443745,3.348767,-3.712918,0.232719,-0.360418,-0.325070,0.000000,2.000000,5.915237,4.446343,-2.027508,1.470498,-1.923334,0.000000,1.495083,0.149508,2.057413,0,takeoff,,40.981359,7.691092,1.775518,0,,,
7.948932,4.652847,5.145479,-3.088868,4.302852,4.352127,-1.945343,44.430249,14.341837,-0.010015,3.989154,-3.014407,0.234893,CTRV,-0.094348,40.942571,40.826643,3.078854,51.794175,7.598230,0.459772,3.352908,-3.709179,0.234893,-0.349954,-0.316340,0.000000,2.000000,5.986739,4.349592,-1.945343,1.430035,-1.935012,0.000000,1.490156,0.017444,2.050713,0,takeoff,,40.942571,7.688801,1.795460,0,,,
7.998870,4.894541,5.385085,-3.191373,4.386028,4.346066,-1.832079,44.630211,14.189868,0.001814,3.976404,-3.031206,0.235619,CTRV,-0.091969,40.824553,40.699480,3.193188,51.982268,7.432233,0.473053,3.354913,-3.707365,0.235619,-0.340962,-0.308547,0.000000,2.000000,6.059348,4.247843,-1.832079,1.452169,-2.034995,0.000000,1.484096,-0.164002,1.996778,0,takeoff,,40.824553,7.672504,1.828052,0,,,
8.049017,5.069698,5.554787,-3.260221,4.445265,4.335733,-1.753394,44.828139,14.038145,0.013549,3.963917,-3.047517,0.234893,CTRV,-0.089468,40.785028,40.653425,3.273770,52.169876,7.268185,0.483335,3.358220,-3.704370,0.234893,-0.331424,-0.300454,0.000000,2.000000,6.130223,4.144878,-1.753394,1.417503,-2.059293,0.000000,1.486003,-0.292957,1.946196,0,takeoff,,40.785028,7.661421,1.845364,0,,,
8.098785,5.354388,5.823861,-3.363387,4.540485,4.309898,-1.631895,45.025117,13.885887,0.025180,3.951689,-3.063356,0.232719,CTRV,-0.087046,40.623213,40.481638,3.388568,52.356670,7.103850,0.490618,3.361337,-3.701542,0.232719,-0.322206,-0.292592,0.000000,2.000000,6.199301,4.040699,-1.631895,1.381563,-2.083575,0.000000,1.488308,-0.456830,1.868978,0,takeoff,,40.623213,7.628128,1.882740,0,,,
8.148913,5.535037,5.990202,-3.423674,4.600099,4.287961,-1.559241,45.223768,13.731081,0.036790,3.939715,-3.078741,0.229109,CTRV,-0.084909,40.584374,40.436575,3.460464,52.543813,6.935725,0.495009,3.362730,-3.700277,0.229109,-0.314186,-0.285525,0.000000,2.000000,6.266607,3.935367,-1.559241,1.346124,-2.106644,0.000000,1.489560,-0.568291,1.805395,0,takeoff,,40.584374,7.609376,1.898415,0,,,
8.198952,5.791466,6.220707,-3.503175,4.684019,4.250156,-1.462209,45.420574,13.576491,0.048099,3.927991,-3.093685,0.224087,CTRV,-0.082600,40.462147,40.306002,3.551274,52.730958,6.769798,0.496274,3.365760,-3.697521,0.224087,-0.305414,-0.278011,0.000000,2.000000,6.332080,3.828886,-1.462209,1.309454,-2.129631,0.000000,1.507401,-0.719696,1.689784,0,takeoff,,40.462147,7.572792,1.927528,0,,,
8.248866,5.977096,6.383292,-3.556573,4.744231,4.218188,-1.396581,45.616070,13.421747,0.059070,3.916512,-3.108205,0.217684,CTRV,-0.080496,40.421047,40.259013,3.615642,52.915981,6.602987,0.494437,3.367625,-3.695822,0.217684,-0.297501,-0.271082,0.000000,2.000000,6.395723,3.721301,-1.396581,1.272874,-2.151695,0.000000,1.510173,-0.830531,1.615435,0,takeoff,,40.421047,7.547649,1.943043,0,,,
8.298753,6.278480,6.639443,-3.636528,4.840992,4.158678,-1.297216,45.810984,13.266311,0.069677,3.905273,-3.122313,0.209938,CTRV,-0.078379,40.255064,40.084090,3.706205,53.101138,6.436300,0.489554,3.369947,-3.693705,0.209938,-0.289507,-0.264132,0.000000,2.000000,6.457479,3.612621,-1.297216,1.235106,-2.173595,0.000000,1.515826,-0.976721,1.516784,0,takeoff,,40.255064,7.493992,1.978773,0,,,
8.348905,6.469573,6.796886,-3.683259,4.901781,4.116488,-1.238583,46.006611,13.109165,0.079923,3.894271,-3.136025,0.200899,CTRV,-0.076414,40.214224,40.037761,3.763181,53.286529,6.267505,0.481720,3.371471,-3.692314,0.200899,-0.282145,-0.257628,0.000000,2.000000,6.517362,3.502899,-1.238583,1.197659,-2.194451,0.000000,1.520713,-1.071513,1.453613,0,takeoff,,40.214224,7.462314,1.994240,0,,,
8.398796,6.740886,7.013783,-3.744826,4.987416,4.051275,-1.161728,46.200733,12.952120,0.089625,3.883501,-3.149352,0.190620,CTRV,-0.074424,40.087984,39.904178,3.834450,53.471176,6.099663,0.470865,3.373513,-3.690448,0.190620,-0.274658,-0.251071,0.000000,2.000000,6.575323,3.392149,-1.161728,1.159227,-2.214993,0.000000,1.534134,-1.209676,1.331016,0,takeoff,,40.087984,7.409218,2.023912,0,,,
8.448939,6.937488,7.165818,-3.786232,5.048923,4.000384,-1.110123,46.394586,12.794210,0.098788,3.872959,-3.162308,0.179166,CTRV,-0.072519,40.045408,39.856510,3.885020,53.655523,5.931004,0.457120,3.375246,-3.688864,0.179166,-0.267513,-0.244769,0.000000,2.000000,6.631364,3.280415,-1.110123,1.120819,-2.234673,0.000000,1.538843,-1.309276,1.268789,0,takeoff,,40.045408,7.372198,2.040325,0,,,
8.498809,7.257051,7.404131,-3.848634,5.147490,3.912311,-1.032831,46.588196,12.635436,0.107353,3.862640,-3.174903,0.166608,CTRV,-0.070722,39.874244,39.677518,3.955987,53.839423,5.761347,0.440569,3.376493,-3.687722,0.166608,-0.260802,-0.238791,0.000000,2.000000,6.685439,3.167717,-1.032831,1.081507,-2.253961,0.000000,1.542787,-1.421074,1.179953,0,takeoff,,39.874244,7.301924,2.078159,0,,,
8.548755,7.459755,7.549552,-3.885346,5.209107,3.853003,-0.987449,46.780593,12.476623,0.115227,3.852542,-3.187150,0.153023,CTRV,-0.068892,39.829749,39.628327,4.000573,54.022873,5.592492,0.421272,3.378278,-3.686087,0.153023,-0.253943,-0.232738,0.000000,2.000000,6.737562,3.054103,-0.987449,1.042446,-2.272291,0.000000,1.538952,-1.496553,1.123125,0,takeoff,,39.829749,7.259800,2.095572,0,,,
8.598917,7.747477,7.748487,-3.934065,5.294982,3.764898,-0.928500,46.972971,12.316815,0.122411,3.842659,-3.199058,0.138494,CTRV,-0.067102,39.698412,39.490619,4.056476,54.206558,5.422961,0.399398,3.380069,-3.684445,0.138494,-0.247233,-0.226809,0.000000,2.000000,6.787700,2.939599,-0.928500,1.002767,-2.290078,0.000000,1.529694,-1.604438,1.020100,0,takeoff,,39.698412,7.193358,2.127377,0,,,
8.648790,7.955975,7.887059,-3.967022,5.356017,3.698503,-0.889011,47.164941,12.156353,0.128842,3.832988,-3.210639,0.123111,CTRV,-0.065465,39.652818,39.440714,4.095864,54.389265,5.252270,0.375063,3.381012,-3.683579,0.123111,-0.241146,-0.221338,0.000000,2.000000,6.835857,2.824247,-0.889011,0.963137,-2.307026,0.000000,1.528800,-1.690656,0.966635,0,takeoff,,39.652818,7.147045,2.145321,0,,,
8.698801,8.294766,8.102495,-4.016761,5.453017,3.586949,-0.829630,47.356221,11.995502,0.134471,3.823526,-3.221901,0.106969,CTRV,-0.063791,39.473858,39.254971,4.151232,54.572044,5.082014,0.348409,3.382507,-3.682207,0.106969,-0.234892,-0.215774,0.000000,2.000000,6.882009,2.708080,-0.829630,0.923042,-2.323358,0.000000,1.509031,-1.774629,0.909716,0,takeoff,,39.473858,7.063491,2.185475,0,,,
8.748916,8.509688,8.233366,-4.046172,5.513104,3.514401,-0.794828,47.547063,11.834075,0.139272,3.814268,-3.232856,0.090168,CTRV,-0.062175,39.425876,39.203083,4.185444,54.754469,4.911322,0.319608,3.383848,-3.680974,0.090168,-0.228863,-0.210390,0.000000,2.000000,6.926165,2.591138,-0.794828,0.883124,-2.338823,0.000000,1.498898,-1.827071,0.862191,0,takeoff,,39.425876,7.013896,2.204362,0,,,
8.798916,8.814459,8.411329,-4.085336,5.596085,3.409260,-0.749488,47.737612,11.671971,0.143219,3.805212,-3.243511,0.072810,CTRV,-0.060628,39.287712,39.059488,4.228554,54.936589,4.739996,0.288839,3.384942,-3.679968,0.072810,-0.223108,-0.205221,0.000000,2.000000,6.968315,2.473459,-0.749488,0.842999,-2.353583,0.000000,1.472116,-1.904219,0.781380,0,takeoff,,39.287712,6.938498,2.237891,0,,,
8.848861,9.034863,8.534560,-4.111935,5.654315,3.331990,-0.719041,47.927775,11.509290,0.146281,3.796353,-3.253875,0.055004,CTRV,-0.059132,39.238247,39.006508,4.258216,55.118428,4.568251,0.256290,3.385917,-3.679071,0.055004,-0.217550,-0.200215,0.000000,2.000000,7.008462,2.355082,-0.719041,0.802943,-2.367548,0.000000,1.453102,-1.950189,0.743534,0,takeoff,,39.238247,6.886566,2.256897,0,,,
8.898996,9.392340,8.725015,-4.152189,5.746099,3.204582,-0.673409,48.117357,11.346223,0.148439,3.787688,-3.263957,0.036859,CTRV,-0.057622,39.051160,38.813628,4.300628,55.300239,4.396721,0.222157,3.387242,-3.677851,0.036859,-0.211926,-0.195181,0.000000,2.000000,7.046607,2.236044,-0.673409,0.762891,-2.380756,0.000000,1.423478,-2.016594,0.698653,0,takeoff,,39.051160,6.795723,2.298019,0,,,
8.948914,9.618809,8.839827,-4.175990,5.802358,3.122890,-0.646676,48.304867,11.184087,0.149673,3.779214,-3.273765,0.018486,CTRV,-0.056074,38.997666,38.757020,4.325663,55.480700,4.226886,0.186646,3.389096,-3.676143,0.018486,-0.206136,-0.190040,0.000000,2.000000,7.082752,2.116384,-0.646676,0.722901,-2.393202,0.000000,1.401822,-2.051661,0.662332,0,takeoff,,38.997666,6.741866,2.317718,0,,,
8.998929,9.939791,8.995159,-4.207668,5.879889,3.006230,-0.611779,48.495118,11.018731,0.150000,3.770928,-3.283306,0.000000,CTRV,-0.054795,38.853537,38.608394,4.357668,55.662432,4.052414,0.150000,3.389211,-3.676037,0.000000,-0.201428,-0.185711,0.000000,2.000000,7.116906,1.996141,-0.611779,0.683086,-2.404869,0.000000,1.376569,-2.100483,0.598438,0,takeoff,,38.853537,6.661851,2.351731,0,,,
9.048898,10.171814,9.102172,-4.229217,5.934021,2.921397,-0.588496,48.683193,10.854441,0.149395,3.762827,-3.292588,-0.018486,CTRV,-0.053408,38.799085,38.551222,4.378612,55.843178,3.880234,0.112422,3.390349,-3.674987,-0.018486,-0.196273,-0.181071,0.000000,2.000000,7.149070,1.875349,-0.588496,0.643276,-2.415822,0.000000,1.347005,-2.141133,0.570316,0,takeoff,,38.799085,6.607012,2.371407,0,,,
9.098969,10.547902,9.266099,-4.262039,6.019163,2.783151,-0.553286,48.870815,10.689744,0.147872,3.754907,-3.301617,-0.036859,CTRV,-0.052047,38.602069,38.349347,4.409911,56.023705,3.707917,0.074154,3.391523,-3.673904,-0.036859,-0.191216,-0.176519,0.000000,2.000000,7.179266,1.754051,-0.553286,0.603923,-2.425959,0.000000,1.320382,-2.176821,0.536521,0,takeoff,,38.602069,6.512906,2.413291,0,,,
9.148786,10.785961,9.363947,-4.281621,6.070968,2.695302,-0.532644,49.058507,10.524199,0.145433,3.747166,-3.310400,-0.055004,CTRV,-0.050785,38.545204,38.290128,4.427054,56.204010,3.534503,0.035425,3.392193,-3.673286,-0.055004,-0.186548,-0.172273,0.000000,2.000000,7.207485,1.632278,-0.532644,0.564381,-2.435462,0.000000,1.288772,-2.207319,0.511969,0,takeoff,,38.545204,6.457294,2.433284,0,,,
9.198784,11.123010,9.495006,-4.307912,6.142228,2.570405,-0.505818,49.245621,10.358395,0.142100,3.739600,-3.318944,-0.072810,CTRV,-0.049482,38.391165,38.132387,4.450012,56.384432,3.361553,-0.003521,3.393383,-3.672186,-0.072810,-0.181707,-0.167911,0.000000,2.000000,7.233752,1.510069,-0.505818,0.525336,-2.444181,0.000000,1.255661,-2.250135,0.448428,0,takeoff,,38.391165,6.375308,2.468077,0,,,
9.248896,11.366329,9.584476,-4.325986,6.191730,2.480177,-0.487540,49.432506,10.192045,0.137886,3.732207,-3.327256,-0.090168,CTRV,-0.048238,38.331829,38.071025,4.463873,56.564595,3.188063,-0.042449,3.394349,-3.671293,-0.090168,-0.177096,-0.163737,0.000000,2.000000,7.258056,1.387455,-0.487540,0.486074,-2.452291,0.000000,1.231521,-2.261609,0.447476,0,takeoff,,38.331829,6.319290,2.488252,0,,,
9.298919,11.759791,9.720588,-4.353769,6.268535,2.334522,-0.460217,49.618577,10.025688,0.132834,3.724984,-3.335340,-0.106969,CTRV,-0.046997,38.124930,37.860015,4.486603,56.744308,3.014957,-0.081104,3.395500,-3.670229,-0.106969,-0.172490,-0.159579,0.000000,2.000000,7.280438,1.264475,-0.460217,0.447643,-2.459597,0.000000,1.183788,-2.288024,0.417355,0,takeoff,,38.124930,6.224289,2.529598,0,,,
9.348790,12.008090,9.800978,-4.370408,6.314717,2.242451,-0.443986,49.804698,9.858571,0.126953,3.717929,-3.343202,-0.123111,CTRV,-0.045834,38.063278,37.796652,4.497360,56.923896,2.840948,-0.119269,3.396282,-3.669505,-0.123111,-0.168189,-0.155666,0.000000,2.000000,7.300865,1.141155,-0.443986,0.408552,-2.466391,0.000000,1.143456,-2.307127,0.401866,0,takeoff,,38.063278,6.168128,2.549134,0,,,
9.398811,12.358677,9.907366,-4.392791,6.377123,2.112222,-0.422706,49.990470,9.691069,0.120288,3.711039,-3.350849,-0.138494,CTRV,-0.044673,37.902064,37.632414,4.513079,57.103489,2.666936,-0.156700,3.397248,-3.668611,-0.138494,-0.163889,-0.151766,0.000000,2.000000,7.319374,1.017533,-0.422706,0.370178,-2.472442,0.000000,1.101524,-2.340183,0.366442,0,takeoff,,37.902064,6.085551,2.582055,0,,,
9.448950,12.611339,9.978964,-4.408170,6.420073,2.018446,-0.408272,50.176114,9.522999,0.112871,3.704311,-3.358286,-0.153023,CTRV,-0.043542,37.838606,37.567543,4.521041,57.283107,2.492531,-0.193174,3.398190,-3.667738,-0.153023,-0.159701,-0.147964,0.000000,2.000000,7.335933,0.893635,-0.408272,0.331170,-2.477968,0.000000,1.070023,-2.353728,0.349155,0,takeoff,,37.838606,6.029076,2.600820,0,,,
9.498900,13.019540,10.085763,-4.431614,6.486344,1.867151,-0.386463,50.360753,9.355175,0.104787,3.697743,-3.365516,-0.166608,CTRV,-0.042406,37.622851,37.348360,4.536401,57.462108,2.318781,-0.228429,3.399354,-3.666659,-0.166608,-0.155490,-0.144155,0.000000,2.000000,7.350599,0.769498,-0.386463,0.293327,-2.482732,0.000000,1.021385,-2.372906,0.334801,0,takeoff,,37.622851,5.933417,2.639606,0,,,
9.548922,13.276988,10.147976,-4.445590,6.526417,1.772187,-0.373442,50.545314,9.186775,0.096047,3.691332,-3.372546,-0.179166,CTRV,-0.041304,37.556338,37.280719,4.541637,57.641147,2.144595,-0.262285,3.400465,-3.665629,-0.179166,-0.151403,-0.140451,0.000000,2.000000,7.363301,0.645145,-0.373442,0.254032,-2.487060,0.000000,0.994583,-2.381762,0.324830,0,takeoff,,37.556338,5.877391,2.658178,0,,,
9.598989,13.640281,10.228815,-4.464363,6.580673,1.638466,-0.356630,50.730109,9.017527,0.086688,3.685077,-3.379380,-0.190620,CTRV,-0.040198,37.387627,37.109602,4.551051,57.820786,1.969943,-0.294552,3.401781,-3.664408,-0.190620,-0.147301,-0.136744,0.000000,2.000000,7.374079,0.520611,-0.356630,0.215564,-2.490689,0.000000,0.954658,-2.399668,0.283005,0,takeoff,,37.387627,5.795758,2.689756,0,,,
9.648996,13.901753,10.282234,-4.477205,6.617822,1.542308,-0.345245,50.914176,8.848327,0.076814,3.678975,-3.386022,-0.200899,CTRV,-0.039252,37.319092,37.040188,4.554019,57.998891,1.794570,-0.324983,3.402101,-3.664111,-0.200899,-0.143824,-0.133539,0.000000,2.000000,7.382862,0.395920,-0.345245,0.175662,-2.493821,0.000000,0.922501,-2.403639,0.274826,0,takeoff,,37.319092,5.739869,2.707722,0,,,
9.698920,14.323531,10.360188,-4.496550,6.674907,1.388078,-0.327868,51.098043,8.678709,0.066462,3.673023,-3.392477,-0.209938,CTRV,-0.038214,37.094651,36.812934,4.563012,58.177785,1.619773,-0.353415,3.403273,-3.663023,-0.209938,-0.139979,-0.130053,0.000000,2.000000,7.389716,0.271108,-0.327868,0.137080,-2.496239,0.000000,0.875791,-2.421106,0.266753,0,takeoff,,37.094651,5.646142,2.744770,0,,,
9.748860,14.589214,10.404285,-4.508001,6.709145,1.291348,-0.317505,51.281215,8.509146,0.055722,3.667221,-3.398749,-0.217684,CTRV,-0.037198,37.023263,36.740910,4.563724,58.356153,1.445214,-0.379646,3.404454,-3.661925,-0.217684,-0.136217,-0.126640,0.000000,2.000000,7.394495,0.146199,-0.317505,0.095585,-2.498172,0.000000,0.850797,-2.419954,0.257523,0,takeoff,,37.023263,5.591089,2.762326,0,,,
9.798827,14.963607,10.460124,-4.523421,6.755117,1.155608,-0.304132,51.464495,8.338912,0.044616,3.661565,-3.404841,-0.224087,CTRV,-0.036222,36.846727,36.562472,4.568038,58.534666,1.270039,-0.403558,3.405514,-3.660939,-0.224087,-0.132608,-0.123356,0.000000,2.000000,7.397228,0.021229,-0.304132,0.054647,-2.499403,0.000000,0.801295,-2.431162,0.222879,0,takeoff,,36.846727,5.511277,2.792055,0,,,
9.848982,15.232638,10.495883,-4.534071,6.786332,1.058513,-0.295257,51.647614,8.168268,0.033228,3.656053,-3.410758,-0.229109,CTRV,-0.035233,36.774019,36.489289,4.567299,58.713427,1.094874,-0.424991,3.406836,-3.659709,-0.229109,-0.128943,-0.120033,0.000000,2.000000,7.397749,-0.103770,-0.295257,0.010415,-2.499978,0.000000,0.771314,-2.429888,0.212431,0,takeoff,,36.774019,5.456868,2.808618,0,,,
9.898734,15.665750,10.545602,-4.550289,6.833749,0.902698,-0.281897,51.829669,7.998076,0.021685,3.650685,-3.416504,-0.232719,CTRV,-0.034299,36.540688,36.253537,4.571974,58.891043,0.920097,-0.443753,3.407920,-3.658699,-0.232719,-0.125488,-0.116887,0.000000,2.000000,7.396078,-0.228759,-0.281897,-0.033406,-2.499777,0.000000,0.721316,-2.439958,0.208723,0,takeoff,,36.540688,5.365615,2.842967,0,,,
9.948854,15.938028,10.571963,-4.559912,6.861640,0.805078,-0.273757,52.012012,7.827086,0.009973,3.645458,-3.422081,-0.234893,CTRV,-0.033311,36.465745,36.178263,4.569885,59.069636,0.745210,-0.459813,3.409555,-3.657175,-0.234893,-0.121823,-0.113575,0.000000,2.000000,7.392611,-0.330617,-0.273757,-0.069351,-2.037157,0.000000,0.692387,-2.441250,0.200891,0,takeoff,,36.465745,5.311705,2.858570,0,,,
9.998911,16.321262,10.602472,-4.572767,6.898429,0.667821,-0.263015,52.192289,7.657528,-0.001683,3.640369,-3.427493,-0.235619,CTRV,-0.032373,36.280822,35.991711,4.571084,59.246102,0.571711,-0.472922,3.410979,-3.655848,-0.235619,-0.118352,-0.110424,0.000000,2.000000,7.388904,-0.405095,-0.263015,-0.074139,-1.489566,0.000000,0.642180,-2.455357,0.185119,0,takeoff,,36.280822,5.233288,2.885388,0,,,
10.048726,16.596363,10.619835,-4.581679,6.923090,0.569754,-0.255709,52.375578,7.484633,-0.013539,3.635419,-3.432744,-0.234893,CTRV,-0.031577,36.205657,35.916315,4.568140,59.424864,0.394193,-0.483325,3.411524,-3.655339,-0.234893,-0.115424,-0.107726,0.000000,2.000000,7.384322,-0.481449,-0.255709,-0.091641,-1.527086,0.000000,0.606805,-2.448887,0.184188,0,takeoff,,36.205657,5.179691,2.899728,0,,,
10.098941,17.038630,10.640152,-4.595472,6.959552,0.413295,-0.242702,52.557868,7.312189,-0.025263,3.630603,-3.437836,-0.232719,CTRV,-0.030688,35.966352,35.674804,4.570209,59.603584,0.218071,-0.490700,3.412900,-3.654054,-0.232719,-0.112135,-0.104735,0.000000,2.000000,7.379680,-0.548019,-0.242702,-0.092836,-1.331399,0.000000,0.549416,-2.443644,0.213551,0,takeoff,,35.966352,5.090502,2.929951,0,,,
10.148900,17.316282,10.648203,-4.603674,6.980854,0.316252,-0.234187,52.739123,7.140251,-0.036779,3.625922,-3.442773,-0.229109,CTRV,-0.029823,35.887880,35.596114,4.566896,59.781379,0.042576,-0.494997,3.414245,-3.652797,-0.229109,-0.108939,-0.101825,0.000000,2.000000,7.374027,-0.619455,-0.234187,-0.113056,-1.428721,0.000000,0.525137,-2.421405,0.212546,0,takeoff,,35.887880,5.038438,2.943376,0,,,
10.198999,17.706392,10.653443,-4.614579,7.008217,0.181743,-0.222550,52.920420,6.967813,-0.048085,3.621374,-3.447557,-0.224087,CTRV,-0.028969,35.699642,35.406378,4.566494,59.959429,-0.133200,-0.496260,3.415666,-3.651469,-0.224087,-0.105779,-0.098948,0.000000,2.000000,7.368388,-0.683272,-0.222550,-0.112784,-1.276331,0.000000,0.472068,-2.388245,0.201305,0,takeoff,,35.699642,4.964124,2.966281,0,,,
10.248943,17.985973,10.653106,-4.622043,7.026060,0.087342,-0.214750,53.101288,6.795336,-0.059082,3.616956,-3.452192,-0.217684,CTRV,-0.028131,35.620055,35.326586,4.562961,60.137206,-0.308852,-0.494450,3.417105,-3.650122,-0.217684,-0.102683,-0.096128,0.000000,2.000000,7.361879,-0.750163,-0.214750,-0.130187,-1.337831,0.000000,0.432402,-2.343649,0.195782,0,takeoff,,35.620055,4.914295,2.977828,0,,,
10.298900,18.434778,10.645458,-4.633456,7.051650,-0.060193,-0.202824,53.281346,6.623200,-0.069681,3.612668,-3.456679,-0.209938,CTRV,-0.027282,35.373576,35.077940,4.563775,60.314534,-0.483801,-0.489558,3.418774,-3.648559,-0.209938,-0.099540,-0.093271,0.000000,2.000000,7.355946,-0.806263,-0.202824,-0.118653,-1.122002,0.000000,0.384470,-2.280974,0.183203,0,takeoff,,35.373576,4.833504,3.002456,0,,,
10.348875,18.716057,10.636554,-4.640324,7.066168,-0.149476,-0.196042,53.462175,6.449906,-0.079907,3.608508,-3.461021,-0.200899,CTRV,-0.026488,35.293316,34.997439,4.560417,60.492511,-0.660016,-0.481704,3.420183,-3.647238,-0.200899,-0.096607,-0.090593,0.000000,2.000000,7.337215,-0.867495,-0.196042,-0.374618,-1.224640,0.000000,0.359555,-2.222676,0.165575,0,takeoff,,35.293316,4.787668,3.011848,0,,,
