time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,t_go,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
8.112855,0.085949,-0.069582,-3.435924,-0.022079,0.024966,-1.496178,45.235511,13.721889,0.037473,3.939715,-3.078741,0.229109,CTRV,-0.084886,47.336584,47.208979,3.473398,72.733125,-15.274028,1.870348,8.000000,-0.022079,0.024966,-1.496178,0.000000,0.000000,0.000000,-0.065939,0.038806,1.792615,0,takeoff,,47.336584,5.320284,-3.001087,0,,,
8.162613,0.084013,-0.068357,-3.489506,-0.024694,0.026380,-1.427141,45.430774,13.568445,0.048681,3.927991,-3.093685,0.224087,CTRV,-0.082472,47.484839,47.352837,3.538186,72.942269,-15.417313,1.841380,8.000000,-0.024694,0.026380,-1.427141,0.000000,0.000000,0.000000,-0.067154,0.034627,1.711195,0,takeoff,,47.484839,5.299536,-3.001718,0,,,
8.212889,0.080930,-0.066593,-3.559512,-0.028271,0.028135,-1.335665,45.627953,13.412302,0.059730,3.916512,-3.108205,0.217684,CTRV,-0.080519,47.637284,47.499599,3.619243,73.132470,-15.582451,1.801202,8.000000,-0.028271,0.028135,-1.335665,0.000000,0.000000,0.000000,-0.058249,0.029499,1.588725,0,takeoff,,47.637284,5.273598,-3.002285,0,,,
8.261713,0.078502,-0.065244,-3.606307,-0.030860,0.029463,-1.274179,45.821413,13.257961,0.070238,3.905273,-3.122313,0.209938,CTRV,-0.078278,47.785340,47.643695,3.676545,73.336391,-15.729517,1.749746,8.000000,-0.030860,0.029463,-1.274179,0.000000,0.000000,0.000000,-0.066328,0.030783,1.510061,0,takeoff,,47.785340,5.256372,-3.003324,0,,,
8.312374,0.075879,-0.063864,-3.650643,-0.033235,0.030401,-1.216130,46.016678,13.101047,0.080442,3.894271,-3.136025,0.200899,CTRV,-0.076478,47.935298,47.789871,3.731085,73.522120,-15.897555,1.687631,8.000000,-0.033235,0.030401,-1.216130,0.000000,0.000000,0.000000,-0.056989,0.022851,1.423508,0,takeoff,,47.935298,5.240184,-3.004761,0,,,
8.361803,0.071336,-0.061503,-3.716987,-0.036600,0.031795,-1.129974,46.211218,12.943607,0.090140,3.883501,-3.149352,0.190620,CTRV,-0.074525,48.088624,47.937684,3.807127,73.717558,-16.056344,1.615101,8.000000,-0.036600,0.031795,-1.129974,0.000000,0.000000,0.000000,-0.048039,0.021625,1.305873,0,takeoff,,48.088624,5.218320,-3.005482,0,,,
8.412326,0.068242,-0.059921,-3.755753,-0.038547,0.032627,-1.080395,46.404802,12.785857,0.099260,3.872959,-3.162308,0.179166,CTRV,-0.072569,48.238491,48.084206,3.855013,73.914635,-16.212925,1.532592,8.000000,-0.038547,0.032627,-1.080395,0.000000,0.000000,0.000000,-0.045798,0.020376,1.226629,0,takeoff,,48.238491,5.205188,-3.007140,0,,,
8.462408,0.063592,-0.057518,-3.806715,-0.040900,0.033765,-1.015250,46.598633,12.626846,0.107804,3.862640,-3.174903,0.166608,CTRV,-0.070567,48.391389,48.232801,3.914518,74.116760,-16.366203,1.440669,8.000000,-0.040900,0.033765,-1.015250,0.000000,0.000000,0.000000,-0.038090,0.019066,1.126982,0,takeoff,,48.391389,5.189409,-3.008343,0,,,
8.512053,0.058158,-0.054685,-3.860892,-0.042891,0.034827,-0.947463,46.792275,12.466946,0.115691,3.852542,-3.187150,0.153023,CTRV,-0.068987,48.545671,48.382527,3.976583,74.299358,-16.538226,1.339872,8.000000,-0.042891,0.034827,-0.947463,0.000000,0.000000,0.000000,-0.027600,0.015524,1.025433,0,takeoff,,48.545671,5.173644,-3.009153,0,,,
8.561793,0.054730,-0.052874,-3.892820,-0.043549,0.035286,-0.908443,46.982918,12.308523,0.122769,3.842659,-3.199058,0.138494,CTRV,-0.067154,48.694805,48.528951,4.015589,74.494245,-16.694484,1.230719,8.000000,-0.043549,0.035286,-0.908443,0.000000,0.000000,0.000000,-0.006832,0.013916,0.954311,0,takeoff,,48.694805,5.163300,-3.010501,0,,,
8.612971,0.049973,-0.050321,-3.935400,-0.044031,0.035805,-0.857881,47.177092,12.146163,0.129232,3.832988,-3.210639,0.123111,CTRV,-0.065491,48.849163,48.679765,4.064633,74.686138,-16.860652,1.114119,8.000000,-0.044031,0.035805,-0.857881,0.000000,0.000000,0.000000,-0.002505,0.005944,0.876687,0,takeoff,,48.849163,5.151021,-3.011412,0,,,
8.661933,0.046710,-0.048459,-3.964391,-0.043791,0.035942,-0.824366,47.364609,11.988426,0.134706,3.823526,-3.221901,0.106969,CTRV,-0.063720,48.996661,48.824893,4.099097,74.879120,-17.014913,0.990458,8.000000,-0.043791,0.035942,-0.824366,0.000000,0.000000,0.000000,0.006304,0.001232,0.825714,0,takeoff,,48.996661,5.141699,-3.012382,0,,,
8.712620,0.043592,-0.046597,-3.992301,-0.043073,0.035933,-0.792629,47.558032,11.824767,0.139532,3.814268,-3.232856,0.090168,CTRV,-0.062246,49.148992,48.975007,4.131833,75.064858,-17.187244,0.860873,8.000000,-0.043073,0.035933,-0.792629,0.000000,0.000000,0.000000,0.019269,0.000721,0.775423,0,takeoff,,49.148992,5.132582,-3.013735,0,,,
8.762509,0.039190,-0.043777,-4.034810,-0.041145,0.035602,-0.745580,47.747565,11.663477,0.143409,3.805212,-3.243511,0.072810,CTRV,-0.060618,49.301180,49.123811,4.178219,75.256686,-17.347851,0.725892,8.000000,-0.041145,0.035602,-0.745580,0.000000,0.000000,0.000000,0.033419,-0.006082,0.715184,0,takeoff,,49.301180,5.120234,-3.012776,0,,,
8.812809,0.036836,-0.041977,-4.060118,-0.039507,0.035358,-0.718300,47.938549,11.500046,0.146438,3.796353,-3.253875,0.055004,CTRV,-0.059150,49.451870,49.272633,4.206555,75.443759,-17.516300,0.586472,8.000000,-0.039507,0.035358,-0.718300,0.000000,0.000000,0.000000,0.040964,-0.004596,0.673714,0,takeoff,,49.451870,5.111836,-3.013694,0,,,
8.862524,0.033920,-0.039486,-4.094104,-0.036476,0.034794,-0.682392,48.125472,11.339222,0.148518,3.787688,-3.263957,0.036859,CTRV,-0.057516,49.601132,49.419353,4.242622,75.637251,-17.672318,0.443390,8.000000,-0.036476,0.034794,-0.682392,0.000000,0.000000,0.000000,0.058187,-0.012179,0.626415,0,takeoff,,49.601132,5.101305,-3.012552,0,,,
8.913072,0.031085,-0.036989,-4.130777,-0.032476,0.033639,-0.644169,48.318187,11.172537,0.149738,3.779214,-3.273765,0.018486,CTRV,-0.056226,49.755608,49.571138,4.280515,75.820795,-17.848791,0.297630,8.000000,-0.032476,0.033639,-0.644169,0.000000,0.000000,0.000000,0.066144,-0.018396,0.582886,0,takeoff,,49.755608,5.089893,-3.011069,0,,,
8.961815,0.029554,-0.035566,-4.152663,-0.029801,0.032619,-0.621801,48.503267,11.011629,0.150000,3.770928,-3.283306,0.000000,CTRV,-0.054714,49.902448,49.716611,4.302663,76.009975,-18.007063,0.150000,8.000000,-0.029801,0.032619,-0.621801,0.000000,0.000000,0.000000,0.066026,-0.026070,0.554522,0,takeoff,,49.902448,5.082080,-3.011460,0,,,
9.012413,0.028175,-0.034147,-4.173748,-0.027220,0.031523,-0.600568,48.693029,10.845825,0.149347,3.762827,-3.292588,-0.018486,CTRV,-0.053443,50.053282,49.866240,4.323095,76.193303,-18.179990,0.001455,8.000000,-0.027220,0.031523,-0.600568,0.000000,0.000000,0.000000,0.065033,-0.026715,0.522564,0,takeoff,,50.053282,5.074740,-3.012635,0,,,
9.062595,0.026492,-0.032185,-4.202089,-0.023299,0.029898,-0.572762,48.881220,10.680586,0.147770,3.754907,-3.301617,-0.036859,CTRV,-0.052076,50.204275,50.015477,4.349859,76.381788,-18.346026,-0.147102,8.000000,-0.023299,0.029898,-0.572762,0.000000,0.000000,0.000000,0.072148,-0.027217,0.481468,0,takeoff,,50.204275,5.065671,-3.012185,0,,,
9.112439,0.025462,-0.030804,-4.221511,-0.020606,0.028596,-0.553820,49.068359,10.515487,0.145289,3.747166,-3.310400,-0.055004,CTRV,-0.050763,50.353738,50.164031,4.366799,76.568147,-18.512872,-0.294746,8.000000,-0.020606,0.028596,-0.553820,0.000000,0.000000,0.000000,0.065586,-0.036341,0.465494,0,takeoff,,50.353738,5.059033,-3.013613,0,,,
9.161817,0.024021,-0.028713,-4.251358,-0.016285,0.026516,-0.525476,49.255343,10.349759,0.141910,3.739600,-3.318944,-0.072810,CTRV,-0.049410,50.504817,50.313376,4.393268,76.758122,-18.676776,-0.440573,8.000000,-0.016285,0.026516,-0.525476,0.000000,0.000000,0.000000,0.065924,-0.030938,0.436850,0,takeoff,,50.504817,5.050117,-3.013080,0,,,
9.212731,0.023317,-0.027441,-4.269244,-0.013802,0.025281,-0.508526,49.443092,10.182599,0.137630,3.732207,-3.327256,-0.090168,CTRV,-0.048268,50.655499,50.463443,4.406875,76.939758,-18.850558,-0.583711,8.000000,-0.013802,0.025281,-0.508526,0.000000,0.000000,0.000000,0.059629,-0.030944,0.421527,0,takeoff,,50.655499,5.044513,-3.015290,0,,,
9.262467,0.022511,-0.025657,-4.293339,-0.010343,0.023667,-0.486438,49.627035,10.018108,0.132591,3.724984,-3.335340,-0.106969,CTRV,-0.046941,50.804281,50.611126,4.425931,77.128656,-19.011299,-0.723161,8.000000,-0.010343,0.023667,-0.486438,0.000000,0.000000,0.000000,0.060600,-0.032349,0.384673,0,takeoff,,50.804281,5.037816,-3.016115,0,,,
9.312834,0.021669,-0.023751,-4.319493,-0.007154,0.021677,-0.462724,49.816427,9.848015,0.126564,3.717929,-3.343202,-0.123111,CTRV,-0.045871,50.958190,50.763862,4.446057,77.311429,-19.188401,-0.858322,8.000000,-0.007154,0.021677,-0.462724,0.000000,0.000000,0.000000,0.048188,-0.032538,0.365208,0,takeoff,,50.958190,5.031302,-3.017812,0,,,
9.362523,0.021256,-0.022614,-4.335097,-0.005346,0.020299,-0.448667,49.999157,9.683219,0.119963,3.711039,-3.350849,-0.138494,CTRV,-0.044620,51.106177,50.911627,4.455061,77.498383,-19.350040,-0.987986,8.000000,-0.005346,0.020299,-0.448667,0.000000,0.000000,0.000000,0.043700,-0.033417,0.346971,0,takeoff,,51.106177,5.027162,-3.021144,0,,,
9.412867,0.020915,-0.021198,-4.356073,-0.002754,0.018323,-0.429768,50.186861,9.513248,0.112427,3.704311,-3.358286,-0.153023,CTRV,-0.043561,51.259099,51.063957,4.468500,77.682006,-19.524572,-1.111754,8.000000,-0.002754,0.018323,-0.429768,0.000000,0.000000,0.000000,0.047679,-0.033348,0.332028,0,takeoff,,51.259099,5.021992,-3.024067,0,,,
9.462893,0.020825,-0.020286,-4.370528,-0.000893,0.016797,-0.417085,50.371310,9.345560,0.104311,3.697743,-3.365516,-0.166608,CTRV,-0.042426,51.409284,51.214161,4.474839,77.867795,-19.691719,-1.228554,8.000000,-0.000893,0.016797,-0.417085,0.000000,0.000000,0.000000,0.044077,-0.040014,0.309842,0,takeoff,,51.409284,5.018235,-3.028066,0,,,
9.511688,0.020954,-0.019433,-4.384460,0.000855,0.015524,-0.405060,50.554854,9.178053,0.095584,3.691332,-3.372546,-0.179166,CTRV,-0.041364,51.559089,51.364081,4.480045,78.050400,-19.860778,-1.337747,8.000000,0.000855,0.015524,-0.405060,0.000000,0.000000,0.000000,0.043270,-0.032871,0.296213,0,takeoff,,51.559089,5.014945,-3.032337,0,,,
9.562236,0.021717,-0.018042,-4.405929,0.003724,0.013372,-0.387278,50.738404,9.009914,0.086259,3.685077,-3.379380,-0.190620,CTRV,-0.040212,51.709439,51.513943,4.492188,78.239049,-20.024790,-1.438702,8.000000,0.003724,0.013372,-0.387278,0.000000,0.000000,0.000000,0.042751,-0.032578,0.274384,0,takeoff,,51.709439,5.010169,-3.035419,0,,,
9.612788,0.022881,-0.016722,-4.424081,0.006293,0.011900,-0.372707,50.925131,8.838237,0.076216,3.678975,-3.386022,-0.200899,CTRV,-0.039247,51.862337,51.666714,4.500297,78.422717,-20.199936,-1.530973,8.000000,0.006293,0.011900,-0.372707,0.000000,0.000000,0.000000,0.044571,-0.022753,0.255518,0,takeoff,,51.862337,5.006394,-3.039441,0,,,
9.662469,0.023909,-0.015824,-4.436672,0.008102,0.010723,-0.363016,51.107390,8.670070,0.065927,3.673023,-3.392477,-0.209938,CTRV,-0.038123,52.011923,51.816665,4.502599,78.611438,-20.362631,-1.613581,8.000000,0.008102,0.010723,-0.363016,0.000000,0.000000,0.000000,0.044691,-0.031924,0.242252,0,takeoff,,52.011923,5.003684,-3.044424,0,,,
9.712775,0.025077,-0.015012,-4.448905,0.009846,0.009598,-0.353440,51.291702,8.499420,0.055100,3.667221,-3.398749,-0.217684,CTRV,-0.037222,52.163670,51.968860,4.504004,78.792157,-20.537190,-1.686372,8.000000,0.009846,0.009598,-0.353440,0.000000,0.000000,0.000000,0.039248,-0.025180,0.236185,0,takeoff,,52.163670,5.001165,-3.049873,0,,,
9.762527,0.027156,-0.013705,-4.467853,0.012532,0.007863,-0.339174,51.474245,8.329839,0.044020,3.661565,-3.404841,-0.224087,CTRV,-0.036132,52.314192,52.119264,4.511873,78.982099,-20.700359,-1.748680,8.000000,0.012532,0.007863,-0.339174,0.000000,0.000000,0.000000,0.038965,-0.027110,0.214736,0,takeoff,,52.314192,4.997523,-3.054187,0,,,
9.812426,0.028606,-0.012940,-4.479259,0.014063,0.006824,-0.330572,51.656350,8.160113,0.032680,3.656053,-3.410758,-0.229109,CTRV,-0.035262,52.465039,52.270668,4.511939,79.161721,-20.872901,-1.800194,8.000000,0.014063,0.006824,-0.330572,0.000000,0.000000,0.000000,0.039059,-0.027611,0.216234,0,takeoff,,52.465039,4.995424,-3.060199,0,,,
9.862525,0.030675,-0.012068,-4.494685,0.015700,0.005236,-0.318965,51.839627,7.988750,0.021050,3.650685,-3.416504,-0.232719,CTRV,-0.034325,52.617227,52.423093,4.515735,79.347177,-21.042686,-1.840699,8.000000,0.015700,0.005236,-0.318965,0.000000,0.000000,0.000000,0.028346,-0.028283,0.203969,0,takeoff,,52.617227,4.992881,-3.066249,0,,,
9.912977,0.033171,-0.011386,-4.511701,0.017222,0.003343,-0.306562,52.023551,7.816248,0.009229,3.645458,-3.422081,-0.234893,CTRV,-0.033385,52.770354,52.576339,4.520930,79.534702,-21.212250,-1.869916,8.000000,0.017222,0.003343,-0.306562,0.000000,0.000000,0.000000,0.023008,-0.030028,0.192591,0,takeoff,,52.770354,4.990266,-3.072642,0,,,
9.962529,0.034775,-0.011257,-4.521936,0.018199,0.001903,-0.299010,52.202518,7.647892,-0.002345,3.640369,-3.427493,-0.235619,CTRV,-0.032414,52.920342,52.726994,4.519591,79.720145,-21.374944,-1.887301,8.000000,0.018199,0.001903,-0.299010,0.000000,0.000000,0.000000,0.025634,-0.037024,0.186382,0,takeoff,,52.920342,4.988476,-3.079736,0,,,
10.012884,0.037041,-0.011367,-4.535790,0.019237,-0.000358,-0.288861,52.387274,7.473583,-0.014295,3.635419,-3.432744,-0.234893,CTRV,-0.031584,53.075562,52.882618,4.521495,79.905324,-21.549247,-1.893440,8.000000,0.019237,-0.000358,-0.288861,0.000000,0.000000,0.000000,0.016232,-0.040975,0.179058,0,takeoff,,53.075562,4.986076,-3.087310,0,,,
10.062536,0.038673,-0.011705,-4.545345,0.019773,-0.001985,-0.281920,52.565520,7.304939,-0.025753,3.630603,-3.437836,-0.232719,CTRV,-0.030617,53.226213,53.033980,4.519592,80.092249,-21.710110,-1.887502,8.000000,0.019773,-0.001985,-0.281920,0.000000,0.000000,0.000000,0.013190,-0.043134,0.171201,0,takeoff,,53.226213,4.984535,-3.095261,0,,,
10.112471,0.041399,-0.012671,-4.560139,0.020464,-0.004883,-0.271430,52.750258,7.129672,-0.037482,3.625922,-3.442773,-0.229109,CTRV,-0.029861,53.382500,53.190571,4.522656,80.276095,-21.886565,-1.870356,8.000000,0.020464,-0.004883,-0.271430,0.000000,0.000000,0.000000,0.007341,-0.045998,0.162749,0,takeoff,,53.382500,4.981989,-3.103571,0,,,
10.162578,0.043089,-0.013444,-4.569076,0.020749,-0.006707,-0.265113,52.929557,6.959109,-0.048651,3.621374,-3.447557,-0.224087,CTRV,-0.028961,53.535308,53.344118,4.520426,80.462974,-22.050330,-1.841350,8.000000,0.020749,-0.006707,-0.265113,0.000000,0.000000,0.000000,0.006136,-0.044224,0.156374,0,takeoff,,53.535308,4.980525,-3.112306,0,,,
10.212785,0.045250,-0.014645,-4.581221,0.020705,-0.009127,-0.256612,53.111457,6.785624,-0.059694,3.616956,-3.452192,-0.217684,CTRV,-0.028128,53.690876,53.500150,4.521526,80.650198,-22.219116,-1.801166,8.000000,0.020705,-0.009127,-0.256612,0.000000,0.000000,0.000000,-0.000766,-0.043604,0.153653,0,takeoff,,53.690876,4.978879,-3.121605,0,,,
10.262501,0.046695,-0.015588,-4.589618,0.020538,-0.010677,-0.250671,53.291112,6.613851,-0.070248,3.612668,-3.456679,-0.209938,CTRV,-0.027301,53.845539,53.655543,4.519369,80.835971,-22.385421,-1.749756,8.000000,0.020538,-0.010677,-0.250671,0.000000,0.000000,0.000000,-0.003521,-0.039200,0.144109,0,takeoff,,53.845539,4.977950,-3.131177,0,,,
10.312401,0.048094,-0.016540,-4.597919,0.020276,-0.012082,-0.245096,53.471997,6.440481,-0.080454,3.608508,-3.461021,-0.200899,CTRV,-0.026509,54.001982,53.812699,4.517465,81.022328,-22.553912,-1.687643,8.000000,0.020276,-0.012082,-0.245096,0.000000,0.000000,0.000000,-0.007217,-0.033900,0.137108,0,takeoff,,54.001982,4.977203,-3.141129,0,,,
10.362683,0.050151,-0.018079,-4.611003,0.019363,-0.013864,-0.236470,53.650835,6.268671,-0.090064,3.604475,-3.465221,-0.190620,CTRV,-0.025645,54.157136,53.968106,4.520939,81.211417,-22.716314,-1.615025,8.000000,0.019363,-0.013864,-0.236470,0.000000,0.000000,0.000000,-0.017990,-0.023540,0.130453,0,takeoff,,54.157136,4.976645,-3.151458,0,,,
10.412453,0.051300,-0.018972,-4.619182,0.018588,-0.014706,-0.231275,53.832463,6.093781,-0.099277,3.600567,-3.469281,-0.179166,CTRV,-0.024930,54.315825,54.127436,4.519905,81.396813,-22.887891,-1.532608,8.000000,0.018588,-0.014706,-0.231275,0.000000,0.000000,0.000000,-0.018531,-0.020588,0.129361,0,takeoff,,54.315825,4.976683,-3.162275,0,,,
10.462498,0.052719,-0.020186,-4.630470,0.017150,-0.015401,-0.224194,54.010169,5.922292,-0.107694,3.596784,-3.473204,-0.166608,CTRV,-0.024080,54.471781,54.283694,4.522777,81.586165,-23.048610,-1.440559,8.000000,0.017150,-0.015401,-0.224194,0.000000,0.000000,0.000000,-0.026297,-0.013495,0.126721,0,takeoff,,54.471781,4.977298,-3.173395,0,,,
10.512481,0.053583,-0.021050,-4.638312,0.016073,-0.015849,-0.218906,54.192072,5.746378,-0.115649,3.593123,-3.476991,-0.153023,CTRV,-0.023392,54.632351,54.444827,4.522663,81.772571,-23.220483,-1.339830,8.000000,0.016073,-0.015849,-0.218906,0.000000,0.000000,0.000000,-0.028805,-0.008393,0.134897,0,takeoff,,54.632351,4.977865,-3.184783,0,,,
10.561870,0.054626,-0.022457,-4.650571,0.013604,-0.016320,-0.210799,54.369986,5.573967,-0.122728,3.589584,-3.480645,-0.138494,CTRV,-0.022604,54.790325,54.602915,4.527844,81.961079,-23.383074,-1.230677,8.000000,0.013604,-0.016320,-0.210799,0.000000,0.000000,0.000000,-0.039752,-0.010474,0.126315,0,takeoff,,54.790325,4.979398,-3.197101,0,,,
10.612945,0.055199,-0.023613,-4.660883,0.011535,-0.016389,-0.203986,54.552728,5.396523,-0.129235,3.586165,-3.484167,-0.123111,CTRV,-0.021900,54.953566,54.766400,4.531648,82.151172,-23.553746,-1.114121,8.000000,0.011535,-0.016389,-0.203986,0.000000,0.000000,0.000000,-0.038762,-0.000615,0.122894,0,takeoff,,54.953566,4.980964,-3.209604,0,,,
10.662501,0.055497,-0.024411,-4.667984,0.009948,-0.016314,-0.199111,54.729523,5.224525,-0.134742,3.582866,-3.487560,-0.106969,CTRV,-0.021131,55.112164,54.925408,4.533241,82.339653,-23.714847,-0.990494,8.000000,0.009948,-0.016314,-0.199111,0.000000,0.000000,0.000000,-0.037708,0.005025,0.119563,0,takeoff,,55.112164,4.982346,-3.221487,0,,,
10.712963,0.055743,-0.025638,-4.679125,0.007220,-0.016077,-0.191533,54.910728,5.047911,-0.139557,3.579685,-3.490825,-0.090168,CTRV,-0.020415,55.275835,55.089112,4.539568,82.530882,-23.882116,-0.860898,8.000000,0.007220,-0.016077,-0.191533,0.000000,0.000000,0.000000,-0.044265,0.004037,0.116788,0,takeoff,,55.275835,4.984642,-3.234657,0,,,
10.762493,0.055750,-0.026402,-4.685924,0.005403,-0.015579,-0.187104,55.088107,4.874718,-0.143415,3.576621,-3.493964,-0.072810,CTRV,-0.019652,55.436592,55.250170,4.542508,82.721599,-24.042799,-0.725899,8.000000,0.005403,-0.015579,-0.187104,0.000000,0.000000,0.000000,-0.046921,0.010272,0.110119,0,takeoff,,55.436592,4.986564,-3.247020,0,,,
10.812390,0.055656,-0.027164,-4.692692,0.003660,-0.015282,-0.182638,55.266415,4.700322,-0.146421,3.573674,-3.496978,-0.055004,CTRV,-0.019002,55.598972,55.412788,4.546271,82.908500,-24.209170,-0.586455,8.000000,0.003660,-0.015282,-0.182638,0.000000,0.000000,0.000000,-0.042772,0.008215,0.110811,0,takeoff,,55.598972,4.988336,-3.259481,0,,,
10.862429,0.055448,-0.028192,-4.701969,0.001356,-0.014723,-0.176531,55.443578,4.526763,-0.148517,3.570842,-3.499870,-0.036859,CTRV,-0.018274,55.761335,55.575108,4.553451,83.099210,-24.369972,-0.443389,8.000000,0.001356,-0.014723,-0.176531,0.000000,0.000000,0.000000,-0.040874,0.009745,0.106649,0,takeoff,,55.761335,4.990690,-3.272311,0,,,
10.912590,0.055295,-0.028874,-4.708514,-0.000046,-0.014211,-0.172326,55.622940,4.350775,-0.149725,3.568125,-3.502640,-0.018486,CTRV,-0.017609,55.926085,55.739972,4.558789,83.289878,-24.535314,-0.297617,8.000000,0.124205,-0.037815,-0.276531,2.456970,-0.461840,-2.000000,-0.032245,0.015646,0.103373,0,follow,,55.926085,4.992458,-3.284658,0,,,
10.962612,0.055052,-0.029938,-4.718835,-0.002044,-0.013485,-0.165907,55.799856,4.176924,-0.150000,3.565521,-3.505290,0.000000,CTRV,-0.016891,56.089706,55.903317,4.568835,83.481672,-24.695094,-0.150000,8.000000,0.246897,-0.061721,-0.281165,2.453856,-0.478112,-0.092675,-0.026288,0.011216,0.093782,0,follow,,56.089706,4.994772,-3.297247,0,,,
11.011836,0.054931,-0.030516,-4.725272,-0.002953,-0.012966,-0.164026,55.979104,4.000529,-0.149352,3.563030,-3.507822,0.018486,CTRV,-0.016251,56.255679,56.069265,4.575920,83.672845,-24.860210,-0.001460,8.000000,0.369430,-0.086435,-0.274728,2.450649,-0.494285,0.128736,-0.021492,0.012672,0.036552,0,follow,,56.255679,4.996355,-3.309388,0,,,
11.062657,0.054839,-0.031141,-4.734329,-0.002975,-0.012347,-0.165029,56.157569,3.824660,-0.147779,3.560651,-3.510237,0.036859,CTRV,-0.015579,56.421804,56.235074,4.586550,83.865759,-25.022368,0.147093,8.000000,0.491798,-0.111953,-0.265671,2.447352,-0.510362,0.181131,0.019332,0.002897,-0.031700,0,follow,,56.421804,4.997542,-3.320843,0,,,
11.112709,0.054798,-0.031489,-4.740854,-0.000958,-0.012358,-0.165764,56.335713,3.648879,-0.145294,3.558384,-3.512535,0.055004,CTRV,-0.014916,56.588035,56.401121,4.595560,84.058847,-25.183939,0.294740,8.000000,0.613996,-0.138271,-0.259146,2.443961,-0.526358,0.130510,0.063219,-0.006182,-0.015354,0,follow,,56.588035,4.996889,-3.330309,0,,,
11.162631,0.054935,-0.032031,-4.751524,0.007853,-0.013626,-0.165651,56.513333,3.473395,-0.141920,3.556227,-3.514719,0.072810,CTRV,-0.014213,56.754622,56.567117,4.609604,84.254268,-25.342452,0.440563,8.000000,0.736020,-0.165385,-0.248476,2.440479,-0.542274,0.213404,0.176630,-0.029675,0.004940,0,follow,,56.754622,4.990538,-3.332978,0,,,
11.213173,0.055736,-0.032535,-4.760948,0.023995,-0.016627,-0.164931,56.692818,3.295858,-0.137623,3.554180,-3.516789,0.090168,CTRV,-0.013606,56.922863,56.734797,4.623325,84.447680,-25.506701,0.583718,8.000000,0.857865,-0.193291,-0.239052,2.436904,-0.558121,0.188475,0.342697,-0.066942,0.025972,0,follow,,56.922863,4.977792,-3.328519,0,,,
11.262726,0.057031,-0.032921,-4.767718,0.041294,-0.019924,-0.163751,56.868222,3.122163,-0.132581,3.552242,-3.518746,0.106969,CTRV,-0.012951,57.087219,56.898735,4.635137,84.640300,-25.663927,0.723171,8.000000,0.979526,-0.221986,-0.232282,2.433234,-0.573911,0.135393,0.469965,-0.085477,0.028876,0,follow,,57.087219,4.964051,-3.322581,0,,,
11.311889,0.059236,-0.033366,-4.774551,0.063752,-0.024221,-0.162162,57.046684,2.945254,-0.126633,3.550413,-3.520592,0.123111,CTRV,-0.012331,57.254210,57.065238,4.647919,84.835083,-25.825200,0.858254,8.000000,1.101000,-0.251469,-0.225449,2.429468,-0.589649,0.136671,0.602691,-0.114661,0.042827,0,follow,,57.254210,4.945988,-3.311678,0,,,
11.362717,0.065389,-0.034294,-4.785302,0.111249,-0.033053,-0.159509,57.223646,2.769657,-0.119951,3.548693,-3.522326,0.138494,CTRV,-0.011678,57.416844,57.226991,4.665351,85.030911,-25.982681,0.987998,8.000000,1.222280,-0.281735,-0.214698,2.425613,-0.605313,0.215015,0.813790,-0.156938,0.037871,0,follow,,57.416844,4.907123,-3.275778,0,,,
11.412873,0.074106,-0.035651,-4.794503,0.164627,-0.043269,-0.156910,57.403745,2.590780,-0.112395,3.547079,-3.523951,0.153023,CTRV,-0.011044,57.580445,57.389769,4.682109,85.229769,-26.143511,1.111786,8.000000,1.343364,-0.312781,-0.205497,2.421664,-0.620923,0.184021,1.023202,-0.200215,0.061767,0,follow,,57.580445,4.863352,-3.234156,0,,,
11.462030,0.082673,-0.037150,-4.800904,0.209096,-0.052026,-0.153843,57.577093,2.418457,-0.104438,3.545573,-3.525466,0.166608,CTRV,-0.010417,57.738160,57.546836,4.696467,85.422417,-26.297234,1.228427,8.000000,1.464244,-0.344607,-0.199096,2.417611,-0.636519,0.128021,1.150031,-0.229980,0.080538,0,follow,,57.738160,4.826961,-3.200733,0,,,
11.513138,0.100936,-0.040719,-4.810819,0.290657,-0.068831,-0.148372,57.757357,2.239115,-0.095513,3.544174,-3.526873,0.179166,CTRV,-0.009807,57.893821,57.701477,4.715307,85.622022,-26.457902,1.337819,8.000000,1.584918,-0.377206,-0.189181,2.413485,-0.651990,0.198298,1.340466,-0.279427,0.083687,0,follow,,57.893821,4.759276,-3.130676,0,,,
11.562020,0.115523,-0.043779,-4.816798,0.347960,-0.080928,-0.144768,57.932941,2.064297,-0.086226,3.542880,-3.528172,0.190620,CTRV,-0.009172,58.048911,57.855836,4.730571,85.819002,-26.612020,1.438735,8.000000,1.705380,-0.410582,-0.183202,2.409239,-0.667510,0.119572,1.453895,-0.306753,0.093608,0,follow,,58.048911,4.712058,-3.084322,0,,,
