time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,estimated_turn_acceleration,estimated_longitudinal_acceleration,control_dt,retained_plan_age,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,trajectory_planner,minco_target_curve_weight,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
20.977508,55.287281,-7.333638,-5.011419,2.904492,-2.760082,0.012023,59.103519,-10.667155,0.149204,3.000330,-2.645378,-0.018486,1,59.003051,-11.065165,0.427209,0.495774,1.000000,1,58.958669,-11.065279,0.463865,2.938980,-2.715076,0.185720,0.527726,0.030563,59.101885,-10.669053,0.193335,0.044202,0.500126,,,,,,59.073860,-10.696188,-0.112241,0.264719,2.000076,58.925051,-11.113193,0.462856,0.573740,0.500126,,,,,,58.791440,-11.193287,-0.269720,0.741421,2.000076,BCTRA,0.034871,0.017128,-0.000000,0.049871,0.000000,7.232430,5.067150,5.160623,63.286185,-14.154426,0.124032,3.148787,-2.466808,-0.018486,0.117445,0.149914,0.000000,1.361621,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.731215,-0.717986,2.963242,-2.678714,0.011419,-0.565792,0.680242,-0.004838,0.040074,0.012954,0.008369,0,follow,,7.232430,0.152554,0.024069,0,,,
21.027798,55.402473,-7.443827,-5.011365,2.906235,-2.759611,0.011996,59.254318,-10.799678,0.147481,3.005321,-2.639706,-0.036859,1,59.168940,-11.223488,0.433594,0.518425,1.000000,1,59.107678,-11.195609,0.466249,2.942347,-2.707589,0.175762,0.529034,0.031085,59.252761,-10.801761,0.193132,0.045725,0.500200,59.246276,-10.804726,0.260275,0.113193,1.000001,59.229985,-10.826824,-0.073760,0.224224,2.000047,59.068848,-11.239787,0.479220,0.581503,0.500200,59.028328,-11.297785,0.336032,0.578561,1.000001,58.927075,-11.325919,-0.255867,0.739396,2.000047,BCTRA,0.035664,0.015534,0.000000,0.050133,0.000000,7.260313,5.108664,5.158846,63.448578,-14.281728,0.097242,3.153836,-2.460350,-0.036859,0.116185,0.148934,0.000000,1.363016,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.730689,-0.716693,2.990230,-2.697451,0.011365,0.538324,-0.373727,-0.001084,0.043511,0.010769,-0.001150,0,follow,,7.260313,0.163040,0.037568,0,,,
21.077456,55.563946,-7.598195,-5.011446,2.909184,-2.758786,0.012189,59.401636,-10.928645,0.144911,3.010403,-2.633908,-0.055004,1,59.295189,-11.311428,0.428673,0.488236,1.000000,1,59.259373,-11.330246,0.468996,2.948940,-2.706496,0.167030,0.535306,0.030758,,,,,,,,,,,59.376139,-10.961699,-0.034854,0.184548,2.000078,,,,,,,,,,,59.076305,-11.473407,-0.237280,0.740726,2.000078,BCTRA,0.036238,0.012111,0.000000,0.049813,0.000000,7.239322,5.081316,5.156357,63.597973,-14.401673,0.069997,3.155175,-2.458631,-0.055004,0.111246,0.142763,0.000000,1.361966,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.729819,-0.714753,2.980385,-2.680635,0.011446,-0.197645,0.337574,0.001637,0.055417,0.014588,0.008004,0,follow,,7.239322,0.174227,0.051652,0,,,
21.127740,55.679371,-7.708466,-5.011436,2.911363,-2.757941,0.012064,59.556161,-11.063386,0.141316,3.015579,-2.627981,-0.072810,1,59.490122,-11.494751,0.410958,0.512975,1.000000,1,59.407645,-11.457546,0.470199,2.949813,-2.694639,0.156708,0.534400,0.030815,59.402710,-10.933213,0.191684,0.207434,0.550153,59.549713,-11.069284,0.274522,0.133492,1.000015,,,,,,59.230724,-11.375439,0.493882,0.572353,0.550153,59.318570,-11.562014,0.400940,0.610314,1.000015,,,,,,BCTRA,0.037156,0.017581,0.000000,0.050175,0.000000,7.268827,5.126889,5.152752,63.770362,-14.523813,0.042044,3.171507,-2.437528,-0.072810,0.122461,0.159335,0.000000,1.363441,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.729091,-0.713360,3.007571,-2.698883,0.011436,0.541834,-0.363693,-0.000219,0.055835,0.025451,-0.002519,0,follow,,7.268827,0.186961,0.064566,0,,,
21.177540,55.864262,-7.884830,-5.011296,2.915205,-2.756372,0.012127,59.706121,-11.193614,0.136951,3.020849,-2.621921,-0.090168,1,59.490122,-11.494751,0.410958,0.460889,1.000000,1,59.562873,-11.592978,0.467822,2.961201,-2.695848,0.141975,0.538039,0.030699,59.703666,-11.195208,0.185279,0.048416,0.500016,59.700652,-11.200426,0.279048,0.142365,1.000039,59.674672,-11.226962,0.043365,0.104209,2.000024,59.536361,-11.637269,0.512709,0.605675,0.500016,59.478726,-11.704227,0.431215,0.631684,1.000039,59.364143,-11.757821,-0.197133,0.739521,2.000024,BCTRA,0.037930,0.015458,0.000000,0.049876,0.000000,7.225814,5.070300,5.148247,63.920594,-14.640157,0.014207,3.175509,-2.432312,-0.090168,0.120220,0.156954,0.000000,1.361291,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.727784,-0.710987,2.979383,-2.664040,0.011296,-0.565168,0.698600,-0.002801,0.062982,0.026484,-0.000572,0,follow,,7.225814,0.199253,0.078281,0,,,
21.227657,55.980026,-7.995006,-5.010932,2.917715,-2.755147,0.012283,59.857097,-11.324187,0.131727,3.026215,-2.615726,-0.106969,1,59.771680,-11.755489,0.409083,0.519849,1.000000,1,59.710844,-11.727689,0.474916,2.961201,-2.695848,0.141975,0.549530,0.030846,59.856442,-11.327047,0.180399,0.048761,0.500151,,,,,,,,,,,59.680070,-11.762929,0.524668,0.615009,0.500151,,,,,,,,,,,BCTRA,0.038521,0.012513,0.000000,0.050106,0.000000,7.249970,5.110296,5.142659,64.081568,-14.766166,-0.014018,3.178161,-2.428846,-0.106969,0.116172,0.152012,0.000000,1.362499,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.726870,-0.709515,3.006697,-2.681925,0.010932,0.545121,-0.356948,-0.007261,0.062525,0.033865,0.005038,0,follow,,7.249970,0.213146,0.090589,0,,,
21.277420,56.142403,-8.149164,-5.010017,2.921554,-2.753416,0.012632,60.009305,-11.455270,0.125655,3.031677,-2.609394,-0.123111,1,59.884057,-11.857837,0.403047,0.504672,1.000000,1,59.864148,-11.862115,0.469455,2.968803,-2.695396,0.123965,0.552080,0.030705,60.007321,-11.457416,0.174358,0.048791,0.500009,59.851276,-11.331766,0.281849,0.254211,1.049608,59.833552,-11.353294,0.082266,0.207775,2.049653,59.835533,-11.902059,0.534958,0.630354,0.500009,59.625595,-11.832464,0.454135,0.630403,1.049608,59.505267,-11.898311,-0.204647,0.747956,2.049653,BCTRA,0.039528,0.019207,0.000000,0.049825,0.000000,7.228997,5.087560,5.135672,64.245052,-14.876434,-0.041955,3.196401,-2.404791,-0.123111,0.129408,0.172006,0.000000,1.361450,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.725452,-0.707376,2.996927,-2.664398,0.010017,-0.196097,0.351786,-0.018356,0.073835,0.033990,0.001341,0,follow,,7.228997,0.226485,0.103396,0,,,
21.327792,56.258530,-8.259212,-5.009276,2.924397,-2.751914,0.012408,60.162058,-11.586255,0.118789,3.037237,-2.602919,-0.138494,1,60.092159,-12.016291,0.406057,0.521862,1.000000,1,60.010265,-11.990749,0.463445,2.965207,-2.686368,0.106481,0.552671,0.030593,,,,,,60.155271,-11.592479,0.282270,0.163741,1.000118,60.126979,-11.618109,0.158033,0.061525,2.000118,,,,,,59.925313,-12.091839,0.500882,0.676504,1.000118,59.789420,-12.168179,-0.148309,0.740835,2.000118,BCTRA,0.040365,0.016666,-0.000000,0.050212,0.000000,7.252847,5.129010,5.128065,64.408900,-15.001275,-0.069929,3.200644,-2.399141,-0.138494,0.126590,0.168882,0.000000,1.362642,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.724354,-0.705838,3.024364,-2.681926,0.009276,0.546425,-0.349089,-0.014767,0.071555,0.037640,-0.006525,0,follow,,7.252847,0.240216,0.114309,0,,,
21.377546,56.444702,-8.435127,-5.007895,2.929181,-2.749039,0.012206,60.313029,-11.715145,0.111285,3.042897,-2.596300,-0.153023,1,60.206779,-12.118662,0.398799,0.506734,1.000000,1,60.166704,-12.123962,0.458504,2.976949,-2.684819,0.091791,0.555970,0.030706,60.160142,-11.588354,0.167265,0.206359,0.549403,60.306534,-11.722413,0.279830,0.168826,1.000080,60.284897,-11.745583,0.194735,0.093176,2.000206,59.984556,-12.028101,0.540975,0.624876,0.549403,60.086725,-12.232042,0.523669,0.698897,1.000080,59.930081,-12.307970,-0.154492,0.754141,2.000206,BCTRA,0.041068,0.014536,-0.000000,0.049810,0.000000,7.206141,5.071733,5.119180,64.559804,-15.115351,-0.096873,3.204709,-2.393708,-0.153023,0.124172,0.166241,0.000000,1.360307,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.722428,-0.703284,2.995977,-2.646525,0.007895,-0.569899,0.710717,-0.027733,0.075698,0.046949,-0.008130,0,follow,,7.206141,0.252112,0.125855,0,,,
21.427728,56.561279,-8.544971,-5.007054,2.932500,-2.747065,0.011651,60.466455,-11.845544,0.102987,3.048658,-2.589534,-0.166608,1,60.383719,-12.275447,0.382006,0.519147,1.000000,1,60.316194,-12.251704,0.452705,2.978066,-2.675690,0.076920,0.556639,0.031086,60.311557,-11.717823,0.159119,0.208462,0.550117,,,,,,60.438411,-11.875591,0.230190,0.133678,2.000036,60.137676,-12.160899,0.544722,0.634566,0.550117,,,,,,60.061514,-12.445669,-0.101534,0.752301,2.000036,BCTRA,0.042002,0.018192,-0.000000,0.050177,0.000000,7.228879,5.113137,5.110041,64.729306,-15.232704,-0.123840,3.218566,-2.375044,-0.166608,0.131892,0.178734,0.000000,1.361444,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.721160,-0.701689,3.023482,-2.663739,0.007054,0.548158,-0.343056,-0.016754,0.085016,0.048240,-0.014990,0,follow,,7.228879,0.264736,0.135185,0,,,
21.477563,56.724762,-8.698460,-5.005950,2.937141,-2.743832,0.010926,60.617873,-11.973648,0.094181,3.054521,-2.582615,-0.179166,1,60.498401,-12.375718,0.375780,0.505204,1.000000,1,60.470370,-12.384046,0.444563,2.985635,-2.673630,0.059731,0.559421,0.030836,60.615962,-11.975738,0.139961,0.045867,0.500056,60.611353,-11.981077,0.269846,0.175943,1.000181,60.587998,-12.007801,0.264168,0.175939,2.000074,60.428159,-12.422817,0.556725,0.672079,0.500056,60.377695,-12.496092,0.557303,0.738319,1.000181,60.202780,-12.586192,-0.106657,0.766713,2.000074,BCTRA,0.042706,0.014601,-0.000000,0.049890,0.000000,7.203784,5.087551,5.100131,64.883249,-15.349620,-0.149519,3.220797,-2.372017,-0.179166,0.127047,0.172508,0.000000,1.360189,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.719226,-0.699409,3.013683,-2.645791,0.005950,-0.196428,0.359759,-0.022126,0.086308,0.061452,-0.012722,0,follow,,7.203784,0.275507,0.144444,0,,,
21.527706,56.841679,-8.807899,-5.005241,2.940419,-2.741350,0.010369,60.771721,-12.103201,0.084671,3.060488,-2.575541,-0.190620,1,60.694495,-12.547213,0.378144,0.537807,1.000000,1,60.618802,-12.511471,0.436134,2.984298,-2.664548,0.043350,0.559996,0.031022,,,,,,60.764806,-12.110814,0.262379,0.178005,1.000108,,,,,,,,,,,60.520901,-12.617796,0.576578,0.754779,1.000108,,,,,,BCTRA,0.043670,0.018703,-0.000000,0.050098,0.000000,7.225749,5.128766,5.089912,65.053681,-15.465025,-0.174818,3.235482,-2.351947,-0.190620,0.135422,0.186295,0.000000,1.361287,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.717760,-0.697774,3.041359,-2.662829,0.005241,0.552449,-0.340103,-0.014153,0.080839,0.063866,-0.015526,0,follow,,7.225749,0.286889,0.151892,0,,,
21.577550,57.029037,-8.982794,-5.004243,2.946040,-2.737133,0.008932,60.924133,-12.230933,0.074747,3.066560,-2.568309,-0.200899,1,60.809406,-12.645510,0.368681,0.520993,1.000000,1,60.774600,-12.645412,0.428814,2.993830,-2.665628,0.029700,0.565258,0.030751,60.919266,-12.231210,0.117408,0.042939,0.500094,,,,,,60.893478,-12.265739,0.327053,0.256534,2.000191,60.733843,-12.683494,0.552511,0.685041,0.500094,,,,,,60.480647,-12.853191,-0.036574,0.772190,2.000191,BCTRA,0.044489,0.016496,0.000000,0.049867,0.000000,7.177626,5.071703,5.078989,65.206420,-15.576757,-0.198251,3.240126,-2.345546,-0.200899,0.133102,0.183867,0.000000,1.358881,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.715352,-0.695076,3.012909,-2.627246,0.004243,-0.570517,0.713548,-0.020014,0.087003,0.069628,-0.025153,0,follow,,7.177626,0.295052,0.159476,0,,,
21.628255,57.146336,-9.091950,-5.003805,2.949613,-2.734287,0.008076,61.079450,-12.360464,0.064189,3.072739,-2.560913,-0.209938,1,60.989660,-12.798547,0.350976,0.531250,1.000000,1,60.926575,-12.775763,0.420603,2.993231,-2.657938,0.015682,0.568221,0.030574,61.076909,-12.362304,0.104911,0.040842,0.500515,61.071809,-12.367740,0.242584,0.178706,1.000419,61.048553,-12.394335,0.355643,0.295037,2.000419,60.882551,-12.804865,0.548553,0.686200,0.500515,60.841634,-12.875184,0.602740,0.782003,1.000419,60.627326,-12.997295,0.032811,0.781636,2.000419,BCTRA,0.045510,0.019742,-0.000000,0.050324,0.000000,7.199801,5.113958,5.067994,65.378061,-15.692342,-0.221325,3.253818,-2.326514,-0.209938,0.140021,0.195830,0.000000,1.359990,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.713747,-0.693374,3.040739,-2.643991,0.003805,0.553014,-0.332741,-0.008708,0.090053,0.073463,-0.017718,0,follow,,7.199801,0.304547,0.164908,0,,,
21.677480,57.310871,-9.244525,-5.003359,2.954814,-2.729975,0.007026,61.232154,-12.487180,0.053434,3.079026,-2.553351,-0.217684,1,61.105459,-12.895705,0.342914,0.516472,1.000000,1,61.078326,-12.905238,0.410289,3.000135,-2.656438,-0.000343,0.570771,0.030596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,0.046423,0.018168,-0.000000,0.049677,0.000000,7.173732,5.088346,5.056794,65.535566,-15.804314,-0.242330,3.259977,-2.317876,-0.217684,0.138892,0.195345,0.000000,1.358687,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.711422,-0.690952,3.031014,-2.625733,0.003359,-0.195763,0.367533,-0.008965,0.091121,0.077546,-0.020609,0,follow,,7.173732,0.311639,0.170340,0,,,
21.727732,57.428501,-9.353320,-5.003117,2.958645,-2.726753,0.006239,61.386317,-12.614460,0.042272,3.085422,-2.545618,-0.224087,1,61.105459,-12.895705,0.342914,0.498363,1.000000,1,61.227178,-13.031750,0.399657,2.998304,-2.647160,-0.015716,0.571997,0.030859,61.383300,-12.616690,0.078242,0.036165,0.500075,61.380403,-12.622197,0.216804,0.174803,1.000226,61.352406,-12.653360,0.405904,0.367275,2.000034,61.191445,-13.075613,0.545904,0.710128,0.500075,61.143630,-13.129638,0.624517,0.814440,1.000226,60.938141,-13.273920,0.162935,0.806417,2.000034,BCTRA,0.047349,0.018375,-0.000000,0.050132,0.000000,7.194115,5.128288,5.045390,65.703566,-15.920193,-0.262421,3.269122,-2.304960,-0.224087,0.140618,0.199438,0.000000,1.359706,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.709695,-0.689190,3.059053,-2.642225,0.003117,0.559293,-0.328957,-0.004832,0.100493,0.082687,-0.018173,0,follow,,7.194115,0.319269,0.173897,0,,,
21.777441,57.616764,-9.527187,-5.002696,2.964369,-2.721373,0.005452,61.540371,-12.740992,0.030882,3.091931,-2.537709,-0.229109,1,61.428302,-13.165908,0.313895,0.522695,1.000000,1,61.377166,-13.164173,0.398871,2.998304,-2.647160,-0.015716,0.584067,0.030487,61.538847,-12.743813,0.064099,0.033371,0.500022,61.533141,-12.750377,0.201860,0.171388,1.000031,,,,,,61.348550,-13.209813,0.531438,0.712141,0.500022,61.303058,-13.269931,0.634944,0.837249,1.000031,,,,,,BCTRA,0.048315,0.019049,-0.000000,0.049821,0.000000,7.145638,5.071807,5.033578,65.860740,-16.026567,-0.280084,3.278632,-2.291412,-0.229109,0.143126,0.204789,0.000000,1.357282,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.706915,-0.686276,3.030828,-2.606379,0.002696,-0.566521,0.719508,-0.008451,0.091275,0.082016,-0.015642,0,follow,,7.145638,0.324073,0.177793,0,,,
21.827848,57.734520,-9.635720,-5.002683,2.967888,-2.717820,0.004772,61.696259,-12.868349,0.019190,3.098552,-2.529620,-0.232719,1,61.602950,-13.309288,0.312808,0.537908,1.000000,1,61.530098,-13.291469,0.382997,3.003027,-2.640178,-0.037502,0.582233,0.031112,61.694494,-12.871355,0.049542,0.030551,0.500055,,,,,,61.662956,-12.905356,0.446190,0.429893,2.000175,61.492868,-13.333934,0.516686,0.711083,0.500055,,,,,,61.257102,-13.562397,0.205201,0.842117,2.000175,BCTRA,0.049261,0.018772,-0.000000,0.050172,0.000000,7.166901,5.113244,5.021873,66.030559,-16.142514,-0.296922,3.287302,-2.278957,-0.232719,0.144046,0.207780,0.000000,1.358345,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.705123,-0.684398,3.059257,-2.622514,0.002683,0.566623,-0.321596,-0.000257,0.087192,0.088354,-0.016802,0,follow,,7.166901,0.329991,0.179070,0,,,
21.877448,57.899620,-9.787312,-5.002869,2.972697,-2.712584,0.004313,61.851201,-12.994247,0.007475,3.105287,-2.521347,-0.234893,1,61.727042,-13.410595,0.285461,0.515789,1.000000,1,61.687035,-13.421425,0.369019,3.012724,-2.637141,-0.054949,0.583220,0.030630,,,,,,61.689513,-12.877109,0.185694,0.267631,1.049305,,,,,,,,,,,61.452965,-13.391391,0.639283,0.845871,1.049305,,,,,,BCTRA,0.050349,0.021106,-0.000000,0.049786,0.000000,7.141636,5.089148,5.010343,66.194092,-16.248416,-0.311295,3.299782,-2.260850,-0.234893,0.149265,0.217857,0.000000,1.357082,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.702552,-0.681748,3.050062,-2.603910,0.002869,-0.184689,0.373673,0.003726,0.086755,0.094816,-0.008909,0,follow,,7.141636,0.333724,0.180329,0,,,
21.927706,58.017796,-9.895311,-5.003005,2.976253,-2.708586,0.003742,62.007449,-13.120501,-0.004360,3.112139,-2.512884,-0.235619,1,61.926858,-13.575043,0.284302,0.544452,1.000000,1,61.838645,-13.546349,0.352189,3.013822,-2.626878,-0.075246,0.580489,0.030775,61.848383,-12.996756,0.034774,0.205295,0.550159,61.843537,-13.003476,0.168362,0.265320,1.050095,61.818161,-13.034440,0.462382,0.510964,2.049647,61.655178,-13.466371,0.504399,0.708912,0.550159,61.608749,-13.522727,0.640474,0.858229,1.050095,61.429122,-13.712139,0.268214,0.871087,2.049647,BCTRA,0.051366,0.020100,-0.000000,0.050234,0.000000,7.162795,5.130222,4.998645,66.364160,-16.363183,-0.324364,3.307797,-2.249106,-0.235619,0.149110,0.219299,0.000000,1.358140,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.700710,-0.679835,3.078663,-2.619881,0.003005,0.569352,-0.317935,0.002705,0.092447,0.104070,-0.012266,0,follow,,7.162795,0.337725,0.179471,0,,,
21.977456,58.207497,-10.067428,-5.003276,2.982434,-2.701506,0.003472,62.161345,-13.244156,-0.015963,3.119109,-2.504228,-0.234893,1,62.045070,-13.669827,0.274265,0.528156,1.000000,1,61.997980,-13.677195,0.337265,3.026562,-2.626400,-0.091350,0.582221,0.030455,62.005121,-13.123171,0.019683,0.200784,0.549728,61.994441,-13.127745,0.150000,0.262588,1.049636,61.972110,-13.160047,0.475535,0.533343,2.049690,61.805227,-13.589550,0.491165,0.709433,0.549728,61.750705,-13.644606,0.640299,0.871588,1.049636,61.570425,-13.827942,0.329279,0.899547,2.049690,BCTRA,0.052343,0.019490,-0.000000,0.049835,0.000000,7.113214,5.071935,4.987313,66.520499,-16.466858,-0.334399,3.315794,-2.237300,-0.234893,0.149472,0.221526,0.000000,1.355661,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.697719,-0.676842,3.050303,-2.584254,0.003276,-0.569068,0.714901,0.005454,0.098815,0.113358,-0.000959,0,follow,,7.113214,0.338256,0.179259,0,,,
22.027752,58.326546,-10.174504,-5.003430,2.986682,-2.696799,0.003287,62.319423,-13.370437,-0.027756,3.126199,-2.495371,-0.232719,1,62.228367,-13.816443,0.254840,0.535793,1.000000,1,62.151686,-13.802668,0.322526,3.029595,-2.617623,-0.106008,0.581082,0.030254,62.316774,-13.373091,-0.010639,0.017523,0.500046,62.155155,-13.252736,0.130718,0.256810,1.050244,62.125813,-13.286342,0.485772,0.555219,2.050235,62.110950,-13.843746,0.457810,0.709405,0.500046,61.897649,-13.780355,0.649585,0.897060,1.050244,61.749064,-13.973646,0.381140,0.925401,2.050235,BCTRA,0.053509,0.022548,-0.000000,0.050158,0.000000,7.135432,5.114397,4.975674,66.696033,-16.576680,-0.343502,3.329978,-2.216133,-0.232719,0.155686,0.233935,0.000000,1.356772,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.695830,-0.674989,3.078730,-2.600348,0.003430,0.566753,-0.320855,0.003061,0.104457,0.115305,-0.004417,0,follow,,7.135432,0.340201,0.176718,0,,,
22.077548,58.493935,-10.323892,-5.003574,2.992833,-2.690141,0.003522,62.475872,-13.494674,-0.039229,3.133411,-2.486310,-0.229109,1,62.347377,-13.910192,0.247932,0.521179,1.000000,1,62.309682,-13.930679,0.306469,3.039338,-2.613759,-0.121562,0.580712,0.030630,,,,,,62.463177,-13.502503,0.089906,0.129993,1.000092,62.278743,-13.412965,0.492994,0.573408,2.049751,,,,,,62.208313,-14.036742,0.636026,0.906308,1.000092,61.903402,-14.094102,0.434112,0.954509,2.049751,BCTRA,0.054647,0.022275,0.000000,0.049877,0.000000,7.110163,5.090156,4.964345,66.859750,-16.682302,-0.349788,3.339216,-2.202188,-0.229109,0.156750,0.237683,0.000000,1.355508,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.693119,-0.672475,3.068755,-2.582274,0.003574,-0.200007,0.362361,0.002887,0.113755,0.119150,0.000839,0,follow,,7.110163,0.339745,0.174595,0,,,
22.127760,58.614082,-10.430199,-5.003682,2.997606,-2.685170,0.003468,62.633024,-13.618716,-0.050484,3.140745,-2.477039,-0.224087,1,62.557138,-14.076594,0.229413,0.541990,1.000000,1,62.461815,-14.053026,0.291238,3.039381,-2.601507,-0.134810,0.578542,0.030857,62.472335,-13.496980,-0.025703,0.203112,0.550210,62.625759,-13.627565,0.068506,0.119539,1.000020,62.596168,-13.661133,0.498609,0.551961,2.000035,62.271515,-13.978226,0.443663,0.710012,0.550210,62.357457,-14.152185,0.626907,0.905198,1.000020,62.196697,-14.350856,0.530884,1.031697,2.000035,BCTRA,0.055762,0.021998,0.000000,0.050137,0.000000,7.131108,5.130159,4.953198,67.031966,-16.792588,-0.354471,3.348812,-2.187569,-0.224087,0.157711,0.241429,0.000000,1.356555,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.691174,-0.670686,3.096846,-2.598340,0.003682,0.560290,-0.320439,0.002149,0.116721,0.122175,0.002244,0,follow,,7.131108,0.339984,0.170449,0,,,
22.177506,58.807003,-10.599745,-5.003716,3.005402,-2.676896,0.003887,62.789444,-13.741421,-0.061351,3.148205,-2.467551,-0.217684,1,62.676520,-14.168144,0.219557,0.523215,1.000000,1,62.623060,-14.181829,0.274942,3.053147,-2.599941,-0.148673,0.578564,0.030708,62.787183,-13.744825,-0.055408,0.007213,0.500026,,,,,,62.753278,-13.784990,0.496732,0.560948,2.000005,62.578394,-14.233457,0.410117,0.713389,0.500026,,,,,,62.366399,-14.494693,0.575133,1.073079,2.000005,BCTRA,0.056854,0.021680,0.000000,0.049877,0.000000,7.082157,5.072471,4.942366,67.191796,-16.893705,-0.356118,3.357808,-2.173736,-0.217684,0.158545,0.244907,0.000000,1.354108,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.688065,-0.667924,3.066997,-2.563482,0.003716,-0.598458,0.698881,0.000698,0.120709,0.126759,0.003078,0,follow,,7.082157,0.336618,0.167191,0,,,
22.227719,58.927971,-10.705389,-5.003851,3.010466,-2.671628,0.003860,62.947568,-13.864680,-0.071932,3.155791,-2.457841,-0.209938,1,62.864317,-14.311810,0.202212,0.531047,1.000000,1,62.778688,-14.305022,0.259043,3.057070,-2.589735,-0.160940,0.576165,0.030854,,,,,,62.937110,-13.875858,0.024758,0.097894,1.000062,,,,,,,,,,,62.672046,-14.423537,0.616891,0.928822,1.000062,,,,,,BCTRA,0.058045,0.023302,0.000000,0.050102,0.000000,7.103669,5.112561,4.931919,67.366819,-17.000471,-0.356437,3.370290,-2.154332,-0.209938,0.162303,0.253910,0.000000,1.355183,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.686121,-0.666127,3.094993,-2.579406,0.003851,0.558785,-0.317836,0.002684,0.121246,0.132332,-0.000064,0,follow,,7.103669,0.335462,0.161284,0,,,
