time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,estimated_turn_acceleration,estimated_longitudinal_acceleration,control_dt,retained_plan_age,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,trajectory_planner,minco_target_curve_weight,minco_constraint_penalty,minco_optimization_iterations,minco_piece_durations,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
7.287455,3.038578,5.878198,-4.492591,1.944862,3.861827,-0.651356,15.497541,18.944929,-0.135218,3.478863,1.974212,0.092680,1,14.724171,19.736712,-0.082673,1.108054,1.000000,1,14.588536,20.023366,-0.099764,3.391636,2.754933,-0.146839,1.410877,0.026807,15.473939,18.977490,-0.185572,0.064442,0.500334,15.416313,19.045890,-0.281887,0.195711,1.000063,15.124942,19.331411,-0.050155,0.543539,2.000153,14.055099,20.485482,-0.100533,2.110722,0.500334,13.116705,20.857075,0.038292,3.058560,1.000063,10.010237,21.736016,0.555707,6.195003,2.000153,BCTRA,-0.438717,-0.134797,0.000000,0.050048,0.000000,18.572882,18.054507,4.357373,22.890582,19.229472,0.043528,3.557677,-1.828371,0.092680,-1.012776,-1.970677,0.000000,1.928644,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.858806,0.809188,2.730954,4.361359,-0.549904,1.481679,0.233727,1.000000,0.987276,1.011774,1.015406,0,takeoff,,18.572882,2.543587,0.124421,0,,,
7.337218,3.117649,6.030059,-4.515469,1.985225,3.901794,-0.611353,15.673583,19.039082,-0.129689,3.523644,1.893127,0.109386,1,14.848107,19.856518,-0.056794,1.164012,1.000000,1,14.779488,20.120902,-0.099769,3.422905,2.696051,-0.136096,1.403793,0.026436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.445000,-0.129857,0.000000,0.049918,0.000000,18.604334,18.079993,4.385780,23.073027,19.119291,0.081451,3.499600,-1.937215,0.109386,-1.077116,-1.945821,0.000000,1.930217,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.855606,0.803106,2.805562,4.367693,-0.499986,1.494622,0.126907,1.000000,1.017585,0.990361,1.000550,0,takeoff,,18.604334,2.630768,0.196378,0,,,
7.387506,3.247694,6.275973,-4.548670,2.051984,3.962962,-0.545300,15.852159,19.129289,-0.123348,3.566978,1.810158,0.125437,1,15.154610,19.967841,-0.108636,1.090853,1.000000,1,14.989025,20.218255,-0.107187,3.479416,2.641215,-0.137003,1.389644,0.026982,15.830909,19.163027,-0.173945,0.064419,0.500248,15.775668,19.234584,-0.285123,0.207627,1.000036,15.468846,19.552673,-0.127474,0.571140,2.000116,14.476719,20.734773,-0.114922,2.114116,0.500248,13.450341,21.124087,0.010641,3.125044,1.000036,10.490741,21.882350,0.499211,6.059020,2.000116,BCTRA,-0.450398,-0.114837,0.000000,0.050073,0.000000,18.538170,18.002230,4.425322,23.244173,19.049418,0.118358,3.468445,-1.992458,0.125437,-1.092893,-1.902495,0.000000,1.926908,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.850045,0.795154,2.880669,4.368261,-0.451330,1.499957,0.011329,0.971706,1.055201,0.932842,1.056234,0,takeoff,,18.538170,2.716553,0.302444,0,,,
7.437175,3.331217,6.431397,-4.567288,2.095390,3.999600,-0.505456,16.032993,19.215340,-0.116241,3.608638,1.725611,0.140700,1,15.280734,20.073736,-0.056891,1.142917,1.000000,1,15.188770,20.315116,-0.105807,3.517098,2.589313,-0.124895,1.386480,0.026407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.456033,-0.117340,0.000000,0.049897,0.000000,18.562762,18.021219,4.451047,23.414870,18.911530,0.155047,3.390693,-2.122076,0.140700,-1.180530,-1.886273,0.000000,1.928138,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.846236,0.788610,2.955356,4.363396,-0.432712,1.496828,-0.097491,0.373123,1.091848,0.909855,0.982501,0,takeoff,,18.562762,2.806860,0.375674,0,,,
7.487541,3.450955,6.650980,-4.590684,2.158274,4.048181,-0.450656,16.214964,19.296703,-0.108451,3.648529,1.639583,0.155090,1,15.686157,20.255865,-0.043679,1.097190,1.000000,1,15.420418,20.422359,-0.102161,3.599171,2.556460,-0.110316,1.377841,0.026835,16.194405,19.330875,-0.157966,0.063578,0.500202,16.142427,19.404838,-0.281242,0.216360,1.000232,15.830775,19.752698,-0.201781,0.603526,2.000104,14.923368,20.865519,-0.163334,2.032834,0.500202,14.012893,21.373846,-0.064324,3.027472,1.000232,11.117028,22.237978,0.465044,5.913454,2.000104,BCTRA,-0.460172,-0.092481,0.000000,0.050041,0.000000,18.518224,17.967588,4.482233,23.595343,18.866784,0.190240,3.382601,-2.134950,0.155090,-1.151111,-1.823813,0.000000,1.925911,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.840487,0.780723,3.029690,4.352970,-0.409316,1.485458,-0.208360,0.467539,1.146019,0.856072,0.931179,0,takeoff,,18.518224,2.896400,0.470981,0,,,
7.537402,3.538636,6.809114,-4.605647,2.205356,4.081448,-0.417672,16.399755,19.374099,-0.099954,3.686562,1.552179,0.168531,1,15.697509,20.215333,-0.040314,1.097443,1.000000,1,15.622710,20.506292,-0.097954,3.632297,2.491822,-0.095974,1.373195,0.026699,16.381598,19.407192,-0.148546,0.061530,0.500067,16.329958,19.481696,-0.276700,0.218376,1.000270,16.034874,19.827079,-0.237122,0.597615,2.000026,15.134136,20.946157,-0.163069,2.019193,0.500067,14.258274,21.440277,-0.095984,2.975743,1.000270,11.407450,22.323342,0.445118,5.823937,2.000026,BCTRA,-0.464416,-0.092234,0.000000,0.050006,0.000000,18.536141,17.980191,4.505693,23.763396,18.737511,0.224772,3.312059,-2.242826,0.168531,-1.218345,-1.799172,0.000000,1.926807,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.836054,0.773732,3.103071,4.337427,-0.394353,1.467443,-0.310821,0.299226,1.190305,0.819951,0.797439,0,takeoff,,18.536141,2.989115,0.544288,0,,,
7.587463,3.683190,7.064227,-4.626982,2.283978,4.131799,-0.372172,16.585986,19.446912,-0.090856,3.722612,1.463612,0.180931,1,16.138830,20.415096,-0.040559,1.067641,1.000000,1,15.861030,20.604097,-0.093772,3.716315,2.452246,-0.082686,1.365520,0.026836,16.568264,19.480540,-0.138173,0.060694,0.500273,16.519010,19.555179,-0.270465,0.220152,1.000280,,,,,,15.394325,21.069096,-0.170240,2.014407,0.500273,14.543400,21.604796,-0.127864,2.971530,1.000280,,,,,,BCTRA,-0.467698,-0.075381,0.000000,0.050024,0.000000,18.449647,17.883317,4.536126,23.928812,18.670356,0.256981,3.289790,-2.275365,0.180931,-1.210619,-1.750349,0.000000,1.922482,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.828278,0.764807,3.175215,4.316795,-0.373018,1.442184,-0.412440,0.426486,1.250605,0.771105,0.662868,0,takeoff,,18.449647,3.081365,0.648683,0,,,
7.637569,3.776269,7.225084,-4.638999,2.335514,4.161438,-0.349004,16.774146,19.515330,-0.081185,3.756599,1.374032,0.192219,1,16.107762,20.362525,0.012449,1.081930,1.000000,1,16.063586,20.678356,-0.081869,3.740939,2.380534,-0.058935,1.362910,0.026886,16.757579,19.548612,-0.126955,0.058966,0.500243,16.712119,19.620443,-0.262571,0.218625,1.000216,16.390351,20.025551,-0.303254,0.675972,2.000054,15.594159,21.145737,-0.169020,2.014525,0.500243,14.800364,21.717161,-0.144877,2.957690,1.000216,11.991603,22.659105,0.388204,5.742505,2.000054,BCTRA,-0.470449,-0.064928,0.000000,0.050034,0.000000,18.459919,17.888403,4.557814,24.103323,18.572918,0.288451,3.247504,-2.335319,0.192219,-1.228114,-1.707820,0.000000,1.922996,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.823011,0.757397,3.244705,4.288441,-0.361001,1.388834,-0.566692,0.240180,1.292864,0.734429,0.562745,0,takeoff,,18.459919,3.175223,0.721565,0,,,
7.687400,3.910095,7.451753,-4.654432,2.409626,4.199233,-0.319633,16.963300,19.579027,-0.071045,3.788421,1.283694,0.202318,1,16.568261,20.483187,0.000797,0.989304,1.000000,1,16.304520,20.756040,-0.072391,3.821004,2.319288,-0.040505,1.348833,0.026818,16.948351,19.611833,-0.114935,0.056798,0.500227,16.901614,19.689666,-0.252972,0.221684,1.000179,16.612529,20.069829,-0.333626,0.657933,2.000090,15.854235,21.261556,-0.168880,2.017549,0.500227,15.086177,21.853696,-0.165542,2.950701,1.000179,12.310323,22.873829,0.360984,5.717742,2.000090,BCTRA,-0.472607,-0.053455,0.000000,0.049965,0.000000,18.397401,17.817321,4.583387,24.265840,18.486713,0.317379,3.213997,-2.381223,0.202318,-1.234006,-1.665569,0.000000,1.919870,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.815140,0.748619,3.312636,4.256780,-0.345568,1.359583,-0.633666,0.308884,1.338899,0.649869,0.491796,0,takeoff,,18.397401,3.267090,0.813569,0,,,
7.737377,4.008186,7.614842,-4.664724,2.463930,4.223786,-0.301820,17.154659,19.638414,-0.060428,3.817995,1.192859,0.211161,1,16.540554,20.469078,0.009384,1.035374,1.000000,1,16.509904,20.817879,-0.062261,3.842199,2.238905,-0.022464,1.344191,0.026742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.474181,-0.042056,0.000000,0.049974,0.000000,18.400967,17.815612,4.604296,24.439213,18.392978,0.345011,3.178308,-2.428654,0.211161,-1.238788,-1.621165,0.000000,1.920048,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.809249,0.740793,3.380482,4.224903,-0.335276,1.357619,-0.637863,0.205948,1.366004,0.595391,0.432206,0,takeoff,,18.400967,3.359042,0.884708,0,,,
7.787153,4.169649,7.877191,-4.680053,2.552422,4.258161,-0.276642,17.346552,19.692994,-0.049484,3.845329,1.101564,0.218710,1,16.540554,20.469078,0.009384,1.120448,1.000000,1,16.701999,20.929816,-0.063384,3.842199,2.238905,-0.022464,1.394765,0.026494,17.140908,19.671140,-0.102214,0.213419,0.549710,17.294267,19.795979,-0.229381,0.213781,1.000032,16.996116,20.223759,-0.387946,0.720468,2.000008,16.058283,21.336432,-0.170296,2.091679,0.549710,15.461510,22.117101,-0.177536,3.073447,1.000032,12.655523,23.135023,0.344295,5.831670,2.000008,BCTRA,-0.474666,-0.022522,0.000000,0.049945,0.000000,18.294429,17.698700,4.630570,24.604923,18.338748,0.369285,3.175173,-2.432750,0.218710,-1.201458,-1.568117,0.000000,1.914721,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.799750,0.730974,3.446480,4.189449,-0.319947,1.321402,-0.709857,0.306913,1.395871,0.501653,0.369175,0,takeoff,,18.294429,3.446895,0.982126,0,,,
7.837199,4.273538,8.041884,-4.689080,2.608944,4.276357,-0.263643,17.540405,19.743199,-0.038194,3.870397,1.009964,0.224919,1,17.155209,20.695597,0.071238,1.033158,1.000000,1,16.946726,20.989967,-0.042101,3.920153,2.162377,0.010675,1.380906,0.026628,17.334295,19.724770,-0.088878,0.213049,0.549744,,,,,,,,,,,16.284354,21.400833,-0.173184,2.084140,0.549744,,,,,,,,,,,BCTRA,-0.474762,-0.013745,0.000000,0.050025,0.000000,18.291016,17.689843,4.650886,24.774663,18.241061,0.392425,3.139509,-2.478606,0.224919,-1.205794,-1.527311,0.000000,1.914551,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.793626,0.722758,3.510861,4.150905,-0.310920,1.286986,-0.770498,0.180439,1.415769,0.441651,0.316653,0,takeoff,,18.291016,3.535431,1.050423,0,,,
7.887509,4.423193,8.273138,-4.701124,2.689394,4.296815,-0.246325,17.735620,19.788871,-0.026655,3.893084,0.918637,0.229727,1,17.461937,20.671590,0.032695,0.926076,1.000000,1,17.203844,21.034156,-0.029509,4.010170,2.067925,0.028473,1.354078,0.026968,17.724592,19.818662,-0.060630,0.046513,0.500003,17.691656,19.883983,-0.200120,0.202656,1.000251,17.402796,20.339313,-0.432786,0.760724,2.000198,16.728733,21.538863,-0.175689,2.024476,0.500003,15.941936,22.334099,-0.191501,3.118118,1.000251,13.211268,23.223715,0.272253,5.688344,2.000198,BCTRA,-0.473686,0.007388,0.000000,0.050060,0.000000,18.212180,17.602069,4.674469,24.949896,18.192011,0.412264,3.146482,-2.469747,0.229727,-1.154338,-1.470637,0.000000,1.910609,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.784744,0.713133,3.573564,4.109589,-0.298876,1.252534,-0.825324,0.240589,1.449049,0.327528,0.296817,0,takeoff,,18.212180,3.617677,1.134015,0,,,
7.937363,4.532936,8.438869,-4.709469,2.747232,4.308203,-0.235467,17.930879,19.829768,-0.015007,3.913516,0.827278,0.233130,1,17.486271,20.609375,0.044788,0.899466,1.000000,1,17.426838,21.058447,-0.016431,4.043464,1.951518,0.045637,1.328047,0.026721,17.922000,19.857530,-0.045891,0.042466,0.500188,,,,,,17.620062,20.371669,-0.451272,0.761964,2.000031,16.947319,21.609772,-0.168254,2.039433,0.500188,,,,,,13.294896,23.404951,0.274742,5.861588,2.000031,BCTRA,-0.472243,0.016068,0.000000,0.049945,0.000000,18.201523,17.585717,4.694461,25.119298,18.099036,0.430289,3.118583,-2.504883,0.233130,-1.148626,-1.430041,0.000000,1.910076,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.778188,0.704581,3.634503,4.066010,-0.290531,1.220128,-0.872518,0.167085,1.443252,0.265032,0.261465,0,takeoff,,18.201523,3.700897,1.199089,0,,,
7.987558,4.713476,8.704701,-4.722227,2.840237,4.320714,-0.219419,18.128159,19.866345,-0.003201,3.931626,0.736421,0.235092,1,17.958178,20.735683,0.034030,0.886582,1.000000,1,17.689298,21.094319,-0.006498,4.132340,1.860574,0.056915,1.304043,0.027030,18.118755,19.893719,-0.030905,0.040066,0.500017,18.089131,19.956487,-0.165818,0.189982,1.000219,17.815078,20.434083,-0.466947,0.797123,2.000170,17.220003,21.700589,-0.157319,2.052547,0.500017,16.451546,22.387471,-0.253480,3.038050,1.000219,13.682547,23.634840,0.224196,5.832386,2.000170,BCTRA,-0.469880,0.033342,0.000000,0.050147,0.000000,18.077755,17.450961,4.719026,25.284786,18.047427,0.444388,3.124493,-2.497508,0.235092,-1.102664,-1.379481,0.000000,1.903888,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.767417,0.693951,3.694097,4.020110,-0.277773,1.188363,-0.915310,0.254416,1.452674,0.159601,0.242873,0,takeoff,,18.077755,3.774237,1.284513,0,,,
8.037329,4.829307,8.871138,-4.729834,2.898472,4.325021,-0.210734,18.325040,19.898206,0.008555,3.947456,0.646213,0.235604,1,17.958178,20.735683,0.034030,0.914660,1.000000,1,17.896013,21.187392,-0.003651,4.132340,1.860574,0.056915,1.358754,0.026729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.467055,0.043536,0.000000,0.049857,0.000000,18.060547,17.427881,4.738388,25.457147,17.963786,0.456915,3.108405,-2.517503,0.235604,-1.082554,-1.336648,0.000000,1.903027,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.760466,0.685043,3.751882,3.972638,-0.270166,1.159038,-0.952171,0.152568,1.452972,0.095069,0.212531,0,takeoff,,18.060547,3.851391,1.345183,0,,,
8.087203,4.995528,9.103991,-4.740097,2.979451,4.326354,-0.198383,18.522972,19.925674,0.020280,3.961073,0.556684,0.234661,1,18.319075,20.706570,0.118851,0.813074,1.000000,1,18.151312,21.184768,0.020300,4.203767,1.720521,0.087830,1.312802,0.026793,18.317731,19.923541,-0.015688,0.208381,0.549802,18.494573,19.999473,-0.127566,0.167665,1.000013,18.037050,20.450203,-0.479767,0.872524,2.049853,17.438859,21.752203,-0.145941,2.130526,0.549802,16.990744,22.550226,-0.255902,3.051602,1.000013,13.991008,23.696160,0.192181,5.897865,2.049853,BCTRA,-0.462876,0.067599,0.000000,0.050006,0.000000,17.965572,17.323411,4.760377,25.639269,17.933440,0.465733,3.139761,-2.478286,0.234661,-1.004711,-1.272877,0.000000,1.898279,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.750521,0.674707,3.808419,3.923344,-0.259903,1.130599,-0.985772,0.205237,1.442075,-0.006676,0.215285,0,takeoff,,17.965572,3.919378,1.416814,0,,,
8.137298,5.117021,9.270230,-4.747163,3.036977,4.324002,-0.190446,18.721766,19.948758,0.031899,3.972502,0.468221,0.232274,1,18.386215,20.707960,0.072725,0.831052,1.000000,1,18.376133,21.179554,0.033060,4.225184,1.587236,0.100058,1.278406,0.026836,18.516654,19.949970,-0.000390,0.207641,0.549834,,,,,,18.244792,20.486074,-0.489632,0.887810,2.049773,17.719188,21.830220,-0.135115,2.138447,0.549834,,,,,,14.345443,23.863295,0.136956,5.872549,2.049773,BCTRA,-0.458461,0.074558,0.000000,0.049999,0.000000,17.943229,17.295087,4.779062,25.810751,17.848054,0.472560,3.124379,-2.497651,0.232274,-0.986787,-1.234398,0.000000,1.897161,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.743216,0.665447,3.862517,3.871401,-0.252837,1.081989,-1.038894,0.141338,1.432210,-0.078559,0.197507,0,takeoff,,17.943229,3.990106,1.472772,0,,,
8.187415,5.316236,9.535379,-4.758034,3.128135,4.314507,-0.178458,18.920457,19.967424,0.043288,3.981826,0.380869,0.228456,1,18.854821,20.796510,0.114829,0.834751,1.000000,1,18.641378,21.186203,0.050978,4.304277,1.481220,0.118915,1.250346,0.026803,18.916008,19.988251,0.030114,0.025042,0.500015,18.899667,20.025794,-0.086099,0.143458,1.000242,18.671185,20.523751,-0.500201,0.816710,2.000248,18.215022,21.915684,-0.092643,2.076494,0.500015,17.508947,22.700350,-0.246950,3.089576,1.000242,14.919382,24.116274,0.035337,5.763820,2.000248,BCTRA,-0.454052,0.077264,0.000000,0.050074,0.000000,17.803232,17.143582,4.801322,25.956911,17.764612,0.475107,3.104182,-2.522708,0.228456,-0.979967,-1.205846,0.000000,1.890162,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.731091,0.654152,3.916659,3.819342,-0.241966,1.081267,-1.039645,0.217090,1.418710,-0.178635,0.182610,0,takeoff,,17.803232,4.045723,1.542886,0,,,
8.237360,5.443646,9.700583,-4.764600,3.184590,4.305177,-0.171834,19.120888,19.981890,0.054489,3.989123,0.294785,0.223234,1,18.881179,20.722721,0.111078,0.780700,1.000000,1,18.870960,21.177062,0.065954,4.324797,1.359732,0.132072,1.221078,0.026752,,,,,,,,,,,18.895029,20.513345,-0.500905,0.801198,2.000098,,,,,,,,,,,15.164773,24.200913,-0.018799,5.784148,2.000098,BCTRA,-0.449325,0.084698,0.000000,0.049927,0.000000,17.776271,17.110587,4.819088,26.128846,17.680244,0.476136,3.093013,-2.536389,0.223234,-0.957329,-1.167420,0.000000,1.888814,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.723298,0.644568,3.969361,3.766133,-0.235400,1.055571,-1.065725,0.131512,1.410186,-0.242253,0.162193,0,takeoff,,17.776271,4.109330,1.593383,0,,,
8.287158,5.625635,9.930754,-4.773511,3.262119,4.287568,-0.162149,19.319327,19.991996,0.065227,3.994513,0.209449,0.216585,1,18.881179,20.722721,0.111078,0.853250,1.000000,1,19.087245,21.245062,0.072559,4.324797,1.359732,0.132072,1.274399,0.026481,19.316447,20.009880,0.059871,0.018890,0.500005,19.102134,20.035051,-0.064510,0.256628,1.049715,,,,,,18.623099,22.049268,-0.074616,2.176387,0.500005,17.729246,22.746193,-0.245676,3.195406,1.049715,,,,,,BCTRA,-0.442573,0.118439,0.000000,0.050020,0.000000,17.668027,16.992522,4.838738,26.327424,17.684419,0.473143,3.163592,-2.447792,0.216585,-0.837500,-1.082408,0.000000,1.883401,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.712136,0.633639,4.019843,3.710626,-0.226489,1.009236,-1.109704,0.178151,1.376167,-0.345379,0.171666,0,takeoff,,17.668027,4.160636,1.650958,0,,,
8.337434,5.758193,10.094245,-4.779611,3.316768,4.272099,-0.155783,19.520231,19.998036,0.075691,3.997996,0.126595,0.208686,1,19.366402,20.684922,0.091426,0.704077,1.000000,1,19.325911,21.203881,0.081702,4.357377,1.200967,0.135764,1.221417,0.026821,19.517223,20.013827,0.074266,0.016139,0.500235,19.506591,20.031631,-0.020302,0.102612,1.000216,19.332428,20.491880,-0.493052,0.776286,2.000124,18.906802,22.071155,-0.036763,2.164894,0.500235,18.202393,22.816953,-0.235865,3.127308,1.000216,15.563105,24.421674,-0.058289,5.936782,2.000124,BCTRA,-0.436427,0.112202,0.000000,0.049982,0.000000,17.636686,16.955198,4.855301,26.484267,17.572218,0.468403,3.126319,-2.495221,0.208686,-0.851656,-1.067059,0.000000,1.881834,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.703815,0.623760,4.070299,3.655171,-0.220389,1.009467,-1.109494,0.122037,1.362965,-0.398517,0.159740,0,takeoff,,17.636686,4.216885,1.695983,0,,,
8.387358,5.974849,10.353819,-4.788938,3.402883,4.241963,-0.146002,19.719553,19.999959,0.085598,3.999750,0.044733,0.199446,1,19.778577,20.680467,0.121270,0.683993,1.000000,1,19.595244,21.166090,0.094495,4.432068,1.059032,0.144476,1.172771,0.026863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.428725,0.138798,0.000000,0.050011,0.000000,17.485022,16.791811,4.874536,26.669661,17.566855,0.459411,3.185025,-2.419838,0.199446,-0.753122,-0.991269,0.000000,1.874251,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.689929,0.611909,4.118471,3.597665,-0.211062,0.963234,-1.149861,0.186497,1.341154,-0.497202,0.148607,0,takeoff,,17.485022,4.253508,1.750036,0,,,
8.437388,6.113129,10.514753,-4.794401,3.455806,4.220127,-0.140437,19.920009,19.997885,0.095037,3.999845,-0.035185,0.189013,1,19.811845,20.675793,0.129903,0.687368,1.000000,1,19.826768,21.130585,0.106792,4.446468,0.930772,0.151833,1.136592,0.026664,19.918081,20.010816,0.101558,0.014610,0.500026,19.910468,20.011651,0.024459,0.072538,1.000213,19.762968,20.457865,-0.473050,0.747640,2.000009,19.448570,22.034206,0.006388,2.092060,0.500026,18.705868,22.904429,-0.230702,3.166740,1.000213,16.010402,24.628869,-0.114435,6.064233,2.000009,BCTRA,-0.421855,0.128590,0.000000,0.049986,0.000000,17.448964,16.749918,4.889437,26.821562,17.447708,0.448953,3.143353,-2.473728,0.189013,-0.774365,-0.983982,0.000000,1.872448,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.680963,0.601808,4.166654,3.540217,-0.205599,0.963931,-1.149277,0.109293,1.321256,-0.555515,0.137283,0,takeoff,,17.448964,4.302580,1.789870,0,,,
8.487464,6.310236,10.738495,-4.801523,3.528483,4.186080,-0.132388,20.120156,19.991890,0.103875,3.998385,-0.113660,0.177376,1,20.303284,20.606130,0.129922,0.641487,1.000000,1,20.100907,21.086051,0.117273,4.521931,0.798660,0.156035,1.094412,0.026825,,,,,,,,,,,19.977280,20.430728,-0.458625,0.727597,2.000155,,,,,,,,,,,16.435052,24.788844,-0.176310,6.055514,2.000155,BCTRA,-0.414987,0.130461,0.000000,0.050039,0.000000,17.332113,16.623454,4.905398,26.976604,17.368310,0.434966,3.135764,-2.483342,0.177376,-0.756678,-0.955471,0.000000,1.866606,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.668010,0.590306,3.541973,4.129438,-0.198477,1.722011,-1.812368,-1.159918,1.287937,-0.627816,0.150032,0,follow,,17.332113,4.336418,1.833497,0,,,
8.537590,6.453389,10.897114,-4.806280,3.579328,4.159489,-0.126676,20.320283,19.982058,0.112077,3.995474,-0.190224,0.164665,1,20.294604,20.561886,0.129961,0.580671,1.000000,1,20.332814,21.037830,0.126234,4.530051,0.670576,0.157708,1.055941,0.026921,20.318472,19.992185,0.126356,0.017599,0.500261,20.311413,19.981841,0.068577,0.044396,1.000189,20.194262,20.383295,-0.441366,0.695106,2.000458,19.962184,22.117679,0.024807,2.167193,0.500261,19.255007,22.998114,-0.193928,3.213261,1.000189,16.753773,24.793753,-0.223347,5.998743,2.000458,BCTRA,-0.407124,0.147812,0.000000,0.050140,0.000000,17.292114,16.577906,4.918357,27.168622,17.323740,0.419113,3.169748,-2.439815,0.164665,-0.688556,-0.894555,0.000000,1.864606,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.658651,0.579958,3.627101,4.037430,-0.193720,1.697820,-1.835050,0.094883,1.260996,-0.676632,0.159913,0,follow,,17.292114,4.379276,1.868674,0,,,
