time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,estimated_turn_acceleration,estimated_longitudinal_acceleration,control_dt,retained_plan_age,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,trajectory_planner,minco_target_curve_weight,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
11.096274,17.890789,17.257198,-4.943125,5.480660,-0.035364,-0.020536,29.613247,16.329097,-0.149356,3.355648,-2.177069,0.018486,1,30.008577,15.748466,0.013786,0.721133,1.000000,1,30.247534,15.680525,-0.040982,3.383836,-2.300249,-0.163581,0.913624,0.002430,,,,,,,,,,,29.461108,16.071778,0.112386,0.397326,2.000360,,,,,,,,,,,32.607315,19.408341,0.513472,4.345748,2.000360,BCTRA,-0.109327,0.053794,0.000000,0.050106,0.000000,12.698725,11.759141,4.793768,34.822654,12.383498,-0.119132,3.034449,-2.606170,0.018486,-0.172061,-0.200336,0.000000,1.634936,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003077,-0.079043,5.157785,-1.251839,-0.056875,-0.241642,-0.973970,0.017101,0.113606,-2.376068,0.107711,0,follow,,12.698725,3.017300,1.790383,0,,,
11.145924,18.200140,17.248295,-4.944126,5.484555,-0.165047,-0.015590,29.780183,16.219974,-0.147797,3.344833,-2.193649,0.036859,1,30.206491,15.574232,0.026311,0.793117,1.000000,1,30.403552,15.551635,-0.037413,3.365251,-2.320350,-0.146751,0.920571,0.002033,29.608896,16.328803,-0.191937,0.207681,0.549608,29.599463,16.307305,-0.248940,0.224758,1.049649,,,,,,30.467595,15.733145,-0.061489,0.846751,0.549608,30.956574,16.280331,0.169471,1.219918,1.049649,,,,,,BCTRA,-0.106758,0.052962,0.000000,0.049890,0.000000,12.576152,11.625611,4.796328,34.958927,12.274055,-0.087761,3.031720,-2.609344,0.036859,-0.167481,-0.194592,0.000000,1.628808,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009883,-0.088594,5.144802,-1.295314,-0.055874,-0.260229,-0.871401,0.020062,0.051975,-2.284771,0.079487,0,follow,,12.576152,2.948963,1.784366,0,,,
11.196115,18.420933,17.237741,-4.944714,5.485513,-0.254521,-0.012764,29.947003,16.109765,-0.145325,3.334185,-2.209799,0.055004,1,30.299701,15.512437,0.036990,0.717241,1.000000,1,30.548355,15.433280,-0.032052,3.331383,-2.323657,-0.128462,0.912188,0.002282,29.777769,16.216496,-0.191932,0.205436,0.550043,29.767655,16.200808,-0.258397,0.230738,1.049979,29.660799,16.018160,0.074086,0.372083,2.050122,30.648817,15.621103,-0.071193,0.858387,0.550043,31.155027,16.187163,0.167625,1.250299,1.049979,32.759284,19.065367,0.550682,4.138712,2.050122,BCTRA,-0.104213,0.052247,0.000000,0.050028,0.000000,12.536218,11.581132,4.799389,35.108098,12.153482,-0.055844,3.028700,-2.612848,0.055004,-0.162612,-0.188492,0.000000,1.626811,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.018964,-0.097585,5.132542,-1.341402,-0.055286,-0.245067,-0.921248,0.011762,0.011653,-2.216281,0.063691,0,follow,,12.536218,2.907905,1.776102,0,,,
11.246185,18.773872,17.213961,-4.945450,5.484480,-0.391433,-0.009432,30.113603,15.998558,-0.141951,3.323704,-2.225533,0.072810,1,30.559663,15.314048,0.012443,0.831481,1.000000,1,30.711194,15.301395,-0.030945,3.325983,-2.346313,-0.117592,0.924918,0.002365,30.111063,15.996774,-0.188145,0.046298,0.500119,30.101607,15.981693,-0.272555,0.132234,1.000076,29.967925,15.761435,-0.003660,0.310763,2.000258,30.914472,15.371533,-0.109042,1.017662,0.500119,31.361530,15.761948,0.049319,1.284481,1.000076,33.162183,18.735567,0.607187,4.164885,2.000258,BCTRA,-0.101808,0.049750,0.000000,0.050035,0.000000,12.374987,11.404678,4.803500,35.236406,12.045098,-0.024089,3.022497,-2.620021,0.072810,-0.162220,-0.187140,0.000000,1.618749,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.033142,-0.106807,5.118991,-1.379412,-0.054550,-0.270828,-0.759673,0.014715,-0.035206,-2.100461,0.044309,0,follow,,12.374987,2.835426,1.767953,0,,,
11.296271,18.994194,17.195082,-4.945893,5.482367,-0.472876,-0.008021,30.276223,15.888921,-0.137793,3.313386,-2.240864,0.090168,1,30.651875,15.247002,0.025595,0.761492,1.000000,1,30.861925,15.179422,-0.027427,3.303419,-2.353079,-0.103962,0.926615,0.002470,30.277397,15.884586,-0.184531,0.046953,0.500242,30.266862,15.867282,-0.277198,0.141385,1.000120,30.156864,15.687230,-0.042623,0.252948,2.000129,31.068190,15.258331,-0.106259,1.012842,0.500242,31.461954,15.576744,0.007172,1.234677,1.000120,33.222236,18.353506,0.625345,3.916063,2.000129,BCTRA,-0.098981,0.055828,0.000000,0.050032,0.000000,12.333210,11.357387,4.808100,35.391274,11.938069,0.007978,3.035649,-2.604772,0.090168,-0.141278,-0.164648,0.000000,1.616660,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.041777,-0.115302,5.106686,-1.422953,-0.054107,-0.245947,-0.870266,0.008844,-0.057538,-2.019208,0.036082,0,follow,,12.333210,2.799982,1.758595,0,,,
11.346144,19.302032,17.163801,-4.946736,5.477408,-0.581395,-0.006907,30.440876,15.776832,-0.132737,3.303232,-2.255806,0.106969,1,30.846526,15.058981,0.046530,0.843800,1.000000,1,31.019028,15.046382,-0.020555,3.291539,-2.375355,-0.086402,0.938298,0.002327,30.442740,15.771881,-0.179764,0.047324,0.500183,30.433120,15.756891,-0.280059,0.148868,1.000059,30.325237,15.582122,-0.081316,0.232226,2.000016,31.221137,15.141717,-0.122422,1.006124,0.500183,31.595946,15.383634,-0.041391,1.223575,1.000059,33.316428,18.030751,0.640829,3.734616,2.000016,BCTRA,-0.096778,0.045996,0.000000,0.049894,0.000000,12.213603,11.224862,4.813999,35.514981,11.812678,0.039556,3.013108,-2.630814,0.106969,-0.157768,-0.180694,0.000000,1.610680,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.053533,-0.123911,5.093519,-1.460316,-0.053264,-0.263909,-0.748855,0.016897,-0.099957,-1.894735,0.015960,0,follow,,12.213603,2.746574,1.747826,0,,,
11.395887,19.521513,17.138103,-4.947443,5.472730,-0.655123,-0.006610,30.608986,15.661284,-0.126721,3.293238,-2.270371,0.123111,1,31.031947,14.973510,0.099641,0.838551,1.000000,1,31.179806,14.920216,-0.005544,3.286158,-2.386268,-0.058196,0.943239,0.002115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.095151,0.036368,0.000000,0.049995,0.000000,12.180001,11.185395,4.820723,35.653860,11.671363,0.071364,2.988011,-2.659284,0.123111,-0.175673,-0.197389,0.000000,1.609000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061754,-0.132442,5.081248,-1.501635,-0.052557,-0.245437,-0.826452,0.014154,-0.127852,-1.817279,-0.000876,0,follow,,12.180001,2.715886,1.736804,0,,,
11.445914,19.872175,17.091612,-4.948811,5.463572,-0.766653,-0.006606,30.773624,15.547053,-0.120017,3.283403,-2.284571,0.138494,0,,,,,,1,31.344159,14.800870,-0.008454,3.286158,-2.386268,-0.058196,0.945910,0.002226,30.771370,15.544539,-0.166934,0.047038,0.500059,30.598740,15.644741,-0.281215,0.257122,1.049786,30.503076,15.491333,-0.119502,0.276226,2.049730,31.533621,14.901041,-0.128751,0.997499,0.500059,31.784452,15.278376,-0.048904,1.048341,1.049786,33.370398,17.730870,0.615028,3.471683,2.049730,BCTRA,-0.092986,0.044238,0.000000,0.049998,0.000000,12.022666,11.010324,4.828794,35.794560,11.576503,0.101729,3.003877,-2.641349,0.138494,-0.152325,-0.173231,0.000000,1.601133,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074517,-0.140771,5.067678,-1.533538,-0.051189,-0.271412,-0.638092,0.027352,-0.153979,-1.701489,-0.004697,0,follow,,12.022666,2.660500,1.723563,0,,,
11.495968,20.090933,17.059420,-4.949867,5.456932,-0.832251,-0.006948,30.937525,15.432297,-0.112582,3.273726,-2.298417,0.153023,1,31.269633,14.732563,0.104223,0.804318,1.000000,1,31.488707,14.673820,0.009075,3.257410,-2.397531,-0.028453,0.945457,0.002196,,,,,,30.762867,15.531134,-0.280617,0.261744,1.050020,30.649130,15.350819,-0.156987,0.302955,2.049863,,,,,,31.906708,15.087938,-0.083457,1.028954,1.050020,33.480976,17.479953,0.613294,3.344987,2.049863,BCTRA,-0.090840,0.043745,0.000000,0.050072,0.000000,11.987302,10.967958,4.837284,35.942745,11.453008,0.132157,3.001012,-2.644603,0.153023,-0.147919,-0.167854,0.000000,1.599365,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.082246,-0.148928,5.055521,-1.572804,-0.050133,-0.242789,-0.784200,0.021084,-0.164668,-1.625217,-0.010114,0,follow,,11.987302,2.634696,1.711886,0,,,
11.546133,20.396452,17.010710,-4.951575,5.446635,-0.919152,-0.007487,31.100335,15.317295,-0.104484,3.264204,-2.311920,0.166608,1,31.477308,14.585396,0.082967,0.844348,1.000000,1,31.644095,14.542468,0.020662,3.246540,-2.414155,-0.009589,0.954826,0.002379,30.935739,15.430541,-0.158957,0.207084,0.549960,31.090942,15.302721,-0.274271,0.170670,1.000091,31.016029,15.185865,-0.228723,0.199541,2.000145,31.653722,14.783989,-0.131962,0.769031,0.549960,32.140713,14.753682,-0.158965,1.184489,1.000091,33.671645,16.980945,0.560458,3.133930,2.000145,BCTRA,-0.088714,0.043230,0.000000,0.049943,0.000000,11.871607,10.837009,4.847091,36.078043,11.340294,0.161019,2.998819,-2.647090,0.166608,-0.143651,-0.162739,0.000000,1.593580,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.092739,-0.156941,5.042529,-1.605138,-0.048425,-0.260143,-0.647400,0.034209,-0.188708,-1.511402,-0.009684,0,follow,,11.871607,2.594825,1.698009,0,,,
11.596365,20.614256,16.973528,-4.952931,5.438699,-0.977618,-0.007805,31.263228,15.201238,-0.095716,3.254835,-2.325091,0.179166,1,31.564004,14.480862,0.109913,0.807274,1.000000,1,31.786688,14.415618,0.035534,3.217830,-2.423020,0.012693,0.953119,0.002636,31.262784,15.198507,-0.140113,0.044484,0.500091,31.254461,15.192422,-0.268448,0.173180,1.000049,31.142365,15.016710,-0.262649,0.276632,2.000192,31.939452,14.530400,-0.122773,0.952908,0.500091,32.280222,14.612471,-0.158550,1.176806,1.000049,33.742640,16.719393,0.545249,2.977098,2.000192,BCTRA,-0.086685,0.041513,0.000000,0.050123,0.000000,11.837827,10.795444,4.857215,36.224270,11.214068,0.189498,2.993291,-2.653339,0.179166,-0.142277,-0.160506,0.000000,1.591891,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.099966,-0.164965,5.030535,-1.642703,-0.047069,-0.239278,-0.749471,0.027047,-0.203699,-1.440980,-0.010206,0,follow,,11.837827,2.572917,1.686089,0,,,
11.646066,20.962059,16.910494,-4.955526,5.425122,-1.065314,-0.008363,31.425867,15.084384,-0.086345,3.245618,-2.337939,0.190620,1,31.868528,14.326887,0.160380,0.911385,1.000000,1,31.955882,14.283651,0.057170,3.230007,-2.438807,0.043145,0.970920,0.002114,31.424808,15.082234,-0.129368,0.043090,0.500142,,,,,,31.346795,14.965785,-0.294826,0.252551,2.000007,32.086178,14.391460,-0.110788,0.957471,0.500142,,,,,,33.877644,16.487401,0.502409,2.885533,2.000007,BCTRA,-0.084886,0.037674,0.000000,0.049875,0.000000,11.684814,10.621956,4.869181,36.349456,11.099490,0.215643,2.983393,-2.664464,0.190620,-0.146384,-0.163906,0.000000,1.584241,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.111134,-0.172807,5.017290,-1.669820,-0.044474,-0.265561,-0.543698,0.052038,-0.219941,-1.335899,-0.008352,0,follow,,11.684814,2.531681,1.669951,0,,,
11.696072,21.179092,16.868988,-4.957453,5.416194,-1.116644,-0.008749,31.588079,14.966874,-0.076438,3.236551,-2.350476,0.200899,1,31.890531,14.244410,0.159465,0.817975,1.000000,1,32.100803,14.159530,0.076224,3.205883,-2.441951,0.067698,0.968502,0.002347,,,,,,31.412521,15.064682,-0.261179,0.272976,1.050000,,,,,,,,,,,32.461444,14.500429,-0.168254,0.994368,1.050000,,,,,,BCTRA,-0.082997,0.038773,0.000000,0.050052,0.000000,11.652868,10.581353,4.881015,36.498891,10.976027,0.241512,2.983595,-2.664237,0.200899,-0.139044,-0.155711,0.000000,1.582643,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.117873,-0.180782,5.005529,-1.705948,-0.042547,-0.234979,-0.721803,0.038498,-0.223815,-1.272718,-0.009010,0,follow,,11.652868,2.513392,1.657763,0,,,
11.746205,21.482363,16.808544,-4.960633,5.403027,-1.184427,-0.008813,31.749797,14.848779,-0.066062,3.227631,-2.362710,0.209938,1,32.090704,14.073617,0.150214,0.873997,1.000000,1,32.253928,14.027568,0.091606,3.195382,-2.456245,0.085149,0.976420,0.002381,31.748577,14.846963,-0.105546,0.039544,0.500021,31.740364,14.837177,-0.241629,0.176203,1.000139,31.487714,14.817554,-0.325331,0.369977,2.049992,32.374186,14.128239,-0.089741,0.953730,0.500021,32.687842,14.240490,-0.213632,1.127706,1.000139,33.968414,16.245973,0.460242,2.674211,2.049992,BCTRA,-0.081186,0.037323,0.000000,0.050017,0.000000,11.541998,10.452793,4.894571,36.633061,10.859052,0.265032,2.978857,-2.669534,0.209938,-0.137678,-0.153630,0.000000,1.577100,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127001,-0.188642,4.992992,-1.734631,-0.039367,-0.250652,-0.573462,0.063579,-0.240207,-1.184016,0.001753,0,follow,,11.541998,2.483656,1.642340,0,,,
11.796236,21.698435,16.763588,-4.963143,5.393218,-1.230309,-0.008627,31.910961,14.730164,-0.055285,3.218857,-2.374649,0.217684,1,32.190493,14.021651,0.174597,0.795597,1.000000,1,32.398001,13.907967,0.109158,3.172472,-2.451532,0.104513,0.969669,0.002451,,,,,,31.901496,14.717709,-0.229615,0.175030,1.000207,31.825029,14.603343,-0.380083,0.359112,2.000017,,,,,,32.831686,14.127282,-0.205341,1.110729,1.000207,34.156718,15.775839,0.378833,2.515019,2.000017,BCTRA,-0.079312,0.038081,-0.000000,0.050003,0.000000,11.511628,10.412997,4.907858,36.781834,10.734596,0.287694,2.978647,-2.669768,0.217684,-0.131109,-0.146278,0.000000,1.575581,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.133343,-0.196579,4.981467,-1.769563,-0.036857,-0.230486,-0.698589,0.050189,-0.246048,-1.129001,0.005691,0,follow,,11.511628,2.467504,1.630359,0,,,
11.846250,22.042965,16.689095,-4.967726,5.376540,-1.299265,-0.007905,32.071572,14.611049,-0.044175,3.210227,-2.386304,0.224087,1,32.419226,13.858857,0.204723,0.865221,1.000000,1,32.554428,13.781839,0.129537,3.169458,-2.456866,0.126637,0.975149,0.002419,32.066577,14.612157,-0.079252,0.035449,0.500107,32.061682,14.597854,-0.216170,0.172784,1.000289,32.008100,14.519422,-0.403929,0.376626,2.000113,32.664798,13.858704,-0.063757,0.958292,0.500107,32.974673,14.009344,-0.224097,1.100006,1.000289,34.292641,15.529741,0.341182,2.434264,2.000113,BCTRA,-0.077695,0.033849,-0.000000,0.050010,0.000000,11.363652,10.241642,4.923551,36.906104,10.617920,0.307235,2.967906,-2.681703,0.224087,-0.136503,-0.151071,0.000000,1.568183,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.143164,-0.204356,4.968775,-1.793178,-0.032274,-0.253795,-0.472219,0.091639,-0.264506,-1.050726,0.013724,0,follow,,11.363652,2.434828,1.612507,0,,,
11.896082,22.257561,16.640846,-4.970758,5.365582,-1.340154,-0.007120,32.231374,14.491649,-0.032820,3.201738,-2.397681,0.229109,1,32.509819,13.772324,0.233086,0.815884,1.000000,1,32.700490,13.661593,0.152149,3.151192,-2.452971,0.150427,0.971225,0.002288,32.229586,14.489524,-0.065166,0.032465,0.500194,32.222741,14.484283,-0.201350,0.168911,1.000177,,,,,,32.822885,13.727082,-0.034642,0.966670,0.500194,33.149470,13.896466,-0.234232,1.112525,1.000177,,,,,,BCTRA,-0.076025,0.034406,-0.000000,0.049931,0.000000,11.334868,10.202745,4.937938,37.053441,10.492247,0.326135,2.966762,-2.682969,0.229109,-0.130930,-0.144779,0.000000,1.566743,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.149157,-0.212271,4.957527,-1.827094,-0.029242,-0.225266,-0.679247,0.060738,-0.276566,-1.015261,0.020571,0,follow,,11.334868,2.419998,1.600589,0,,,
11.946153,22.557142,16.571180,-4.975149,5.349612,-1.394713,-0.005497,32.390979,14.371525,-0.021248,3.193389,-2.408790,0.232719,1,32.775332,13.598502,0.258677,0.907552,1.000000,1,32.864672,13.533025,0.176279,3.160920,-2.461662,0.174730,0.983100,0.002390,32.390140,14.369643,-0.050770,0.029595,0.500239,32.379790,14.356134,-0.185364,0.165215,1.000298,32.311927,14.256892,-0.444227,0.445311,2.000232,32.987238,13.607736,-0.037552,0.969105,0.500239,33.270765,13.763079,-0.224572,1.088839,1.000298,34.505602,15.032431,0.249795,2.232014,2.000232,BCTRA,-0.074343,0.034375,-0.000000,0.050032,0.000000,11.228712,10.076846,4.953901,37.188732,10.375864,0.342127,2.965116,-2.684788,0.232719,-0.126673,-0.139899,0.000000,1.561436,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.157376,-0.220093,4.945562,-1.852966,-0.024851,-0.239153,-0.517115,0.087749,-0.290185,-0.952564,0.032153,0,follow,,11.228712,2.394660,1.584619,0,,,
11.996010,22.770531,16.519901,-4.978229,5.338024,-1.432039,-0.004090,32.550707,14.250450,-0.009505,3.185178,-2.419637,0.234893,0,,,,,,1,33.022961,13.409752,0.185029,3.160920,-2.461662,0.174730,0.983687,0.002064,32.549674,14.248901,-0.036071,0.026631,0.500041,,,,,,,,,,,33.117411,13.475055,-0.005152,0.960422,0.500041,,,,,,,,,,,BCTRA,-0.072782,0.032305,-0.000000,0.050062,0.000000,11.202253,10.040033,4.968723,37.333464,10.245025,0.356954,2.958403,-2.692184,0.234893,-0.127246,-0.139829,0.000000,1.560113,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.163171,-0.228035,4.934559,-1.885944,-0.021771,-0.219783,-0.658752,0.061522,-0.287712,-0.926189,0.039184,0,follow,,11.202253,2.380590,1.573476,0,,,
12.046119,23.110550,16.435463,-4.983119,5.318469,-1.488844,-0.001161,32.709592,14.129172,0.002263,3.177102,-2.430231,0.235619,1,33.038072,13.376854,0.251869,0.858012,1.000000,1,33.177999,13.285224,0.205429,3.156916,-2.464058,0.191733,0.986372,0.002333,,,,,,32.542654,14.240059,-0.168201,0.263101,1.049947,32.479496,14.147850,-0.460314,0.516983,2.049863,,,,,,33.369291,13.644191,-0.225172,0.849786,1.049947,34.582831,14.794945,0.192700,1.997133,2.049863,BCTRA,-0.071273,0.031272,-0.000000,0.049892,0.000000,11.059595,9.872213,4.985383,37.461510,10.131241,0.368176,2.954527,-2.696436,0.235619,-0.125703,-0.137735,0.000000,1.552980,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.172359,-0.235824,4.922491,-1.906623,-0.016881,-0.241887,-0.414466,0.098029,-0.304560,-0.873859,0.043013,0,follow,,11.059595,2.351111,1.555528,0,,,
12.096247,23.322193,16.381155,-4.986082,5.305922,-1.522953,0.000995,32.868257,14.007236,0.014032,3.169161,-2.440578,0.234893,1,33.127854,13.296949,0.281729,0.802222,1.000000,1,33.321421,13.168487,0.228012,3.135955,-2.454664,0.210622,0.977060,0.002381,32.708196,14.128070,-0.021180,0.203617,0.550115,32.701227,14.117797,-0.150000,0.258900,1.050074,32.644033,14.037008,-0.473475,0.537425,2.050127,33.267364,13.335391,0.015867,0.781452,0.550115,33.513435,13.506849,-0.220084,0.849383,1.050074,34.782171,14.705557,0.191947,2.045085,2.050127,BCTRA,-0.069744,0.031357,-0.000000,0.050050,0.000000,11.034671,9.836810,5.000114,37.608374,10.002868,0.378523,2.952463,-2.698696,0.234893,-0.121524,-0.132951,0.000000,1.551734,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.178047,-0.243775,4.911765,-1.938800,-0.013918,-0.214307,-0.642910,0.059193,-0.312805,-0.848487,0.055639,0,follow,,11.034671,2.337197,1.545109,0,,,
12.146066,23.617491,16.303385,-4.990075,5.288029,-1.569011,0.004548,33.026420,13.884875,0.025705,3.161351,-2.450685,0.232719,1,33.324441,13.150266,0.282856,0.833423,1.000000,1,33.473014,13.047114,0.247546,3.128495,-2.452766,0.223703,0.974938,0.002275,33.025081,13.883541,0.008965,0.016846,0.500000,33.018693,13.874338,-0.110938,0.137267,1.000142,32.794404,13.903552,-0.483833,0.560187,2.049791,33.570885,13.064248,0.078742,0.986248,0.500000,33.768803,13.231285,-0.184163,1.011117,1.000142,34.923820,14.417814,0.132558,1.973719,2.049791,BCTRA,-0.068291,0.029990,-0.000000,0.049955,0.000000,10.933215,9.714790,5.015780,37.741782,9.882572,0.385642,2.947718,-2.703879,0.232719,-0.120831,-0.131728,0.000000,1.546661,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.185973,-0.251630,4.900403,-1.962355,-0.009925,-0.227434,-0.471512,0.079923,-0.326604,-0.808753,0.067733,0,follow,,10.933215,2.313476,1.530471,0,,,
12.196030,23.827719,16.246407,-4.992738,5.275158,-1.600917,0.006933,33.184398,13.761860,0.037235,3.153672,-2.460560,0.229109,1,33.496765,13.044333,0.356098,0.845040,1.000000,1,33.627850,12.928384,0.276580,3.126024,-2.446961,0.249616,0.973970,0.002216,,,,,,,,,,,32.961759,13.795649,-0.491116,0.574338,2.049894,,,,,,,,,,,35.122272,14.324646,0.130712,2.020104,2.049894,BCTRA,-0.066847,0.029655,-0.000000,0.050087,0.000000,10.909677,9.680931,5.029973,37.887921,9.752771,0.391320,2.944749,-2.707112,0.229109,-0.117800,-0.128141,0.000000,1.545484,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.191652,-0.259575,4.889913,-1.993827,-0.007262,-0.209451,-0.628349,0.053180,-0.316858,-0.791922,0.064074,0,follow,,10.909677,2.299794,1.521283,0,,,
12.245892,24.162920,16.152998,-4.996534,5.254111,-1.650332,0.010993,33.341400,13.638827,0.048492,3.146121,-2.470207,0.224087,1,33.652742,12.913722,0.319007,0.834199,1.000000,1,33.783000,12.807734,0.295656,3.124481,-2.444595,0.259200,0.973044,0.002190,33.183260,13.760668,0.024011,0.201129,0.549820,33.176963,13.752260,-0.090321,0.243261,1.049777,33.112256,13.662100,-0.495476,0.590720,2.049631,33.703744,12.938555,0.110074,0.790864,0.549820,33.879737,13.109622,-0.160514,0.783293,1.049777,35.127704,14.036519,0.039211,1.830062,2.049631,BCTRA,-0.065439,0.028933,-0.000000,0.049901,0.000000,10.771158,9.516594,5.045027,38.015860,9.638236,0.393264,2.941666,-2.710462,0.224087,-0.115785,-0.125661,0.000000,1.538558,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.200791,-0.267387,4.878496,-2.011963,-0.003466,-0.228790,-0.363451,0.076072,-0.324696,-0.772774,0.055668,0,follow,,10.771158,2.271834,1.505110,0,,,
12.296105,24.371702,16.093037,-4.998634,5.240964,-1.680728,0.013563,33.498837,13.514683,0.059508,3.138696,-2.479634,0.217684,1,33.740730,12.835158,0.350554,0.777801,1.000000,1,33.927184,12.694002,0.317154,3.106973,-2.432238,0.271609,0.960926,0.002353,33.340889,13.637176,0.038907,0.200939,0.549899,33.334487,13.628599,-0.069140,0.237778,1.049920,33.282769,13.559158,-0.496642,0.598303,2.049996,33.851619,12.799446,0.134181,0.800997,0.549899,34.037177,12.955082,-0.148537,0.803894,1.049920,35.218427,13.760611,-0.054254,1.740808,2.049996,BCTRA,-0.064099,0.027684,-0.000000,0.050047,0.000000,10.748828,9.484329,5.058142,38.160762,9.506269,0.394184,2.936695,-2.715847,0.217684,-0.115058,-0.124414,0.000000,1.537441,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.206504,-0.275352,4.868263,-2.042761,-0.001366,-0.204466,-0.615369,0.041950,-0.328501,-0.760034,0.064374,0,follow,,10.748828,2.258196,1.497405,0,,,
