time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,t_go,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
16.645505,24.555542,-9.743689,-5.001896,6.699455,-2.960884,0.025954,76.564256,-15.077280,0.131443,4.046000,-2.937667,0.123111,CTRV,0.087439,52.532892,52.281484,5.133339,112.099938,-33.350408,1.116329,8.000000,6.469626,-2.888491,0.001896,0.008109,0.056821,-0.005112,-0.010431,-0.012934,-0.009882,0,follow,,52.532892,2.655335,2.619842,0,,,
16.695567,24.819153,-9.858914,-5.001816,6.698843,-2.961326,0.025400,76.767147,-15.222979,0.136728,4.060203,-2.918005,0.106969,CTRV,0.089948,52.476394,52.224202,5.138544,112.468085,-33.165738,0.992480,8.000000,6.471275,-2.890741,0.001816,0.032966,-0.045000,-0.001602,-0.013798,-0.009894,-0.015509,0,follow,,52.476394,2.640256,2.608512,0,,,
16.745565,25.240963,-10.043644,-5.001844,6.697786,-2.962199,0.024479,76.971521,-15.368199,0.141189,4.074700,-2.897727,0.090168,CTRV,0.092318,52.257557,52.003860,5.143033,112.832793,-32.983027,0.862530,8.000000,6.471298,-2.884988,0.001844,0.000466,0.115051,0.000563,-0.017146,-0.013848,-0.018483,0,follow,,52.257557,2.624701,2.596738,0,,,
16.795619,25.504614,-10.159362,-5.001868,6.696924,-2.962637,0.023865,77.170658,-15.508182,0.144668,4.089494,-2.876810,0.072810,CTRV,0.094312,52.196521,51.942179,5.146535,113.180564,-32.812485,0.727151,8.000000,6.473154,-2.887005,0.001868,0.037118,-0.040343,0.000467,-0.019908,-0.010739,-0.016497,0,follow,,52.196521,2.609301,2.584899,0,,,
16.845561,25.873924,-10.321723,-5.001818,6.695947,-2.963700,0.023150,77.379099,-15.653078,0.147416,4.104591,-2.855229,0.055004,CTRV,0.097531,52.035766,51.780366,5.149233,113.572541,-32.562258,0.587450,8.000000,6.473946,-2.883584,0.001818,0.015838,0.068430,-0.001001,-0.015557,-0.019342,-0.013991,0,follow,,52.035766,2.593820,2.572893,0,,,
16.894855,26.137873,-10.437914,-5.001655,6.695325,-2.964382,0.022554,77.586302,-15.795434,0.149209,4.119996,-2.832955,0.036859,CTRV,0.100385,51.982452,51.726627,5.150864,113.951091,-32.325526,0.444081,8.000000,6.476008,-2.885365,0.001655,0.041236,-0.035616,-0.003252,-0.012398,-0.019848,-0.012677,0,follow,,51.982452,2.578721,2.561001,0,,,
16.945567,26.560452,-10.624116,-5.001183,6.694312,-2.965321,0.022127,77.794072,-15.936472,0.150071,4.135712,-2.809962,0.018486,CTRV,0.103261,51.765243,51.508300,5.151254,114.329279,-32.078579,0.297963,8.000000,6.476404,-2.878958,0.001183,0.007930,0.128141,-0.009451,-0.013073,-0.012994,-0.001791,0,follow,,51.765243,2.563315,2.548629,0,,,
16.994972,26.824615,-10.740557,-5.000772,6.693616,-2.965724,0.021752,78.001204,-16.075344,0.150000,4.151744,-2.786220,-0.000000,CTRV,0.105866,51.711059,51.453894,5.150772,114.697903,-31.839425,0.150000,8.000000,6.478679,-2.880513,0.000772,0.045507,-0.031095,-0.008211,-0.018577,-0.007351,-0.010569,0,follow,,51.711059,2.548295,2.536285,0,,,
17.045569,27.194715,-10.903548,-5.000030,6.692935,-2.966172,0.021120,78.210389,-16.213806,0.149003,4.168097,-2.761697,-0.018486,CTRV,0.108993,51.549105,51.291303,5.149033,115.080641,-31.558140,0.001111,8.000000,6.479871,-2.876535,0.000030,0.023831,0.079560,-0.014849,-0.012219,-0.014588,-0.006617,0,follow,,51.549105,2.533414,2.523731,0,,,
17.094973,27.459322,-11.020028,-4.999396,6.692529,-2.966224,0.020533,78.419163,-16.350178,0.147092,4.184773,-2.736361,-0.036859,CTRV,0.112019,51.495653,51.237837,5.146488,115.458087,-31.273110,-0.147780,8.000000,6.482362,-2.877875,-0.000604,0.049822,-0.026806,-0.012674,-0.011235,-0.001833,-0.015340,0,follow,,51.495653,2.518922,2.511191,0,,,
17.145590,27.883219,-11.206609,-4.998381,6.692120,-2.966055,0.019463,78.628865,-16.485295,0.144278,4.201778,-2.710178,-0.055004,CTRV,0.115295,51.277988,51.019459,5.142659,115.840206,-30.961852,-0.295756,8.000000,6.483152,-2.870863,-0.001619,0.015793,0.140243,-0.020294,-0.003636,0.006388,-0.017975,0,follow,,51.277988,2.504560,2.498298,0,,,
17.195675,28.148384,-11.323412,-4.997705,6.692091,-2.965858,0.018570,78.840413,-16.619681,0.140561,4.219113,-2.683111,-0.072810,CTRV,0.118412,51.226302,50.967953,5.138267,116.217550,-30.651442,-0.441922,8.000000,6.485857,-2.871955,-0.002295,0.054114,-0.021849,-0.013514,0.000099,0.004878,-0.022268,0,follow,,51.226302,2.490766,2.485584,0,,,
17.245789,28.519550,-11.487016,-4.996641,6.692062,-2.965328,0.017669,79.051865,-16.752044,0.135994,4.236783,-2.655122,-0.090168,CTRV,0.122142,51.064462,50.805860,5.132636,116.605788,-30.289287,-0.585347,8.000000,6.487453,-2.867392,-0.003359,0.031919,0.091255,-0.021286,-0.004202,0.014096,-0.015950,0,follow,,51.064462,2.477146,2.472515,0,,,
17.295551,28.784546,-11.603923,-4.995886,6.691702,-2.964844,0.016895,79.264832,-16.883340,0.130577,4.254789,-2.626171,-0.106969,CTRV,0.125721,51.013842,50.755606,5.126464,116.988211,-29.926290,-0.725175,8.000000,6.490380,-2.868265,-0.004114,0.058538,-0.017453,-0.015097,-0.008136,0.015274,-0.019728,0,follow,,51.013842,2.463450,2.458922,0,,,
17.345590,29.208538,-11.791071,-4.994535,6.691058,-2.963897,0.015662,79.479353,-17.013515,0.124336,4.273133,-2.596216,-0.123111,CTRV,0.129530,50.799917,50.541357,5.118871,117.372897,-29.536796,-0.860551,8.000000,6.491570,-2.860625,-0.005465,0.023798,0.152796,-0.027027,-0.011067,0.017722,-0.021207,0,follow,,50.799917,2.449655,2.444524,0,,,
17.395572,29.473610,-11.908099,-4.993585,6.690714,-2.963081,0.014697,79.692539,-17.140775,0.117395,4.291816,-2.565212,-0.138494,CTRV,0.133086,50.748831,50.490809,5.110979,117.746538,-29.150958,-0.990554,8.000000,6.494722,-2.861262,-0.006415,0.063030,-0.012736,-0.019007,-0.010947,0.020077,-0.026226,0,follow,,50.748831,2.436488,2.430301,0,,,
17.445549,29.844809,-12.072124,-4.992094,6.690228,-2.962052,0.013297,79.909237,-17.267945,0.109650,4.310840,-2.533112,-0.153023,CTRV,0.137137,50.591218,50.333324,5.101743,118.128445,-28.720997,-1.114531,8.000000,6.496737,-2.856119,-0.007906,0.040307,0.102864,-0.029821,-0.007272,0.020966,-0.025741,0,follow,,50.591218,2.423456,2.415438,0,,,
17.495642,30.109930,-12.189363,-4.991003,6.689875,-2.961126,0.012343,80.125649,-17.392708,0.101270,4.330203,-2.499868,-0.166608,CTRV,0.141470,50.542835,50.285654,5.092273,118.509223,-28.258362,-1.231595,8.000000,6.500112,-2.856510,-0.008997,0.067504,-0.007831,-0.021811,-0.009447,0.023529,-0.029230,0,follow,,50.542835,2.410981,2.400578,0,,,
17.545561,30.534044,-12.376903,-4.989317,6.689218,-2.959495,0.010372,80.343435,-17.515966,0.092250,4.349904,-2.465427,-0.179166,CTRV,0.145613,50.330981,50.073799,5.081568,118.881517,-27.795365,-1.341081,8.000000,6.501714,-2.848224,-0.010683,0.032026,0.165729,-0.033712,-0.008007,0.030388,-0.032535,0,follow,,50.330981,2.398419,2.384654,0,,,
17.595618,30.799110,-12.494079,-4.988299,6.688962,-2.958136,0.009006,80.560884,-17.636692,0.082720,4.369942,-2.429735,-0.190620,CTRV,0.150160,50.283156,50.026799,5.071019,119.252993,-27.290328,-1.442241,8.000000,6.505323,-2.848383,-0.011701,0.072190,-0.003171,-0.020370,-0.006358,0.034362,-0.034234,0,follow,,50.283156,2.386821,2.369148,0,,,
17.645608,31.170412,-12.658134,-4.987015,6.688664,-2.956030,0.007093,80.782610,-17.757343,0.072535,4.390310,-2.392734,-0.200899,CTRV,0.155239,50.129544,49.873561,5.059551,119.628258,-26.736295,-1.534653,8.000000,6.507775,-2.842657,-0.012985,0.049030,0.114520,-0.025673,-0.006258,0.041962,-0.031808,0,follow,,50.129544,2.375499,2.352926,0,,,
17.694961,31.435762,-12.775293,-4.986140,6.688512,-2.954375,0.005965,81.002166,-17.874332,0.062048,4.411006,-2.354364,-0.209938,CTRV,0.159819,50.083059,49.827990,5.048188,119.985156,-26.199789,-1.617460,8.000000,6.511617,-2.842569,-0.013860,0.076856,0.001754,-0.017500,-0.002801,0.041679,-0.028500,0,follow,,50.083059,2.365093,2.336862,0,,,
17.745713,31.860439,-12.962618,-4.984652,6.688710,-2.950908,0.004068,81.224646,-17.990314,0.051089,4.432021,-2.314561,-0.217684,CTRV,0.165110,49.874455,49.619579,5.035741,120.344232,-25.600001,-1.690383,8.000000,6.513650,-2.833640,-0.015348,0.040650,0.178568,-0.029774,0.005960,0.057081,-0.026943,0,follow,,49.874455,2.355156,2.320140,0,,,
17.795535,32.125896,-13.079598,-4.983743,6.689054,-2.948765,0.002821,81.446348,-18.103278,0.039906,4.453346,-2.273259,-0.224087,CTRV,0.170101,49.829523,49.575643,5.023649,120.688050,-25.004088,-1.752793,8.000000,6.517736,-2.833310,-0.016257,0.081714,0.006610,-0.018177,0.011384,0.053068,-0.030311,0,follow,,49.829523,2.346526,2.303846,0,,,
17.845528,32.497612,-13.243373,-4.982673,6.689402,-2.945607,0.000995,81.670417,-18.214748,0.028414,4.474971,-2.230388,-0.229109,CTRV,0.175386,49.676859,49.423469,5.011087,121.025671,-24.372207,-1.804460,8.000000,6.520640,-2.826984,-0.017327,0.058098,0.126512,-0.021400,0.005692,0.057250,-0.035716,0,follow,,49.676859,2.338415,2.286748,0,,,
17.895628,32.763210,-13.360442,-4.982133,6.689907,-2.943516,-0.000257,81.894730,-18.323571,0.016790,4.496883,-2.185875,-0.232719,CTRV,0.181231,49.633941,49.381565,4.998923,121.355113,-23.684197,-1.844958,8.000000,6.524966,-2.826384,-0.017867,0.086507,0.012016,-0.010796,0.013083,0.053748,-0.026793,0,follow,,49.633941,2.331827,2.269998,0,,,
17.944976,33.188393,-13.547843,-4.981613,6.690744,-2.939589,-0.002365,82.121321,-18.430637,0.005003,4.519063,-2.139642,-0.234893,CTRV,0.187128,49.428125,49.175941,4.986616,121.672183,-22.975800,-1.874142,8.000000,6.527437,-2.816748,-0.018387,0.049433,0.192713,-0.010395,0.011822,0.065506,-0.032312,0,follow,,49.428125,2.325980,2.252406,0,,,
17.995861,33.454285,-13.664918,-4.981422,6.691465,-2.937069,-0.003516,82.348771,-18.535160,-0.006802,4.541494,-2.091609,-0.235619,CTRV,0.193586,49.387619,49.136443,4.974620,121.976677,-22.210456,-1.891758,8.000000,6.532010,-2.815866,-0.018578,0.091449,0.017643,-0.003824,0.017365,0.061611,-0.028467,0,follow,,49.387619,2.321863,2.235255,0,,,
18.045688,33.826687,-13.828747,-4.981202,6.692565,-2.933403,-0.004935,82.577152,-18.637082,-0.018554,4.564153,-2.041693,-0.234893,CTRV,0.200086,49.237748,48.987018,4.962648,122.263673,-21.423953,-1.897699,8.000000,6.535376,-2.808864,-0.018798,0.067318,0.140037,-0.004396,0.024408,0.062183,-0.022456,0,follow,,49.237748,2.319088,2.217606,0,,,
18.095513,34.092766,-13.945715,-4.981092,6.693485,-2.930632,-0.005759,82.804290,-18.735384,-0.030071,4.587011,-1.989805,-0.232719,CTRV,0.206176,49.196200,48.946435,4.951021,122.529331,-20.646564,-1.891820,8.000000,6.540200,-2.807706,-0.018908,0.096491,0.023163,-0.002193,0.020146,0.069261,-0.021696,0,follow,,49.196200,2.318167,2.200159,0,,,
18.145672,34.518612,-14.132923,-4.981250,6.694772,-2.926452,-0.006868,83.037304,-18.832991,-0.041641,4.610039,-1.935856,-0.229109,CTRV,0.213840,48.995447,48.745811,4.939609,122.780645,-19.742553,-1.874515,8.000000,6.543131,-2.797333,-0.018750,0.058608,0.207458,0.003147,0.020305,0.062128,-0.013354,0,follow,,48.995447,2.318789,2.181879,0,,,
18.195871,34.784935,-14.250089,-4.981498,6.695548,-2.923730,-0.007591,83.268761,-18.926635,-0.052817,4.633200,-1.879749,-0.224087,CTRV,0.220887,48.957567,48.708844,4.928680,123.006062,-18.861593,-1.845517,8.000000,6.548209,-2.795855,-0.018502,0.101558,0.029565,0.004959,0.016709,0.068665,-0.017723,0,follow,,48.957567,2.321647,2.163910,0,,,
18.244975,35.158142,-14.414329,-4.981946,6.697139,-2.920062,-0.008368,83.501434,-19.017380,-0.063672,4.656453,-1.821387,-0.217684,CTRV,0.228674,48.810361,48.561939,4.918274,123.204630,-17.910018,-1.805143,8.000000,6.552045,-2.788092,-0.018054,0.076736,0.155256,0.008955,0.028580,0.062391,-0.011319,0,follow,,48.810361,2.327080,2.145861,0,,,
18.295800,35.424911,-14.531727,-4.982265,6.698413,-2.917434,-0.008711,83.734751,-19.104897,-0.074111,4.679749,-1.760668,-0.209938,CTRV,0.236224,48.773400,48.525813,4.908155,123.376420,-16.955738,-1.753618,8.000000,6.557378,-2.786278,-0.017735,0.106654,0.036277,0.006399,0.031024,0.064701,-0.008418,0,follow,,48.773400,2.335296,2.128191,0,,,
18.345800,35.852283,-14.719792,-4.982800,6.700627,-2.913496,-0.009182,83.970636,-19.189762,-0.084156,4.703034,-1.697490,-0.200899,CTRV,0.244742,48.573174,48.325526,4.898645,123.513365,-15.915958,-1.691344,8.000000,6.560760,-2.775001,-0.017200,0.067641,0.225536,0.010700,0.037811,0.059617,-0.001098,0,follow,,48.573174,2.346445,2.110127,0,,,
18.395786,36.119797,-14.837406,-4.983154,6.702434,-2.911011,-0.009266,84.206858,-19.271034,-0.093646,4.726247,-1.631745,-0.190620,CTRV,0.253106,48.537921,48.291019,4.889508,123.617488,-14.868060,-1.618607,8.000000,6.566355,-2.772827,-0.016846,0.111889,0.043476,0.007067,0.046988,0.061701,-0.000968,0,follow,,48.537921,2.361086,2.092952,0,,,
18.445199,36.494892,-15.002181,-4.983681,6.705197,-2.907374,-0.009136,84.445035,-19.349136,-0.102590,4.749317,-1.563325,-0.179166,CTRV,0.262357,48.393566,48.146778,4.881091,123.676712,-13.741450,-1.535921,8.000000,6.570674,-2.764209,-0.016319,0.086386,0.172376,0.010538,0.051051,0.063226,0.000197,0,follow,,48.393566,2.379253,2.075837,0,,,
18.495753,36.763157,-15.119835,-4.984130,6.707245,-2.904693,-0.009095,84.682400,-19.423054,-0.110829,4.772167,-1.492120,-0.166608,CTRV,0.271052,48.358253,48.112073,4.873301,123.702150,-12.635192,-1.443694,8.000000,6.576537,-2.761680,-0.015870,0.117269,0.050579,0.008993,0.050038,0.070408,0.004737,0,follow,,48.358253,2.400979,2.059084,0,,,
18.544910,37.192928,-15.307867,-4.984949,6.710967,-2.899852,-0.008858,84.923326,-19.493997,-0.118471,4.794707,-1.418021,-0.153023,CTRV,0.281396,48.160120,47.913615,4.866478,123.662471,-11.401338,-1.342652,8.000000,6.580403,-2.749488,-0.015051,0.077311,0.243838,0.016375,0.060717,0.072946,0.006254,0,follow,,48.160120,2.426655,2.042531,0,,,
18.595707,37.461826,-15.425259,-4.985532,6.713287,-2.896668,-0.008581,85.163633,-19.560573,-0.125326,4.816839,-1.340918,-0.138494,CTRV,0.290838,48.126757,47.880718,4.860205,123.589859,-10.213370,-1.233276,8.000000,6.586551,-2.746611,-0.014468,0.122954,0.057543,0.011654,0.058730,0.083665,0.008060,0,follow,,48.126757,2.456369,2.026500,0,,,
18.645765,37.838631,-15.589366,-4.986338,6.716821,-2.891950,-0.008093,85.405861,-19.623359,-0.131434,4.838453,-1.260702,-0.123111,CTRV,0.301251,47.984212,47.737978,4.854903,123.450400,-8.947366,-1.116321,8.000000,6.591399,-2.737174,-0.013662,0.096969,0.188734,0.016117,0.066817,0.087202,0.009755,0,follow,,47.984212,2.490475,2.010820,0,,,
18.695071,38.107975,-15.706358,-4.986886,6.719301,-2.888129,-0.007630,85.645514,-19.681111,-0.136651,4.859428,-1.177269,-0.106969,CTRV,0.310784,47.949359,47.703420,4.850235,123.275563,-7.726789,-0.992403,8.000000,6.597840,-2.733953,-0.013114,0.128810,0.064415,0.010967,0.061214,0.098482,0.013516,0,follow,,47.949359,2.529039,1.995769,0,,,
18.744933,38.539268,-15.893037,-4.987813,6.723296,-2.881304,-0.007043,85.893255,-19.736151,-0.141179,4.879628,-1.090520,-0.090168,CTRV,0.323703,47.756250,47.509679,4.846635,122.966315,-6.278814,-0.862520,8.000000,6.602242,-2.720904,-0.012187,0.088054,0.260979,0.018549,0.062744,0.110855,0.011787,0,follow,,47.756250,2.571561,1.980685,0,,,
18.796090,38.808830,-16.009399,-4.988311,6.725623,-2.876709,-0.006565,86.138014,-19.785767,-0.144752,4.898906,-1.000361,-0.072810,CTRV,0.334715,47.726017,47.479602,4.843559,122.639494,-4.948556,-0.727235,8.000000,6.608991,-2.717341,-0.011689,0.134975,0.071261,0.009947,0.058115,0.114699,0.014279,0,follow,,47.726017,2.619535,1.966719,0,,,
18.844961,39.186317,-16.171955,-4.988825,6.729070,-2.870065,-0.005961,86.383676,-19.830694,-0.147434,4.917101,-0.906709,-0.055004,CTRV,0.346539,47.585881,47.338959,4.841391,122.224597,-3.564351,-0.587468,8.000000,6.614419,-2.707111,-0.011175,0.108552,0.204609,0.010281,0.059545,0.121593,0.008996,0,follow,,47.585881,2.672154,1.953122,0,,,
18.895405,39.456062,-16.287779,-4.989068,6.731337,-2.865094,-0.005511,86.630820,-19.870857,-0.149214,4.934037,-0.809491,-0.036859,CTRV,0.358405,47.557549,47.310636,4.839854,121.740829,-2.179034,-0.444086,8.000000,6.621480,-2.703184,-0.010932,0.141225,0.078526,0.004864,0.055134,0.124782,0.011632,0,follow,,47.557549,2.730709,1.940896,0,,,
18.945716,39.888203,-16.472708,-4.989224,6.735599,-2.856583,-0.004821,86.878193,-19.905875,-0.150069,4.949527,-0.708648,-0.018486,CTRV,0.371019,47.363100,47.115240,4.839155,121.158614,-0.754325,-0.297961,8.000000,6.626460,-2.689246,-0.010776,0.099603,0.278766,0.003128,0.069082,0.137289,0.011261,0,follow,,47.363100,2.793539,1.929093,0,,,
18.995901,40.158638,-16.587921,-4.989143,6.738417,-2.851189,-0.004537,87.126567,-19.935696,-0.150000,4.963367,-0.604142,0.000000,CTRV,0.383514,47.335096,47.087089,4.839143,120.505953,0.652705,-0.150000,8.000000,6.633844,-2.684925,-0.010857,0.147671,0.086418,-0.001621,0.070592,0.135601,0.006980,0,follow,,47.335096,2.863572,1.919740,0,,,
19.045834,40.537495,-16.748671,-4.988759,6.742461,-2.843311,-0.003930,87.375123,-19.960050,-0.149007,4.975342,-0.495952,0.018486,CTRV,0.396488,47.196394,46.947592,4.839752,119.756409,2.071459,-0.001115,8.000000,6.639884,-2.673825,-0.011241,0.120813,0.222011,-0.007696,0.075459,0.141069,0.012191,0,follow,,47.196394,2.938249,1.911108,0,,,
19.095789,40.808304,-16.863155,-4.988420,6.745562,-2.837476,-0.003787,87.623706,-19.978779,-0.147100,4.985226,-0.384082,0.036859,CTRV,0.409338,47.168076,46.918962,4.841320,118.932362,3.462504,0.147772,8.000000,6.647601,-2.669110,-0.011580,0.154336,0.094291,-0.006781,0.078261,0.148624,0.004796,0,follow,,47.168076,3.019863,1.905057,0,,,
19.145764,41.242153,-17.045624,-4.987938,6.750772,-2.827456,-0.003936,87.874878,-19.991843,-0.144267,4.992782,-0.268566,0.055004,CTRV,0.422770,46.976083,46.725702,4.843671,118.003255,4.857347,0.295767,8.000000,6.653203,-2.654236,-0.012062,0.112031,0.297487,-0.009632,0.082791,0.161290,-0.007244,0,follow,,46.976083,3.105145,1.899550,0,,,
19.195223,41.513718,-17.159349,-4.987682,6.754453,-2.821079,-0.004201,88.123727,-19.998821,-0.140571,4.997765,-0.149467,0.072810,CTRV,0.436511,46.947312,46.696419,4.847112,116.973449,6.233541,0.441913,8.000000,6.661263,-2.649091,-0.012318,0.161213,0.102887,-0.005112,0.092308,0.159750,-0.004393,0,follow,,46.947312,3.198342,1.897700,0,,,
19.245723,41.894314,-17.318113,-4.987399,6.759793,-2.811818,-0.004668,88.374994,-19.999690,-0.135973,4.999928,-0.026885,0.090168,CTRV,0.450424,46.810050,46.557969,4.851425,115.853331,7.576312,0.585368,8.000000,6.667955,-2.637030,-0.012601,0.133832,0.241232,-0.005674,0.097156,0.164717,-0.014436,0,follow,,46.810050,3.295750,1.897192,0,,,
19.295063,42.166355,-17.431171,-4.987364,6.763703,-2.804931,-0.005227,88.623798,-19.994268,-0.130581,4.999019,0.099043,0.106969,CTRV,0.463353,46.780891,46.528093,4.856783,114.701003,8.828624,0.725171,8.000000,6.676367,-2.631432,-0.012636,0.168236,0.111948,-0.000696,0.093311,0.174567,-0.012454,0,follow,,46.780891,3.399965,1.899942,0,,,
19.345796,42.601715,-17.611506,-4.987401,6.770011,-2.793971,-0.005948,88.874504,-19.982309,-0.124338,4.994793,0.228139,0.123111,CTRV,0.477306,46.587993,46.333483,4.863064,113.415366,10.072869,0.860549,8.000000,6.682621,-2.615486,-0.012599,0.125081,0.318934,0.000753,0.100513,0.171771,-0.010516,0,follow,,46.587993,3.507307,1.903527,0,,,
19.395750,42.873901,-17.723940,-4.987484,6.773788,-2.787084,-0.006469,89.122567,-19.963880,-0.117384,4.987010,0.360182,0.138494,CTRV,0.489572,46.558289,46.302877,4.870100,112.146914,11.193156,0.990565,8.000000,6.691397,-2.609403,-0.012516,0.175533,0.121660,0.001650,0.094175,0.174165,-0.013949,0,follow,,46.558289,3.621998,1.911149,0,,,
19.445763,43.255051,-17.880966,-4.987789,6.779035,-2.777349,-0.006894,89.372297,-19.938512,-0.109645,4.975446,0.494907,0.153023,CTRV,0.503051,46.420148,46.163123,4.878143,110.737505,12.297330,1.114536,8.000000,6.698780,-2.596265,-0.012211,0.147660,0.262746,0.006094,0.093192,0.169814,-0.009111,0,follow,,46.420148,3.739808,1.920056,0,,,
19.495517,43.527489,-17.993057,-4.988059,6.782884,-2.770466,-0.007027,89.617861,-19.906709,-0.101338,4.959896,0.632006,0.166608,CTRV,0.513695,46.388194,46.130082,4.886721,109.429623,13.242672,1.231527,8.000000,6.707924,-2.589641,-0.011941,0.182870,0.132478,0.005407,0.092745,0.170633,-0.004732,0,follow,,46.388194,3.863967,1.933354,0,,,
19.545012,43.963642,-18.172058,-4.988571,6.788907,-2.759586,-0.007177,89.867505,-19.867201,-0.092234,4.940178,0.771127,0.179166,CTRV,0.527431,46.195370,45.935151,4.896337,107.872862,14.215454,1.341098,8.000000,6.714857,-2.572431,-0.011429,0.138658,0.344216,0.010233,0.093897,0.172108,-0.006535,0,follow,,46.195370,3.989794,1.946871,0,,,
19.595788,44.236382,-18.283583,-4.988888,6.792741,-2.752547,-0.007296,90.111941,-19.821297,-0.082702,4.916144,0.911880,0.190620,CTRV,0.537890,46.162779,45.901323,4.906186,106.462434,15.023597,1.442259,8.000000,6.724386,-2.565245,-0.011112,0.190583,0.143722,0.006351,0.094195,0.176847,-0.001263,0,follow,,46.162779,4.121749,1.965951,0,,,
19.645651,44.618370,-18.439299,-4.989161,6.798080,-2.742423,-0.007236,90.355770,-19.768174,-0.072632,4.887681,1.053838,0.200899,CTRV,0.548233,46.020081,45.756700,4.916529,105.012114,15.761613,1.534557,8.000000,6.732492,-2.550844,-0.010839,0.162134,0.288010,0.005445,0.096440,0.183761,0.005033,0,follow,,46.020081,4.254944,1.986049,0,,,
19.695770,44.891388,-18.550291,-4.989243,6.802033,-2.735165,-0.007005,90.598920,-19.707681,-0.062073,4.854717,1.196546,0.209938,CTRV,0.557617,45.986900,45.722183,4.927169,103.583911,16.411298,1.617434,8.000000,6.742417,-2.543061,-0.010757,0.198483,0.155652,0.001640,0.099242,0.183448,0.003875,0,follow,,45.986900,4.392887,2.011195,0,,,
19.745932,45.328785,-18.727341,-4.989160,6.808521,-2.723183,-0.006617,90.840477,-19.639915,-0.051116,4.817227,1.339524,0.217684,CTRV,0.566452,45.787894,45.520841,4.938043,102.157409,16.984134,1.690356,8.000000,6.750084,-2.524482,-0.010840,0.153349,0.371595,-0.001659,0.105719,0.189632,0.006847,0,follow,,45.787894,4.530028,2.036064,0,,,
19.795106,45.602596,-18.837658,-4.988958,6.813081,-2.715602,-0.006531,91.078382,-19.565463,-0.039913,4.775233,1.482277,0.224087,CTRV,0.573272,45.750080,45.481609,4.949045,100.837243,17.464218,1.752786,8.000000,6.760419,-2.516056,-0.011042,0.206697,0.168507,-0.004034,0.116924,0.189056,0.000622,0,follow,,45.750080,4.672066,2.067464,0,,,
19.845832,45.986229,-18.991522,-4.988744,6.819693,-2.704739,-0.006335,91.315111,-19.483537,-0.028410,4.728808,1.624307,0.229109,CTRV,0.579775,45.602133,45.331552,4.960334,99.518499,17.883419,1.804464,8.000000,6.769305,-2.500262,-0.011256,0.177723,0.315886,-0.004282,0.118494,0.199988,-0.001597,0,follow,,45.602133,4.813302,2.099453,0,,,
19.895855,46.260468,-19.100985,-4.988662,6.824465,-2.696686,-0.006452,91.548431,-19.394886,-0.016772,4.678073,1.765117,0.232719,CTRV,0.584129,45.561010,45.288917,4.971890,98.330728,18.230453,1.844976,8.000000,6.780068,-2.491182,-0.011338,0.215262,0.181591,-0.001631,0.121832,0.203788,0.000132,0,follow,,45.561010,4.957003,2.136211,0,,,
19.944947,46.699493,-19.275187,-4.988775,6.832433,-2.682999,-0.006928,91.779590,-19.299054,-0.005002,4.623196,1.904222,0.234893,CTRV,0.587103,45.354754,45.080103,4.983773,97.228839,18.524933,1.874143,8.000000,6.788538,-2.471134,-0.011225,0.169402,0.400975,0.002251,0.123600,0.219305,-0.009157,0,follow,,45.354754,5.097235,2.171700,0,,,
19.995842,46.974129,-19.383484,-4.988880,6.837571,-2.674170,-0.007186,92.006914,-19.196780,0.006754,4.564390,2.041162,0.235619,CTRV,0.589522,45.309414,45.033172,4.995634,96.159651,18.777269,1.891709,8.000000,6.799754,-2.461377,-0.011120,0.224311,0.195137,0.002108,0.127614,0.220567,-0.006856,0,follow,,45.309414,5.240292,2.213101,0,,,
20.045151,47.358936,-19.534418,-4.989111,6.844959,-2.661478,-0.007434,92.231617,-19.087587,0.018494,4.501908,2.175505,0.234893,CTRV,0.590668,45.153441,44.874905,5.007605,95.190398,18.793661,1.888289,7.960193,6.809501,-2.444117,-0.010889,0.194946,0.345202,0.004616,0.138432,0.230029,-0.008405,0,follow,,45.153441,5.380056,2.253741,0,,,
20.095892,47.634007,-19.641712,-4.989248,6.850269,-2.651900,-0.007589,92.453034,-18.971844,0.030121,4.436036,2.306856,0.232719,CTRV,0.588576,45.104191,44.824033,5.019369,94.494138,18.365378,1.853663,7.835822,6.821177,-2.433619,-0.010752,0.233527,0.209948,0.002737,0.132203,0.238702,-0.003407,0,follow,,45.104191,5.520465,2.298582,0,,,
20.145817,48.074310,-19.812551,-4.989462,6.858904,-2.636253,-0.007683,92.672116,-18.849067,0.041622,4.367085,2.434864,0.229109,CTRV,0.587741,44.891028,44.608212,5.031084,93.768164,17.785291,1.802303,7.684897,6.830520,-2.411954,-0.010538,0.186856,0.433316,0.004282,0.137587,0.250638,0.001043,0,follow,,44.891028,5.655216,2.340164,0,,,
