time,uav_x,uav_y,uav_z,uav_vx,uav_vy,target_x,target_y,target_vx,target_vy,distance,intercept_x,intercept_y,t_go,uav_vz,target_z,target_vz,horizontal_distance,vertical_error,intercept_z,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason
41.793281,11.925119,214.950211,-5.011161,0.378072,7.687011,20.000000,293.881427,0.000000,5.000000,79.492513,20.000000,333.881427,8.000000,0.009890,-0.140952,-0.090168,79.343183,4.870209,-0.862293,0.392842,7.689972,0.011161,0.008027,-0.000410,0.006475,-0.007141,-0.006278,0.015341,0,follow,,79.492513,2.715323,2.712573,0,,
41.843092,11.940323,215.256119,-5.011417,0.377948,7.686814,20.000000,294.130859,0.000000,5.000000,79.434685,20.000000,334.130859,8.000000,0.010132,-0.144564,-0.072810,79.285452,4.866853,-0.727047,0.392484,7.689991,0.011417,-0.007168,0.000366,0.005131,-0.002354,-0.006219,0.008702,0,follow,,79.434685,2.714534,2.711304,0,,
41.893230,11.961908,215.684250,-5.011746,0.377969,7.686374,20.000000,294.381500,0.000000,5.000000,79.256109,20.000000,334.381500,8.000000,0.010546,-0.147302,-0.055004,79.106688,4.864444,-0.587336,0.392614,7.689984,0.011746,0.002612,-0.000133,0.006571,0.005079,-0.006676,0.001670,0,follow,,79.256109,2.713625,2.709788,0,,
41.943107,11.977479,215.990067,-5.011986,0.378105,7.686254,20.000000,294.630917,0.000000,5.000000,79.198433,20.000000,334.630917,8.000000,0.010702,-0.149118,-0.036859,79.048999,4.862867,-0.443990,0.392236,7.690003,0.011986,-0.007565,0.000386,0.004797,0.005726,-0.007331,0.007708,0,follow,,79.198433,2.713151,2.708563,0,,
41.992797,12.002625,216.479507,-5.012481,0.378729,7.686017,20.000000,294.880366,0.000000,5.000000,78.957559,20.000000,334.880366,8.000000,0.011059,-0.150020,-0.018486,78.807694,4.862462,-0.297912,0.392608,7.689984,0.012481,0.007440,-0.000380,0.009909,0.009228,-0.003219,0.005703,0,follow,,78.957559,2.712747,2.707258,0,,
42.043224,12.018498,216.785568,-5.012774,0.379348,7.686131,20.000000,295.132108,0.000000,5.000000,78.902036,20.000000,335.132108,8.000000,0.011302,-0.150000,-0.000000,78.752046,4.862774,-0.150000,0.392199,7.690005,0.012774,-0.008172,0.000417,0.005856,0.015410,0.003417,0.004591,0,follow,,78.902036,2.712809,2.706290,0,,
42.093184,12.040682,217.214050,-5.013362,0.380124,7.686167,20.000000,295.381272,0.000000,5.000000,78.721832,20.000000,335.381272,8.000000,0.011636,-0.149052,0.018486,78.571403,4.864310,-0.001160,0.392313,7.689999,0.013362,0.002280,-0.000116,0.011768,0.015588,0.002921,0.004980,0,follow,,78.721832,2.712939,2.705253,0,,
42.143013,12.056558,217.520142,-5.013999,0.380620,7.686195,20.000000,295.631493,0.000000,5.000000,78.664906,20.000000,335.631493,8.000000,0.011781,-0.147184,0.036859,78.514212,4.866816,0.147688,0.391913,7.690020,0.013999,-0.008007,0.000408,0.012741,0.011588,0.000119,0.005948,0,follow,,78.664906,2.713143,2.704176,0,,
42.192889,12.072473,217.826263,-5.014556,0.380924,7.686308,20.000000,295.880221,0.000000,5.000000,78.606515,20.000000,335.880221,8.000000,0.012146,-0.144423,0.055004,78.455503,4.870133,0.295611,0.391520,7.690040,0.014556,-0.007859,0.000400,0.011129,0.004414,0.002921,0.012617,0,follow,,78.606515,2.713520,2.703186,0,,
42.242897,12.097808,218.316055,-5.015064,0.381504,7.686337,20.000000,296.130722,0.000000,5.000000,78.366612,20.000000,336.130722,8.000000,0.012798,-0.140755,0.072810,78.214877,4.874309,0.441728,0.391879,7.690022,0.015064,0.007179,-0.000366,0.010157,0.007711,-0.001689,0.010822,0,follow,,78.366612,2.713955,2.702153,0,,
42.292967,12.120083,218.744629,-5.015245,0.381927,7.686487,20.000000,296.381013,0.000000,5.000000,78.187634,20.000000,336.381013,8.000000,0.013595,-0.136219,0.090168,78.035256,4.879026,0.585122,0.391982,7.690016,0.015245,0.002053,-0.000105,0.003624,0.004465,0.002921,0.015262,0,follow,,78.187634,2.714580,2.701259,0,,
42.342949,12.136013,219.050812,-5.015161,0.382102,7.686665,20.000000,296.631564,0.000000,5.000000,78.131121,20.000000,336.631564,8.000000,0.014092,-0.130836,0.106969,77.978301,4.884324,0.724916,0.391573,7.690037,0.015161,-0.008173,0.000416,-0.001688,-0.000676,0.007302,0.010920,0,follow,,78.131121,2.715290,2.700393,0,,
42.393875,12.161598,219.540710,-5.014767,0.382290,7.686838,20.000000,296.885463,0.000000,5.000000,77.894579,20.000000,336.885463,8.000000,0.014845,-0.124561,0.123111,77.740925,4.890207,0.860326,0.391901,7.690020,0.014767,0.006552,-0.000334,-0.007868,0.000718,0.006537,0.010765,0,follow,,77.894579,2.716057,2.699545,0,,
42.443168,12.177627,219.846954,-5.014239,0.382479,7.687099,20.000000,297.131223,0.000000,5.000000,77.833307,20.000000,337.131223,8.000000,0.015020,-0.117718,0.138494,77.679133,4.896521,0.990231,0.391518,7.690040,0.014239,-0.007660,0.000390,-0.010567,0.006728,0.007451,0.003018,0,follow,,77.833307,2.716991,2.698817,0,,
42.493148,12.200073,220.276016,-5.013379,0.382611,7.687543,20.000000,297.381733,0.000000,5.000000,77.654190,20.000000,337.381733,8.000000,0.015204,-0.110029,0.153023,77.499229,4.903349,1.114151,0.391613,7.690035,0.013379,0.001916,-0.000098,-0.017204,0.001945,0.011086,0.001910,0,follow,,77.654190,2.718138,2.698290,0,,
42.543056,12.216166,220.582764,-5.012865,0.382458,7.688006,20.000000,297.632405,0.000000,5.000000,77.597392,20.000000,337.632405,8.000000,0.015238,-0.101654,0.166608,77.441819,4.911211,1.231211,0.391195,7.690056,0.012865,-0.008358,0.000425,-0.010271,-0.006098,0.013620,-0.007083,0,follow,,77.597392,2.719295,2.697816,0,,
42.593581,12.232265,220.889603,-5.012336,0.382347,7.688520,20.000000,297.882740,0.000000,5.000000,77.540209,20.000000,337.882740,8.000000,0.015209,-0.092661,0.179166,77.383983,4.919675,1.340671,0.390779,7.690077,0.012336,-0.008322,0.000423,-0.010586,-0.003615,0.010729,-0.002286,0,follow,,77.540209,2.720517,2.697452,0,,
42.642909,12.258053,221.380661,-5.011601,0.382259,7.689484,20.000000,298.131072,0.000000,5.000000,77.297172,20.000000,338.131072,8.000000,0.014605,-0.083171,0.190620,77.139895,4.928430,1.441790,0.391143,7.690059,0.011601,0.007266,-0.000369,-0.014696,-0.001346,0.014921,-0.009900,0,follow,,77.297172,2.722210,2.697523,0,,
42.693545,12.280704,221.810501,-5.011051,0.382443,7.690259,20.000000,298.381598,0.000000,5.000000,77.117468,20.000000,338.381598,8.000000,0.014280,-0.073087,0.200899,76.959213,4.937963,1.534102,0.391233,7.690054,0.011051,0.001811,-0.000092,-0.011005,0.004489,0.013828,-0.009142,0,follow,,77.117468,2.723708,2.697531,0,,
42.742921,12.296937,222.117645,-5.010502,0.382443,7.690904,20.000000,298.630226,0.000000,5.000000,77.058378,20.000000,338.630226,8.000000,0.013642,-0.062631,0.209938,76.899364,4.947872,1.616877,0.390821,7.690075,0.010502,-0.008253,0.000420,-0.010967,0.000276,0.016123,-0.011811,0,follow,,77.058378,2.725024,2.697471,0,,
42.792828,12.322944,222.609238,-5.009631,0.382544,7.691930,20.000000,298.880432,0.000000,5.000000,76.816750,20.000000,338.880432,8.000000,0.012823,-0.051724,0.217684,76.656587,4.957907,1.689748,0.391167,7.690058,0.009631,0.006929,-0.000352,-0.017433,0.000787,0.016809,-0.017078,0,follow,,76.816750,2.726682,2.697821,0,,
42.842874,12.339237,222.916534,-5.009312,0.382657,7.692595,20.000000,299.130894,0.000000,5.000000,76.759398,20.000000,339.130894,8.000000,0.012273,-0.040486,0.224087,76.598407,4.968826,1.752213,0.390738,7.690080,0.009312,-0.008589,0.000437,-0.006371,0.000771,0.015875,-0.015121,0,follow,,76.759398,2.727885,2.697954,0,,
42.892848,12.361989,223.346619,-5.008819,0.382681,7.693023,20.000000,299.380752,0.000000,5.000000,76.578894,20.000000,339.380752,8.000000,0.011434,-0.029025,0.229109,76.416809,4.979793,1.803849,0.390829,7.690075,0.008819,0.001825,-0.000093,-0.009871,-0.000127,0.007004,-0.019544,0,follow,,76.578894,2.728772,2.697879,0,,
42.943150,12.378340,223.653748,-5.008538,0.382797,7.693300,20.000000,299.631511,0.000000,5.000000,76.522038,20.000000,339.631511,8.000000,0.010928,-0.017344,0.232719,76.359088,4.991194,1.844405,0.390391,7.690097,0.008538,-0.008755,0.000445,-0.005608,0.001673,0.007629,-0.012935,0,follow,,76.522038,2.729394,2.697804,0,,
42.993015,12.404760,224.145157,-5.008156,0.383172,7.693787,20.000000,299.881291,0.000000,5.000000,76.280241,20.000000,339.881291,8.000000,0.010001,-0.005601,0.234893,76.116027,5.002555,1.873544,0.390720,7.690080,0.008156,0.006572,-0.000334,-0.007648,0.008127,0.008325,-0.017537,0,follow,,76.280241,2.730181,2.697976,0,,
43.043118,12.421477,224.452271,-5.007891,0.383419,7.693900,20.000000,300.131101,0.000000,5.000000,76.222439,20.000000,340.131101,8.000000,0.009680,0.006178,0.235619,76.057343,5.014069,1.891134,0.390267,7.690103,0.007891,-0.009047,0.000459,-0.005293,0.007451,0.000238,-0.006991,0,follow,,76.222439,2.730413,2.697946,0,,
43.093621,12.445045,224.882126,-5.007475,0.384155,7.693825,20.000000,300.383329,0.000000,5.000000,76.044492,20.000000,340.383329,8.000000,0.009247,0.018032,0.234893,75.878251,5.025507,1.897177,0.390298,7.690102,0.007475,0.000621,-0.000032,-0.008326,0.009555,-0.000536,-0.011477,0,follow,,76.044492,2.730418,2.697832,0,,
43.143102,12.461977,225.188995,-5.007107,0.384590,7.693599,20.000000,300.632369,0.000000,5.000000,75.986137,20.000000,340.632369,8.000000,0.009105,0.029626,0.232719,75.819024,5.036733,1.891375,0.389836,7.690125,0.007107,-0.009241,0.000469,-0.007362,0.011293,-0.008017,-0.005777,0,follow,,75.986137,2.730090,2.697689,0,,
43.193444,12.489099,225.679733,-5.006283,0.385136,7.692900,20.000000,300.882822,0.000000,5.000000,75.745589,20.000000,340.882822,8.000000,0.008728,0.041103,0.229109,75.577233,5.047386,1.873977,0.390121,7.690111,0.006283,0.005682,-0.000288,-0.016470,0.010237,-0.010967,-0.006046,0,follow,,75.745589,2.729214,2.697118,0,,
43.242905,12.506007,225.986328,-5.005776,0.385397,7.692516,20.000000,301.131151,0.000000,5.000000,75.686774,20.000000,341.131151,8.000000,0.008491,0.052230,0.224087,75.517577,5.058007,1.844930,0.389660,7.690134,0.005776,-0.009210,0.000467,-0.010138,0.006116,-0.007908,-0.005787,0,follow,,75.686774,2.728490,2.696988,0,,
43.292827,12.529609,226.415604,-5.005165,0.385530,7.691934,20.000000,301.380386,0.000000,5.000000,75.506373,20.000000,341.380386,8.000000,0.007781,0.063079,0.217684,75.336082,5.068244,1.804551,0.389705,7.690132,0.005165,0.000890,-0.000045,-0.012226,-0.000719,-0.008047,-0.012282,0,follow,,75.506373,2.727490,2.696679,0,,
43.342982,12.546491,226.722229,-5.004658,0.385585,7.691507,20.000000,301.632246,0.000000,5.000000,75.451009,20.000000,341.632246,8.000000,0.007374,0.073651,0.209938,75.279914,5.078310,1.753159,0.389219,7.690157,0.004658,-0.009721,0.000492,-0.010138,0.001393,-0.011533,-0.010895,0,follow,,75.451009,2.726521,2.696665,0,,
43.393330,12.573403,227.212646,-5.003905,0.385505,7.690766,20.000000,301.881924,0.000000,5.000000,75.209965,20.000000,341.881924,8.000000,0.006557,0.083675,0.200899,75.037693,5.087581,1.690864,0.389517,7.690142,0.003905,0.005964,-0.000302,-0.015059,0.002878,-0.012994,-0.008136,0,follow,,75.209965,2.725180,2.696342,0,,
43.442858,12.590206,227.518951,-5.003438,0.385334,7.690138,20.000000,302.131299,0.000000,5.000000,75.152398,20.000000,342.131299,8.000000,0.006069,0.093173,0.190620,74.979380,5.096612,1.618135,0.389047,7.690165,0.003438,-0.009391,0.000475,-0.009336,-0.005464,-0.015478,-0.014163,0,follow,,75.152398,2.723855,2.696284,0,,
43.493238,12.613607,227.947571,-5.002940,0.384947,7.689155,20.000000,302.382543,0.000000,5.000000,74.974569,20.000000,342.382543,8.000000,0.005401,0.102167,0.179166,74.800561,5.105106,1.535498,0.389082,7.690164,0.002940,0.000691,-0.000035,-0.009975,-0.006888,-0.013918,-0.008394,0,follow,,74.974569,2.722119,2.695894,0,,
43.542874,12.630259,228.253723,-5.002761,0.384534,7.688701,20.000000,302.630262,0.000000,5.000000,74.915466,20.000000,342.630262,8.000000,0.004824,0.110407,0.166608,74.740769,5.113168,1.443271,0.388628,7.690186,0.002761,-0.009071,0.000459,-0.003567,-0.011789,-0.010371,-0.017011,0,follow,,74.915466,2.720874,2.696145,0,,
43.592740,12.656804,228.743668,-5.002646,0.383828,7.687930,20.000000,302.880273,0.000000,5.000000,74.675165,20.000000,342.880273,8.000000,0.003915,0.118048,0.153023,74.499388,5.120694,1.342229,0.388940,7.690171,0.002646,0.006240,-0.000315,-0.002308,-0.013867,-0.013530,-0.017734,0,follow,,74.675165,2.719288,2.696064,0,,
43.642988,12.673280,229.049896,-5.002610,0.383359,7.687593,20.000000,303.132248,0.000000,5.000000,74.620159,20.000000,343.132248,8.000000,0.003275,0.125016,0.138494,74.443775,5.127625,1.232965,0.388463,7.690195,0.002610,-0.009533,0.000482,-0.000725,-0.012919,-0.010530,-0.016029,0,follow,,74.620159,2.718162,2.696572,0,,
43.693109,12.689691,229.356140,-5.002599,0.382901,7.687303,20.000000,303.380319,0.000000,5.000000,74.561214,20.000000,343.380319,8.000000,0.002837,0.131105,0.123111,74.384271,5.133704,1.115991,0.388017,7.690217,0.002599,-0.008930,0.000451,-0.000210,-0.011324,-0.006616,-0.011134,0,follow,,74.561214,2.717108,2.697207,0,,
43.742997,12.712608,229.784805,-5.002513,0.382304,7.687212,20.000000,303.630863,0.000000,5.000000,74.382493,20.000000,343.630863,8.000000,0.002581,0.136451,0.106969,74.204760,5.138964,0.992203,0.388079,7.690214,0.002513,0.001244,-0.000063,-0.001717,-0.013247,-0.001550,-0.004123,0,follow,,74.382493,2.716277,2.698075,0,,
43.792758,12.738695,230.274841,-5.002326,0.381647,7.687198,20.000000,303.880115,0.000000,5.000000,74.141190,20.000000,343.880115,8.000000,0.002374,0.140928,0.090168,73.962578,5.143255,0.862270,0.388422,7.690197,0.002326,0.006858,-0.000346,-0.003738,-0.009066,0.001927,-0.001051,0,follow,,74.141190,2.715584,2.699062,0,,
43.842994,12.754978,230.581284,-5.002337,0.381256,7.687458,20.000000,304.131426,0.000000,5.000000,74.085116,20.000000,344.131426,8.000000,0.002353,0.144572,0.072810,73.906115,5.146910,0.727056,0.387957,7.690220,0.002337,-0.009310,0.000470,0.000219,-0.009655,0.005841,0.001173,0,follow,,74.085116,2.715281,2.700441,0,,
43.893582,12.777719,231.010468,-5.002304,0.380862,7.687921,20.000000,304.382775,0.000000,5.000000,73.906532,20.000000,344.382775,8.000000,0.002203,0.147316,0.055004,73.726907,5.149620,0.587350,0.388027,7.690217,0.002304,0.001398,-0.000071,-0.000677,-0.010742,0.013411,-0.006005,0,follow,,73.906532,2.715283,2.702031,0,,
43.942896,12.793961,231.317108,-5.002129,0.380726,7.688231,20.000000,304.631181,0.000000,5.000000,73.847246,20.000000,344.631181,8.000000,0.002070,0.149120,0.036859,73.667363,5.151249,0.443992,0.387583,7.690239,0.002129,-0.008871,0.000447,-0.003500,-0.001861,0.004828,-0.002931,0,follow,,73.847246,2.715281,2.703547,0,,
43.992760,12.819836,231.807938,-5.001737,0.380497,7.688754,20.000000,304.880113,0.000000,5.000000,73.604607,20.000000,344.880113,8.000000,0.001917,0.150019,0.018486,73.424094,5.151756,0.297911,0.387946,7.690221,0.001737,0.007269,-0.000367,-0.007830,-0.001013,0.008464,-0.000886,0,follow,,73.604607,2.715594,2.705262,0,,
44.043369,12.835874,232.114807,-5.001765,0.380356,7.689092,20.000000,305.132810,0.000000,5.000000,73.549263,20.000000,345.132810,8.000000,0.001851,0.150000,0.000000,73.368614,5.151765,0.150000,0.387482,7.690244,0.001765,-0.009291,0.000468,0.000563,-0.002182,0.008225,-0.003649,0,follow,,73.549263,2.715859,2.706847,0,,
44.093321,12.858310,232.544586,-5.001713,0.380212,7.689690,20.000000,305.381835,0.000000,5.000000,73.367560,20.000000,345.381835,8.000000,0.001764,0.149050,-0.018486,73.186533,5.150763,0.001158,0.387588,7.690239,0.001713,0.002129,-0.000107,-0.001049,-0.004835,0.014067,-0.002077,0,follow,,73.367560,2.716506,2.708681,0,,
44.142904,12.874427,232.851624,-5.001505,0.380282,7.690078,20.000000,305.629968,0.000000,5.000000,73.307369,20.000000,345.629968,8.000000,0.001853,0.147195,-0.036859,73.126338,5.148700,-0.147677,0.387151,7.690261,0.001505,-0.008740,0.000440,-0.004158,0.003472,0.006229,0.000923,0,follow,,73.307369,2.717100,2.710348,0,,
44.193692,12.900222,233.342972,-5.001007,0.380365,7.690541,20.000000,305.884550,0.000000,5.000000,73.069572,20.000000,345.884550,8.000000,0.001809,0.144375,-0.055004,72.888185,5.145382,-0.295659,0.387483,7.690244,0.001007,0.006643,-0.000335,-0.009956,0.000935,0.006159,0.000376,0,follow,,73.069572,2.717888,2.712058,0,,
44.243243,12.916311,233.650131,-5.000658,0.380377,7.690933,20.000000,306.131550,0.000000,5.000000,73.008004,20.000000,346.131550,8.000000,0.001673,0.140743,-0.072810,72.826744,5.141401,-0.441740,0.387054,7.690266,0.000658,-0.008579,0.000432,-0.006981,0.000601,0.010530,-0.001819,0,follow,,73.008004,2.718704,2.713676,0,,
44.292911,12.938813,234.080246,-5.000255,0.380279,7.691683,20.000000,306.380836,0.000000,5.000000,72.825951,20.000000,346.380836,8.000000,0.001488,0.136222,-0.090168,72.644585,5.136477,-0.585119,0.387158,7.690261,0.000255,0.002061,-0.000104,-0.008068,-0.003403,0.016212,-0.002854,0,follow,,72.825951,2.719958,2.715602,0,,
44.343306,12.954823,234.387589,-4.999893,0.380173,7.692183,20.000000,306.631739,0.000000,5.000000,72.767960,20.000000,346.631739,8.000000,0.001108,0.130833,-0.106969,72.586856,5.130725,-0.724919,0.386703,7.690284,-0.000107,-0.009084,0.000457,-0.007238,-0.002000,0.009984,-0.011035,0,follow,,72.767960,2.721041,2.717232,0,,
44.392741,12.980228,234.879532,-4.999208,0.379692,7.692872,20.000000,306.880292,0.000000,5.000000,72.523383,20.000000,346.880292,8.000000,0.000777,0.124688,-0.123111,72.342150,5.123896,-0.860199,0.387107,7.690263,-0.000792,0.008067,-0.000406,-0.013685,-0.005818,0.009775,-0.002022,0,follow,,72.523383,2.722329,2.718971,0,,
44.442939,12.996034,235.187042,-4.998783,0.379391,7.693155,20.000000,307.130780,0.000000,5.000000,72.464720,20.000000,347.130780,8.000000,0.000672,0.117730,-0.138494,72.283863,5.116513,-0.990219,0.386665,7.690285,-0.001217,-0.008829,0.000444,-0.008516,-0.008768,0.006398,-0.002477,0,follow,,72.464720,2.723304,2.720288,0,,
44.492793,13.018165,235.617599,-4.998116,0.379203,7.693501,20.000000,307.380446,0.000000,5.000000,72.282403,20.000000,347.380446,8.000000,0.000255,0.110069,-0.153023,72.101679,5.108185,-1.114112,0.386789,7.690279,-0.001884,0.002470,-0.000124,-0.013323,-0.004631,0.003904,-0.002151,0,follow,,72.282403,2.724379,2.721601,0,,
44.543192,13.033884,235.925186,-4.997873,0.378866,7.693813,20.000000,307.631919,0.000000,5.000000,72.224564,20.000000,347.631919,8.000000,-0.000212,0.101670,-0.166608,72.044308,5.099544,-1.231195,0.386343,7.690302,-0.002127,-0.008917,0.000448,-0.004864,-0.011390,0.003487,-0.013468,0,follow,,72.224564,2.725409,2.722790,0,,
44.593624,13.058795,236.417618,-4.997635,0.378204,7.694510,20.000000,307.883614,0.000000,5.000000,71.982496,20.000000,347.883614,8.000000,-0.000923,0.092629,-0.179166,71.802291,5.090264,-1.340702,0.386756,7.690281,-0.002365,0.008268,-0.000416,-0.004768,-0.010351,0.011822,-0.009488,0,follow,,71.982496,2.726755,2.724250,0,,
44.643044,13.074245,236.725540,-4.997503,0.377809,7.694901,20.000000,308.131278,0.000000,5.000000,71.920502,20.000000,348.131278,8.000000,-0.001242,0.083163,-0.190620,71.740821,5.080666,-1.441798,0.386353,7.690301,-0.002497,-0.008059,0.000405,-0.002632,-0.008620,0.008007,-0.006507,0,follow,,71.920502,2.727838,2.725373,0,,
44.692957,13.095758,237.156693,-4.997185,0.377164,7.695545,20.000000,308.381345,0.000000,5.000000,71.737908,20.000000,348.381345,8.000000,-0.001418,0.073097,-0.200899,71.558505,5.070283,-1.534091,0.386513,7.690293,-0.002815,0.003185,-0.000160,-0.006361,-0.015212,0.008285,-0.003457,0,follow,,71.737908,2.729104,2.726657,0,,
44.742991,13.111108,237.464523,-4.996808,0.376623,7.695936,20.000000,308.631431,0.000000,5.000000,71.678330,20.000000,348.631431,8.000000,-0.001588,0.062580,-0.209938,71.499550,5.059388,-1.616928,0.386094,7.690314,-0.003192,-0.008365,0.000420,-0.007553,-0.012161,0.004947,-0.003715,0,follow,,71.678330,2.730078,2.727604,0,,
44.793020,13.135694,237.956940,-4.995978,0.376075,7.696152,20.000000,308.881363,0.000000,5.000000,71.434385,20.000000,348.881363,8.000000,-0.001938,0.051683,-0.217684,71.255825,5.047661,-1.689789,0.386542,7.690292,-0.004022,0.008955,-0.000450,-0.016594,-0.011144,0.004013,-0.008849,0,follow,,71.434385,2.730790,2.728287,0,,
44.842898,13.151021,238.264709,-4.995469,0.375884,7.696338,20.000000,309.131114,0.000000,5.000000,71.374481,20.000000,349.131114,8.000000,-0.002227,0.040476,-0.224087,71.196599,5.035945,-1.752223,0.386125,7.690313,-0.004531,-0.008348,0.000419,-0.010185,-0.004611,0.003298,-0.003887,0,follow,,71.374481,2.731437,2.728867,0,,
44.893079,13.172385,238.695801,-4.994583,0.375605,7.696928,20.000000,309.381663,0.000000,5.000000,71.192301,20.000000,349.381663,8.000000,-0.002491,0.028984,-0.229109,71.014840,5.023566,-1.803890,0.386289,7.690304,-0.005417,0.003287,-0.000165,-0.017719,-0.010161,0.006437,-0.008430,0,follow,,71.192301,2.732371,2.729755,0,,
44.942879,13.187509,239.003738,-4.994029,0.375135,7.697274,20.000000,309.631462,0.000000,5.000000,71.132266,20.000000,349.631462,8.000000,-0.002896,0.017346,-0.232719,70.955517,5.011375,-1.844402,0.385882,7.690325,-0.005971,-0.008148,0.000409,-0.011072,-0.013106,0.010908,-0.008840,0,follow,,71.132266,2.732917,2.730261,0,,
44.993860,13.211537,239.496246,-4.993230,0.374516,7.697753,20.000000,309.882701,0.000000,5.000000,70.889519,20.000000,349.882701,8.000000,-0.003854,0.005535,-0.234893,70.713056,4.998765,-1.873610,0.386355,7.690301,-0.006770,0.009472,-0.000476,-0.015974,-0.013350,0.005265,-0.013572,0,follow,,70.889519,2.733407,2.730765,0,,
45.043556,13.226493,239.803848,-4.992668,0.374180,7.697830,20.000000,310.132718,0.000000,5.000000,70.830040,20.000000,350.132718,8.000000,-0.004467,-0.006254,-0.235619,70.654301,4.986414,-1.891210,0.385951,7.690321,-0.007332,-0.008090,0.000406,-0.011244,-0.007643,0.002126,-0.015251,0,follow,,70.830040,2.733446,2.730797,0,,
45.093010,13.247537,240.234222,-4.991889,0.373682,7.697811,20.000000,310.381570,0.000000,5.000000,70.646912,20.000000,350.381570,8.000000,-0.005218,-0.017950,-0.234893,70.471598,4.973939,-1.897095,0.386142,7.690312,-0.008111,0.003820,-0.000192,-0.015593,-0.013636,-0.001073,-0.020555,0,follow,,70.646912,2.733235,2.730621,0,,
45.142847,13.262658,240.541504,-4.991323,0.373524,7.697663,20.000000,310.631442,0.000000,5.000000,70.587606,20.000000,350.631442,8.000000,-0.005827,-0.029583,-0.232719,70.413005,4.961740,-1.891332,0.385724,7.690333,-0.008677,-0.008348,0.000419,-0.011320,-0.003254,-0.005811,-0.022362,0,follow,,70.587606,2.732835,2.730244,0,,
45.193063,13.286949,241.033005,-4.990587,0.373316,7.697124,20.000000,310.881620,0.000000,5.000000,70.344808,20.000000,350.881620,8.000000,-0.006814,-0.041048,-0.229109,70.170464,4.949539,-1.873922,0.386188,7.690309,-0.009413,0.009270,-0.000465,-0.014706,-0.004914,-0.010610,-0.016000,0,follow,,70.344808,2.731896,2.729365,0,,
45.243082,13.302085,241.340134,-4.990345,0.373126,7.696902,20.000000,311.132150,0.000000,5.000000,70.286358,20.000000,351.132150,8.000000,-0.007358,-0.052275,-0.224087,70.112678,4.938069,-1.844974,0.385761,7.690331,-0.009655,-0.008537,0.000428,-0.004854,-0.007727,-0.004212,-0.012674,0,follow,,70.286358,2.731204,2.728717,0,,
45.293002,13.323213,241.770218,-4.990122,0.372792,7.696398,20.000000,311.381042,0.000000,5.000000,70.103650,20.000000,351.381042,8.000000,-0.008354,-0.063108,-0.217684,69.930296,4.927014,-1.804580,0.385946,7.690322,-0.009878,0.003701,-0.000186,-0.004454,-0.002794,-0.009269,-0.017553,0,follow,,70.103650,2.730084,2.727660,0,,
45.343084,13.338407,242.077454,-4.990080,0.372746,7.696174,20.000000,311.631398,0.000000,5.000000,70.044982,20.000000,351.631398,8.000000,-0.008815,-0.073616,-0.209938,69.872226,4.916464,-1.753123,0.385516,7.690343,-0.009920,-0.008607,0.000432,-0.000839,-0.000834,-0.001460,-0.007344,0,follow,,70.044982,2.729239,2.726840,0,,
45.394656,13.362926,242.569275,-4.990182,0.372715,7.696140,20.000000,311.886989,0.000000,5.000000,69.807363,20.000000,351.886989,8.000000,-0.009614,-0.083879,-0.200899,69.634734,4.906303,-1.691068,0.385931,7.690322,-0.009818,0.008303,-0.000416,0.002041,-0.002938,-0.000338,-0.008725,0,follow,,69.807363,2.728493,2.726109,0,,
45.443054,13.378314,242.876694,-4.990389,0.372934,7.696101,20.000000,312.131291,0.000000,5.000000,69.742589,20.000000,352.131291,8.000000,-0.009828,-0.093173,-0.190620,69.570439,4.897216,-1.618134,0.385535,7.690342,-0.009611,-0.007919,0.000397,0.004139,0.006421,-0.000656,-0.007388,0,follow,,69.742589,2.727770,2.725339,0,,
45.493275,13.399965,243.307007,-4.990821,0.373211,7.696068,20.000000,312.381888,0.000000,5.000000,69.561476,20.000000,352.381888,8.000000,-0.010254,-0.102143,-0.179166,69.389478,4.888678,-1.535475,0.385680,7.690335,-0.009179,0.002893,-0.000145,0.008650,0.004308,-0.000924,-0.008644,0,follow,,69.561476,2.727013,2.724490,0,,
45.543128,13.415552,243.614365,-4.991086,0.373400,7.696201,20.000000,312.631549,0.000000,5.000000,69.502139,20.000000,352.631549,8.000000,-0.010470,-0.110449,-0.166608,69.330561,4.880637,-1.443314,0.385228,7.690358,-0.008914,-0.009034,0.000453,0.005302,0.002883,0.006258,-0.000117,0,follow,,69.502139,2.726409,2.723728,0,,
45.593322,13.440742,244.106216,-4.991557,0.374005,7.696316,20.000000,312.882013,0.000000,5.000000,69.259545,20.000000,352.882013,8.000000,-0.010476,-0.118101,-0.153023,69.087871,4.873456,-1.342282,0.385647,7.690337,-0.008443,0.008392,-0.000421,0.009413,0.011748,0.003258,0.002266,0,follow,,69.259545,2.725861,2.722934,0,,
45.643046,13.456539,244.413681,-4.991597,0.374357,7.696393,20.000000,313.130980,0.000000,5.000000,69.199480,20.000000,353.130980,8.000000,-0.010060,-0.124981,-0.138494,69.028140,4.866617,-1.232930,0.385187,7.690360,-0.008403,-0.009209,0.000462,0.000801,0.008497,0.003556,0.012250,0,follow,,69.199480,2.725285,2.722036,0,,
