time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,estimated_turn_acceleration,estimated_longitudinal_acceleration,control_dt,retained_plan_age,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,trajectory_planner,minco_target_curve_weight,minco_constraint_penalty,minco_optimization_iterations,minco_piece_durations,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
13.105241,28.894510,14.736770,-5.019239,4.969377,-2.259655,0.035890,36.099749,11.361388,0.148382,3.034744,-2.605826,-0.021641,1,36.126681,10.744037,0.461505,0.692744,1.000000,1,36.204642,10.699517,0.514943,3.017370,-2.453649,0.218222,0.763834,0.019729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.046038,0.014872,0.000000,0.049933,0.000000,9.487517,7.956674,5.167621,40.455981,7.387177,0.116475,2.880205,-2.775684,-0.021641,-0.095955,-0.099568,0.000000,1.474376,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.368274,-0.438129,4.703426,-2.451863,0.019239,-0.182045,-0.565744,0.014678,-0.311673,-0.534584,0.014808,0,follow,,9.487517,1.966201,1.377424,0,,,
13.155502,29.167692,14.616856,-5.020049,4.952262,-2.289212,0.036876,36.251943,11.229917,0.145996,3.029226,-2.612238,-0.039986,1,36.307270,10.573019,0.437993,0.720999,1.000000,1,36.355086,10.570959,0.513630,3.016803,-2.462417,0.200090,0.761590,0.020033,36.252679,11.232364,0.196663,0.050731,0.500529,36.249752,11.231494,0.268125,0.122159,1.000318,36.218441,11.191241,-0.066045,0.218128,2.000091,36.386618,10.582826,0.577933,0.789579,0.500529,36.466489,10.545514,0.498106,0.799012,1.000318,37.034997,11.020708,-0.301742,0.925966,2.000091,BCTRA,-0.045116,0.018677,-0.000000,0.050094,0.000000,9.399254,7.852258,5.166045,40.593751,7.265916,0.087218,2.885903,-2.769759,-0.039986,-0.085124,-0.088694,0.000000,1.469963,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.377229,-0.446012,4.694922,-2.465135,0.020049,-0.169752,-0.264940,0.016163,-0.301152,-0.522703,0.017228,0,follow,,9.399254,1.951492,1.375244,0,,,
13.205387,29.362326,14.529997,-5.020481,4.940387,-2.310051,0.037399,36.402887,11.098982,0.142718,3.023810,-2.618506,-0.058074,1,36.409125,10.512668,0.461571,0.667436,1.000000,1,36.498287,10.452023,0.515083,3.005349,-2.456113,0.187386,0.752538,0.019831,,,,,,36.400922,11.097638,0.275728,0.133031,1.000046,36.369418,11.059510,-0.026576,0.177028,2.000050,,,,,,36.589725,10.439376,0.526905,0.785868,1.000046,37.091151,10.849118,-0.266219,0.838671,2.000050,BCTRA,-0.044198,0.018574,-0.000000,0.049988,0.000000,9.380832,7.832073,5.163200,40.736418,7.131337,0.057406,2.883779,-2.771970,-0.058074,-0.082879,-0.086222,0.000000,1.469042,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.383596,-0.453486,4.694137,-2.482310,0.020481,-0.015721,-0.343586,0.008652,-0.292629,-0.516877,0.009968,0,follow,,9.380832,1.943587,1.378173,0,,,
13.255412,29.672653,14.389173,-5.020984,4.921509,-2.343070,0.038343,36.553307,10.967972,0.138569,3.018489,-2.624638,-0.075805,1,36.628936,10.325579,0.435560,0.711753,1.000000,1,36.652204,10.323395,0.512022,3.010798,-2.464779,0.168952,0.751483,0.019956,36.404407,11.100563,0.194641,0.207113,0.549744,36.552884,10.967732,0.281515,0.142947,1.000102,,,,,,36.531577,10.467329,0.584405,0.670734,0.549744,36.769413,10.308376,0.560078,0.812058,1.000102,,,,,,BCTRA,-0.043286,0.018429,-0.000000,0.050017,0.000000,9.255755,7.684270,5.159553,40.863289,7.011601,0.027683,2.882089,-2.773727,-0.075805,-0.080786,-0.083942,0.000000,1.462788,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.393716,-0.461456,4.686196,-2.486854,0.020984,-0.158758,-0.090835,0.010048,-0.297368,-0.513852,0.013970,0,follow,,9.255755,1.927122,1.374245,0,,,
13.305614,29.865902,14.300006,-5.021199,4.909841,-2.363422,0.038998,36.704342,10.835900,0.133542,3.013256,-2.630644,-0.093090,1,36.781781,10.196926,0.468909,0.725779,1.000000,1,36.805426,10.195011,0.513333,3.014852,-2.472481,0.158349,0.751796,0.020016,36.704973,10.838135,0.186911,0.053419,0.500383,36.703433,10.835777,0.285578,0.152038,1.000462,36.675144,10.802520,0.052599,0.092295,2.000234,36.835749,10.216222,0.611004,0.793245,0.500383,36.899092,10.203805,0.584051,0.800269,1.000462,37.297998,10.499532,-0.176004,0.749259,2.000234,BCTRA,-0.042419,0.017682,-0.000000,0.049893,0.000000,9.237730,7.665787,5.154742,41.005610,6.875352,-0.002544,2.878718,-2.777226,-0.093090,-0.080083,-0.083009,0.000000,1.461886,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.400019,-0.468924,4.677152,-2.515321,0.021199,-0.181262,-0.570566,0.004320,-0.288467,-0.508895,0.015147,0,follow,,9.237730,1.919867,1.377489,0,,,
13.355277,30.135618,14.173855,-5.021312,4.893735,-2.391277,0.039823,36.854145,10.704394,0.127723,3.008124,-2.636511,-0.109779,1,36.904169,10.082676,0.430191,0.693196,1.000000,1,36.954940,10.067871,0.508443,3.013027,-2.477696,0.139345,0.748511,0.019795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.041563,0.017423,0.000000,0.050045,0.000000,9.148133,7.561466,5.149036,41.137038,6.750306,-0.032270,2.876630,-2.779388,-0.109779,-0.078370,-0.081112,0.000000,1.457407,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.408797,-0.476712,4.669086,-2.526984,0.021312,-0.161177,-0.233045,0.002258,-0.284553,-0.492811,0.011869,0,follow,,9.148133,1.907367,1.376020,0,,,
13.405515,30.327805,14.082758,-5.021220,4.882572,-2.410781,0.040188,37.004301,10.572074,0.121096,3.003077,-2.642259,-0.125816,1,37.008485,10.000565,0.421416,0.645625,1.000000,1,37.097693,9.947124,0.502134,3.001375,-2.473098,0.119641,0.737885,0.020025,36.855570,10.705964,0.181335,0.208988,0.550117,37.003274,10.570313,0.288431,0.167347,1.000243,36.946046,10.505212,0.130490,0.089176,2.000249,36.990131,10.083747,0.620010,0.698269,0.550117,37.191491,9.971119,0.637525,0.814178,1.000243,37.633931,10.173171,-0.130438,0.786655,2.000249,BCTRA,-0.040703,0.017426,0.000000,0.050101,0.000000,9.129289,7.543242,5.142316,41.279423,6.615088,-0.062150,2.874876,-2.781202,-0.125816,-0.076033,-0.078594,0.000000,1.456464,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.414999,-0.484129,4.652297,-2.565596,0.021220,-0.335101,-0.770691,-0.001837,-0.272614,-0.480193,0.011793,0,follow,,9.129289,1.900958,1.379017,0,,,
13.455245,30.634573,13.935220,-5.020710,4.865196,-2.441478,0.040516,37.153396,10.440197,0.113761,2.998131,-2.647869,-0.141045,1,37.259152,9.791775,0.456199,0.740877,1.000000,1,37.255420,9.813941,0.500868,3.012805,-2.487294,0.108881,0.743275,0.019740,37.006246,10.573152,0.174657,0.207457,0.549716,,,,,,,,,,,37.131484,9.967964,0.623406,0.695142,0.549716,,,,,,,,,,,BCTRA,-0.039866,0.017003,0.000000,0.049899,0.000000,9.004056,7.396637,5.134470,41.405129,6.494782,-0.090782,2.872721,-2.783429,-0.141045,-0.074737,-0.077135,0.000000,1.450203,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.424923,-0.492169,4.645274,-2.567132,0.020710,-0.140741,-0.030778,-0.010235,-0.268400,-0.476778,0.003864,0,follow,,9.004056,1.887192,1.375152,0,,,
13.505125,30.825830,13.841820,-5.020195,4.854661,-2.460317,0.040589,37.303420,10.307013,0.105669,2.993263,-2.653371,-0.155441,1,37.313783,9.721676,0.414053,0.661685,1.000000,1,37.399422,9.688709,0.493267,3.002742,-2.488400,0.089528,0.736035,0.019510,37.155385,10.441092,0.166858,0.208892,0.549693,37.153890,10.438774,0.287172,0.269562,1.049793,37.124425,10.405388,0.168379,0.213658,2.049580,37.279591,9.841019,0.626448,0.699234,0.549693,37.346022,9.847279,0.655597,0.718046,1.049793,37.749868,9.981071,-0.075659,0.581751,2.049580,BCTRA,-0.039117,0.015563,-0.000000,0.049917,0.000000,8.984904,7.379297,5.125864,41.545862,6.357225,-0.119603,2.867958,-2.788336,-0.155441,-0.075863,-0.078029,0.000000,1.449245,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.431107,-0.499564,4.636398,-2.595824,0.020195,-0.177822,-0.574789,-0.010307,-0.261962,-0.470579,-0.000729,0,follow,,8.984904,1.881622,1.377843,0,,,
13.555202,31.092806,13.709600,-5.019207,4.840070,-2.486632,0.040458,37.452688,10.174022,0.096953,2.988500,-2.658735,-0.168832,1,37.501479,9.583700,0.416145,0.672863,1.000000,1,37.549122,9.561707,0.486181,3.001913,-2.492080,0.072369,0.731934,0.019663,37.305635,10.307863,0.158052,0.208016,0.549748,37.303847,10.306553,0.284132,0.273412,1.049832,37.424349,10.142034,0.240711,0.149976,2.000059,37.415797,9.720270,0.627091,0.698784,0.549748,37.480329,9.735553,0.672894,0.724381,1.049832,37.955955,9.682501,0.044388,0.705432,2.000059,BCTRA,-0.038309,0.016377,0.000000,0.050059,0.000000,8.895139,7.276566,5.116159,41.678324,6.232473,-0.146968,2.868096,-2.788194,-0.168832,-0.071918,-0.073979,0.000000,1.444757,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.439710,-0.507400,4.636389,-2.595935,0.019207,-0.000177,-0.002218,-0.019746,-0.257790,-0.465214,-0.006592,0,follow,,8.895139,1.871293,1.375813,0,,,
13.605337,31.282978,13.614050,-5.018348,4.829616,-2.505423,0.040092,37.599394,10.042860,0.087777,2.983793,-2.664015,-0.181264,1,37.595622,9.490699,0.402312,0.635474,1.000000,1,37.690204,9.439916,0.477333,2.988870,-2.488188,0.053865,0.723562,0.019821,37.602722,10.041949,0.137562,0.049904,0.500097,37.601768,10.040891,0.272807,0.185055,1.000060,,,,,,37.713327,9.472693,0.624054,0.790989,0.500097,37.755419,9.495265,0.706178,0.840609,1.000060,,,,,,BCTRA,-0.037382,0.018133,-0.000000,0.049999,0.000000,8.872599,7.256067,5.106125,41.819242,6.101638,-0.173900,2.870305,-2.785919,-0.181264,-0.065552,-0.067537,0.000000,1.443630,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.445826,-0.514605,4.620100,-2.634291,0.018348,-0.325786,-0.767149,-0.017176,-0.263005,-0.471964,-0.008310,0,follow,,8.872599,1.865800,1.377599,0,,,
13.655288,31.586557,13.459406,-5.016819,4.813477,-2.535067,0.039186,37.750971,9.906871,0.077755,2.979219,-2.669130,-0.192463,1,37.813174,9.302232,0.373318,0.675880,1.000000,1,37.842151,9.308338,0.464775,2.992609,-2.498843,0.031239,0.718567,0.019903,,,,,,37.750465,9.907038,0.264618,0.186863,1.000315,37.572278,10.005820,0.274819,0.283824,2.049857,,,,,,37.912876,9.359321,0.717231,0.857294,1.000315,38.095290,9.530661,0.134948,0.513186,2.049857,BCTRA,-0.036838,0.012019,0.000000,0.049929,0.000000,8.750725,7.114808,5.094575,41.942082,5.970720,-0.198917,2.856572,-2.799999,-0.192463,-0.077486,-0.079052,0.000000,1.437536,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.455560,-0.522844,4.614008,-2.632012,0.016819,-0.122022,0.045659,-0.030609,-0.245571,-0.463068,-0.019368,0,follow,,8.750725,1.853682,1.372574,0,,,
13.705278,31.775999,13.361684,-5.015878,4.803838,-2.553495,0.038460,37.899603,9.773072,0.067417,2.974710,-2.674154,-0.202528,1,37.905806,9.210991,0.374366,0.640461,1.000000,1,37.985435,9.182329,0.453152,2.983378,-2.500586,0.011669,0.710729,0.019861,37.752615,9.907857,0.126003,0.207858,0.549776,,,,,,37.734709,9.893168,0.307082,0.314726,2.049833,37.863488,9.339751,0.613675,0.698190,0.549776,,,,,,38.232240,9.368995,0.186264,0.536703,2.049833,BCTRA,-0.036053,0.015642,0.000000,0.050094,0.000000,8.730209,7.097652,5.083295,42.086965,5.838813,-0.223517,2.861919,-2.794534,-0.202528,-0.067431,-0.069057,0.000000,1.436510,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.461656,-0.530110,4.605129,-2.661172,0.015878,-0.177252,-0.582114,-0.018800,-0.239849,-0.460347,-0.019173,0,follow,,8.730209,1.848876,1.373721,0,,,
13.755411,32.040779,13.223620,-5.014428,4.790618,-2.578841,0.037266,38.048054,9.638995,0.056660,2.970279,-2.679074,-0.211357,1,38.095761,9.070625,0.357933,0.645047,1.000000,1,38.135478,9.053798,0.439966,2.984321,-2.505484,-0.008762,0.704997,0.019890,37.901118,9.774154,0.113682,0.207628,0.550024,37.899351,9.772033,0.254840,0.281224,1.049742,38.025047,9.613406,0.366054,0.311301,2.000169,38.000962,9.223967,0.608776,0.692314,0.550024,38.054542,9.246764,0.720523,0.771104,1.049742,38.493549,9.108557,0.232438,0.714653,2.000169,BCTRA,-0.035305,0.015049,0.000000,0.049996,0.000000,8.640187,6.995491,5.071089,42.217571,5.712020,-0.246005,2.859475,-2.797035,-0.211357,-0.066711,-0.068200,0.000000,1.432009,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.470153,-0.538033,4.598365,-2.668603,0.014428,-0.135285,-0.148631,-0.028994,-0.234574,-0.448748,-0.025514,0,follow,,8.640187,1.839971,1.369966,0,,,
13.805201,32.229626,13.124110,-5.013303,4.781610,-2.596619,0.036322,38.195282,9.505594,0.045628,2.965923,-2.683897,-0.218897,1,38.095761,9.070625,0.357933,0.544644,1.000000,1,38.284687,8.928530,0.439528,2.984321,-2.505484,-0.008762,0.704382,0.019692,38.049142,9.640437,0.100667,0.206322,0.549789,38.047279,9.639328,0.243424,0.280914,1.049758,,,,,,38.157603,9.091005,0.596498,0.690479,0.549789,38.206203,9.119376,0.722652,0.779516,1.049758,,,,,,BCTRA,-0.034522,0.015563,0.000000,0.050029,0.000000,8.618324,6.977300,5.058931,42.358014,5.577754,-0.267595,2.859101,-2.797417,-0.218897,-0.063446,-0.064845,0.000000,1.430916,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.476231,-0.545250,4.589306,-2.698654,0.013303,-0.181070,-0.600680,-0.022484,-0.220209,-0.443846,-0.024791,0,follow,,8.618324,1.835613,1.369998,0,,,
13.855674,32.531136,12.963623,-5.011307,4.767321,-2.624177,0.034454,38.345166,9.369355,0.034102,2.961675,-2.688584,-0.225045,1,38.405216,8.789273,0.343293,0.660076,1.000000,1,38.436246,8.795056,0.423385,2.987965,-2.517758,-0.031985,0.699754,0.020291,38.345265,9.371561,0.072834,0.038794,0.500398,38.343860,9.369976,0.216223,0.182126,1.000276,38.318156,9.340598,0.415936,0.383866,2.000415,38.461454,8.829023,0.578115,0.775521,0.500398,38.513847,8.855930,0.754052,0.900215,1.000276,38.778768,8.831219,0.330498,0.751965,2.000415,BCTRA,-0.033901,0.013007,-0.000000,0.050145,0.000000,8.495756,6.835328,5.045410,42.483451,5.451355,-0.286540,2.852781,-2.803862,-0.225045,-0.067355,-0.068530,0.000000,1.424788,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.486008,-0.553730,4.590804,-2.684919,0.011307,0.029870,0.273919,-0.039805,-0.217895,-0.425647,-0.033412,0,follow,,8.495756,1.825335,1.362547,0,,,
13.905357,32.719120,12.862453,-5.009966,4.758344,-2.640990,0.033213,38.492336,9.235167,0.022553,2.957495,-2.693181,-0.229828,1,38.501117,8.695166,0.325643,0.619307,1.000000,1,38.578746,8.667714,0.406267,2.977623,-2.519771,-0.054891,0.690439,0.019848,,,,,,,,,,,38.471082,9.211576,0.437106,0.415767,2.000067,,,,,,,,,,,38.921759,8.695224,0.448575,0.810825,2.000067,BCTRA,-0.033185,0.014389,0.000000,0.049819,0.000000,8.474283,6.818154,5.032519,42.624822,5.317238,-0.304655,2.853928,-2.802694,-0.229828,-0.062391,-0.063531,0.000000,1.423714,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.492117,-0.560990,4.581597,-2.716037,0.009966,-0.184821,-0.624640,-0.026925,-0.223200,-0.417799,-0.031352,0,follow,,8.474283,1.820706,1.360721,0,,,
13.955470,32.981594,12.719561,-5.008026,4.745602,-2.664105,0.031506,38.639961,9.100157,0.010815,2.953393,-2.697679,-0.233195,1,38.675173,8.528642,0.324192,0.652744,1.000000,1,38.726113,8.533941,0.390883,2.975466,-2.531293,-0.073499,0.687368,0.019959,38.640013,9.102340,0.043239,0.032497,0.500225,38.639045,9.099962,0.183723,0.172910,1.000038,,,,,,38.761823,8.570294,0.555309,0.769466,0.500225,38.796973,8.614297,0.751983,0.900024,1.000038,,,,,,BCTRA,-0.032477,0.014256,0.000000,0.050094,0.000000,8.384865,6.716934,5.018841,42.755589,5.190416,-0.320145,2.852512,-2.804135,-0.233195,-0.060764,-0.061812,0.000000,1.419243,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500610,-0.569097,4.485141,-2.719619,0.008026,-1.925494,-0.071490,-0.038723,-0.224829,-0.405878,-0.031366,0,follow,,8.384865,1.811962,1.353385,0,,,
14.005460,33.168564,12.616514,-5.006744,4.736657,-2.680410,0.030005,38.787317,8.964993,-0.000984,2.949375,-2.702070,-0.235121,1,38.784565,8.460450,0.303288,0.589197,1.000000,1,38.867411,8.410039,0.373992,2.964356,-2.527282,-0.092947,0.674534,0.019903,38.787757,8.966626,0.027949,0.028982,0.500335,38.787656,8.964917,0.165720,0.166705,1.000007,38.612566,9.070470,0.455582,0.500116,2.049941,38.900793,8.444509,0.538031,0.757838,0.500335,38.926602,8.494335,0.747555,0.895115,1.000007,39.040452,8.559349,0.506423,0.697200,2.049941,BCTRA,-0.031802,0.013689,0.000000,0.050004,0.000000,8.364306,6.701044,5.005760,42.895531,5.053408,-0.334436,2.850032,-2.806656,-0.235121,-0.060143,-0.061072,0.000000,1.418215,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.506665,-0.576319,4.452377,-2.746820,0.006744,-0.655222,-0.543989,-0.025633,-0.221074,-0.406772,-0.040053,0,follow,,8.364306,1.806969,1.349826,0,,,
14.055484,33.466511,12.450066,-5.004517,4.721764,-2.705950,0.027783,38.934423,8.829667,-0.012773,2.945434,-2.706366,-0.235598,1,38.994335,8.271816,0.298332,0.641540,1.000000,1,39.018481,8.276631,0.358242,2.968705,-2.537780,-0.109301,0.671242,0.020095,38.934932,8.831319,0.012537,0.025369,0.500282,,,,,,38.911021,8.805743,0.483901,0.497801,2.000075,39.050079,8.315667,0.522366,0.750963,0.500282,,,,,,39.272799,8.321793,0.613878,0.874715,2.000075,BCTRA,-0.031133,0.013574,0.000000,0.049990,0.000000,8.241532,6.557846,4.991744,43.021207,4.931161,-0.345456,2.848754,-2.807953,-0.235598,-0.058591,-0.059442,0.000000,1.412077,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.516320,-0.584873,4.336944,-2.716083,0.004517,-2.309107,0.614862,-0.044555,-0.238438,-0.392735,-0.035111,0,follow,,8.241532,1.795749,1.337862,0,,,
14.105504,33.651924,12.345016,-5.003220,4.711555,-2.721636,0.026515,39.080857,8.694577,-0.024445,2.941567,-2.710569,-0.234621,1,39.094384,8.175976,0.272590,0.597796,1.000000,1,39.162409,8.148162,0.340356,2.961923,-2.539979,-0.127575,0.662042,0.019932,39.079661,8.697975,-0.002854,0.021889,0.500167,39.078759,8.692433,0.126741,0.151216,1.000264,39.058645,8.671442,0.493642,0.519079,2.000006,39.184640,8.195822,0.504265,0.734209,0.500167,39.222012,8.245869,0.733165,0.891761,1.000264,39.435679,8.197671,0.690803,0.940422,2.000006,BCTRA,-0.030456,0.013645,0.000000,0.049931,0.000000,8.221144,6.542095,4.978775,43.161111,4.795113,-0.355509,2.847616,-2.809107,-0.234621,-0.056572,-0.057348,0.000000,1.411057,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.522383,-0.591993,4.299172,-2.749521,0.003220,-0.756491,-0.669667,-0.025976,-0.256538,-0.392338,-0.031405,0,follow,,8.221144,1.789182,1.331893,0,,,
14.155512,33.910561,12.196538,-5.001554,4.695653,-2.743266,0.024749,39.228251,8.558222,-0.036058,2.937786,-2.714667,-0.232202,1,39.271507,8.014069,0.271406,0.626505,1.000000,1,39.310793,8.014811,0.324289,2.962457,-2.549433,-0.141856,0.657236,0.020080,39.228807,8.559317,-0.018476,0.017625,0.500224,39.227901,8.557514,0.106010,0.142070,1.000009,39.204496,8.535784,0.500328,0.537380,2.000327,39.338455,8.058916,0.480394,0.726756,0.500224,39.371889,8.108542,0.713720,0.886009,1.000009,39.575820,8.074738,0.724341,0.965799,2.000327,BCTRA,-0.029860,0.012336,0.000000,0.050017,0.000000,8.134576,6.443227,4.965497,43.291165,4.665677,-0.362703,2.843902,-2.812867,-0.232202,-0.057792,-0.058429,0.000000,1.406729,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.530905,-0.600062,4.208559,-2.740683,0.001554,-1.811619,0.176686,-0.033300,-0.298947,-0.380442,-0.031283,0,follow,,8.134576,1.776778,1.318783,0,,,
14.205290,34.094475,12.089544,-5.000410,4.682073,-2.758276,0.023242,39.374019,8.423006,-0.047334,2.934070,-2.718682,-0.228343,1,39.271507,8.014069,0.271406,0.528521,1.000000,1,39.458914,7.887341,0.317197,2.962457,-2.549433,-0.141856,0.653473,0.019780,39.375611,8.423511,-0.033847,0.013590,0.500012,,,,,,,,,,,39.477124,7.932036,0.458987,0.712772,0.500012,,,,,,,,,,,BCTRA,-0.029192,0.013374,-0.000000,0.049942,0.000000,8.114804,6.427837,4.953076,43.431613,4.530589,-0.368326,2.844653,-2.812108,-0.228343,-0.053703,-0.054325,0.000000,1.405740,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.537045,-0.607033,4.177915,-2.765444,0.000410,-0.613588,-0.495791,-0.022915,-0.352979,-0.374615,-0.039979,0,follow,,8.114804,1.766458,1.308713,0,,,
14.255465,34.387566,11.916821,-4.998792,4.656390,-2.781376,0.020941,39.521159,8.286155,-0.058440,2.930437,-2.722598,-0.223084,1,39.590602,7.749550,0.239300,0.617590,1.000000,1,39.611980,7.751471,0.297737,2.969688,-2.561740,-0.160007,0.648843,0.019988,39.522049,8.287236,-0.049018,0.009525,0.500054,39.520664,8.285989,0.062764,0.121205,1.000053,39.498721,8.262261,0.504606,0.563999,2.000154,39.627638,7.801056,0.435585,0.700514,0.500054,39.663002,7.858616,0.680973,0.865818,1.000053,39.874607,7.843163,0.809349,1.036448,2.000154,BCTRA,-0.028593,0.012289,-0.000000,0.050084,0.000000,7.996411,6.287727,4.940352,43.557361,4.405641,-0.370718,2.841602,-2.815190,-0.223084,-0.054430,-0.054940,0.000000,1.399821,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.546874,-0.615591,4.059567,-2.737550,-0.001208,-2.363003,0.556945,-0.032304,-0.427345,-0.356128,-0.039205,0,follow,,7.996411,1.744109,1.285491,0,,,
14.305357,34.569721,11.808003,-4.997938,4.637174,-2.795223,0.019298,39.667411,8.149775,-0.069130,2.926880,-2.726422,-0.216454,1,39.685251,7.656882,0.225203,0.574364,1.000000,1,39.754934,7.622967,0.278698,2.961650,-2.562416,-0.176207,0.637316,0.019779,39.667371,8.151757,-0.063821,0.005668,0.500156,,,,,,39.644360,8.124959,0.502030,0.572163,2.000205,39.776847,7.675788,0.435147,0.700668,0.500156,,,,,,39.989044,7.749729,0.840164,1.044175,2.000205,BCTRA,-0.027990,0.012282,-0.000000,0.049945,0.000000,7.978861,6.274478,4.928808,43.697690,4.268150,-0.371937,2.840333,-2.816471,-0.216454,-0.052781,-0.053228,0.000000,1.398943,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.553045,-0.622477,4.035456,-2.754236,-0.002062,-0.482738,-0.334086,-0.017099,-0.488540,-0.342786,-0.040072,0,follow,,7.978861,1.727836,1.269882,0,,,
