time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
6.291965,0.091741,0.130119,-0.026939,0.343628,0.689922,-0.300508,37.561850,18.575208,-0.076588,4.581918,-2.001506,-0.209938,CTRV,-0.260508,41.764014,41.763984,-0.049649,45.297237,12.417123,-0.496465,2.977686,-4.016639,-0.209938,-1.046368,-0.775712,0.000000,2.000000,3.949800,5.518582,-0.300508,1.389020,2.078611,0.000000,2.149133,2.987266,-1.287851,0,takeoff,,41.764014,5.021463,-2.613759,0,,,
6.341885,0.108793,0.163793,-0.040358,0.439991,0.814557,-0.357391,37.789216,18.471907,-0.086488,4.559101,-2.052948,-0.200899,CTRV,-0.251600,41.892761,41.892735,-0.046130,45.516027,12.290966,-0.488285,3.003975,-3.997016,-0.200899,-1.005650,-0.755801,0.000000,2.000000,4.024275,5.618974,-0.357391,1.489493,2.007837,0.000000,2.516141,3.172457,-1.474952,0,takeoff,,41.892761,5.021369,-2.451593,0,,,
6.391848,0.146794,0.229742,-0.067518,0.620838,1.024398,-0.462332,38.015849,18.365979,-0.095872,4.536491,-2.102438,-0.190620,CTRV,-0.243162,41.987965,41.987955,-0.028355,45.732921,12.161840,-0.477112,3.027880,-3.978937,-0.190620,-0.967526,-0.736266,0.000000,2.000000,4.104815,5.714569,-0.462332,1.610802,1.911889,0.000000,2.975476,3.327345,-1.718182,0,takeoff,,41.987965,5.018294,-2.180752,0,,,
6.441947,0.178144,0.278555,-0.088563,0.747428,1.158582,-0.535651,38.241214,18.257769,-0.104659,4.514114,-2.150064,-0.179166,CTRV,-0.234951,42.095720,42.095717,-0.016096,45.948977,12.031710,-0.462992,3.051297,-3.961008,-0.179166,-0.930642,-0.716904,0.000000,2.000000,4.192031,5.804114,-0.535651,1.744323,1.790904,0.000000,3.210557,3.358081,-1.863707,0,takeoff,,42.095720,5.026146,-1.992579,0,,,
6.491853,0.233356,0.356802,-0.123767,0.939223,1.345390,-0.646889,38.465779,18.147140,-0.112811,4.491992,-2.195908,-0.166608,CTRV,-0.227220,42.168880,42.168879,0.010956,46.162864,11.898483,-0.446027,3.072171,-3.944840,-0.166608,-0.896347,-0.698059,0.000000,2.000000,4.287227,5.885124,-0.646889,1.903918,1.620214,0.000000,3.512438,3.310151,-2.049662,0,takeoff,,42.168880,5.039209,-1.727230,0,,,
6.541871,0.280673,0.419053,-0.153067,1.083473,1.475711,-0.732036,38.689178,18.034364,-0.120264,4.470143,-2.240050,-0.153023,CTRV,-0.219558,42.255336,42.255324,0.032803,46.376970,11.765290,-0.426309,3.093719,-3.927964,-0.153023,-0.862415,-0.679250,0.000000,2.000000,4.391117,5.954636,-0.732036,2.077795,1.390240,0.000000,3.651246,3.229231,-2.158761,0,takeoff,,42.255336,5.060797,-1.529786,0,,,
6.591754,0.371308,0.529715,-0.207983,1.323892,1.676023,-0.876308,38.910855,17.919819,-0.126953,4.448583,-2.282566,-0.138494,CTRV,-0.212536,42.281426,42.281348,0.081029,46.586769,11.628263,-0.403941,3.111404,-3.913970,-0.138494,-0.831858,-0.661284,0.000000,2.000000,4.505013,6.006140,-0.876308,2.277931,1.030064,0.000000,3.806631,3.079529,-2.299954,0,takeoff,,42.281426,5.096910,-1.221427,0,,,
6.641869,0.437167,0.605355,-0.247565,1.476451,1.795881,-0.970606,39.132079,17.802936,-0.132880,4.427326,-2.323529,-0.123111,CTRV,-0.205445,42.344612,42.344457,0.114686,46.798313,11.491848,-0.379101,3.130746,-3.898516,-0.123111,-0.800930,-0.643195,0.000000,2.000000,4.627323,6.031934,-0.970606,2.446194,0.515884,0.000000,3.811985,2.972022,-2.370422,0,takeoff,,42.344612,5.137650,-1.025801,0,,,
6.691895,0.541266,0.719564,-0.310233,1.688695,1.957801,-1.106791,39.352093,17.684188,-0.137982,4.406381,-2.363008,-0.106969,CTRV,-0.198810,42.356917,42.356567,0.172252,47.007201,11.352622,-0.351920,3.147603,-3.884919,-0.106969,-0.772360,-0.625774,0.000000,2.000000,4.696395,6.020560,-1.106791,1.381434,-0.227480,0.000000,3.766410,2.847232,-2.456516,0,takeoff,,42.356917,5.201428,-0.763676,0,,,
6.741944,0.623546,0.806459,-0.360119,1.837286,2.069478,-1.206135,39.570497,17.563885,-0.142221,4.385758,-2.401069,-0.090168,CTRV,-0.192213,42.399572,42.399012,0.217899,47.215831,11.213815,-0.322556,3.165189,-3.870604,-0.090168,-0.743982,-0.608392,0.000000,2.000000,4.747630,6.004891,-1.206135,1.024709,-0.313368,0.000000,3.688693,2.766445,-2.490759,0,takeoff,,42.399572,5.265537,-0.579805,0,,,
6.791889,0.767985,0.954405,-0.448973,2.066273,2.243461,-1.367226,39.789337,17.440955,-0.145611,4.365462,-2.437774,-0.072810,CTRV,-0.186189,42.362298,42.361211,0.303362,47.422543,11.070401,-0.291232,3.179334,-3.858994,-0.072810,-0.718503,-0.591958,0.000000,2.000000,4.801525,5.985107,-1.367226,1.077898,-0.395687,0.000000,3.514906,2.695958,-2.526487,0,takeoff,,42.362298,5.373615,-0.305289,0,,,
6.842129,0.865483,1.052123,-0.510099,2.202406,2.350101,-1.468555,40.005651,17.317143,-0.148078,4.345499,-2.473183,-0.055004,CTRV,-0.180277,42.386728,42.385182,0.362021,47.627470,10.927367,-0.258086,3.193571,-3.847220,-0.055004,-0.693564,-0.575727,0.000000,2.000000,4.855626,5.965462,-1.468555,1.082007,-0.392908,0.000000,3.373921,2.657602,-2.535239,0,takeoff,,42.386728,5.463978,-0.140184,0,,,
6.891966,1.010579,1.196233,-0.603140,2.382140,2.499317,-1.610749,40.221981,17.191071,-0.149645,4.325873,-2.507354,-0.036859,CTRV,-0.174645,42.350614,42.348186,0.453495,47.831944,10.782024,-0.223363,3.206563,-3.836399,-0.036859,-0.670009,-0.560011,0.000000,2.000000,4.906006,5.934737,-1.610749,1.007606,-0.614488,0.000000,3.127217,2.660170,-2.535559,0,takeoff,,42.350614,5.596604,0.074394,0,,,
6.942398,1.119723,1.304281,-0.674718,2.502333,2.605933,-1.712134,40.435826,17.064275,-0.150281,4.306585,-2.540340,-0.018486,CTRV,-0.168793,42.360458,42.357212,0.524437,48.036859,10.639464,-0.187254,3.222123,-3.823339,-0.018486,-0.645352,-0.543871,0.000000,2.000000,4.951524,5.896814,-1.712134,0.910365,-0.758476,0.000000,2.952516,2.661809,-2.526686,0,takeoff,,42.360458,5.710332,0.219092,0,,,
6.991866,1.303094,1.486347,-0.798120,2.681018,2.776935,-1.873165,40.650943,16.934575,-0.150000,4.287637,-2.572191,-0.000000,CTRV,-0.164093,42.276719,42.271751,0.648120,48.236502,10.487487,-0.150000,3.229716,-3.816927,-0.000000,-0.626330,-0.529973,0.000000,2.000000,5.000684,5.855182,-1.873165,0.983202,-0.832627,0.000000,2.716194,2.668311,-2.510553,0,takeoff,,42.276719,5.890936,0.430580,0,,,
7.041954,1.422541,1.605695,-0.880608,2.784891,2.883657,-1.973038,40.864158,16.803940,-0.148790,4.269029,-2.602958,0.018486,CTRV,-0.158973,42.274855,42.268520,0.731818,48.438435,10.339363,-0.111817,3.241333,-3.807067,0.018486,-0.605223,-0.515286,0.000000,2.000000,5.049511,5.813126,-1.973038,0.976545,-0.841122,0.000000,2.567838,2.662400,-2.491424,0,takeoff,,42.274855,6.022606,0.553348,0,,,
7.091899,1.595338,1.779878,-1.002994,2.920694,3.031653,-2.110568,41.076373,16.671890,-0.146663,4.250760,-2.632687,0.036859,CTRV,-0.154145,42.204945,42.196257,0.856331,48.638641,10.189407,-0.072945,3.251518,-3.798372,0.036859,-0.585500,-0.501205,0.000000,2.000000,5.101488,5.767566,-2.110568,1.039531,-0.911196,0.000000,2.350584,2.618238,-2.399936,0,takeoff,,42.204945,6.202037,0.710867,0,,,
7.141975,1.722278,1.909340,-1.095042,3.009773,3.134269,-2.198060,41.287840,16.538327,-0.143630,4.232829,-2.661420,0.055004,CTRV,-0.149464,42.194149,42.183421,0.951413,48.838318,10.038492,-0.033621,3.261340,-3.789942,0.055004,-0.566458,-0.487452,0.000000,2.000000,5.153762,5.720904,-2.198060,1.045476,-0.933250,0.000000,2.176598,2.532780,-2.082288,0,takeoff,,42.194149,6.337364,0.811738,0,,,
7.191917,1.930838,2.125116,-1.249057,3.138882,3.291121,-2.310045,41.498423,16.403394,-0.139711,4.215234,-2.689201,0.072810,CTRV,-0.145013,42.079612,42.064986,1.109346,49.036714,9.886097,0.005910,3.270143,-3.782349,0.072810,-0.548489,-0.474212,0.000000,2.000000,5.210180,5.669570,-2.310045,1.128369,-1.026678,0.000000,1.945396,2.410024,-1.588414,0,takeoff,,42.079612,6.526928,0.954302,0,,,
7.242034,2.064353,2.265162,-1.348647,3.213178,3.385184,-2.365258,41.706612,16.268137,-0.134963,4.197972,-2.716069,0.090168,CTRV,-0.140428,42.060254,42.042740,1.213685,49.234791,9.735839,0.045373,3.280656,-3.773234,0.090168,-0.529867,-0.460695,0.000000,2.000000,5.266019,5.617743,-2.365258,1.116781,-1.036529,0.000000,1.837363,2.338310,-1.331617,0,takeoff,,42.060254,6.650129,1.032236,0,,,
7.291835,2.254745,2.467290,-1.491225,3.312116,3.512359,-2.428210,41.916651,16.129830,-0.129325,4.181041,-2.742061,0.106969,CTRV,-0.136640,41.971258,41.949156,1.361899,49.430339,9.578213,0.084613,3.285828,-3.768731,0.106969,-0.514959,-0.448975,0.000000,2.000000,5.325326,5.561555,-2.428210,1.186144,-1.123761,0.000000,1.739487,2.243921,-1.036480,0,takeoff,,41.971258,6.804405,1.132570,0,,,
7.342225,2.392975,2.615801,-1.594745,3.380475,3.600951,-2.465431,42.126167,15.990054,-0.122872,4.164437,-2.767213,0.123111,CTRV,-0.132597,41.949536,41.923706,1.471873,49.628201,9.422346,0.123350,3.293580,-3.761959,0.123111,-0.498824,-0.436718,0.000000,2.000000,5.384695,5.504095,-2.465431,1.187368,-1.149208,0.000000,1.699522,2.199784,-0.887349,0,takeoff,,41.949536,6.918718,1.196918,0,,,
7.391982,2.617953,2.860483,-1.762726,3.488468,3.739047,-2.514912,42.332685,15.850536,-0.115722,4.148156,-2.791560,0.138494,CTRV,-0.128742,41.817629,41.785182,1.647004,49.822807,9.266706,0.161265,3.300538,-3.755855,0.138494,-0.483537,-0.424919,0.000000,2.000000,5.448542,5.440899,-2.514912,1.276951,-1.263913,0.000000,1.687109,2.136419,-0.721276,0,takeoff,,41.817629,7.079871,1.297621,0,,,
7.441866,2.761070,3.017514,-1.868908,3.556684,3.822986,-2.541270,42.537084,15.710776,-0.107913,4.132194,-2.815133,0.153023,CTRV,-0.124861,41.789369,41.752249,1.760995,50.016489,9.112298,0.198132,3.308301,-3.749019,0.153023,-0.468106,-0.413078,0.000000,2.000000,5.511383,5.377235,-2.541270,1.256818,-1.273291,0.000000,1.711677,2.085984,-0.641604,0,takeoff,,41.789369,7.187145,1.354968,0,,,
7.491867,2.965028,3.242567,-2.018828,3.654901,3.937173,-2.573170,42.744398,15.567343,-0.099302,4.116547,-2.837964,0.166608,CTRV,-0.121585,41.689123,41.644909,1.919526,50.209877,8.951087,0.233914,3.312108,-3.745656,0.166608,-0.455417,-0.402704,0.000000,2.000000,5.577785,5.308326,-2.573170,1.328023,-1.378184,0.000000,1.780555,2.015620,-0.535056,0,takeoff,,41.689123,7.322703,1.436321,0,,,
7.541924,3.113581,3.406864,-2.126704,3.727069,4.014901,-2.588373,42.948092,15.424803,-0.090193,4.101212,-2.860081,0.179166,CTRV,-0.117925,41.657730,41.607921,2.036511,50.403253,8.794729,0.268140,3.319360,-3.739231,0.179166,-0.440949,-0.391435,0.000000,2.000000,5.643889,5.237988,-2.588373,1.322097,-1.406760,0.000000,1.800299,1.902401,-0.260681,0,takeoff,,41.657730,7.420555,1.490317,0,,,
7.591825,3.356269,3.674968,-2.298769,3.840250,4.125487,-2.569718,43.152692,15.280039,-0.080458,4.086182,-2.881513,0.190620,CTRV,-0.114707,41.513298,41.453986,2.218312,50.595391,8.634107,0.300783,3.323845,-3.735245,0.190620,-0.428460,-0.381269,0.000000,2.000000,5.714409,5.160963,-2.569718,1.410384,-1.540499,0.000000,1.748264,1.634240,0.573725,0,takeoff,,41.513298,7.535118,1.575549,0,,,
7.641937,3.511101,3.845106,-2.404671,3.909226,4.184585,-2.530941,43.355336,15.135122,-0.070284,4.071454,-2.902286,0.200899,CTRV,-0.111363,41.478632,41.412891,2.334388,50.787342,8.475349,0.331513,3.329803,-3.729935,0.200899,-0.415376,-0.370816,0.000000,2.000000,5.783425,5.083502,-2.530941,1.380327,-1.549205,0.000000,1.715938,1.440962,1.061728,0,takeoff,,41.478632,7.596907,1.619384,0,,,
7.691906,3.731787,4.085982,-2.548888,4.003402,4.255059,-2.451718,43.559233,14.987784,-0.059578,4.057023,-2.922424,0.209938,CTRV,-0.108446,41.367516,41.292551,2.489310,50.978441,8.312161,0.360299,3.333078,-3.727009,0.209938,-0.404180,-0.361459,0.000000,2.000000,5.855653,5.000133,-2.451718,1.444564,-1.667394,0.000000,1.670673,1.178354,1.568288,0,takeoff,,41.367516,7.655296,1.679729,0,,,
7.741916,3.892324,4.259636,-2.648127,4.069529,4.297410,-2.382535,43.760631,14.840780,-0.048596,4.042884,-2.941953,0.217684,CTRV,-0.105397,41.330377,41.248546,2.599530,51.168799,8.151286,0.386772,3.337831,-3.722752,0.217684,-0.392367,-0.351798,0.000000,2.000000,5.927147,4.915174,-2.382535,1.429869,-1.699177,0.000000,1.649648,1.010835,1.791239,0,takeoff,,41.330377,7.692219,1.715534,0,,,
7.791983,4.154142,4.539401,-2.799373,4.173705,4.351935,-2.258034,43.961617,14.692642,-0.037302,4.029033,-2.960894,0.224087,CTRV,-0.102323,41.174657,41.081910,2.762071,51.359732,7.990449,0.410873,3.343245,-3.717891,0.224087,-0.380425,-0.342091,0.000000,2.000000,6.002436,4.822941,-2.258034,1.505797,-1.844662,0.000000,1.617571,0.770748,2.010475,0,takeoff,,41.174657,7.723946,1.776630,0,,,
7.841923,4.320836,4.715026,-2.888899,4.238164,4.378053,-2.175097,44.161867,14.543641,-0.025781,4.015464,-2.979270,0.229109,CTRV,-0.099574,41.135227,41.035465,2.863118,51.548458,7.827377,0.432437,3.346699,-3.714782,0.229109,-0.369896,-0.333244,0.000000,2.000000,6.075824,4.730155,-2.175097,1.467743,-1.855710,0.000000,1.606405,0.625253,2.085735,0,takeoff,,41.135227,7.743385,1.806272,0,,,
7.891829,4.557949,4.961226,-3.007467,4.327761,4.405151,-2.055865,44.361990,14.393358,-0.014072,4.002172,-2.997101,0.232719,CTRV,-0.097118,41.015695,40.906317,2.993395,51.735780,7.661850,0.451366,3.348421,-3.713230,0.232719,-0.360622,-0.325192,0.000000,2.000000,6.151662,4.631097,-2.055865,1.516762,-1.981165,0.000000,1.597822,0.416815,2.136111,0,takeoff,,41.015695,7.754803,1.851197,0,,,
7.941914,4.764688,5.171940,-3.102817,4.404349,4.419375,-1.953511,44.561725,14.242019,-0.002260,3.989154,-3.014407,0.234893,CTRV,-0.094500,40.935119,40.817527,3.100558,51.924589,7.497323,0.467527,3.351779,-3.710199,0.234893,-0.350615,-0.316744,0.000000,2.000000,6.226017,4.530617,-1.953511,1.487107,-2.009605,0.000000,1.596808,0.257909,2.122785,0,takeoff,,40.935119,7.760323,1.885013,0,,,
7.991816,5.010121,5.417085,-3.207170,4.493938,4.426268,-1.836546,44.760437,14.090140,0.009544,3.976404,-3.031206,0.235619,CTRV,-0.092004,40.812458,40.685495,3.216714,52.112244,7.332249,0.480783,3.354648,-3.707606,0.235619,-0.341116,-0.308643,0.000000,2.000000,6.298699,4.428920,-1.836546,1.453644,-2.033942,0.000000,1.602670,0.072976,2.066260,0,takeoff,,40.812458,7.757296,1.925532,0,,,
8.041961,5.188310,5.591340,-3.277303,4.558470,4.424621,-1.755226,44.958193,13.937712,0.021268,3.963917,-3.047517,0.234893,CTRV,-0.089478,40.769916,40.636259,3.298571,52.299862,7.167682,0.491055,3.358148,-3.704435,0.234893,-0.331465,-0.300480,0.000000,2.000000,6.369712,4.326050,-1.755226,1.420265,-2.057389,0.000000,1.616041,-0.068883,2.020528,0,takeoff,,40.769916,7.755444,1.948642,0,,,
8.091850,5.441998,5.833948,-3.369693,4.649580,4.413754,-1.645318,45.155315,13.784522,0.032860,3.951689,-3.063356,0.232719,CTRV,-0.087140,40.644023,40.501348,3.402553,52.486212,7.001817,0.498298,3.360643,-3.702172,0.232719,-0.322608,-0.292847,0.000000,2.000000,6.438999,4.222010,-1.645318,1.385724,-2.080810,0.000000,1.636356,-0.251710,1.922958,0,takeoff,,40.644023,7.740881,1.987323,0,,,
8.141774,5.626130,6.005936,-3.431663,4.715142,4.399583,-1.569836,45.352135,13.630344,0.044267,3.939715,-3.078741,0.229109,CTRV,-0.084844,40.600113,40.451045,3.475930,52.672630,6.835448,0.502486,3.363206,-3.699844,0.229109,-0.313911,-0.285349,0.000000,2.000000,6.506565,4.116844,-1.569836,1.351333,-2.103307,0.000000,1.639545,-0.389606,1.862496,0,takeoff,,40.600113,7.730642,2.009093,0,,,
8.191843,5.925998,6.278391,-3.524264,4.821157,4.366632,-1.455016,45.547182,13.476369,0.055333,3.927991,-3.093685,0.224087,CTRV,-0.082513,40.428488,40.269705,3.579596,52.858173,6.670293,0.503508,3.366400,-3.696938,0.224087,-0.305046,-0.277772,0.000000,2.000000,6.572347,4.010553,-1.455016,1.315625,-2.125825,0.000000,1.664360,-0.575980,1.752148,0,takeoff,,40.428488,7.698926,2.054911,0,,,
8.241953,6.116879,6.446579,-3.578236,4.888136,4.339577,-1.387351,45.744634,13.319310,0.066226,3.916512,-3.108205,0.217684,CTRV,-0.080518,40.384100,40.219317,3.644462,53.044398,6.500400,0.501594,3.367470,-3.695964,0.217684,-0.297590,-0.271140,0.000000,2.000000,6.636362,3.903189,-1.387351,1.280312,-2.147278,0.000000,1.679937,-0.704308,1.669968,0,takeoff,,40.384100,7.680472,2.076074,0,,,
8.291804,6.388772,6.679138,-3.649102,4.982919,4.293871,-1.297287,45.938582,13.163903,0.076547,3.905273,-3.122313,0.209938,CTRV,-0.078298,40.250715,40.077919,3.725649,53.229302,6.334466,0.496424,3.370542,-3.693162,0.209938,-0.289167,-0.263907,0.000000,2.000000,6.698556,3.794760,-1.297287,1.243874,-2.168589,0.000000,1.700163,-0.874430,1.567386,0,takeoff,,40.250715,7.644137,2.114186,0,,,
8.341781,6.586262,6.842887,-3.696579,5.050968,4.255839,-1.236331,46.133756,13.006390,0.086491,3.894271,-3.136025,0.200899,CTRV,-0.076428,40.203292,40.024906,3.783071,53.413576,6.164632,0.488289,3.371369,-3.692407,0.200899,-0.282203,-0.257667,0.000000,2.000000,6.758929,3.685306,-1.236331,1.207467,-2.189069,0.000000,1.706988,-0.985563,1.499429,0,takeoff,,40.203292,7.618611,2.135823,0,,,
8.391846,6.908052,7.100725,-3.767699,5.160601,4.186560,-1.145546,46.326995,12.849354,0.095831,3.883501,-3.149352,0.190620,CTRV,-0.074398,40.022827,39.835911,3.863530,53.597620,5.997081,0.477071,3.373704,-3.690273,0.190620,-0.274550,-0.250997,0.000000,2.000000,6.817427,3.574839,-1.145546,1.169965,-2.209340,0.000000,1.716773,-1.135111,1.375467,0,takeoff,,40.022827,7.565179,2.182531,0,,,
8.441879,7.112807,7.258785,-3.809211,5.229097,4.138174,-1.092395,46.519971,12.691471,0.104596,3.872959,-3.162308,0.179166,CTRV,-0.072432,39.971947,39.779877,3.913808,53.781521,5.828882,0.462929,3.375888,-3.688276,0.179166,-0.267149,-0.244522,0.000000,2.000000,6.874065,3.463407,-1.092395,1.132761,-2.228644,0.000000,1.714945,-1.227140,1.310552,0,takeoff,,39.971947,7.533460,2.204700,0,,,
8.491875,7.404226,7.475961,-3.863811,5.325047,4.063828,-1.022543,46.714730,12.531068,0.112819,3.862640,-3.174903,0.166608,CTRV,-0.070770,39.833195,39.634200,3.976630,53.965613,5.656633,0.446035,3.376134,-3.688051,0.166608,-0.261005,-0.238930,0.000000,2.000000,6.928804,3.351029,-1.022543,1.094762,-2.247553,0.000000,1.713097,-1.375586,1.206249,0,takeoff,,39.833195,7.480103,2.243146,0,,,
8.541690,7.615883,7.627875,-3.900429,5.393303,4.006581,-0.975625,46.905869,12.372636,0.120210,3.852542,-3.187150,0.153023,CTRV,-0.068897,39.779157,39.575444,4.020639,54.148120,5.488475,0.426255,3.378247,-3.686116,0.153023,-0.253961,-0.232750,0.000000,2.000000,6.981644,3.237747,-0.975625,1.056809,-2.265647,0.000000,1.706511,-1.460314,1.150038,0,takeoff,,39.779157,7.442953,2.265788,0,,,
8.591809,7.960622,7.865046,-3.955287,5.502367,3.907933,-0.906406,47.098347,12.212095,0.126935,3.842659,-3.199058,0.138494,CTRV,-0.067155,39.589429,39.378399,4.082222,54.331560,5.317866,0.403923,3.379677,-3.684804,0.138494,-0.247453,-0.226962,0.000000,2.000000,7.032553,3.123584,-0.906406,1.018172,-2.283271,0.000000,1.700302,-1.576483,1.042883,0,takeoff,,39.589429,7.372636,2.313398,0,,,
8.641908,8.179790,8.009656,-3.987450,5.569823,3.842504,-0.866204,47.290324,12.050992,0.132874,3.832988,-3.210639,0.123111,CTRV,-0.065454,39.534079,39.318778,4.120324,54.514729,5.146990,0.379096,3.381097,-3.683502,0.123111,-0.241098,-0.221305,0.000000,2.000000,7.081541,3.008583,-0.866204,0.979765,-2.300013,0.000000,1.685937,-1.650443,0.987977,0,takeoff,,39.534079,7.330904,2.336120,0,,,
8.691868,8.491055,8.206969,-4.029889,5.662773,3.746476,-0.813501,47.481682,11.889453,0.137985,3.823526,-3.221901,0.106969,CTRV,-0.063834,39.385286,39.164137,4.167875,54.697204,4.975663,0.351923,3.382193,-3.682495,0.106969,-0.235067,-0.215898,0.000000,2.000000,7.128590,2.892775,-0.813501,0.940976,-2.316153,0.000000,1.654983,-1.744807,0.907313,0,takeoff,,39.385286,7.265561,2.374946,0,,,
8.741948,8.716322,8.344030,-4.058512,5.728152,3.674770,-0.778303,47.672014,11.727848,0.142230,3.814268,-3.232856,0.090168,CTRV,-0.062197,39.327375,39.102381,4.200742,54.879262,4.804937,0.322565,3.383683,-3.681126,0.090168,-0.228956,-0.210455,0.000000,2.000000,7.173703,2.776200,-0.778303,0.902272,-2.331503,0.000000,1.629978,-1.817167,0.860743,0,takeoff,,39.327375,7.220283,2.397378,0,,,
8.791904,9.081868,8.556723,-4.101726,5.830758,3.555117,-0.726802,47.862298,11.565375,0.145607,3.805212,-3.243511,0.072810,CTRV,-0.060555,39.128169,38.896963,4.247333,55.061786,4.633910,0.291228,3.385474,-3.679479,0.072810,-0.222813,-0.205009,0.000000,2.000000,7.216871,2.658891,-0.726802,0.863363,-2.346189,0.000000,1.589537,-1.898229,0.773393,0,takeoff,,39.128169,7.138876,2.443509,0,,,
8.841978,9.313541,8.685473,-4.127269,5.893507,3.477683,-0.696982,48.051924,11.402574,0.148082,3.796353,-3.253875,0.055004,CTRV,-0.059110,39.068191,38.833554,4.275351,55.242732,4.461690,0.258091,3.386079,-3.678922,0.055004,-0.217460,-0.200150,0.000000,2.000000,7.258102,2.540886,-0.696982,0.824615,-2.360087,0.000000,1.564622,-1.949310,0.730112,0,takeoff,,39.068191,7.090657,2.465322,0,,,
8.891862,9.641869,8.860232,-4.161335,5.979165,3.366444,-0.657774,48.240008,11.240236,0.149634,3.787688,-3.263957,0.036859,CTRV,-0.057575,38.910991,38.671446,4.310969,55.423221,4.291064,0.223352,3.387587,-3.677534,0.036859,-0.211736,-0.195042,0.000000,2.000000,7.297397,2.422223,-0.657774,0.785896,-2.373261,0.000000,1.515538,-2.009228,0.676293,0,takeoff,,38.910991,7.017643,2.502448,0,,,
8.941909,9.879048,8.981011,-4.184483,6.038594,3.284905,-0.631438,48.428795,11.076444,0.150280,3.779214,-3.273765,0.018486,CTRV,-0.056129,38.849247,38.606655,4.334763,55.604240,4.118857,0.187253,3.388694,-3.676514,0.018486,-0.206358,-0.190203,0.000000,2.000000,7.334760,2.302938,-0.631438,0.747264,-2.385707,0.000000,1.476854,-2.056777,0.641368,0,takeoff,,38.849247,6.967306,2.523202,0,,,
8.991811,10.263035,9.167034,-4.219569,6.131286,3.151314,-0.592878,48.618355,10.911143,0.150000,3.770928,-3.283306,0.000000,CTRV,-0.054811,38.642796,38.394954,4.369569,55.785556,3.944714,0.150000,3.389094,-3.676145,0.000000,-0.201492,-0.185758,0.000000,2.000000,7.370206,2.183069,-0.592878,0.708912,-2.397383,0.000000,1.431843,-2.106736,0.582126,0,takeoff,,38.642796,6.879471,2.566179,0,,,
9.041792,10.505804,9.278826,-4.240360,6.187385,3.066095,-0.570477,48.806175,10.746548,0.148791,3.762827,-3.292588,-0.018486,CTRV,-0.053421,38.578975,38.328483,4.389151,55.966065,3.772246,0.111818,3.390250,-3.675079,-0.018486,-0.196328,-0.181112,0.000000,2.000000,7.403734,2.062649,-0.570477,0.670566,-2.408390,0.000000,1.397688,-2.143373,0.549036,0,takeoff,,38.578975,6.827592,2.586162,0,,,
9.091962,10.849372,9.429549,-4.268118,6.263836,2.944815,-0.540877,48.994267,10.580920,0.146659,3.754907,-3.301617,-0.036859,CTRV,-0.052107,38.416780,38.162268,4.414777,56.146733,3.598673,0.072941,3.391084,-3.674310,-0.036859,-0.191457,-0.176699,0.000000,2.000000,7.435365,1.941718,-0.540877,0.632616,-2.418635,0.000000,1.349866,-2.182692,0.510368,0,takeoff,,38.416780,6.750308,2.620461,0,,,
9.141975,11.097372,9.533229,-4.287050,6.316823,2.857007,-0.520747,49.181409,10.415354,0.143627,3.747166,-3.310400,-0.055004,CTRV,-0.050759,38.351048,38.094252,4.430677,56.327101,3.425846,0.033619,3.392389,-3.673105,-0.055004,-0.186441,-0.172193,0.000000,2.000000,7.465097,1.820305,-0.520747,0.594647,-2.428249,0.000000,1.314878,-2.201974,0.492882,0,takeoff,,38.351048,6.697534,2.639818,0,,,
9.191783,11.498407,9.692550,-4.316078,6.399127,2.715404,-0.491241,49.368094,10.249438,0.139712,3.739600,-3.318944,-0.072810,CTRV,-0.049509,38.134989,37.873781,4.455791,56.506709,3.252403,-0.005908,3.393181,-3.672373,-0.072810,-0.181817,-0.167994,0.000000,2.000000,7.492966,1.698451,-0.491241,0.557370,-2.437076,0.000000,1.271685,-2.222846,0.440355,0,takeoff,,38.134989,6.607687,2.680255,0,,,
9.241881,11.751615,9.787916,-4.333547,6.449007,2.626152,-0.474024,49.554630,10.082916,0.134933,3.732207,-3.327256,-0.090168,CTRV,-0.048239,38.067339,37.804167,4.468480,56.686710,3.078924,-0.045403,3.394339,-3.671302,-0.090168,-0.177101,-0.163741,0.000000,2.000000,7.518956,1.576183,-0.474024,0.519804,-2.445364,0.000000,1.238267,-2.236873,0.422244,0,takeoff,,38.067339,6.555258,2.699013,0,,,
9.291919,12.109460,9.916079,-4.357058,6.516887,2.500237,-0.451060,49.740685,9.916103,0.129324,3.724984,-3.335340,-0.106969,CTRV,-0.047010,37.897714,37.631225,4.486382,56.866322,2.905280,-0.084614,3.395403,-3.670319,-0.106969,-0.172543,-0.159619,0.000000,2.000000,7.543101,1.453537,-0.451060,0.482902,-2.452918,0.000000,1.199037,-2.258420,0.392700,0,takeoff,,37.897714,6.478200,2.731541,0,,,
