time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,t_go,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
8.463728,0.058772,0.044681,-3.820233,-0.051568,-0.007122,-1.002537,46.466735,12.735313,0.102125,3.872959,-3.162308,0.179166,48.271483,48.111861,3.922358,77.450405,-12.563149,1.535456,8.000000,-0.051568,-0.007122,-1.002537,0.000000,0.000000,0.000000,-0.009040,-0.000384,1.111053,0,takeoff,,48.271483,5.172382,-3.039539,0,,,
8.513673,0.054527,0.044232,-3.873867,-0.051436,-0.007138,-0.935359,46.658697,12.577501,0.110394,3.862640,-3.174903,0.166608,48.424228,48.260041,3.984261,77.559820,-12.821724,1.443259,8.000000,-0.051436,-0.007138,-0.935359,0.000000,0.000000,0.000000,0.007891,0.002051,1.017759,0,takeoff,,48.424228,5.154519,-3.037743,0,,,
8.563726,0.052076,0.044014,-3.905421,-0.050853,-0.007107,-0.896712,46.852830,12.416875,0.118096,3.852542,-3.187150,0.153023,48.575580,48.408659,4.023517,77.673163,-13.080321,1.342277,8.000000,-0.050853,-0.007107,-0.896712,0.000000,0.000000,0.000000,0.016922,-0.000843,0.955467,0,takeoff,,48.575580,5.143064,-3.037724,0,,,
8.613600,0.048959,0.043710,-3.947264,-0.049670,-0.007108,-0.846344,47.043753,12.257900,0.124962,3.842659,-3.199058,0.138494,48.726586,48.556124,4.072226,77.785025,-13.334564,1.232911,8.000000,-0.049670,-0.007108,-0.846344,0.000000,0.000000,0.000000,0.024571,0.002021,0.873405,0,takeoff,,48.726586,5.129198,-3.036178,0,,,
8.663705,0.046969,0.043502,-3.975640,-0.048584,-0.007004,-0.812920,47.236664,12.096288,0.131145,3.832988,-3.210639,0.123111,48.877425,48.704589,4.106785,77.900571,-13.588821,1.116032,8.000000,-0.048584,-0.007004,-0.812920,0.000000,0.000000,0.000000,0.026052,0.007800,0.824079,0,takeoff,,48.877425,5.119183,-3.036199,0,,,
8.713701,0.044045,0.043066,-4.018690,-0.046283,-0.006841,-0.763298,47.427568,11.935394,0.136467,3.823526,-3.221901,0.106969,49.029492,48.853103,4.155157,78.015775,-13.839817,0.992219,8.000000,-0.046283,-0.006841,-0.763298,0.000000,0.000000,0.000000,0.037041,0.003385,0.752245,0,takeoff,,49.029492,5.105820,-3.033821,0,,,
8.763661,0.042377,0.042696,-4.044286,-0.044734,-0.006911,-0.734870,47.618427,11.773601,0.140959,3.814268,-3.232856,0.090168,49.179375,49.000966,4.185245,78.132573,-14.089246,0.862300,8.000000,-0.044734,-0.006911,-0.734870,0.000000,0.000000,0.000000,0.037832,-0.003103,0.703186,0,takeoff,,49.179375,5.096990,-3.033911,0,,,
8.813546,0.040251,0.042101,-4.078633,-0.042483,-0.007029,-0.697758,47.807585,11.612338,0.144557,3.805212,-3.243511,0.072810,49.329747,49.148638,4.223191,78.249279,-14.335749,0.727041,8.000000,-0.042483,-0.007029,-0.697758,0.000000,0.000000,0.000000,0.040478,-0.003682,0.644289,0,takeoff,,49.329747,5.086585,-3.032684,0,,,
8.863587,0.038825,0.041690,-4.102136,-0.040737,-0.006954,-0.672729,47.997866,11.449226,0.147297,3.796353,-3.253875,0.055004,49.479887,49.297075,4.249433,78.368689,-14.581777,0.587331,8.000000,-0.040737,-0.006954,-0.672729,0.000000,0.000000,0.000000,0.044116,0.002665,0.613526,0,takeoff,,49.479887,5.078913,-3.033075,0,,,
8.913694,0.036765,0.040967,-4.138153,-0.037890,-0.006773,-0.635396,48.187095,11.286139,0.149118,3.787688,-3.263957,0.036859,49.631532,49.446013,4.287271,78.488601,-14.825521,0.443990,8.000000,-0.037890,-0.006773,-0.635396,0.000000,0.000000,0.000000,0.045384,0.000612,0.568790,0,takeoff,,49.631532,5.069144,-3.031488,0,,,
8.963754,0.035628,0.040497,-4.159819,-0.036082,-0.006753,-0.613702,48.376578,11.121977,0.150024,3.779214,-3.273765,0.018486,49.781738,49.594825,4.309843,78.610293,-15.068144,0.297916,8.000000,-0.036082,-0.006753,-0.613702,0.000000,0.000000,0.000000,0.045103,0.003260,0.536976,0,takeoff,,49.781738,5.062561,-3.032365,0,,,
9.013691,0.034234,0.039771,-4.189143,-0.033447,-0.006824,-0.584957,48.563091,10.959558,0.150000,3.770928,-3.283306,0.000000,49.931151,49.742253,4.339143,78.730518,-15.306891,0.150000,8.000000,-0.033447,-0.006824,-0.584957,0.000000,0.000000,0.000000,0.047011,0.000017,0.497341,0,takeoff,,49.931151,5.054778,-3.031809,0,,,
9.063578,0.033365,0.039235,-4.209462,-0.031676,-0.006796,-0.565605,48.752429,10.793868,0.149055,3.762827,-3.292588,-0.018486,50.081992,49.891976,4.358517,78.855044,-15.546833,0.001163,8.000000,-0.031676,-0.006796,-0.565605,0.000000,0.000000,0.000000,0.043607,-0.000133,0.475477,0,takeoff,,50.081992,5.049160,-3.033261,0,,,
9.113632,0.032351,0.038409,-4.240761,-0.028521,-0.006752,-0.536502,48.938915,10.629874,0.147204,3.754907,-3.301617,-0.036859,50.232314,50.040295,4.387965,78.978172,-15.783060,-0.147668,8.000000,-0.028521,-0.006752,-0.536502,0.000000,0.000000,0.000000,0.051056,0.001861,0.445391,0,takeoff,,50.232314,5.041835,-3.032498,0,,,
9.163732,0.031974,0.037937,-4.259500,-0.026474,-0.006508,-0.519101,49.128638,10.462252,0.144404,3.747166,-3.310400,-0.055004,50.383957,50.191122,4.403904,79.105963,-16.020949,-0.295630,8.000000,-0.026474,-0.006508,-0.519101,0.000000,0.000000,0.000000,0.054895,0.006915,0.431200,0,takeoff,,50.383957,5.037008,-3.034222,0,,,
9.213725,0.031818,0.037492,-4.284532,-0.023478,-0.006064,-0.495893,49.314774,10.297031,0.140753,3.739600,-3.318944,-0.072810,50.533662,50.339526,4.425285,79.231574,-16.254524,-0.441730,8.000000,-0.023478,-0.006064,-0.495893,0.000000,0.000000,0.000000,0.056625,0.009650,0.403723,0,takeoff,,50.533662,5.031395,-3.034398,0,,,
9.263715,0.031862,0.037270,-4.301747,-0.021379,-0.005775,-0.480076,49.501786,10.130291,0.136213,3.732207,-3.327256,-0.090168,50.683705,50.489033,4.437959,79.359444,-16.487754,-0.585129,8.000000,-0.021379,-0.005775,-0.480076,0.000000,0.000000,0.000000,0.049354,0.004962,0.387793,0,takeoff,,50.683705,5.027292,-3.036404,0,,,
9.313706,0.031982,0.036939,-4.328292,-0.018148,-0.005189,-0.456006,49.687466,9.964014,0.130856,3.724984,-3.335340,-0.106969,50.834023,50.638068,4.459148,79.487342,-16.718704,-0.724896,8.000000,-0.018148,-0.005189,-0.456006,0.000000,0.000000,0.000000,0.046836,0.006459,0.368157,0,takeoff,,50.834023,5.022228,-3.036644,0,,,
9.363744,0.032129,0.036744,-4.344163,-0.016213,-0.004841,-0.441753,49.874302,9.795991,0.124648,3.717929,-3.343202,-0.123111,50.984855,50.788632,4.468811,79.617735,-16.949628,-0.860239,8.000000,-0.016213,-0.004841,-0.441753,0.000000,0.000000,0.000000,0.048396,0.006442,0.356083,0,takeoff,,50.984855,5.018964,-3.039369,0,,,
9.413655,0.032461,0.036563,-4.365425,-0.013706,-0.004227,-0.422748,50.059250,9.628973,0.117721,3.711039,-3.350849,-0.138494,51.135042,50.938139,4.483146,79.747561,-17.177821,-0.990228,8.000000,-0.013706,-0.004227,-0.422748,0.000000,0.000000,0.000000,0.043580,0.010881,0.330765,0,takeoff,,51.135042,5.015417,-3.041147,0,,,
9.463731,0.032698,0.036484,-4.380055,-0.012009,-0.003832,-0.409939,50.244596,9.460923,0.110043,3.704311,-3.358286,-0.153023,51.285628,51.088695,4.490098,79.879082,-17.405361,-1.114138,8.000000,-0.012009,-0.003832,-0.409939,0.000000,0.000000,0.000000,0.040440,0.014035,0.316449,0,takeoff,,51.285628,5.012923,-3.044580,0,,,
9.513593,0.033040,0.036334,-4.402761,-0.009520,-0.003307,-0.390742,50.429370,9.292732,0.101696,3.697743,-3.365516,-0.166608,51.436962,51.239350,4.504456,80.011312,-17.631398,-1.231169,8.000000,-0.009520,-0.003307,-0.390742,0.000000,0.000000,0.000000,0.037352,0.007987,0.290008,0,takeoff,,51.436962,5.009839,-3.046838,0,,,
9.563729,0.033129,0.036290,-4.416492,-0.008319,-0.002925,-0.379669,50.614585,9.123495,0.092685,3.691332,-3.372546,-0.179166,51.588697,51.391254,4.509177,80.145242,-17.856873,-1.340646,8.000000,-0.008319,-0.002925,-0.379669,0.000000,0.000000,0.000000,0.025598,0.009284,0.276820,0,takeoff,,51.588697,5.008190,-3.051393,0,,,
9.613576,0.033156,0.036250,-4.435283,-0.006898,-0.002411,-0.364648,50.797596,8.955647,0.083197,3.685077,-3.379380,-0.190620,51.739739,51.542060,4.518480,80.278211,-18.079392,-1.441764,8.000000,-0.006898,-0.002411,-0.364648,0.000000,0.000000,0.000000,0.025622,0.008387,0.262847,0,takeoff,,51.739739,5.006484,-3.055424,0,,,
9.663917,0.033136,0.036253,-4.448275,-0.005905,-0.002087,-0.354552,50.982374,8.785568,0.073091,3.678975,-3.386022,-0.200899,51.892370,51.695022,4.521365,80.414171,-18.302609,-1.534098,8.000000,-0.005905,-0.002087,-0.354552,0.000000,0.000000,0.000000,0.021539,0.006708,0.244677,0,takeoff,,51.892370,5.005293,-3.060747,0,,,
9.713585,0.033167,0.036178,-4.468264,-0.004420,-0.001602,-0.338941,51.165662,8.616263,0.062597,3.673023,-3.392477,-0.209938,52.044967,51.847371,4.530861,80.549847,-18.523553,-1.616911,8.000000,-0.004420,-0.001602,-0.338941,0.000000,0.000000,0.000000,0.023172,0.011231,0.239597,0,takeoff,,52.044967,5.003824,-3.065183,0,,,
9.763837,0.033334,0.036044,-4.480284,-0.003468,-0.001555,-0.329452,51.350063,8.445346,0.051636,3.667221,-3.398749,-0.217684,52.198289,52.001183,4.531919,80.687828,-18.744644,-1.689836,8.000000,-0.003468,-0.001555,-0.329452,0.000000,0.000000,0.000000,0.021401,-0.001042,0.236041,0,takeoff,,52.198289,5.002736,-3.071101,0,,,
9.813681,0.033682,0.035793,-4.496572,-0.002203,-0.001372,-0.316906,51.532364,8.275808,0.040463,3.661565,-3.404841,-0.224087,52.350709,52.153735,4.537036,80.824881,-18.962922,-1.752236,8.000000,-0.002203,-0.001372,-0.316906,0.000000,0.000000,0.000000,0.028126,0.007972,0.219293,0,takeoff,,52.350709,5.001541,-3.076476,0,,,
9.863720,0.033967,0.035568,-4.507844,-0.001477,-0.001258,-0.308248,51.715289,8.105141,0.028987,3.656053,-3.410758,-0.229109,52.503903,52.307524,4.536831,80.963717,-19.180927,-1.803887,8.000000,-0.001477,-0.001258,-0.308248,0.000000,0.000000,0.000000,0.018116,0.004398,0.213183,0,takeoff,,52.503903,5.000848,-3.083043,0,,,
9.913595,0.034486,0.035121,-4.525504,-0.000508,-0.001246,-0.295401,51.897188,7.934894,0.017381,3.650685,-3.416504,-0.232719,52.657232,52.460902,4.542884,81.102669,-19.397137,-1.844368,8.000000,-0.000508,-0.001246,-0.295401,0.000000,0.000000,0.000000,0.014139,-0.000892,0.197720,0,takeoff,,52.657232,4.999912,-3.089143,0,,,
9.963770,0.034886,0.034794,-4.536172,0.000190,-0.001468,-0.287421,52.079594,7.763652,0.005618,3.645458,-3.422081,-0.234893,52.811123,52.615463,4.541791,81.243255,-19.612996,-1.873526,8.000000,0.000190,-0.001468,-0.287421,0.000000,0.000000,0.000000,0.015997,-0.003952,0.198147,0,takeoff,,52.811123,4.999132,-3.096280,0,,,
10.013502,0.035503,0.034271,-4.550693,0.001081,-0.001562,-0.276823,52.260927,7.592910,-0.006125,3.640369,-3.427493,-0.235619,52.964903,52.769573,4.544568,81.383882,-19.827037,-1.891081,8.000000,0.001081,-0.001562,-0.276823,0.000000,0.000000,0.000000,0.016752,0.003463,0.188088,0,takeoff,,52.964903,4.998312,-3.103097,0,,,
10.063901,0.036033,0.033755,-4.560728,0.001581,-0.001714,-0.269524,52.444201,7.419842,-0.017973,3.635419,-3.432744,-0.234893,53.120684,52.926084,4.542755,81.527550,-20.042111,-1.897118,8.000000,0.001581,-0.001714,-0.269524,0.000000,0.000000,0.000000,0.011227,-0.001703,0.177629,0,takeoff,,53.120684,4.997794,-3.110995,0,,,
10.113488,0.036846,0.032808,-4.576252,0.002260,-0.002309,-0.258330,52.624778,7.248838,-0.029551,3.630603,-3.437836,-0.232719,53.275081,53.080709,4.546701,81.669606,-20.253853,-1.891300,8.000000,0.002260,-0.002309,-0.258330,0.000000,0.000000,0.000000,0.009621,-0.011349,0.174498,0,takeoff,,53.275081,4.996838,-3.118394,0,,,
10.163712,0.037427,0.032154,-4.585555,0.002608,-0.002490,-0.251336,52.806867,7.075935,-0.041059,3.625922,-3.442773,-0.229109,53.431088,53.237474,4.544496,81.814246,-20.466250,-1.873933,8.000000,0.002608,-0.002490,-0.251336,0.000000,0.000000,0.000000,0.006879,-0.004670,0.174545,0,takeoff,,53.431088,4.996444,-3.126807,0,,,
10.213584,0.038145,0.031248,-4.598189,0.002883,-0.002759,-0.242131,52.987475,6.903981,-0.052234,3.621374,-3.447557,-0.224087,53.586675,53.393502,4.545955,81.958467,-20.676477,-1.844933,8.000000,0.002883,-0.002759,-0.242131,0.000000,0.000000,0.000000,-0.000236,0.007582,0.161939,0,takeoff,,53.586675,4.996043,-3.135174,0,,,
10.263605,0.038596,0.030710,-4.606833,0.002877,-0.002724,-0.235713,53.168448,6.731241,-0.063124,3.616956,-3.452192,-0.217684,53.743126,53.550708,4.543709,82.104099,-20.886292,-1.804596,8.000000,0.002877,-0.002724,-0.235713,0.000000,0.000000,0.000000,-0.005180,0.002541,0.157056,0,takeoff,,53.743126,4.996071,-3.144293,0,,,
10.313557,0.039200,0.030060,-4.619953,0.002809,-0.002531,-0.226050,53.348663,6.558795,-0.073592,3.612668,-3.456679,-0.209938,53.899839,53.707757,4.546361,82.250010,-21.094634,-1.753100,8.000000,0.002809,-0.002531,-0.226050,0.000000,0.000000,0.000000,-0.003679,0.004169,0.147232,0,takeoff,,53.899839,4.996247,-3.153288,0,,,
10.363696,0.039583,0.029730,-4.627856,0.002764,-0.002354,-0.220315,53.529432,6.385403,-0.083652,3.608508,-3.461021,-0.200899,54.057454,53.866116,4.544205,82.397500,-21.302765,-1.690840,8.000000,0.002764,-0.002354,-0.220315,0.000000,0.000000,0.000000,-0.004134,0.006186,0.141593,0,takeoff,,54.057454,4.996414,-3.162872,0,,,
10.413681,0.040133,0.029357,-4.638584,0.002657,-0.001812,-0.212532,53.709846,6.211948,-0.093185,3.604475,-3.465221,-0.190620,54.215525,54.024647,4.545399,82.545648,-21.509822,-1.618146,8.000000,0.002657,-0.001812,-0.212532,0.000000,0.000000,0.000000,-0.000936,0.012646,0.132722,0,takeoff,,54.215525,4.996877,-3.172437,0,,,
10.463583,0.040552,0.029169,-4.645972,0.002616,-0.001476,-0.207414,53.889489,6.038844,-0.102114,3.600567,-3.469281,-0.179166,54.373439,54.183247,4.543858,82.694029,-21.715408,-1.535445,8.000000,0.002616,-0.001476,-0.207414,0.000000,0.000000,0.000000,0.000825,0.002728,0.122877,0,takeoff,,54.373439,4.997172,-3.182323,0,,,
10.513615,0.041325,0.028985,-4.657344,0.002530,-0.000570,-0.199450,54.068953,5.865536,-0.110416,3.596784,-3.473204,-0.166608,54.531867,54.341972,4.546928,82.843223,-21.920098,-1.443281,8.000000,0.002530,-0.000570,-0.199450,0.000000,0.000000,0.000000,0.000392,0.016221,0.122828,0,takeoff,,54.531867,4.997892,-3.192081,0,,,
10.563682,0.041941,0.028938,-4.664177,0.002659,0.000108,-0.194869,54.249345,5.690965,-0.118088,3.593123,-3.476991,-0.153023,54.691572,54.502304,4.546089,82.994327,-22.124965,-1.342269,8.000000,0.002659,0.000108,-0.194869,0.000000,0.000000,0.000000,0.002227,0.015751,0.112518,0,takeoff,,54.691572,4.998340,-3.202185,0,,,
10.613754,0.043007,0.028924,-4.673422,0.002755,0.000813,-0.188589,54.429357,5.516406,-0.125018,3.589584,-3.480645,-0.138494,54.851395,54.662487,4.548404,83.146025,-22.328754,-1.232967,8.000000,0.002755,0.000813,-0.188589,0.000000,0.000000,0.000000,-0.000520,0.015207,0.108585,0,takeoff,,54.851395,4.998840,-3.212278,0,,,
10.663690,0.043885,0.029038,-4.679725,0.003014,0.001413,-0.184258,54.608186,5.342652,-0.131138,3.586165,-3.484167,-0.123111,55.010791,54.822418,4.548587,83.297505,-22.530686,-1.116025,8.000000,0.003014,0.001413,-0.184258,0.000000,0.000000,0.000000,0.007819,0.014128,0.105659,0,takeoff,,55.010791,4.999197,-3.222444,0,,,
10.713808,0.045418,0.029422,-4.689527,0.003142,0.002532,-0.177827,54.787845,5.167762,-0.136484,3.582866,-3.487560,-0.106969,55.171243,54.983051,4.553043,83.450770,-22.732718,-0.992236,8.000000,0.003142,0.002532,-0.177827,0.000000,0.000000,0.000000,0.001322,0.017130,0.100314,0,takeoff,,55.171243,5.000018,-3.232700,0,,,
10.763679,0.046412,0.029777,-4.695412,0.003211,0.003293,-0.173916,54.966239,4.993786,-0.140955,3.579685,-3.490825,-0.090168,55.331473,55.143710,4.554457,83.603716,-22.932813,-0.862296,8.000000,0.003211,0.003293,-0.173916,0.000000,0.000000,0.000000,-0.001295,0.015535,0.097203,0,takeoff,,55.331473,5.000704,-3.243288,0,,,
10.813716,0.047800,0.030352,-4.703420,0.003273,0.004414,-0.168742,55.144638,4.819500,-0.144566,3.576621,-3.493964,-0.072810,55.492168,55.304589,4.558854,83.757606,-23.132209,-0.727049,8.000000,0.003273,0.004414,-0.168742,0.000000,0.000000,0.000000,-0.002254,0.019656,0.094181,0,takeoff,,55.492168,5.001666,-3.253851,0,,,
10.863800,0.048728,0.030765,-4.708957,0.003220,0.005024,-0.165067,55.320934,4.646980,-0.147260,3.573674,-3.496978,-0.055004,55.651912,55.464640,4.561697,83.910324,-23.328845,-0.587294,8.000000,0.073867,-0.020915,-0.268742,1.411869,-0.506584,-2.000000,-0.000923,0.011654,0.088728,0,follow,,55.651912,5.002427,-3.264631,0,,,
10.913625,0.049904,0.031399,-4.717637,0.002484,0.005979,-0.159438,55.498726,4.472718,-0.149087,3.570842,-3.499870,-0.036859,55.813697,55.626407,4.568550,84.065461,-23.526241,-0.443959,8.000000,0.144404,-0.046399,-0.282363,1.410757,-0.509672,-0.272430,-0.012947,0.012124,0.094699,0,follow,,55.813697,5.003917,-3.276090,0,,,
10.963803,0.050389,0.031715,-4.722911,0.001836,0.006373,-0.156464,55.680314,4.294459,-0.150022,3.568125,-3.502640,-0.018486,55.980094,55.793007,4.572889,84.225310,-23.726661,-0.297914,8.000000,0.214885,-0.072039,-0.277089,1.409619,-0.512809,0.105486,-0.017301,0.007904,0.058965,0,follow,,55.980094,5.005060,-3.288049,0,,,
11.013795,0.050765,0.031963,-4.730563,0.001175,0.006202,-0.158109,55.856265,4.121474,-0.150000,3.565521,-3.505290,0.000000,56.142315,55.955142,4.580563,84.380432,-23.920850,-0.150000,8.000000,0.285311,-0.097833,-0.269437,1.408503,-0.515867,0.153046,-0.003555,-0.003548,-0.036174,0,follow,,56.142315,5.006010,-3.300078,0,,,
11.063814,0.050891,0.031995,-4.736160,0.001991,0.005514,-0.159153,56.037401,3.943140,-0.149050,3.563030,-3.507822,0.018486,56.310105,56.122958,4.587110,84.541641,-24.119438,-0.001158,8.000000,0.355678,-0.123782,-0.263840,1.407355,-0.518992,0.111933,0.030948,-0.025383,-0.022303,0,follow,,56.310105,5.005605,-3.311019,0,,,
11.113791,0.051005,0.031690,-4.745256,0.006721,0.002456,-0.159262,56.214533,3.768509,-0.147189,3.560651,-3.510237,0.036859,56.475198,56.287705,4.598067,84.699743,-24.313387,0.147683,8.000000,0.425989,-0.149885,-0.254744,1.406221,-0.522056,0.181932,0.096811,-0.057323,0.004701,0,follow,,56.475198,5.000790,-3.317859,0,,,
11.163805,0.051202,0.031247,-4.751016,0.012733,-0.000658,-0.158759,56.392608,3.592723,-0.144415,3.558384,-3.512535,0.055004,56.641494,56.453858,4.606601,84.859677,-24.507561,0.295619,8.000000,0.496243,-0.176141,-0.248984,1.405076,-0.525129,0.115194,0.164194,-0.081254,0.015446,0,follow,,56.641494,4.995059,-3.323433,0,,,
11.213644,0.051869,0.030158,-4.759033,0.025650,-0.007241,-0.156731,56.569848,3.417545,-0.140763,3.556227,-3.514719,0.072810,56.807435,56.619398,4.618270,85.019663,-24.700208,0.441720,8.000000,0.566440,-0.202550,-0.240967,1.403933,-0.528179,0.160341,0.264872,-0.130290,0.043089,0,follow,,56.807435,4.981974,-3.322100,0,,,
11.263700,0.052785,0.029028,-4.764735,0.038198,-0.012946,-0.155008,56.747697,3.241561,-0.136231,3.554180,-3.516789,0.090168,56.974174,56.785856,4.628504,85.181137,-24.892751,0.585110,8.000000,0.636579,-0.229112,-0.235265,1.402780,-0.531233,0.114040,0.336645,-0.146522,0.047352,0,follow,,56.974174,4.969824,-3.321099,0,,,
11.313581,0.055434,0.026672,-4.773794,0.064987,-0.024309,-0.151541,56.925281,3.065647,-0.130863,3.552242,-3.518746,0.106969,57.139931,56.950987,4.642931,85.343219,-25.084322,0.724889,8.000000,0.706660,-0.255825,-0.226206,1.401629,-0.534262,0.181179,0.453823,-0.189247,0.053508,0,follow,,57.139931,4.943569,-3.305927,0,,,
11.363755,0.058057,0.024797,-4.779431,0.085937,-0.032943,-0.149323,57.103305,2.889114,-0.124669,3.550413,-3.520592,0.123111,57.306470,57.117114,4.654762,85.506612,-25.275619,0.860217,8.000000,0.776684,-0.282690,-0.220569,1.400468,-0.537299,0.112743,0.538286,-0.219712,0.053353,0,follow,,57.306470,4.923465,-3.296492,0,,,
11.413661,0.063166,0.021568,-4.787232,0.120238,-0.046463,-0.145182,57.279748,2.713977,-0.117761,3.548693,-3.522326,0.138494,57.469907,57.279894,4.669471,85.669288,-25.464632,0.990188,8.000000,0.846650,-0.309704,-0.212768,1.399318,-0.540286,0.156012,0.650602,-0.257841,0.080882,0,follow,,57.469907,4.890440,-3.273550,0,,,
11.463709,0.068111,0.018734,-4.792715,0.148090,-0.057387,-0.142296,57.457371,2.537508,-0.110081,3.547079,-3.523951,0.153023,57.635045,57.444507,4.682634,85.834005,-25.654097,1.114099,8.000000,0.916557,-0.336869,-0.207285,1.398153,-0.543293,0.109663,0.716035,-0.284047,0.075340,0,follow,,57.635045,4.863887,-3.256991,0,,,
11.513864,0.078743,0.012958,-4.801402,0.198526,-0.077052,-0.137039,57.633493,2.362380,-0.101787,3.545573,-3.525466,0.166608,57.794078,57.602682,4.699614,85.998079,-25.841348,1.231078,8.000000,0.986408,-0.364180,-0.198598,1.397012,-0.546220,0.173731,0.819022,-0.323947,0.082651,0,follow,,57.794078,4.815234,-3.217695,0,,,
11.563796,0.087307,0.008463,-4.806715,0.233253,-0.090709,-0.133850,57.812373,2.184371,-0.092731,3.544174,-3.526873,0.179166,57.958083,57.766061,4.713983,86.165763,-26.030613,1.340600,8.000000,1.056200,-0.391640,-0.193285,1.395841,-0.549207,0.106258,0.881106,-0.347643,0.079362,0,follow,,57.958083,4.781987,-3.194066,0,,,
11.613779,0.102174,0.000906,-4.813825,0.285861,-0.111444,-0.128632,57.989409,2.008066,-0.083188,3.542880,-3.528172,0.190620,58.114883,57.922022,4.730636,86.332453,-26.217311,1.441773,8.000000,1.125935,-0.419246,-0.186175,1.394697,-0.552105,0.142202,0.967285,-0.383842,0.093304,0,follow,,58.114883,4.731187,-3.152243,0,,,
11.663784,0.115001,-0.005353,-4.818692,0.326097,-0.127248,-0.124825,58.166453,1.831635,-0.073129,3.541693,-3.529364,0.200899,58.274059,58.080509,4.745563,86.499997,-26.403277,1.534060,8.000000,1.195612,-0.446997,-0.181308,1.393539,-0.555022,0.097342,1.023771,-0.403676,0.093988,0,follow,,58.274059,4.692605,-3.122592,0,,,
11.713749,0.139637,-0.016879,-4.826057,0.394678,-0.154362,-0.118842,58.343646,1.654947,-0.062607,3.540611,-3.530449,0.209938,58.422531,58.228015,4.763450,86.668534,-26.588649,1.616901,8.000000,1.265232,-0.474888,-0.173943,1.392416,-0.557832,0.147305,1.098944,-0.435006,0.088333,0,follow,,58.422531,4.626333,-3.064362,0,,,
11.763817,0.157811,-0.025118,-4.830357,0.439857,-0.172223,-0.115272,58.520455,1.478545,-0.051719,3.539634,-3.531429,0.217684,58.577253,58.382011,4.778638,86.837528,-26.772886,1.689753,8.000000,1.334796,-0.502923,-0.169643,1.391266,-0.560696,0.085993,1.138354,-0.452494,0.090866,0,follow,,58.577253,4.582984,-3.029352,0,,,
11.813878,0.186993,-0.038097,-4.836164,0.505978,-0.198401,-0.110063,58.697325,1.301995,-0.040506,3.538762,-3.532303,0.224087,58.721828,58.525676,4.795658,87.007422,-26.956427,1.752193,8.000000,1.404303,-0.531096,-0.163836,1.390149,-0.563458,0.116138,1.198865,-0.478714,0.090503,0,follow,,58.721828,4.519330,-2.973068,0,,,
11.864027,0.210517,-0.048439,-4.840129,0.554943,-0.218093,-0.106672,58.874748,1.124816,-0.029005,3.537995,-3.533071,0.229109,58.872876,58.675962,4.811124,87.178706,-27.139755,1.803869,8.000000,1.473753,-0.559410,-0.159871,1.389002,-0.566280,0.079317,1.229871,-0.501093,0.084572,0,follow,,58.872876,4.472184,-2.933857,0,,,
11.913579,0.252981,-0.066993,-4.846230,0.635645,-0.251055,-0.101549,59.051194,0.948547,-0.017386,3.537332,-3.533735,0.232719,59.004906,58.806983,4.828843,87.349846,-27.321336,1.844362,8.000000,1.543150,-0.587855,-0.153770,1.387928,-0.568909,0.122004,1.277357,-0.525762,0.073125,0,follow,,59.004906,4.394031,-2.862379,0,,,
11.963901,0.282442,-0.079798,-4.849923,0.687442,-0.272569,-0.098491,59.228823,0.771041,-0.005581,3.536773,-3.534295,0.234893,59.151225,58.952521,4.844342,87.523003,-27.503318,1.873564,8.000000,1.612489,-0.616439,-0.150077,1.386791,-0.571674,0.073872,1.301765,-0.548008,0.077588,0,follow,,59.151225,4.343810,-2.819850,0,,,
12.013799,0.327618,-0.099515,-4.855107,0.761253,-0.303442,-0.094280,59.405127,0.594812,0.006173,3.536317,-3.534750,0.235619,59.281247,59.081589,4.861281,87.695667,-27.683189,1.891129,8.000000,1.681775,-0.645152,-0.144893,1.385719,-0.574267,0.103683,1.329277,-0.555897,0.075036,0,follow,,59.281247,4.272138,-2.754733,0,,,
12.063784,0.362574,-0.114878,-4.858889,0.814928,-0.326576,-0.091837,59.581711,0.418270,0.017909,3.535966,-3.535102,0.234893,59.421996,59.221537,4.876798,87.869441,-27.862542,1.897054,8.000000,1.751005,-0.674000,-0.141111,1.384602,-0.576955,0.075636,1.349378,-0.580499,0.066261,0,follow,,59.421996,4.219649,-2.709777,0,,,
12.113716,0.423125,-0.141667,-4.864920,0.901698,-0.364275,-0.087624,59.757680,0.242318,0.029495,3.535719,-3.535349,0.232719,59.537318,59.335798,4.894415,88.043430,-28.040475,1.891243,8.000000,1.820185,-0.702969,-0.135080,1.383589,-0.579381,0.120621,1.363883,-0.593005,0.062815,0,follow,,59.537318,4.134779,-2.630933,0,,,
12.163915,0.463743,-0.159787,-4.868592,0.956399,-0.388278,-0.085160,59.935427,0.064574,0.041016,3.535575,-3.535493,0.229109,59.674415,59.472107,4.909608,88.220026,-28.219370,1.873890,8.000000,1.889309,-0.732070,-0.131408,1.382479,-0.582024,0.073442,1.371048,-0.600458,0.065083,0,follow,,59.674415,4.081160,-2.584437,0,,,
