time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,trajectory_planner,minco_target_curve_weight,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
11.292279,26.409880,-5.213093,-4.950635,4.649376,2.531769,-0.018090,86.345117,-10.915280,0.070502,1.310632,3.779186,-0.200899,0,,,,,,0,,,,,,,,,86.278797,-11.104647,0.128283,0.208799,0.550195,86.201732,-11.075685,0.265288,0.290225,1.049257,85.501920,-10.637956,0.331197,0.925123,2.000087,,,,,,,,,,,,,,,,CTRV,0.174769,60.414894,60.205877,5.021137,87.605754,-3.056411,-0.331295,-0.062856,3.999506,-0.200899,-0.698990,-0.010985,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.102865,-0.094830,3.757911,3.021274,-0.049365,-0.937666,0.642586,0.035019,-1.108507,1.270533,0.020672,0,follow,,60.414894,3.568849,3.445166,0,,,
11.342122,26.595856,-5.108387,-4.951817,4.604797,2.581481,-0.017549,86.407851,-10.728217,0.060013,1.280066,3.789648,-0.209938,0,,,,,,0,,,,,,,,,86.407661,-10.727384,0.103431,0.043426,0.500153,86.335762,-10.702459,0.244766,0.199985,1.000232,,,,,,,,,,,,,,,,,,,,,CTRV,0.170026,60.284125,60.075430,5.011830,87.642623,-2.863041,-0.359863,-0.057215,3.999591,-0.209938,-0.680033,-0.009728,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.101579,-0.093668,3.712059,3.053974,-0.048183,-0.917052,0.654003,0.023632,-1.116137,1.234363,0.013397,0,follow,,60.284125,3.542671,3.427316,0,,,
11.391909,26.853096,-4.958950,-4.953650,4.541987,2.648512,-0.016457,86.470590,-10.536088,0.048904,1.249947,3.799689,-0.217684,0,,,,,,0,,,,,,,,,,,,,,,,,,,85.542809,-10.447135,0.360031,0.982593,2.049783,,,,,,,,,,,,,,,,CTRV,0.168670,60.086401,59.877793,5.002554,87.653661,-2.662352,-0.386464,-0.078117,3.999237,-0.217684,-0.674551,-0.013176,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.099797,-0.093265,3.666639,3.083899,-0.046350,-0.908400,0.598511,0.036659,-1.117408,1.176283,0.015896,0,follow,,60.086401,3.493312,3.389954,0,,,
11.442210,27.034500,-4.850163,-4.955006,4.496780,2.694262,-0.015710,86.531290,-10.345180,0.037586,1.220262,3.809325,-0.224087,0,,,,,,0,,,,,,,,,86.531570,-10.345132,0.075971,0.038386,0.500064,86.398120,-10.511547,0.232277,0.288647,1.050066,85.624357,-10.274008,0.386275,0.974257,2.050251,,,,,,,,,,,,,,,,CTRV,0.165483,59.958229,59.750006,4.992591,87.678214,-2.464666,-0.410589,-0.083827,3.999122,-0.224087,-0.661786,-0.013872,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.098532,-0.092078,3.622153,3.113884,-0.044994,-0.889713,0.599702,0.027122,-1.131415,1.131281,0.017335,0,follow,,59.958229,3.467327,3.370846,0,,,
11.492136,27.320478,-4.672880,-4.957217,4.424017,2.764531,-0.014373,86.590547,-10.153749,0.026031,1.190999,3.818576,-0.229109,0,,,,,,0,,,,,,,,,,,,,,86.523936,-10.135570,0.202979,0.189942,1.000071,85.678533,-10.083604,0.410701,0.992301,2.048744,,,,,,,,,,,,,,,,CTRV,0.162520,59.731179,59.522945,4.983248,87.700525,-2.266641,-0.432187,-0.090811,3.998969,-0.229109,-0.649911,-0.014759,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096532,-0.092194,3.577979,3.140462,-0.042783,-0.883488,0.531563,0.044231,-1.139581,1.080056,0.022165,0,follow,,59.731179,3.407276,3.322694,0,,,
11.541900,27.496635,-4.560063,-4.958574,4.378504,2.806739,-0.013485,86.648077,-9.962837,0.014373,1.162144,3.827456,-0.232719,0,,,,,,0,,,,,,,,,86.590527,-10.154057,0.061514,0.205181,0.549751,,,,,,85.747705,-9.903170,0.432214,0.994394,2.049041,,,,,,,,,,,,,,,,CTRV,0.159576,59.605480,59.397668,4.972948,87.721902,-2.069454,-0.451064,-0.097449,3.998813,-0.232719,-0.638114,-0.015551,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.095297,-0.091074,3.534877,3.167962,-0.041426,-0.862036,0.550000,0.027142,-1.135687,1.047303,0.024167,0,follow,,59.605480,3.381553,3.302671,0,,,
11.591957,27.740265,-4.399616,-4.960382,4.315219,2.863401,-0.012059,86.704343,-9.771004,0.002597,1.133686,3.835982,-0.234893,0,,,,,,0,,,,,,,,,86.647972,-9.964945,0.046757,0.206739,0.549780,86.584095,-9.942932,0.186454,0.278967,1.049237,85.824911,-9.724658,0.451041,0.988256,2.049308,,,,,,,,,,,,,,,,CTRV,0.156823,59.415869,59.208228,4.962978,87.741417,-1.871540,-0.467189,-0.105128,3.998618,-0.234893,-0.627073,-0.016486,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.093636,-0.090831,3.492207,3.192844,-0.039618,-0.853389,0.497627,0.036144,-1.126736,0.997767,0.020103,0,follow,,59.415869,3.334325,3.263879,0,,,
11.641904,27.912289,-4.283201,-4.961583,4.270379,2.902457,-0.011039,86.759223,-9.578727,-0.009198,1.105612,3.844167,-0.235619,0,,,,,,0,,,,,,,,,86.704816,-9.771117,0.031564,0.204048,0.549888,86.642257,-9.753082,0.168743,0.275215,1.049685,85.880509,-9.538299,0.467216,1.000371,2.049898,,,,,,,,,,,,,,,,CTRV,0.154137,59.291908,59.084721,4.952385,87.759891,-1.673448,-0.480437,-0.112882,3.998407,-0.235619,-0.616302,-0.017399,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.092550,-0.089734,3.450485,3.218077,-0.038417,-0.834445,0.504654,0.024033,-1.116574,0.969157,0.026744,0,follow,,59.291908,3.309532,3.243880,0,,,
11.692001,28.183958,-4.093948,-4.963569,4.199236,2.962720,-0.009210,86.812940,-9.385264,-0.020984,1.077911,3.852027,-0.234893,0,,,,,,0,,,,,,,,,86.760049,-9.578515,0.016231,0.203785,0.549915,86.699281,-9.561760,0.150000,0.270748,1.049917,86.018450,-9.172473,0.490754,0.968695,2.000069,,,,,,,,,,,,,,,,CTRV,0.151732,59.074400,58.867271,4.942585,87.775818,-1.474309,-0.490770,-0.122434,3.998126,-0.234893,-0.606643,-0.018577,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.090973,-0.089993,3.409048,3.240006,-0.036431,-0.828737,0.438584,0.039721,-1.109799,0.925899,0.030127,0,follow,,59.074400,3.253378,3.196328,0,,,
11.742270,28.351559,-3.973915,-4.964781,4.155500,2.998692,-0.008276,86.865094,-9.192146,-0.032597,1.050570,3.859573,-0.232719,0,,,,,,0,,,,,,,,,86.865912,-9.193755,-0.014569,0.018118,0.500330,86.809954,-9.177509,0.109853,0.153450,1.000185,,,,,,,,,,,,,,,,,,,,,CTRV,0.149258,58.952440,58.745756,4.932184,87.791555,-1.275845,-0.498035,-0.130999,3.997854,-0.232719,-0.596711,-0.019553,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.090090,-0.088924,3.368686,3.263167,-0.035219,-0.807253,0.463226,0.024242,-1.092911,0.893186,0.023010,0,follow,,58.952440,3.229873,3.176793,0,,,
11.792592,28.583448,-3.803772,-4.966339,4.094724,3.047333,-0.006919,86.916145,-8.997736,-0.044065,1.023578,3.866819,-0.229109,0,,,,,,0,,,,,,,,,86.917091,-8.999477,-0.029947,0.014256,0.500313,,,,,,86.096064,-8.991545,0.497976,0.983045,2.049080,,,,,,,,,,,,,,,,CTRV,0.146845,58.769971,58.563476,4.922274,87.806493,-1.076336,-0.502283,-0.139639,3.997562,-0.229109,-0.587021,-0.020505,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.088984,-0.088781,3.328722,3.283842,-0.033661,-0.799276,0.413491,0.031157,-1.075804,0.855446,0.028811,0,follow,,58.769971,3.186356,3.139329,0,,,
11.841950,28.747284,-3.680699,-4.967367,4.051923,3.080690,-0.006110,86.965151,-8.805773,-0.055097,0.996924,3.873776,-0.224087,0,,,,,,0,,,,,,,,,,,,,,86.863362,-8.983383,0.088677,0.250154,1.049045,86.155462,-8.803253,0.502306,0.983006,2.049182,,,,,,,,,,,,,,,,CTRV,0.144463,58.649099,58.443019,4.912270,87.819906,-0.879525,-0.503272,-0.148124,3.997256,-0.224087,-0.577455,-0.021398,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.088274,-0.087795,3.289688,3.305124,-0.032633,-0.780682,0.425642,0.020561,-1.069218,0.823274,0.024123,0,follow,,58.649099,3.163782,3.120097,0,,,
11.892030,29.006277,-3.481360,-4.969058,3.984555,3.131347,-0.004930,87.013476,-8.611004,-0.065934,0.970597,3.880456,-0.217684,0,,,,,,0,,,,,,,,,87.014758,-8.612157,-0.059938,0.006239,0.500122,86.915069,-8.793765,0.067026,0.246503,1.050061,86.286081,-8.434465,0.501287,0.939153,2.000051,,,,,,,,,,,,,,,,CTRV,0.142395,58.439619,58.233568,4.903124,87.830868,-0.680022,-0.501302,-0.158737,3.996849,-0.217684,-0.569132,-0.022603,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.087119,-0.088188,3.250890,3.323193,-0.030942,-0.775954,0.361398,0.033808,-1.047184,0.777741,0.019664,0,follow,,58.439619,3.112936,3.075260,0,,,
11.941886,29.166103,-3.355405,-4.970180,3.943144,3.161158,-0.004334,87.060114,-8.417537,-0.076274,0.944586,3.886870,-0.209938,0,,,,,,0,,,,,,,,,,,,,,86.964820,-8.598482,0.044877,0.237696,1.049638,,,,,,,,,,,,,,,,,,,,,CTRV,0.139767,58.320596,58.114900,4.893906,87.845326,-0.482313,-0.496151,-0.164494,3.996616,-0.209938,-0.558594,-0.022991,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.086324,-0.087204,3.213144,3.342765,-0.029820,-0.754911,0.391433,0.022449,-1.030942,0.739912,0.018380,0,follow,,58.320596,3.091970,3.056868,0,,,
11.992311,29.387089,-3.177359,-4.971719,3.885877,3.200994,-0.003480,87.105949,-8.221729,-0.086254,0.918882,3.893027,-0.200899,0,,,,,,0,,,,,,,,,87.107860,-8.222379,-0.088524,0.003038,0.500175,87.061240,-8.211072,-0.000042,0.097698,1.000162,86.353242,-8.247887,0.496254,0.952138,2.049523,,,,,,,,,,,,,,,,CTRV,0.138387,58.144477,57.938868,4.885465,87.849708,-0.282000,-0.488051,-0.179876,3.995954,-0.200899,-0.552989,-0.024893,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.085202,-0.087156,3.175746,3.359962,-0.028281,-0.747957,0.343941,0.030775,-1.014635,0.695765,0.015291,0,follow,,58.144477,3.053023,3.021903,0,,,
12.041989,29.543024,-3.049015,-4.972804,3.845304,3.228136,-0.002932,87.149771,-8.028917,-0.095535,0.893472,3.898937,-0.190620,0,,,,,,0,,,,,,,,,87.152227,-8.027970,-0.101986,0.006967,0.500088,,,,,,86.423794,-8.064467,0.488005,0.932108,2.049095,,,,,,,,,,,,,,,,CTRV,0.136029,58.026929,57.821594,4.877268,87.860541,-0.085302,-0.476776,-0.187092,3.995622,-0.190620,-0.543521,-0.025450,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.084399,-0.086219,3.139244,3.377986,-0.027196,-0.730059,0.360471,0.021696,-1.008928,0.670865,0.011432,0,follow,,58.026929,3.032905,3.003802,0,,,
12.092145,29.789259,-2.841914,-4.974477,3.781450,3.268906,-0.002167,87.193043,-7.832717,-0.104383,0.868348,3.904609,-0.179166,0,,,,,,0,,,,,,,,,87.195448,-7.832766,-0.114850,0.010739,0.500188,87.152367,-7.822600,-0.044947,0.072729,1.000129,86.489612,-7.877346,0.476877,0.913602,2.048444,,,,,,,,,,,,,,,,CTRV,0.134321,57.825776,57.620331,4.870094,87.866279,0.114784,-0.462716,-0.199166,3.995039,-0.179166,-0.536616,-0.026752,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.083015,-0.086706,3.102918,3.392883,-0.025523,-0.726509,0.297940,0.033474,-0.994563,0.626892,0.009519,0,follow,,57.825776,2.986906,2.961616,0,,,
12.142007,29.941141,-2.711357,-4.975521,3.742129,3.293067,-0.001770,87.235150,-7.635838,-0.112599,0.843500,3.910052,-0.166608,0,,,,,,0,,,,,,,,,87.237453,-7.637254,-0.127007,0.014660,0.500103,,,,,,86.614667,-7.504448,0.445716,0.844972,2.000120,,,,,,,,,,,,,,,,CTRV,0.132861,57.710501,57.505251,4.862921,87.869478,0.315384,-0.445815,-0.212908,3.994330,-0.166608,-0.530691,-0.028287,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.082143,-0.085725,3.067607,3.409498,-0.024479,-0.706213,0.332310,0.020866,-0.982424,0.599901,0.011225,0,follow,,57.710501,2.968146,2.944247,0,,,
12.192182,30.151176,-2.527152,-4.977046,3.687803,3.325418,-0.001148,87.275751,-7.439996,-0.120062,0.818917,3.915274,-0.153023,0,,,,,,0,,,,,,,,,87.278355,-7.440664,-0.138431,0.018565,0.500181,87.196219,-7.627389,-0.067074,0.210354,1.050096,86.661649,-7.311245,0.426110,0.831867,2.000046,,,,,,,,,,,,,,,,CTRV,0.131015,57.540798,57.335444,4.856984,87.874845,0.514608,-0.426107,-0.223255,3.993765,-0.153023,-0.523243,-0.029250,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.080954,-0.085772,3.032586,3.423833,-0.022954,-0.700439,0.286687,0.030508,-0.966758,0.563204,0.014593,0,follow,,57.540798,2.932832,2.911316,0,,,
12.242159,30.299410,-2.394649,-4.978191,3.649641,3.347355,-0.000722,87.315176,-7.243726,-0.126790,0.794592,3.920284,-0.138494,0,,,,,,0,,,,,,,,,,,,,,87.279945,-7.237755,-0.109879,0.039533,1.000219,,,,,,,,,,,,,,,,,,,,,CTRV,0.129271,57.426886,57.221597,4.851401,87.878786,0.714078,-0.403777,-0.234124,3.993142,-0.138494,-0.516199,-0.030266,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.080135,-0.084828,2.998413,3.439169,-0.021809,-0.683442,0.306719,0.022907,-0.951663,0.548378,0.013378,0,follow,,57.426886,2.915225,2.894626,0,,,
12.291912,30.533474,-2.181451,-4.980189,3.589287,3.380265,0.000149,87.353091,-7.048825,-0.132685,0.770513,3.925087,-0.123111,0,,,,,,0,,,,,,,,,87.317916,-7.244559,-0.148957,0.199533,0.549643,,,,,,86.724707,-7.122886,0.403782,0.829547,2.048890,,,,,,,,,,,,,,,,CTRV,0.127520,57.233368,57.027714,4.847504,87.881823,0.911971,-0.378907,-0.244650,3.992511,-0.123111,-0.509126,-0.031198,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.078915,-0.085442,2.964356,3.451449,-0.019811,-0.681152,0.245607,0.039949,-0.936677,0.505795,0.016733,0,follow,,57.233368,2.873588,2.855170,0,,,
12.341897,30.677885,-2.047564,-4.981453,3.552295,3.399411,0.000664,87.390189,-6.851774,-0.137826,0.746674,3.929692,-0.106969,0,,,,,,0,,,,,,,,,87.356528,-7.047283,-0.158619,0.199472,0.549304,87.319684,-7.041066,-0.130396,0.202133,1.049617,86.842403,-6.746290,0.351735,0.742204,2.000007,,,,,,,,,,,,,,,,CTRV,0.126098,57.121157,56.915427,4.843628,87.881944,1.111873,-0.351764,-0.257528,3.991701,-0.106969,-0.503347,-0.032474,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.078183,-0.084497,2.931270,3.465630,-0.018547,-0.661716,0.283631,0.025291,-0.921081,0.471493,0.011309,0,follow,,57.121157,2.857323,2.839266,0,,,
12.392098,30.877792,-1.859365,-4.983347,3.501534,3.424872,0.001571,87.426037,-6.654886,-0.142104,0.723064,3.934105,-0.090168,0,,,,,,0,,,,,,,,,87.429324,-6.655146,-0.174776,0.032838,0.500068,87.394931,-6.649226,-0.168780,0.041367,1.000189,,,,,,,,,,,,,,,,,,,,,CTRV,0.124501,56.957340,56.751220,4.841243,87.882722,1.311384,-0.322439,-0.268741,3.990962,-0.090168,-0.496877,-0.033458,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.077224,-0.084585,2.898414,3.477621,-0.016653,-0.657116,0.239810,0.037870,-0.901014,0.443280,0.018351,0,follow,,56.957340,2.826239,2.809186,0,,,
12.442000,31.018997,-1.724388,-4.984712,3.465855,3.441853,0.002161,87.460488,-6.459109,-0.145480,0.699675,3.938331,-0.072810,0,,,,,,0,,,,,,,,,87.464143,-6.459188,-0.181243,0.035949,0.500113,,,,,,86.885217,-6.552517,0.322444,0.747406,2.049856,,,,,,,,,,,,,,,,CTRV,0.122952,56.846087,56.639734,4.839232,87.882195,1.509599,-0.291101,-0.280096,3.990181,-0.072810,-0.490602,-0.034438,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.076550,-0.083676,2.866359,3.490754,-0.015288,-0.641097,0.262653,0.027304,-0.883624,0.418663,0.012155,0,follow,,56.846087,2.811381,2.794226,0,,,
12.491954,31.242140,-1.507336,-4.986952,3.409722,3.467501,0.003275,87.494119,-6.261199,-0.147998,0.676499,3.942379,-0.055004,0,,,,,,0,,,,,,,,,,,,,,87.431520,-6.452480,-0.186502,0.204914,1.049744,86.939891,-6.361529,0.291134,0.714194,2.049323,,,,,,,,,,,,,,,,CTRV,0.121793,56.659508,56.452497,4.838954,87.878212,1.709789,-0.258006,-0.294308,3.989158,-0.055004,-0.485850,-0.035845,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.075618,-0.084295,2.834357,3.500891,-0.013048,-0.640051,0.202743,0.044794,-0.871887,0.397235,0.017754,0,follow,,56.659508,2.774781,2.758384,0,,,
12.542147,31.379992,-1.370971,-4.988348,3.375314,3.482760,0.004010,87.526690,-6.062515,-0.149601,0.653528,3.946251,-0.036859,0,,,,,,0,,,,,,,,,87.529892,-6.065765,-0.190845,0.041496,0.500159,87.500558,-6.059076,-0.218345,0.073624,1.000247,86.997300,-6.173772,0.257983,0.677316,2.050082,,,,,,,,,,,,,,,,CTRV,0.120566,56.549764,56.342367,4.838747,87.874149,1.910550,-0.223319,-0.307755,3.988143,-0.036859,-0.480836,-0.037105,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.075111,-0.083349,2.803277,3.513056,-0.011652,-0.621598,0.243313,0.027933,-0.858019,0.378778,0.018834,0,follow,,56.549764,2.761270,2.744335,0,,,
12.592229,31.570980,-1.179134,-4.990358,3.328244,3.503253,0.005057,87.557779,-5.865783,-0.150260,0.630754,3.949956,-0.018486,0,,,,,,0,,,,,,,,,87.561356,-5.867306,-0.193966,0.043879,0.500083,87.533220,-5.862014,-0.232296,0.085717,1.000271,87.090972,-5.787568,0.187229,0.581314,2.000010,,,,,,,,,,,,,,,,CTRV,0.119126,56.390717,56.182616,4.840098,87.870746,2.109171,-0.187233,-0.319269,3.987238,-0.018486,-0.474983,-0.038033,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074558,-0.083497,2.772366,3.523086,-0.009642,-0.618212,0.200601,0.040197,-0.832900,0.358745,0.020449,0,follow,,56.390717,2.734329,2.717315,0,,,
12.641898,31.706017,-1.041424,-4.991758,3.295457,3.517181,0.006024,87.587798,-5.668557,-0.150000,0.608168,3.953496,0.000000,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTRV,0.117919,56.281671,56.073023,4.841758,87.864817,2.308107,-0.150000,-0.332434,3.986162,0.000000,-0.470045,-0.039200,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074206,-0.082602,2.742206,3.534365,-0.008242,-0.603197,0.225580,0.028000,-0.812605,0.349402,0.020427,0,follow,,56.281671,2.722486,2.704585,0,,,
12.692119,31.919626,-0.819583,-4.994010,3.243848,3.539024,0.007452,87.616933,-5.469575,-0.148813,0.585762,3.956878,0.018486,0,,,,,,0,,,,,,,,,87.591676,-5.668246,-0.195903,0.205732,0.550111,87.595042,-5.466382,-0.255877,0.109326,1.000118,87.136480,-5.594558,0.150000,0.579435,2.050035,,,,,,,,,,,,,,,,CTRV,0.116933,56.100698,55.891076,4.845198,87.856639,2.508606,-0.111840,-0.347149,3.984907,0.018486,-0.465967,-0.040593,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.073922,-0.083278,2.712035,3.542670,-0.005990,-0.603436,0.166091,0.045042,-0.799129,0.339518,0.019423,0,follow,,56.100698,2.690751,2.672654,0,,,
12.742019,32.051708,-0.679896,-4.995282,3.212320,3.552541,0.008680,87.644750,-5.271862,-0.146711,0.563531,3.960105,0.036859,0,,,,,,0,,,,,,,,,87.620820,-5.470353,-0.196573,0.206052,0.549837,,,,,,87.180311,-5.398261,0.111831,0.546373,2.049161,,,,,,,,,,,,,,,,CTRV,0.115699,55.992687,55.782366,4.848571,87.849502,2.707675,-0.072993,-0.359693,3.983795,0.036859,-0.460921,-0.041616,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.073889,-0.082400,2.682740,3.553118,-0.004718,-0.585901,0.208962,0.025434,-0.781973,0.336548,0.034049,0,follow,,55.992687,2.680109,2.660867,0,,,
12.791985,32.234753,-0.483185,-4.996822,3.168965,3.570897,0.010421,87.671393,-5.074570,-0.143715,0.541465,3.963182,0.055004,0,,,,,,0,,,,,,,,,87.675542,-5.075333,-0.194241,0.050701,0.500072,87.624267,-5.268630,-0.265316,0.233810,1.049715,87.225843,-5.207252,0.072994,0.512916,2.049901,,,,,,,,,,,,,,,,CTRV,0.114533,55.837752,55.626450,4.853106,87.841009,2.906149,-0.033707,-0.372592,3.982609,0.055004,-0.456141,-0.042674,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.073925,-0.082620,2.653554,3.561458,-0.003178,-0.583722,0.166788,0.030794,-0.769958,0.323042,0.029981,0,follow,,55.837752,2.656997,2.637007,0,,,
12.841994,32.364273,-0.341882,-4.997879,3.138681,3.583570,0.011520,87.697184,-4.875314,-0.139809,0.519558,3.966114,0.072810,0,,,,,,0,,,,,,,,,87.701358,-4.876464,-0.191310,0.051683,0.500098,87.679289,-4.873573,-0.279184,0.140530,1.000044,87.311816,-4.820834,-0.005785,0.411629,2.000025,,,,,,,,,,,,,,,,CTRV,0.113633,55.730457,55.518312,4.858070,87.829891,3.106377,0.005812,-0.387423,3.981194,0.072810,-0.452394,-0.044024,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074061,-0.081734,2.625073,3.571148,-0.002121,-0.569610,0.193818,0.021133,-0.749856,0.315875,0.023221,0,follow,,55.730457,2.647621,2.626215,0,,,
12.892106,32.569290,-0.114424,-4.999589,3.091229,3.603387,0.012928,87.721748,-4.676999,-0.135057,0.497803,3.968903,0.090168,0,,,,,,0,,,,,,,,,87.726130,-4.677855,-0.187188,0.052322,0.500008,87.704984,-4.674661,-0.283618,0.149522,1.000076,,,,,,,,,,,,,,,,,,,,,CTRV,0.112625,55.554247,55.340859,4.864533,87.818738,3.305510,0.045278,-0.401224,3.979827,0.090168,-0.448226,-0.045188,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074409,-0.082521,2.596519,3.577869,-0.000411,-0.571084,0.134418,0.034218,-0.736733,0.309338,0.023622,0,follow,,55.554247,2.620195,2.597925,0,,,
12.942119,32.695923,0.028620,-5.000752,3.061700,3.615456,0.013730,87.745311,-4.477905,-0.129456,0.476193,3.971554,0.106969,0,,,,,,0,,,,,,,,,87.749596,-4.480434,-0.181886,0.052665,0.500120,87.730442,-4.477407,-0.286213,0.157461,1.000233,87.346354,-4.623795,-0.045291,0.433052,2.049871,,,,,,,,,,,,,,,,CTRV,0.111699,55.447934,55.233539,4.871296,87.806242,3.505237,0.084482,-0.415515,3.978360,0.106969,-0.444378,-0.046412,0.000000,2.000000,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074676,-0.081665,2.568804,3.586859,0.000752,-0.554305,0.179789,0.023251,-0.737449,0.302613,0.018166,0,follow,,55.447934,2.611580,2.587674,0,,,
