measurement_stamp,valid,truth_available,geometry_diagnostics_enabled,gazebo_entity_available,rejection_reason,image_clock_status,image_clock_reset_count,gazebo_entity_clock_status,gazebo_entity_clock_reset_count,gazebo_entity_raw_stamp,gazebo_entity_mapped_stamp,rgb_depth_acquisition_skew,observation_age,depth_median,depth_mad,valid_depth_count,red_pixel_count,target_range,view_angle,projection_centroid_u,projection_centroid_v,mask_centroid_u,mask_centroid_v,camera_fx,camera_fy,camera_cx,camera_cy,camera_pitch_down,target_reference_z_offset,position_x,position_y,position_z,truth_x,truth_y,truth_z,truth_velocity_x,truth_velocity_y,truth_velocity_z,gazebo_entity_center_x,gazebo_entity_center_y,gazebo_entity_center_z,gazebo_entity_reference_x,gazebo_entity_reference_y,gazebo_entity_reference_z,error_x,error_y,error_z,entity_to_truth_x,entity_to_truth_y,entity_to_truth_z,vision_to_entity_x,vision_to_entity_y,vision_to_entity_z,interpolated_uav_x,interpolated_uav_y,interpolated_uav_z,uav_velocity_latest_x,uav_velocity_latest_y,uav_velocity_latest_z,center_camera_x,center_camera_y,center_camera_z,target_body_flu_x,target_body_flu_y,target_body_flu_z,camera_center_error_x,camera_center_error_y,camera_center_error_z,body_flu_error_x,body_flu_error_y,body_flu_error_z,projection_error_u,projection_error_v,entity_expected_projection_u,entity_expected_projection_v,error_3d,entity_to_truth_3d,vision_to_entity_3d,camera_center_error_3d,body_flu_error_3d
1790147786.5944598,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,253.232,1790147786.6744545,0.04800000000000182,0.08958697319030762,5.298502445220947,0.05448007583618164,537,537,6.685476303100586,0.5918073654174805,333.0,421.0,333.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.018769374680002,0.2637987681186708,0.2667229749885252,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.018769374680001505,0.2637987681186708,0.2667229749885252,0.0,0.0,0.0,0.018769374680001505,0.2637987681186708,0.2667229749885252,3.014353326511336,0.007733069923859771,-4.995564411520988,-0.010161233134567738,-0.018123989924788475,-0.0025253351777791977,5.548502445220947,-0.267181601609008,-3.719989991633111,5.003822598393346,-0.267181601609008,-4.842300089221953,0.07289238990734148,-0.26335996012227797,-0.25770420208356004,0.017719669035851204,-0.26335996012227797,-0.26722793567886605,12.811578691379395,10.2962797398053,320.1884213086206,410.7037202601947,0.37561046960053707,0.0,0.37561046960053707,0.3756104696005372,0.3756104696005373
1790147786.6944587,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,253.312,1790147786.75446,0.04800000000000182,0.08000326156616211,5.300957679748535,0.05390787124633789,533,533,6.6892876625061035,0.5919970870018005,334.0,421.0,334.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.01823757827663,0.282007937490846,0.27164003247127694,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.018237578276629307,0.282007937490846,0.27164003247127694,0.0,0.0,0.0,0.018237578276629307,0.282007937490846,0.27164003247127694,3.012879079734673,0.004935614632536463,-4.993950463176909,-0.011034594848752022,-0.018038403242826462,-0.00311822397634387,5.550957679748535,-0.2878613559624082,-3.72163610208542,5.00588193350974,-0.2878613559624082,-4.844420701181988,0.07347824869835229,-0.281644436040181,-0.26253904838340736,0.0172875019617722,-0.281644436040181,-0.2720789356671398,13.693587059033177,10.511701200297466,320.3064129409668,410.48829879970253,0.3919813685753871,0.0,0.3919813685753871,0.3919813685753873,0.3919813685753871
1790147786.7944515,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,253.432,1790147786.8744547,0.04800000000000182,0.0994265079498291,5.305441617965698,0.05450320243835449,534,534,6.694691181182861,0.5919970870018005,334.0,421.0,334.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.018882109749088,0.2801069308117713,0.2788128724380315,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.01888210974908766,0.2801069308117713,0.2788128724380315,0.0,0.0,0.0,0.01888210974908766,0.2801069308117713,0.2788128724380315,3.0114234205731782,0.0019828961217630585,-4.99231835430111,-0.011846670880913734,-0.01778980903327465,-0.004902415443211794,5.555441617965698,-0.28809388386294565,-3.724642355656654,5.009642849758918,-0.28809388386294565,-4.848293525918091,0.07580541244511618,-0.27981707533011013,-0.26927493086479837,0.01816333941748116,-0.27981707533011013,-0.279151467933489,13.59222202255404,10.762554706390233,320.40777797744596,410.23744529360977,0.39566784629852475,0.0,0.39566784629852475,0.3956678462985243,0.3956678462985246
1790147786.8424506,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,253.528,1790147786.9704607,0.0519999999999925,0.1416022777557373,5.306921482086182,0.054187774658203125,532,532,6.696474552154541,0.5919970870018005,334.0,421.0,334.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.01854528235067,0.2792891057438644,0.28152184467118696,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.018545282350670433,0.2792891057438644,0.28152184467118696,0.0,0.0,0.0,0.018545282350670433,0.2792891057438644,0.28152184467118696,3.0106144891268003,0.0006153805478123014,-4.991654174672509,-0.011886394582688808,-0.016958540305495262,-0.006358300801366568,5.556921482086182,-0.28817062660121523,-3.7256345296299966,5.010884090103398,-0.28817062660121523,-4.849571700169008,0.0761426325429504,-0.2790375846243987,-0.2719213249970518,0.017942972866374696,-0.2790375846243987,-0.2818101438973404,13.550131318070896,10.87952852145429,320.4498686819291,410.1204714785457,0.3969897745682393,0.0,0.3969897745682393,0.39698977456823936,0.39698977456823953
1790147786.994458,True,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,253.628,1790147787.070451,0.04800000000000182,0.07968425750732422,5.309669017791748,0.05398225784301758,523,523,6.688349723815918,0.5894496440887451,334.0,420.0,334.0,420.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.020398756733073,0.277290269499073,0.26752079977481463,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.020398756733072787,0.277290269499073,0.26752079977481463,0.0,0.0,0.0,0.020398756733072787,0.277290269499073,0.26752079977481463,3.008324614940238,-0.003344070274804103,-4.990329006332175,-0.011719734407961369,-0.015684811398386955,-0.007554871495813131,5.559669017791748,-0.28831310820518147,-3.7068828197809047,5.017470293965564,-0.28831310820518147,-4.83180100819025,0.07537141259649882,-0.2771931465533257,-0.25759753650676664,0.020166695950505797,-0.2771931465533257,-0.26763901999817996,13.452612518585113,10.20664611934427,320.5473874814149,409.79335388065573,0.38584113459723296,0.0,0.38584113459723296,0.3858411345972331,0.3858411345972327
1790147787.0944555,True,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,253.748,1790147787.1904514,0.04800000000000182,0.09955930709838867,5.314099550247192,0.05466055870056152,530,530,6.6936798095703125,0.5894496440887451,334.0,420.0,334.0,420.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.021577547461073,0.2765468546220404,0.2726681914230183,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.021577547461072655,0.2765468546220404,0.2726681914230183,0.0,0.0,0.0,0.021577547461072655,0.2765468546220404,0.2726681914230183,3.00693242221912,-0.006160717013340383,-4.990074320025355,-0.01084698736667633,-0.013782533816993237,-0.009215683676302433,5.564099550247192,-0.28854286659172307,-3.7098368561792965,5.0211898280882,-0.28854286659172307,-4.835611653121534,0.07780973711213424,-0.27651120991258793,-0.2622573003233577,0.021582915370780498,-0.27651120991258793,-0.2727039136617826,13.407948793272169,10.352237371072647,320.59205120672783,409.64776262892735,0.3889623323275385,0.0,0.3889623323275385,0.3889623323275386,0.3889623323275385
1790147787.1944551,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,253.828,1790147787.270458,0.04800000000000182,0.0895833969116211,5.317178726196289,0.05510520935058594,528,528,6.697384357452393,0.5894496440887451,334.0,420.0,334.0,420.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.021606310134008,0.275887273599251,0.2763810166411434,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.0216063101340076,0.275887273599251,0.2763810166411434,0.0,0.0,0.0,0.0216063101340076,0.275887273599251,0.2763810166411434,3.005244292770792,-0.009473126113184283,-4.9897622527806735,-0.010434913448989391,-0.012611051090061665,-0.009603473357856274,5.567178726196289,-0.28870254638304765,-3.7118898820677555,5.023774867274222,-0.28870254638304765,-4.838260013412527,0.07882176463479773,-0.2758838614291245,-0.2657862132504971,0.02183912361691398,-0.2758838614291245,-0.2763661238535349,13.369458451286391,10.488731708895898,320.6305415487136,409.5112682911041,0.3911100698412493,0.0,0.3911100698412493,0.39111006984124885,0.3911100698412489
1790147787.2944536,True,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,253.928,1790147787.3704667,0.04800000000000182,0.07963347434997559,5.320707321166992,0.05593538284301758,527,527,6.701629161834717,0.5894496440887451,334.0,420.0,334.0,420.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.02174146281793,0.2754493138131773,0.280765594009913,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.021741462817930213,0.2754493138131773,0.280765594009913,0.0,0.0,0.0,0.021741462817930213,0.2754493138131773,0.280765594009913,3.003167247565685,-0.012626745119720797,-4.989038859537968,-0.01053456962108612,-0.011284400708973408,-0.009804823435842991,5.570707321166992,-0.2888855321292036,-3.7142425559469032,5.026737204088246,-0.2888855321292036,-4.841294913320131,0.08007678174327548,-0.2754830501477152,-0.2699465365073319,0.02220173362694222,-0.2754830501477152,-0.28069646697210615,13.341014898777132,10.647803582433653,320.65898510122287,409.35219641756635,0.393921736472301,0.0,0.393921736472301,0.39392173647230105,0.393921736472301
1790147787.3944607,True,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,254.048,1790147787.4904516,0.04800000000000182,0.09950733184814453,5.322565317153931,0.05512642860412598,526,526,6.703864097595215,0.5894496440887451,334.0,420.0,334.0,420.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.020356763513371,0.27449665208471674,0.28420323121589425,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.020356763513371234,0.27449665208471674,0.28420323121589425,0.0,0.0,0.0,0.020356763513371234,0.27449665208471674,0.28420323121589425,3.001205193092088,-0.015777569887229406,-4.9880902607629345,-0.009798512794077396,-0.00904842372983694,-0.010378740727901459,5.572565317153931,-0.2889818840156761,-3.7154813659158354,5.028297034547144,-0.2889818840156761,-4.842892952170128,0.0796485741227766,-0.27458528603753346,-0.2734836590948473,0.021047472581651405,-0.27458528603753346,-0.2840672650088756,13.29242994315456,10.83124799520158,320.70757005684544,409.1687520047984,0.39564414119257774,0.0,0.39564414119257774,0.39564414119257746,0.3956441411925775
1790147787.4944577,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,254.128,1790147787.5704544,0.04800000000000182,0.08965015411376953,5.324936151504517,0.054286956787109375,526,526,6.7009992599487305,0.5881727337837219,334.0,419.5,334.0,419.5,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.021664077394396,0.2737897110459895,0.27791560303755075,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.02166407739439613,0.2737897110459895,0.27791560303755075,0.0,0.0,0.0,0.02166407739439613,0.2737897110459895,0.27791560303755075,2.9996042081577223,-0.018862941112353128,-4.987479081656035,-0.008915044367313385,-0.00712592201307416,-0.011219006963074207,5.574936151504517,-0.28910483065485004,-3.706736935896113,5.032434133657221,-0.28910483065485004,-4.834832535131219,0.07982442544253843,-0.27391434136998805,-0.26695732848216824,0.02257638466926526,-0.27391434136998805,-0.2777201126725126,13.253709658523917,10.507793779388862,320.7462903414761,408.99220622061114,0.39072652909128436,0.0,0.39072652909128436,0.390726529091284,0.3907265290912841
1790147787.5944529,True,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,254.228,1790147787.6704533,0.04800000000000182,0.079620361328125,5.3279008865356445,0.05410051345825195,527,527,6.698853969573975,0.586893618106842,334.0,419.0,334.0,419.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.02347206092798,0.2740767550587343,0.271369827790716,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.02347206092798082,0.2740767550587343,0.271369827790716,0.0,0.0,0.0,0.02347206092798082,0.2740767550587343,0.271369827790716,2.9978935296681724,-0.021145997810108504,-4.987506760511792,-0.0080851586535573,-0.0050918785855174065,-0.01192415226250887,5.5779008865356445,-0.2892585757733263,-3.6983775045303866,5.037072109327017,-0.2892585757733263,-4.8272721827419804,0.0804325924289353,-0.2742276486212968,-0.2600776490775214,0.02460163075899846,-0.2742276486212968,-0.2711172167873661,13.261865300504951,10.152901952830234,320.73813469949505,408.84709804716977,0.3864072835013532,0.0,0.3864072835013532,0.386407283501353,0.3864072835013532
1790147787.6944597,True,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,254.348,1790147787.79045,0.04800000000000182,0.09954500198364258,5.3294501304626465,0.05405569076538086,527,527,6.700714588165283,0.586893618106842,334.0,419.0,334.0,419.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.022353250461096,0.27477840213287835,0.2727703595364002,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.022353250461096152,0.27477840213287835,0.2727703595364002,0.0,0.0,0.0,0.022353250461096152,0.27477840213287835,0.2727703595364002,2.996215044388077,-0.022988775306753886,-4.988052620421686,-0.006573239807039499,-0.0022361960727721453,-0.012373227626085281,5.5794501304626465,-0.28933891640701015,-3.6994047169182016,5.038373928442937,-0.28933891640701015,-4.828599054636498,0.07982238318185875,-0.2749539802166474,-0.26160122903511684,0.02368798529519811,-0.2749539802166474,-0.2724806327836342,13.29386582530708,10.243566426161976,320.7061341746929,408.756433573838,0.3878227779882086,0.0,0.3878227779882086,0.387822777988209,0.3878227779882092
1790147787.7944517,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,254.428,1790147787.8704605,0.04800000000000182,0.08971190452575684,5.332745552062988,0.05441427230834961,525,525,6.704672336578369,0.586893618106842,334.0,419.0,334.0,419.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.022374184902315,0.27600343622135376,0.27518525070626426,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.02237418490231491,0.27600343622135376,0.27518525070626426,0.0,0.0,0.0,0.02237418490231491,0.27600343622135376,0.27518525070626426,2.993869560249345,-0.024873787891183278,-4.9886961142508675,-0.006384002044796944,0.00014280728646554053,-0.012057316489517689,5.582745552062988,-0.2895098102572377,-3.701589716860396,5.041143048759993,-0.2895098102572377,-4.831421465120649,0.08052841787559828,-0.2761750519384446,-0.26390895733862063,0.023898786565954566,-0.2761750519384446,-0.2748847246570456,13.345725477608084,10.329006248122028,320.6542745223919,408.670993751878,0.3903913717826092,0.0,0.3903913717826092,0.39039137178260924,0.3903913717826092
1790147787.8944595,True,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,254.528,1790147787.9704514,0.04800000000000182,0.07965588569641113,5.335630178451538,0.05447530746459961,526,526,6.707274913787842,0.586700439453125,333.0,419.0,333.0,419.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.021558351205595,0.2564550295326042,0.27735231052377257,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.021558351205595017,0.2564550295326042,0.27735231052377257,0.0,0.0,0.0,0.021558351205595017,0.2564550295326042,0.27735231052377257,2.9912685194439272,-0.026964812982488918,-4.989531445742215,-0.006087633781135082,0.001602453296072781,-0.011720670387148857,5.585630178451538,-0.2689694438829544,-3.7035023426960647,5.0435669806595795,-0.2689694438829544,-4.833892044229878,0.08031123967865916,-0.25661493541642394,-0.2661900233567165,0.023212092870348755,-0.25661493541642394,-0.27707078968731214,12.394163307854285,10.442106251182736,320.6058366921457,408.55789374881726,0.37836258910223647,0.0,0.37836258910223647,0.37836258910223636,0.3783625891022365
1790147787.9424503,True,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,254.648,1790147788.0904515,0.0519999999999925,0.1514909267425537,5.338483810424805,0.055376529693603516,525,525,6.710701942443848,0.586700439453125,333.0,419.0,333.0,419.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.022294334964092,0.2569131460778321,0.2801389058028568,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.0222943349640925,0.2569131460778321,0.2801389058028568,0.0,0.0,0.0,0.0222943349640925,0.2569131460778321,0.2801389058028568,2.9902213030642195,-0.028137482675901618,-4.989738798714178,-0.004742509685456753,0.0027132125105708838,-0.011037321761250496,5.588483810424805,-0.26910685717033195,-3.7053944179607248,5.0459648681631855,-0.26910685717033195,-4.836336077733338,0.08171797427224536,-0.25706000487396286,-0.26874064656943997,0.02405778118799695,-0.25706000487396286,-0.2798581526452839,12.409405278110228,10.518679866433445,320.5905947218898,408.48132013356656,0.3807613537946341,0.0,0.3807613537946341,0.38076135379463316,0.3807613537946339
1790147788.0944552,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,254.728,1790147788.170488,0.04800000000000182,0.08967900276184082,5.3410563468933105,0.05562114715576172,520,520,6.7137908935546875,0.586700439453125,333.0,419.0,333.0,419.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.019867919769684,0.256923155350692,0.2846835019092318,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.01986791976968405,0.256923155350692,0.2846835019092318,0.0,0.0,0.0,0.01986791976968405,0.256923155350692,0.2846835019092318,2.987712580545929,-0.03204815476157574,-4.989329093371567,-0.0029873442836105824,0.003784965258091688,-0.010462581180036068,5.5910563468933105,-0.26923073463468183,-3.707100115354465,5.048126553029417,-0.26923073463468183,-4.838539363012169,0.08060428654642848,-0.2570790584720025,-0.27360965797304004,0.021956103598353316,-0.2570790584720025,-0.28438921474022383,12.404664824152917,10.786362815330676,320.5953351758471,408.2136371846693,0.3839908049037555,0.0,0.3839908049037555,0.3839908049037555,0.38399080490375553
1790147788.1944516,True,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,254.828,1790147788.2704551,0.04800000000000182,0.07969355583190918,5.343594312667847,0.05565929412841797,522,522,6.716838359832764,0.586700439453125,333.0,419.0,333.0,419.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.01944567470527,0.25634365356181105,0.2878630803196361,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.019445674705270477,0.25634365356181105,0.2878630803196361,0.0,0.0,0.0,0.019445674705270477,0.25634365356181105,0.2878630803196361,2.9860798019370867,-0.03436837152677343,-4.989181918688913,-0.001426456612534821,0.004815332125872374,-0.010522568598389626,5.593594312667847,-0.2693529473879723,-3.7087828909574645,5.050259188377056,-0.2693529473879723,-4.840713039730718,0.08101161825447001,-0.2565364491639556,-0.27673366971767654,0.021705014029253178,-0.2565364491639556,-0.2875296482340737,12.37233653575106,10.921959803378172,320.62766346424894,408.0780401966218,0.38594734873719533,0.0,0.38594734873719533,0.38594734873719605,0.38594734873719627
1790147788.294458,True,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,254.948,1790147788.3904521,0.04800000000000182,0.09971046447753906,5.342344760894775,0.05418825149536133,521,521,6.715337753295898,0.586700439453125,333.0,419.0,333.0,419.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.016033992573469,0.2560908854954068,0.28691574240950685,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.016033992573468936,0.2560908854954068,0.28691574240950685,0.0,0.0,0.0,0.016033992573468936,0.2560908854954068,0.28691574240950685,2.9839988798067374,-0.03571671201615151,-4.989280910526428,0.0004879543266724795,0.007282277103513479,-0.010725483298301697,5.592344760894775,-0.26929277669375007,-3.7079543867831743,5.0492091985361,-0.26929277669375007,-4.839642843424291,0.07758720317775669,-0.2563612224259177,-0.27644063256585305,0.01841635697683852,-0.2563612224259177,-0.2865310371077747,12.366951641009564,11.014458125577562,320.63304835899044,407.98554187442244,0.38491593081355585,0.0,0.38491593081355585,0.38491593081355613,0.3849159308135559
1790147788.4424624,True,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,255.128,1790147788.57047,0.0,0.13245892524719238,5.344449758529663,0.055066585540771484,522,522,6.717865467071533,0.586700439453125,333.0,419.0,333.0,419.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.01451305690404,0.25892927314285336,0.28819721419384253,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.0145130569040397,0.25892927314285336,0.28819721419384253,0.0,0.0,0.0,0.0145130569040397,0.25892927314285336,0.28819721419384253,2.980821228562147,-0.03534343299399292,-4.989775480311295,0.0024412733037024736,0.013979553245007992,-0.010907200165092945,5.594449758529663,-0.26939414037611753,-3.709350086717311,5.050978013706068,-0.26939414037611753,-4.841445698449944,0.07653805083868725,-0.2592574296638776,-0.277921110241687,0.01708232191437009,-0.2592574296638776,-0.2877610311042327,12.504053430389831,11.114629878004962,320.49594656961017,407.88537012199504,0.3877017301742124,0.0,0.3877017301742124,0.38770173017421244,0.3877017301742124
1790147788.642449,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,255.328,1790147788.7704616,0.0,0.1417093276977539,5.348301887512207,0.05658888816833496,518,518,6.721691608428955,0.5865214467048645,332.0,419.0,332.0,419.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.013236089877426,0.2514057628385906,0.2910640426391132,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.013236089877425528,0.2514057628385906,0.2910640426391132,0.0,0.0,0.0,0.013236089877425528,0.2514057628385906,0.2910640426391132,2.9773557711450964,-0.029328813969347778,-4.99099951383278,0.005563039798289537,0.02347082644701004,-0.010097513906657696,5.598301887512207,-0.24884274010264282,-3.7119042065310888,5.054214931443203,-0.24884274010264282,-4.8447449088531025,0.07613839589122229,-0.2515652664957389,-0.2810981855956385,0.01603084779638131,-0.2515652664957389,-0.2907855862882105,12.133099193347846,11.274348165232027,319.86690080665215,407.725651834768,0.38483545650202305,0.0,0.38483545650202305,0.3848354565020233,0.384835456502024
1790147788.7944515,True,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,255.428,1790147788.8704543,0.04800000000000182,0.07968878746032715,5.351779460906982,0.057215213775634766,521,521,6.725131034851074,0.5863566994667053,331.0,419.0,331.0,419.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.015308568603725,0.24584060618731196,0.2936823699865237,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.015308568603725092,0.24584060618731196,0.2936823699865237,0.0,0.0,0.0,0.015308568603725092,0.24584060618731196,0.2936823699865237,2.977263886742148,-0.022727893964415383,-4.991821807814489,0.00752687593922019,0.025866148993372917,-0.009398543275892735,5.601779460906982,-0.22824754070715747,-3.7142099805982896,5.057137112672012,-0.22824754070715747,-4.847723325820389,0.0788790622128861,-0.24558189753666818,-0.2835293909118546,0.018206146531546175,-0.24558189753666818,-0.2937334815694381,11.847331021104424,11.302858667744772,319.1526689788956,407.6971413322552,0.3833031311692371,0.0,0.3833031311692371,0.38330313116923814,0.3833031311692381
1790147788.894458,True,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,255.548,1790147788.990473,0.04800000000000182,0.0996708869934082,5.347825050354004,0.05501604080200195,521,521,6.720383644104004,0.5863566994667053,331.0,419.0,331.0,419.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.012998785318798,0.25560257578477624,0.29005875927251973,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.012998785318798056,0.25560257578477624,0.29005875927251973,0.0,0.0,0.0,0.012998785318798056,0.25560257578477624,0.29005875927251973,2.977972722300795,-0.018098783052386453,-4.9914490573927095,0.01093022059649229,0.02789393439888954,-0.008016559295356274,5.597825050354004,-0.2280864161055978,-3.7115880439001825,5.0538142484281465,-0.2280864161055978,-4.8443365149181945,0.07597099966538146,-0.2550490574558303,-0.280738516237129,0.01594188923351414,-0.2550490574558303,-0.2903989728922074,12.31822667797394,11.262821852920297,318.68177332202606,407.7371781470797,0.3868277769218364,0.0,0.3868277769218364,0.3868277769218358,0.38682777692183645
1790147788.994458,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,255.628,1790147789.0704544,0.04800000000000182,0.08961892127990723,5.347151041030884,0.05512881278991699,522,522,6.719574451446533,0.5863566994667053,331.0,419.0,331.0,419.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.014902881627785,0.2639686844929284,0.28903555419848376,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.014902881627785192,0.2639686844929284,0.28903555419848376,0.0,0.0,0.0,0.014902881627785192,0.2639686844929284,0.28903555419848376,2.979133204721467,-0.013587199327791264,-4.990317820316082,0.013266626745462418,0.028124094009399414,-0.007705930154770613,5.597151041030884,-0.22805895323036512,-3.711141148021396,5.053247882986364,-0.22805895323036512,-4.843759250091201,0.07760751518565989,-0.26310949740614614,-0.27963114959881885,0.017772877797216147,-0.26310949740614614,-0.2896560564774271,12.714368537084454,11.16030123574194,318.28563146291555,407.83969876425806,0.39171815615894495,0.0,0.39171815615894495,0.39171815615894584,0.39171815615894556
1790147789.0944555,True,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,255.728,1790147789.1704524,0.04800000000000182,0.07962512969970703,5.345906019210815,0.056192636489868164,522,522,6.717408180236816,0.5862061977386475,330.0,419.0,330.0,419.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.017595966982814,0.24960814348171612,0.28723136879172456,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.01759596698281385,0.24960814348171612,0.28723136879172456,0.0,0.0,0.0,0.01759596698281385,0.24960814348171612,0.28723136879172456,2.980810885277138,-0.009536282141689384,-4.989004020114719,0.014976373873651028,0.02729727514088154,-0.008058748207986355,5.595906019210815,-0.20728020376492173,-3.710315647392099,5.05220169963405,-0.20728020376492173,-4.842692933527155,0.07959613563013512,-0.2484867152668313,-0.2775509144158357,0.020150548122000345,-0.2484867152668313,-0.28803473802772483,12.016646510879127,11.000507465799444,317.9833534891209,407.99949253420056,0.38094054990827236,0.0,0.38094054990827236,0.38094054990827203,0.38094054990827164
